time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,1510228_c,1510228_h,1510228_p,1510228_r,1510228_s,1510229_c,1510229_h,1510229_r,1510229_s
2023-06-01 19:20:00,28.0,23.69,35.8,24.7,30.25,27.2,27.2,[27.2],1.0,35.8,72.8,26.7,26.0,0.0,24.7,29.1,28.0
2023-06-01 19:25:00,28.0,23.69,35.8,24.7,30.25,27.1,27.1,[27.1],1.0,35.8,73.4,26.7,26.0,0.0,24.7,29.1,28.0
2023-06-01 19:30:00,28.0,23.69,35.8,24.7,30.25,27.1,27.1,[27.1],1.0,35.8,71.9,26.7,26.0,0.0,24.7,29.1,28.0
2023-06-01 19:35:00,28.0,23.69,35.8,24.7,30.25,27.1,27.1,[27.1],1.0,35.8,72.6,26.7,25.0,0.0,24.7,29.1,28.0
2023-06-01 19:40:00,28.0,23.69,35.8,24.7,30.25,27.2,27.2,[27.2],1.0,35.8,72.0,26.8,25.0,0.0,24.7,29.1,28.0
2023-06-01 19:45:00,28.0,23.69,35.8,24.7,30.25,27.2,27.2,[27.2],1.0,35.8,72.1,26.9,25.0,0.0,24.7,29.2,28.0
2023-06-01 19:50:00,28.0,23.69,35.8,24.8,30.3,27.2,27.2,[27.2],1.0,35.8,71.9,26.9,25.0,0.0,24.8,29.2,28.0
2023-06-01 19:55:00,28.0,23.69,35.9,24.8,30.35,27.2,27.2,[27.2],1.0,35.9,71.6,26.9,25.0,0.0,24.8,29.2,28.0
2023-06-01 20:00:00,28.0,23.69,35.9,24.8,30.35,27.3,27.3,[27.3],1.0,35.9,72.9,26.9,25.0,0.0,24.8,29.2,28.0
2023-06-01 20:05:00,28.0,23.69,35.9,24.7,30.3,27.3,27.3,[27.3],1.0,35.9,72.3,26.8,26.0,0.0,24.7,29.2,28.0
2023-06-01 20:10:00,28.0,23.69,35.9,24.7,30.3,27.2,27.2,[27.2],1.0,35.9,72.8,26.9,26.0,0.0,24.7,29.2,28.0
2023-06-01 20:15:00,28.0,23.69,35.9,24.7,30.3,27.3,27.3,[27.3],1.0,35.9,72.9,26.8,26.0,0.0,24.7,29.2,28.0
2023-06-01 20:20:00,28.1,23.69,35.9,24.8,30.35,27.2,27.2,[27.2],1.0,35.9,72.0,26.8,26.0,0.0,24.8,29.2,28.0
2023-06-01 20:25:00,28.0,23.69,35.9,24.7,30.3,27.2,27.2,[27.2],1.0,35.9,71.9,26.8,26.0,0.0,24.7,29.2,28.0
2023-06-01 20:30:00,28.0,23.69,35.9,24.7,30.3,27.2,27.2,[27.2],1.0,35.9,73.2,26.8,26.0,0.0,24.7,29.2,28.0
2023-06-01 20:35:00,28.0,23.69,35.9,24.7,30.3,27.2,27.2,[27.2],1.0,35.9,71.6,26.8,25.0,0.0,24.7,29.2,28.0
2023-06-01 20:40:00,28.1,23.69,35.9,24.7,30.3,27.2,27.2,[27.2],1.0,35.9,72.4,26.7,25.0,0.0,24.7,29.2,28.0
2023-06-01 20:45:00,28.0,23.69,35.9,24.7,30.3,27.2,27.2,[27.2],1.0,35.9,72.6,26.7,25.0,0.0,24.7,29.2,28.0
2023-06-01 20:50:00,28.0,23.69,35.9,24.7,30.3,27.2,27.2,[27.2],1.0,35.9,71.6,26.7,25.0,0.0,24.7,29.2,28.0
2023-06-01 20:55:00,28.0,23.69,35.9,24.6,30.25,27.1,27.1,[27.1],1.0,35.9,71.7,26.8,25.0,0.0,24.6,29.2,28.0
2023-06-01 21:00:00,28.0,23.69,36.0,24.6,30.3,27.1,27.1,[27.1],1.0,36.0,71.7,26.8,25.0,0.0,24.6,29.2,28.0
2023-06-01 21:05:00,28.0,23.69,36.0,24.6,30.3,27.1,27.1,[27.1],1.0,36.0,72.2,26.9,26.0,0.0,24.6,29.2,28.0
2023-06-01 21:10:00,28.0,23.69,36.0,24.6,30.3,27.1,27.1,[27.1],1.0,36.0,72.3,26.9,26.0,0.0,24.6,29.2,28.0
2023-06-01 21:15:00,28.0,23.69,36.0,24.6,30.3,27.2,27.2,[27.2],1.0,36.0,71.7,26.9,26.0,0.0,24.6,29.2,28.0
2023-06-01 21:20:00,28.1,23.69,35.9,24.7,30.3,27.1,27.1,[27.1],1.0,35.9,71.6,26.9,26.0,0.0,24.7,29.2,28.0
2023-06-01 21:25:00,28.1,23.69,36.0,24.7,30.35,27.1,27.1,[27.1],1.0,36.0,72.2,26.8,26.0,0.0,24.7,29.2,28.0
2023-06-01 21:30:00,28.0,23.69,36.0,24.7,30.35,27.1,27.1,[27.1],,36.0,,,,,24.7,,
2023-06-01 21:35:00,28.1,23.69,36.1,24.6,30.35,27.1,27.1,[27.1],1.0,36.1,72.3,26.8,25.0,0.0,24.6,29.2,28.0
2023-06-01 21:40:00,28.1,23.69,36.1,24.6,30.35,27.1,27.1,[27.1],1.0,36.1,72.4,26.8,25.0,0.0,24.6,29.2,28.0
2023-06-01 21:45:00,28.1,23.69,36.1,24.7,30.4,27.2,27.2,[27.2],1.0,36.1,72.8,26.8,25.0,0.0,24.7,29.2,28.0
2023-06-01 21:50:00,28.0,23.69,36.1,24.7,30.4,27.2,27.2,[27.2],1.0,36.1,72.8,26.8,25.0,0.0,24.7,29.2,28.0
2023-06-01 21:55:00,28.0,23.69,36.1,24.7,30.4,27.1,27.1,[27.1],1.0,36.1,72.1,26.8,25.0,0.0,24.7,29.2,28.0
2023-06-01 22:00:00,28.0,23.69,36.1,24.7,30.4,27.1,27.1,[27.1],1.0,36.1,72.2,26.7,25.0,0.0,24.7,29.2,28.0
2023-06-01 22:05:00,28.1,23.69,36.1,24.7,30.4,27.1,27.1,[27.1],1.0,36.1,71.4,26.8,26.0,0.0,24.7,29.2,28.0
2023-06-01 22:10:00,28.0,23.69,36.1,24.7,30.4,27.2,27.2,[27.2],1.0,36.1,72.0,26.9,26.0,0.0,24.7,29.2,28.0
2023-06-01 22:15:00,28.0,23.69,36.1,24.7,30.4,27.2,27.2,[27.2],1.0,36.1,72.9,26.9,26.0,0.0,24.7,29.2,28.0
2023-06-01 22:20:00,28.1,23.69,36.1,24.8,30.450000000000003,27.2,27.2,[27.2],1.0,36.1,72.2,26.9,26.0,0.0,24.8,29.2,28.0
2023-06-01 22:25:00,28.0,23.69,36.1,24.8,30.450000000000003,27.3,27.3,[27.3],1.0,36.1,71.6,26.9,26.0,0.0,24.8,29.3,28.0
2023-06-01 22:30:00,28.0,23.69,36.2,24.8,30.5,27.3,27.3,[27.3],1.0,36.2,71.7,26.9,26.0,0.0,24.8,29.3,28.0
2023-06-01 22:35:00,28.0,23.69,36.2,24.8,30.5,27.3,27.3,[27.3],1.0,36.2,72.2,26.9,25.0,0.0,24.8,29.3,28.0
2023-06-01 22:40:00,28.0,23.69,36.1,24.8,30.450000000000003,27.2,27.2,[27.2],,36.1,,,,,24.8,,
2023-06-01 22:45:00,28.0,23.69,36.1,24.8,30.450000000000003,27.2,27.2,[27.2],1.0,36.1,71.2,26.8,25.0,0.0,24.8,29.3,28.0
2023-06-01 22:50:00,28.0,23.69,36.1,24.8,30.450000000000003,27.2,27.2,[27.2],1.0,36.1,71.4,26.8,25.0,0.0,24.8,29.3,28.0
2023-06-01 22:55:00,28.0,23.69,36.1,24.8,30.450000000000003,27.2,27.2,[27.2],1.0,36.1,72.4,26.8,25.0,0.0,24.8,29.3,28.0
2023-06-01 23:00:00,28.1,23.69,36.1,24.7,30.4,27.2,27.2,[27.2],1.0,36.1,72.4,26.8,25.0,0.0,24.7,29.2,28.0
2023-06-01 23:05:00,28.1,23.69,36.1,24.7,30.4,27.1,27.1,[27.1],1.0,36.1,72.4,26.8,26.0,0.0,24.7,29.2,28.0
2023-06-01 23:10:00,28.1,23.69,36.1,24.7,30.4,27.1,27.1,[27.1],1.0,36.1,71.4,26.7,26.0,0.0,24.7,29.2,28.0
2023-06-01 23:15:00,28.0,23.69,36.1,24.7,30.4,27.1,27.1,[27.1],1.0,36.1,72.5,26.8,26.0,0.0,24.7,29.2,28.0
2023-06-01 23:20:00,28.0,23.69,36.0,24.6,30.3,27.1,27.1,[27.1],1.0,36.0,71.3,26.8,26.0,0.0,24.6,29.2,28.0
2023-06-01 23:25:00,28.1,23.69,36.0,24.7,30.35,27.1,27.1,[27.1],1.0,36.0,72.0,26.8,26.0,0.0,24.7,29.2,28.0
2023-06-01 23:30:00,28.1,23.69,35.9,24.7,30.3,27.1,27.1,[27.1],1.0,35.9,71.8,26.7,26.0,0.0,24.7,29.2,28.0
2023-06-01 23:35:00,28.0,23.69,35.9,24.7,30.3,27.1,27.1,[27.1],1.0,35.9,72.6,26.8,25.0,0.0,24.7,29.2,28.0
2023-06-01 23:40:00,28.0,23.69,35.9,24.7,30.3,27.1,27.1,[27.1],1.0,35.9,72.0,26.8,25.0,0.0,24.7,29.2,28.0
2023-06-01 23:45:00,28.0,23.69,35.9,24.7,30.3,27.1,27.1,[27.1],1.0,35.9,71.3,26.8,25.0,0.0,24.7,29.2,28.0
2023-06-01 23:50:00,28.0,23.69,35.9,24.7,30.3,27.1,27.1,[27.1],1.0,35.9,72.3,26.8,25.0,0.0,24.7,29.2,28.0
2023-06-01 23:55:00,28.0,23.69,35.9,24.7,30.3,27.2,27.2,[27.2],1.0,35.9,71.6,26.8,25.0,0.0,24.7,29.2,28.0
2023-06-02 00:00:00,28.0,23.69,35.9,24.7,30.3,27.2,27.2,[27.2],1.0,35.9,71.7,26.8,25.0,0.0,24.7,29.3,28.0
2023-06-02 00:05:00,28.0,23.69,35.9,24.7,30.3,27.2,27.2,[27.2],1.0,35.9,72.2,26.8,26.0,0.0,24.7,29.3,28.0
2023-06-02 00:10:00,28.0,23.69,35.9,24.7,30.3,27.1,27.1,[27.1],1.0,35.9,72.3,26.8,26.0,0.0,24.7,29.3,28.0
2023-06-02 00:15:00,28.0,23.69,35.9,24.7,30.3,27.1,27.1,[27.1],1.0,35.9,72.5,26.8,26.0,0.0,24.7,29.3,28.0
2023-06-02 00:20:00,28.0,23.69,36.0,24.7,30.35,27.2,27.2,[27.2],1.0,36.0,72.5,26.8,26.0,0.0,24.7,29.3,28.0
2023-06-02 00:25:00,28.0,23.69,35.9,24.7,30.3,27.1,27.1,[27.1],1.0,35.9,72.0,26.8,26.0,0.0,24.7,29.3,28.0
2023-06-02 00:30:00,28.0,23.69,36.0,24.7,30.35,27.1,27.1,[27.1],1.0,36.0,72.0,26.8,26.0,0.0,24.7,29.3,28.0
2023-06-02 00:35:00,28.0,23.69,35.9,24.7,30.3,27.1,27.1,[27.1],1.0,35.9,71.2,26.8,25.0,0.0,24.7,29.3,28.0
2023-06-02 00:40:00,28.0,23.69,35.9,24.7,30.3,27.2,27.2,[27.2],1.0,35.9,70.9,26.9,25.0,0.0,24.7,29.3,28.0
2023-06-02 00:45:00,28.0,23.69,36.0,24.7,30.35,27.2,27.2,[27.2],1.0,36.0,71.2,26.9,25.0,0.0,24.7,29.3,28.0
2023-06-02 00:50:00,28.0,23.69,36.0,24.7,30.35,27.2,27.2,[27.2],1.0,36.0,72.0,26.9,25.0,0.0,24.7,29.3,28.0
2023-06-02 00:55:00,28.0,23.69,36.0,24.8,30.4,27.3,27.3,[27.3],1.0,36.0,71.4,26.9,25.0,0.0,24.8,29.3,28.0
2023-06-02 01:00:00,28.0,23.69,36.0,24.8,30.4,27.3,27.3,[27.3],1.0,36.0,72.0,26.9,25.0,0.0,24.8,29.3,28.0
2023-06-02 01:05:00,28.0,23.69,36.0,24.8,30.4,27.3,27.3,[27.3],1.0,36.0,71.6,27.0,26.0,0.0,24.8,29.3,28.0
2023-06-02 01:10:00,28.0,23.69,36.0,24.8,30.4,27.3,27.3,[27.3],1.0,36.0,71.6,26.9,26.0,0.0,24.8,29.3,28.0
2023-06-02 01:15:00,28.0,23.69,36.0,24.8,30.4,27.2,27.2,[27.2],1.0,36.0,72.4,26.9,26.0,0.0,24.8,29.3,28.0
2023-06-02 01:20:00,28.0,23.69,36.0,24.7,30.35,27.2,27.2,[27.2],1.0,36.0,72.2,26.9,26.0,0.0,24.7,29.3,28.0
2023-06-02 01:25:00,28.1,23.69,36.0,24.7,30.35,27.2,27.2,[27.2],1.0,36.0,72.1,26.9,26.0,0.0,24.7,29.3,28.0
2023-06-02 01:30:00,28.1,23.69,36.0,24.7,30.35,27.2,27.2,[27.2],1.0,36.0,71.4,26.8,26.0,0.0,24.7,29.3,28.0
2023-06-02 01:35:00,28.0,23.69,35.9,24.7,30.3,27.2,27.2,[27.2],1.0,35.9,72.2,26.8,25.0,0.0,24.7,29.3,28.0
2023-06-02 01:40:00,28.0,23.69,35.9,24.7,30.3,27.1,27.1,[27.1],1.0,35.9,71.9,26.8,25.0,0.0,24.7,29.3,28.0
2023-06-02 01:45:00,28.0,23.69,35.9,24.7,30.3,27.1,27.1,[27.1],1.0,35.9,72.2,26.8,25.0,0.0,24.7,29.3,28.0
2023-06-02 01:50:00,28.1,23.69,35.9,24.6,30.25,27.1,27.1,[27.1],1.0,35.9,72.4,26.8,25.0,0.0,24.6,29.3,28.0
2023-06-02 01:55:00,28.0,23.69,35.9,24.6,30.25,27.1,27.1,[27.1],1.0,35.9,72.0,26.8,25.0,0.0,24.6,29.3,28.0
2023-06-02 02:00:00,28.0,23.69,35.9,24.6,30.25,27.1,27.1,[27.1],1.0,35.9,72.2,26.8,25.0,0.0,24.6,29.3,28.0
2023-06-02 02:05:00,28.0,23.69,35.9,24.7,30.3,27.1,27.1,[27.1],1.0,35.9,72.6,26.9,26.0,0.0,24.7,29.3,28.0
2023-06-02 02:10:00,28.0,23.69,35.9,24.7,30.3,27.1,27.1,[27.1],1.0,35.9,72.4,26.9,26.0,0.0,24.7,29.3,28.0
2023-06-02 02:15:00,28.0,23.69,35.9,24.7,30.3,27.1,27.1,[27.1],1.0,35.9,72.0,26.8,26.0,0.0,24.7,29.3,28.0
2023-06-02 02:20:00,28.0,23.69,35.9,24.7,30.3,27.1,27.1,[27.1],1.0,35.9,72.0,26.8,26.0,0.0,24.7,29.3,28.0
2023-06-02 02:25:00,28.0,23.69,35.9,24.7,30.3,27.1,27.1,[27.1],1.0,35.9,72.2,26.8,26.0,0.0,24.7,29.3,28.0
2023-06-02 02:30:00,28.0,23.69,35.9,24.6,30.25,27.1,27.1,[27.1],1.0,35.9,72.6,26.9,26.0,0.0,24.6,29.3,28.0
2023-06-02 02:35:00,28.1,23.69,35.9,24.7,30.3,27.1,27.1,[27.1],1.0,35.9,72.0,26.8,25.0,0.0,24.7,29.3,28.0
2023-06-02 02:40:00,28.1,23.69,35.9,24.7,30.3,27.1,27.1,[27.1],1.0,35.9,72.1,26.8,25.0,0.0,24.7,29.3,28.0
2023-06-02 02:45:00,28.0,23.69,,,,27.1,27.1,[27.1],1.0,,72.4,26.8,25.0,0.0,,29.3,28.0
2023-06-02 02:50:00,28.0,23.69,35.9,24.7,30.3,27.1,27.1,[27.1],1.0,35.9,72.6,26.8,25.0,0.0,24.7,29.3,28.0
2023-06-02 02:55:00,28.0,23.69,35.9,24.7,30.3,27.1,27.1,[27.1],1.0,35.9,71.7,26.8,25.0,0.0,24.7,29.3,28.0
2023-06-02 03:00:00,28.0,23.69,35.9,24.7,30.3,27.1,27.1,[27.1],1.0,35.9,73.1,26.8,25.0,0.0,24.7,29.3,28.0
2023-06-02 03:05:00,28.0,23.69,35.9,24.7,30.3,27.1,27.1,[27.1],1.0,35.9,71.1,26.8,26.0,0.0,24.7,29.3,28.0
2023-06-02 03:10:00,28.0,23.69,35.9,24.7,30.3,27.1,27.1,[27.1],1.0,35.9,71.7,26.9,26.0,0.0,24.7,29.3,28.0
2023-06-02 03:15:00,28.0,23.69,35.9,24.7,30.3,27.1,27.1,[27.1],1.0,35.9,72.7,26.9,26.0,0.0,24.7,29.3,28.0
2023-06-02 03:20:00,28.0,23.69,35.9,24.8,30.35,27.2,27.2,[27.2],1.0,35.9,71.7,26.9,26.0,0.0,24.8,29.3,28.0
2023-06-02 03:25:00,28.1,23.69,35.9,24.8,30.35,27.2,27.2,[27.2],1.0,35.9,71.9,26.9,26.0,0.0,24.8,29.3,28.0
2023-06-02 03:30:00,28.0,23.69,35.9,24.8,30.35,27.2,27.2,[27.2],1.0,35.9,73.0,26.9,26.0,0.0,24.8,29.3,28.0
2023-06-02 03:35:00,28.1,23.69,35.9,24.8,30.35,27.3,27.3,[27.3],1.0,35.9,71.2,26.9,26.0,0.0,24.8,29.3,28.0
2023-06-02 03:40:00,28.1,23.69,35.9,24.9,30.4,27.2,27.2,[27.2],1.0,35.9,72.0,26.9,26.0,0.0,24.9,29.3,28.0
2023-06-02 03:45:00,28.0,23.69,35.9,24.8,30.35,27.2,27.2,[27.2],1.0,35.9,70.9,26.8,26.0,0.0,24.8,29.3,28.0
2023-06-02 03:50:00,28.0,23.69,35.9,24.8,30.35,27.2,27.2,[27.2],1.0,35.9,71.0,26.8,26.0,0.0,24.8,29.3,28.0
2023-06-02 03:55:00,28.0,23.69,35.9,24.8,30.35,27.2,27.2,[27.2],1.0,35.9,70.6,26.9,26.0,0.0,24.8,29.3,28.0
2023-06-02 04:00:00,28.0,23.69,35.9,24.8,30.35,27.1,27.1,[27.1],1.0,35.9,72.5,26.9,26.0,0.0,24.8,29.3,28.0
2023-06-02 04:05:00,28.0,23.69,35.9,24.8,30.35,27.1,27.1,[27.1],1.0,35.9,38.1,26.8,26.0,0.0,24.8,29.3,28.0
2023-06-02 04:10:00,28.1,23.69,35.9,25.1,30.5,27.3,27.3,[27.3],1.0,35.9,38.0,27.9,27.0,0.0,25.1,29.4,28.0
2023-06-02 04:15:00,28.0,23.69,36.3,26.2,31.25,27.4,27.4,[27.4],1.0,36.3,74.7,28.0,27.0,0.0,26.2,29.5,28.0
2023-06-02 04:20:00,28.1,23.69,36.3,26.3,31.3,27.4,27.4,[27.4],1.0,36.3,74.1,27.1,27.0,0.0,26.3,29.5,28.0
2023-06-02 04:25:00,28.0,23.69,35.7,25.7,30.700000000000003,27.3,27.3,[27.3],1.0,35.7,38.0,27.2,27.0,0.0,25.7,29.5,28.0
2023-06-02 04:30:00,28.0,23.69,35.4,25.6,30.5,27.4,27.4,[27.4],1.0,35.4,76.0,28.1,27.0,0.0,25.6,29.5,28.0
2023-06-02 04:35:00,28.0,23.69,35.9,26.7,31.3,27.4,27.4,[27.4],1.0,35.9,107.0,26.8,25.0,0.0,26.7,29.5,28.0
2023-06-02 04:40:00,28.0,23.69,35.7,25.8,30.75,27.3,27.3,[27.3],1.0,35.7,74.7,26.2,25.0,0.0,25.8,29.4,28.0
2023-06-02 04:45:00,28.0,23.69,35.0,24.3,29.65,27.2,27.2,[27.2],1.0,35.0,75.2,26.3,25.0,0.0,24.3,29.3,28.0
2023-06-02 04:50:00,28.0,23.69,34.4,24.3,29.35,27.2,27.2,[27.2],1.0,34.4,74.8,26.2,25.0,0.0,24.3,29.2,28.0
2023-06-02 04:55:00,28.0,23.69,34.2,24.4,29.3,27.1,27.1,[27.1],1.0,34.2,74.4,26.2,25.0,0.0,24.4,29.1,28.0
2023-06-02 05:00:00,28.0,23.69,34.1,24.3,29.200000000000003,27.1,27.1,[27.1],1.0,34.1,76.0,26.1,25.0,0.0,24.3,29.0,28.0
2023-06-02 05:05:00,28.0,23.69,33.8,24.4,29.1,27.1,27.1,[27.1],1.0,33.8,38.5,26.0,26.0,0.0,24.4,28.9,28.0
2023-06-02 05:10:00,28.0,23.69,33.8,24.4,29.1,27.1,27.1,[27.1],1.0,33.8,38.0,27.0,26.0,0.0,24.4,28.8,28.0
2023-06-02 05:15:00,28.0,23.69,34.4,25.4,29.9,27.2,27.2,[27.2],1.0,34.4,75.5,26.7,26.0,0.0,25.4,28.9,28.0
2023-06-02 05:20:00,28.0,23.69,34.6,25.5,30.05,27.1,27.1,[27.1],1.0,34.6,73.0,26.4,26.0,0.0,25.5,28.9,28.0
2023-06-02 05:25:00,28.0,23.69,34.4,25.1,29.75,27.1,27.1,[27.1],1.0,34.4,75.8,26.4,26.0,0.0,25.1,28.8,28.0
2023-06-02 05:30:00,28.1,23.69,34.1,24.8,29.450000000000003,27.1,27.1,[27.1],1.0,34.1,73.2,26.1,26.0,0.0,24.8,28.7,28.0
2023-06-02 05:35:00,28.0,23.69,34.0,24.6,29.3,27.1,27.1,[27.1],1.0,34.0,76.8,26.1,25.0,0.0,24.6,28.7,28.0
2023-06-02 05:40:00,28.0,23.69,33.8,24.4,29.1,27.0,27.0,[27.0],1.0,33.8,73.2,26.0,25.0,0.0,24.4,28.6,28.0
2023-06-02 05:45:00,28.1,23.69,33.7,24.3,29.0,27.0,27.0,[27.0],1.0,33.7,76.3,26.0,25.0,0.0,24.3,28.6,28.0
2023-06-02 05:50:00,28.0,23.69,33.6,24.2,28.9,26.9,26.9,[26.9],1.0,33.6,74.1,25.9,25.0,0.0,24.2,28.5,28.0
2023-06-02 05:55:00,28.0,23.69,33.6,24.2,28.9,26.9,26.9,[26.9],1.0,33.6,75.2,25.8,25.0,0.0,24.2,28.4,28.0
2023-06-02 06:00:00,28.0,23.69,33.6,24.0,28.8,26.8,26.8,[26.8],1.0,33.6,75.0,25.8,25.0,0.0,24.0,28.4,28.0
2023-06-02 06:05:00,28.1,23.69,33.7,24.1,28.9,26.8,26.8,[26.8],1.0,33.7,38.1,26.0,26.0,0.0,24.1,28.3,28.0
2023-06-02 06:10:00,28.1,23.69,33.7,24.1,28.9,26.9,26.9,[26.9],1.0,33.7,38.1,27.0,26.0,0.0,24.1,28.4,28.0
2023-06-02 06:15:00,28.1,23.69,34.4,25.4,29.9,27.0,27.0,[27.0],1.0,34.4,75.5,26.5,26.0,0.0,25.4,28.5,28.0
2023-06-02 06:20:00,28.1,23.69,34.7,25.4,30.05,26.9,26.9,[26.9],1.0,34.7,73.5,26.2,26.0,0.0,25.4,28.5,28.0
2023-06-02 06:25:00,28.1,23.69,34.4,24.9,29.65,26.9,26.9,[26.9],1.0,34.4,38.2,26.5,26.0,0.0,24.9,28.5,28.0
2023-06-02 06:30:00,28.1,23.69,35.0,25.1,30.05,27.0,27.0,[27.0],1.0,35.0,77.0,27.0,26.0,0.0,25.1,28.5,28.0
2023-06-02 06:35:00,28.1,23.69,35.0,25.9,30.45,27.0,27.0,[27.0],1.0,35.0,74.0,26.4,25.0,0.0,25.9,28.6,28.0
2023-06-02 06:40:00,28.1,23.69,34.7,25.4,30.05,26.9,26.9,[26.9],1.0,34.7,73.9,26.2,25.0,0.0,25.4,28.6,28.0
2023-06-02 06:45:00,28.1,23.69,34.4,24.9,29.65,26.9,26.9,[26.9],1.0,34.4,77.0,26.1,25.0,0.0,24.9,28.5,28.0
2023-06-02 06:50:00,28.1,23.69,34.1,24.6,29.35,26.8,26.8,[26.8],1.0,34.1,73.2,26.0,25.0,0.0,24.6,28.5,28.0
2023-06-02 06:55:00,28.1,23.69,33.9,24.4,29.15,26.8,26.8,[26.8],1.0,33.9,76.0,25.8,25.0,0.0,24.4,28.4,28.0
2023-06-02 07:00:00,28.1,23.69,33.8,24.3,29.05,26.7,26.7,[26.7],1.0,33.8,72.4,25.7,25.0,0.0,24.3,28.3,28.0
2023-06-02 07:05:00,28.1,23.69,33.6,24.1,28.85,26.7,26.7,[26.7],1.0,33.6,37.8,25.9,26.0,0.0,24.1,28.3,28.0
2023-06-02 07:10:00,28.1,23.69,33.6,24.4,29.0,26.8,26.8,[26.8],1.0,33.6,38.2,26.9,26.0,0.0,24.4,28.3,28.0
2023-06-02 07:15:00,28.1,23.69,34.3,25.6,29.95,26.9,26.9,[26.9],1.0,34.3,74.2,26.5,26.0,0.0,25.6,28.4,28.0
2023-06-02 07:20:00,28.1,23.69,34.7,25.7,30.200000000000003,26.9,26.9,[26.9],1.0,34.7,74.6,26.3,26.0,0.0,25.7,28.4,28.0
2023-06-02 07:25:00,28.1,23.69,34.4,25.1,29.75,26.9,26.9,[26.9],1.0,34.4,38.2,26.0,26.0,0.0,25.1,28.4,28.0
2023-06-02 07:30:00,28.1,23.69,34.3,24.7,29.5,26.9,26.9,[26.9],1.0,34.3,69.8,27.1,26.0,0.0,24.7,28.4,28.0
2023-06-02 07:35:00,28.1,23.69,34.7,25.8,30.25,27.0,27.0,[27.0],1.0,34.7,77.2,26.5,25.0,0.0,25.8,28.5,28.0
2023-06-02 07:40:00,28.1,23.69,34.7,25.6,30.15,26.9,26.9,[26.9],1.0,34.7,73.9,26.2,25.0,0.0,25.6,28.5,28.0
2023-06-02 07:45:00,28.1,23.69,34.4,25.1,29.75,26.9,26.9,[26.9],1.0,34.4,75.2,26.1,25.0,0.0,25.1,28.4,28.0
2023-06-02 07:50:00,28.1,23.69,34.2,24.8,29.5,26.8,26.8,[26.8],1.0,34.2,74.2,25.9,25.0,0.0,24.8,28.4,28.0
2023-06-02 07:55:00,28.1,23.69,33.9,24.3,29.1,26.8,26.8,[26.8],1.0,33.9,74.1,25.8,25.0,0.0,24.3,28.3,28.0
2023-06-02 08:00:00,28.1,23.69,33.8,24.2,29.0,26.7,26.7,[26.7],1.0,33.8,75.3,25.7,25.0,0.0,24.2,28.3,28.0
2023-06-02 08:05:00,28.1,23.69,33.7,24.1,28.9,26.7,26.7,[26.7],1.0,33.7,37.9,25.7,25.0,0.0,24.1,28.2,28.0
2023-06-02 08:10:00,28.1,23.69,33.7,24.3,29.0,26.8,26.8,[26.8],1.0,33.7,37.8,26.8,26.0,0.0,24.3,28.2,28.0
2023-06-02 08:15:00,28.1,23.69,34.3,25.5,29.9,26.9,26.9,[26.9],1.0,34.3,74.0,26.5,26.0,0.0,25.5,28.3,28.0
2023-06-02 08:20:00,28.1,23.69,34.8,25.7,30.25,26.9,26.9,[26.9],1.0,34.8,75.7,26.2,26.0,0.0,25.7,28.4,28.0
2023-06-02 08:25:00,28.1,23.69,34.5,25.1,29.8,26.8,26.8,[26.8],1.0,34.5,38.1,26.1,26.0,0.0,25.1,28.3,28.0
2023-06-02 08:30:00,28.1,23.69,34.2,24.7,29.450000000000003,26.9,26.9,[26.9],1.0,34.2,72.8,27.1,26.0,0.0,24.7,28.4,28.0
2023-06-02 08:35:00,28.1,23.69,34.7,25.8,30.25,27.0,27.0,[27.0],1.0,34.7,76.4,26.5,25.0,0.0,25.8,28.4,28.0
2023-06-02 08:40:00,28.1,23.69,34.5,25.5,30.0,27.0,27.0,[27.0],1.0,34.5,74.3,26.2,25.0,0.0,25.5,28.4,28.0
2023-06-02 08:45:00,28.1,23.69,34.4,25.1,29.75,26.9,26.9,[26.9],1.0,34.4,76.5,26.2,25.0,0.0,25.1,28.4,28.0
2023-06-02 08:50:00,28.1,23.69,34.1,24.9,29.5,26.9,26.9,[26.9],1.0,34.1,74.8,26.1,25.0,0.0,24.9,28.3,28.0
2023-06-02 08:55:00,28.1,23.69,34.1,24.6,29.35,26.9,26.9,[26.9],1.0,34.1,76.0,26.1,25.0,0.0,24.6,28.3,28.0
2023-06-02 09:00:00,28.1,23.69,33.9,24.4,29.15,26.9,26.9,[26.9],1.0,33.9,77.4,25.9,25.0,0.0,24.4,28.2,28.0
2023-06-02 09:05:00,28.1,23.69,33.8,24.2,29.0,26.9,26.9,[26.9],1.0,33.8,38.0,25.9,26.0,0.0,24.2,28.2,28.0
2023-06-02 09:10:00,28.1,23.69,34.5,24.5,29.5,27.0,27.0,[27.0],1.0,34.5,75.6,27.1,26.0,0.0,24.5,28.2,28.0
2023-06-02 09:15:00,28.1,23.69,34.5,25.7,30.1,27.1,27.1,[27.1],1.0,34.5,75.6,26.5,26.0,0.0,25.7,28.3,28.0
2023-06-02 09:20:00,28.1,23.69,34.7,25.4,30.05,27.1,27.1,[27.1],1.0,34.7,75.2,26.3,26.0,0.0,25.4,28.3,28.0
