time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,352024_c,352024_h,352024_p,352024_r,352024_s,352025_c,352025_h,352025_p,352025_r,352025_s,352026_c,352026_h,352026_p,352026_r,352026_s,352027_c,352027_h,352027_p,352027_r,352027_s,352028_c,352028_h,352028_p,352028_r,352028_s
2023-06-01 19:10:00,28.6,,31.7,27.3,29.56,1.0,27.3,321.4,26.0,28.0,1.0,27.3,552.1,28.0,18.0,1.0,31.7,84.2,26.0,18.0,1.0,31.7,318.2,26.0,18.0,1.0,29.8,84.1,26.0,18.0
2023-06-01 19:15:00,28.6,,31.5,27.1,29.4,1.0,27.1,82.3,26.0,28.0,1.0,27.1,559.8,28.0,18.0,1.0,31.5,331.2,25.0,18.0,1.0,31.5,317.0,26.0,18.0,1.0,29.8,312.8,25.0,18.0
2023-06-01 19:20:00,28.6,,31.4,26.5,29.1,1.0,26.5,82.4,25.0,28.0,1.0,26.5,558.4,27.0,18.0,1.0,31.4,100.3,25.0,18.0,1.0,31.4,314.4,26.0,18.0,1.0,29.7,84.0,27.0,18.0
2023-06-01 19:25:00,28.6,,31.5,26.5,29.14,1.0,26.5,82.0,26.0,28.0,1.0,26.5,555.1,28.0,18.0,1.0,31.5,83.7,26.0,18.0,1.0,31.5,314.9,26.0,18.0,1.0,29.7,316.2,26.0,18.0
2023-06-01 19:30:00,28.6,,31.8,26.4,29.2,1.0,26.4,81.8,26.0,28.0,1.0,26.4,553.5,28.0,18.0,1.0,31.8,83.3,26.0,18.0,1.0,31.8,314.5,26.0,18.0,1.0,29.6,84.0,26.0,18.0
2023-06-01 19:35:00,28.6,,31.9,26.6,29.34,1.0,26.6,81.8,26.0,28.0,1.0,26.6,553.7,28.0,18.0,1.0,31.9,83.9,27.0,18.0,1.0,31.9,315.8,26.0,18.0,1.0,29.7,313.8,26.0,18.0
2023-06-01 19:40:00,28.6,,31.9,26.6,29.34,1.0,26.6,81.7,26.0,28.0,1.0,26.6,551.2,28.0,18.0,1.0,31.9,326.0,26.0,18.0,1.0,31.9,314.1,26.0,18.0,1.0,29.7,314.7,25.0,18.0
2023-06-01 19:45:00,28.6,,32.1,26.5,29.4,1.0,26.5,81.7,26.0,28.0,1.0,26.5,549.2,28.0,18.0,1.0,32.1,323.8,26.0,18.0,1.0,32.1,314.3,26.0,18.0,1.0,29.8,284.3,27.0,18.0
2023-06-01 19:50:00,28.6,,32.4,26.2,29.4,1.0,26.2,81.5,26.0,28.0,1.0,26.2,550.0,28.0,18.0,1.0,32.4,84.3,27.0,18.0,1.0,32.4,313.8,26.0,18.0,1.0,29.8,312.7,26.0,18.0
2023-06-01 19:55:00,28.6,,32.4,26.1,29.380000000000003,1.0,26.1,322.3,26.0,28.0,1.0,26.1,549.1,28.0,18.0,1.0,32.4,83.8,27.0,18.0,1.0,32.4,312.9,26.0,18.0,1.0,29.9,83.3,27.0,18.0
2023-06-01 20:00:00,28.6,,32.5,26.2,29.48,1.0,26.2,323.5,26.0,28.0,1.0,26.2,551.8,28.0,18.0,1.0,32.5,84.2,26.0,18.0,1.0,32.5,314.0,26.0,18.0,1.0,30.0,314.2,25.0,18.0
2023-06-01 20:05:00,28.6,,32.5,26.3,29.54,1.0,26.3,324.7,26.0,28.0,1.0,26.3,548.7,27.0,18.0,1.0,32.5,325.4,26.0,18.0,1.0,32.5,312.0,26.0,18.0,1.0,30.1,83.3,27.0,18.0
2023-06-01 20:10:00,28.6,,32.1,26.0,29.24,1.0,26.0,93.0,25.0,28.0,1.0,26.0,323.8,27.0,18.0,1.0,32.1,326.1,25.0,18.0,1.0,32.1,313.6,26.0,18.0,1.0,30.0,313.3,25.0,18.0
2023-06-01 20:15:00,28.6,,32.0,26.0,29.2,1.0,26.0,81.7,26.0,28.0,1.0,26.0,307.6,28.0,18.0,1.0,32.0,84.3,27.0,18.0,1.0,32.0,313.5,26.0,18.0,1.0,30.0,83.5,27.0,18.0
2023-06-01 20:20:00,28.6,,32.1,26.0,29.24,1.0,26.0,81.6,26.0,28.0,1.0,26.0,554.9,28.0,18.0,1.0,32.1,83.9,27.0,18.0,1.0,32.1,310.9,26.0,18.0,1.0,30.0,314.0,25.0,18.0
2023-06-01 20:25:00,28.6,,32.2,26.3,29.420000000000005,1.0,26.3,321.5,26.0,28.0,1.0,26.3,551.0,28.0,18.0,1.0,32.2,324.8,26.0,18.0,1.0,32.2,312.4,26.0,18.0,1.0,30.1,90.5,26.0,18.0
2023-06-01 20:30:00,28.6,,32.2,26.0,29.3,1.0,26.0,94.1,25.0,28.0,1.0,26.0,549.7,27.0,18.0,1.0,32.2,321.4,25.0,18.0,1.0,32.2,312.3,26.0,18.0,1.0,30.1,313.0,26.0,18.0
2023-06-01 20:35:00,28.6,,32.1,26.0,29.24,1.0,26.0,81.5,26.0,28.0,1.0,26.0,306.2,27.0,18.0,1.0,32.1,321.9,26.0,18.0,1.0,32.1,312.7,26.0,18.0,1.0,30.0,90.7,25.0,18.0
2023-06-01 20:40:00,28.6,,32.2,25.9,29.320000000000004,1.0,25.9,81.7,25.0,28.0,1.0,26.3,542.7,28.0,18.0,1.0,32.2,322.7,26.0,18.0,1.0,32.2,311.7,26.0,18.0,1.0,30.0,312.4,26.0,18.0
2023-06-01 20:45:00,28.6,,32.3,26.0,29.4,1.0,26.0,81.4,25.0,28.0,1.0,26.3,550.0,28.0,18.0,1.0,32.3,84.2,26.0,18.0,1.0,32.3,313.6,26.0,18.0,1.0,30.1,95.4,25.0,18.0
2023-06-01 20:50:00,28.6,,32.3,26.0,29.34,1.0,26.0,327.0,26.0,28.0,1.0,26.0,547.7,28.0,18.0,1.0,32.3,84.1,27.0,18.0,1.0,32.3,311.7,26.0,18.0,1.0,30.1,310.4,26.0,18.0
2023-06-01 20:55:00,28.6,,32.5,26.1,29.48,1.0,26.1,324.0,26.0,28.0,1.0,26.1,550.0,28.0,18.0,1.0,32.5,83.9,26.0,18.0,1.0,32.5,315.7,26.0,18.0,1.0,30.2,87.0,26.0,18.0
2023-06-01 21:00:00,28.6,,32.4,26.3,29.52,1.0,26.3,325.5,26.0,28.0,1.0,26.3,553.2,28.0,18.0,1.0,32.4,84.2,26.0,18.0,1.0,32.4,315.7,26.0,18.0,1.0,30.2,312.4,27.0,18.0
2023-06-01 21:05:00,28.6,,32.2,26.3,29.440000000000005,1.0,26.3,322.8,26.0,28.0,1.0,26.3,555.2,27.0,18.0,1.0,32.2,321.3,26.0,18.0,1.0,32.2,312.1,26.0,18.0,1.0,30.2,93.9,25.0,18.0
2023-06-01 21:10:00,28.6,,32.0,26.3,29.36,1.0,26.3,89.1,25.0,28.0,1.0,26.3,312.8,27.0,18.0,1.0,32.0,88.9,25.0,18.0,1.0,32.0,313.5,26.0,18.0,1.0,30.2,304.3,27.0,18.0
2023-06-01 21:15:00,28.6,,32.0,26.1,29.26,1.0,26.1,81.6,26.0,28.0,1.0,26.1,548.0,28.0,18.0,1.0,32.0,84.5,26.0,18.0,1.0,32.0,315.1,26.0,18.0,1.0,30.1,310.2,25.0,18.0
2023-06-01 21:20:00,28.6,,32.0,26.2,29.3,1.0,26.2,81.9,26.0,28.0,1.0,26.2,549.1,28.0,18.0,1.0,32.0,322.2,26.0,18.0,1.0,32.0,313.5,26.0,18.0,1.0,30.1,303.3,27.0,18.0
2023-06-01 21:25:00,28.6,,32.1,26.2,29.34,1.0,26.2,81.7,25.0,28.0,1.0,26.2,550.7,27.0,18.0,1.0,32.1,318.9,26.0,18.0,1.0,32.1,312.8,26.0,18.0,1.0,30.1,311.3,25.0,18.0
2023-06-01 21:30:00,28.6,,32.1,25.9,29.2,1.0,25.9,81.6,26.0,28.0,1.0,25.9,549.0,28.0,18.0,1.0,32.1,83.9,27.0,18.0,1.0,32.1,312.4,26.0,18.0,1.0,30.0,287.8,27.0,18.0
2023-06-01 21:35:00,28.6,,32.3,26.1,29.360000000000003,1.0,26.1,326.7,26.0,28.0,1.0,26.1,548.3,28.0,18.0,1.0,32.3,83.3,27.0,18.0,1.0,32.3,314.5,26.0,18.0,1.0,30.0,311.4,25.0,18.0
2023-06-01 21:40:00,28.6,,32.4,26.1,29.42,1.0,26.1,323.7,26.0,28.0,1.0,26.1,550.8,28.0,18.0,1.0,32.4,84.2,26.0,18.0,1.0,32.4,310.8,26.0,18.0,1.0,30.1,92.6,27.0,18.0
2023-06-01 21:45:00,28.6,,32.2,26.2,29.380000000000003,1.0,26.2,323.3,26.0,28.0,1.0,26.2,548.8,27.0,18.0,1.0,32.2,325.9,25.0,18.0,1.0,32.2,312.6,26.0,18.0,1.0,30.1,310.9,25.0,18.0
2023-06-01 21:50:00,28.6,,32.2,26.2,29.360000000000003,1.0,26.2,82.1,25.0,28.0,1.0,26.2,548.4,27.0,18.0,1.0,32.2,323.0,26.0,18.0,1.0,32.2,313.2,26.0,18.0,1.0,30.0,83.8,27.0,18.0
2023-06-01 21:55:00,28.6,,32.1,25.8,29.160000000000004,1.0,25.8,81.6,26.0,28.0,1.0,25.8,548.0,28.0,18.0,1.0,32.1,84.0,26.0,18.0,1.0,32.1,314.8,26.0,18.0,1.0,30.0,311.4,25.0,18.0
2023-06-01 22:00:00,28.5,,32.1,25.8,29.160000000000004,1.0,25.8,81.5,26.0,28.0,1.0,25.8,551.1,28.0,18.0,1.0,32.1,83.6,27.0,18.0,1.0,32.1,313.7,26.0,18.0,1.0,30.0,298.3,27.0,18.0
2023-06-01 22:05:00,28.5,,32.2,26.1,29.320000000000004,1.0,26.1,81.7,26.0,28.0,1.0,26.1,548.5,28.0,18.0,1.0,32.2,84.2,27.0,18.0,1.0,32.2,312.2,26.0,18.0,1.0,30.0,309.6,25.0,18.0
2023-06-01 22:10:00,28.5,,32.3,26.2,29.4,1.0,26.2,322.7,26.0,28.0,1.0,26.2,545.7,28.0,18.0,1.0,32.3,311.2,26.0,18.0,1.0,32.3,314.8,26.0,18.0,1.0,30.0,222.0,27.0,18.0
2023-06-01 22:15:00,28.6,,32.2,26.2,29.360000000000003,1.0,26.2,321.1,25.0,28.0,1.0,26.2,545.7,27.0,18.0,1.0,32.2,323.5,25.0,18.0,1.0,32.2,311.5,26.0,18.0,1.0,30.0,310.4,25.0,18.0
2023-06-01 22:20:00,28.5,,32.1,25.9,29.2,1.0,25.9,81.9,26.0,28.0,1.0,25.9,307.8,28.0,18.0,1.0,32.1,83.8,26.0,18.0,1.0,32.1,312.5,26.0,18.0,1.0,30.0,83.7,27.0,18.0
2023-06-01 22:25:00,28.5,,32.1,25.9,29.2,1.0,25.9,81.4,26.0,28.0,1.0,25.9,548.8,28.0,18.0,1.0,32.1,84.1,27.0,18.0,1.0,32.1,314.5,26.0,18.0,1.0,30.0,311.6,25.0,18.0
2023-06-01 22:30:00,28.5,,32.1,26.1,29.28,1.0,26.1,81.5,26.0,28.0,1.0,26.1,556.5,28.0,18.0,1.0,32.1,321.0,27.0,18.0,1.0,32.1,315.7,26.0,18.0,1.0,30.0,302.8,27.0,18.0
2023-06-01 22:35:00,28.5,,32.4,26.1,29.4,1.0,26.1,81.4,26.0,28.0,1.0,26.1,549.2,28.0,18.0,1.0,32.4,319.4,26.0,18.0,1.0,32.4,314.8,26.0,18.0,1.0,30.0,311.1,25.0,18.0
2023-06-01 22:40:00,28.5,,32.4,25.9,29.32,1.0,25.9,81.6,25.0,28.0,1.0,25.9,551.4,27.0,18.0,1.0,32.4,95.5,26.0,18.0,1.0,32.4,311.4,26.0,18.0,1.0,30.0,83.5,27.0,18.0
2023-06-01 22:45:00,28.5,,32.5,25.8,29.34,1.0,25.8,81.5,26.0,28.0,1.0,25.8,548.3,28.0,18.0,1.0,32.5,84.3,27.0,18.0,1.0,32.5,314.2,26.0,18.0,1.0,30.1,312.1,25.0,18.0
2023-06-01 22:50:00,28.5,,32.6,25.8,29.380000000000003,1.0,25.8,323.4,26.0,28.0,1.0,25.8,548.4,28.0,18.0,1.0,32.6,83.5,26.0,18.0,1.0,32.6,315.1,26.0,18.0,1.0,30.1,83.3,27.0,18.0
2023-06-01 22:55:00,28.5,,32.6,26.0,29.48,1.0,26.0,320.5,26.0,28.0,1.0,26.0,550.4,28.0,18.0,1.0,32.6,84.0,26.0,18.0,1.0,32.6,315.2,26.0,18.0,1.0,30.2,311.5,25.0,18.0
2023-06-01 23:00:00,28.5,,32.3,26.2,29.44,1.0,26.2,321.7,26.0,28.0,1.0,26.2,546.0,27.0,18.0,1.0,32.3,321.7,26.0,18.0,1.0,32.3,314.9,26.0,18.0,1.0,30.2,83.9,27.0,18.0
2023-06-01 23:05:00,28.5,,32.1,26.1,29.32,1.0,26.1,82.0,25.0,28.0,1.0,26.1,305.0,27.0,18.0,1.0,32.1,319.5,26.0,18.0,1.0,32.1,314.3,26.0,18.0,1.0,30.2,309.9,25.0,18.0
2023-06-01 23:10:00,28.5,,32.2,26.0,29.3,1.0,26.0,81.7,26.0,28.0,1.0,26.0,547.9,28.0,18.0,1.0,32.2,84.2,27.0,18.0,1.0,32.2,314.2,26.0,18.0,1.0,30.1,306.3,27.0,18.0
2023-06-01 23:15:00,28.5,,32.2,26.0,29.3,1.0,26.0,306.5,26.0,28.0,1.0,26.0,549.6,28.0,18.0,1.0,32.2,83.9,27.0,18.0,1.0,32.2,314.3,26.0,18.0,1.0,30.1,311.8,25.0,18.0
2023-06-01 23:20:00,28.5,,32.3,26.2,29.44,1.0,26.2,322.6,26.0,28.0,1.0,26.2,546.3,28.0,18.0,1.0,32.3,321.8,26.0,18.0,1.0,32.3,314.8,26.0,18.0,1.0,30.2,84.1,27.0,18.0
2023-06-01 23:25:00,28.5,,32.3,26.0,29.36,1.0,26.0,322.1,25.0,28.0,1.0,26.0,549.5,27.0,18.0,1.0,32.3,320.7,25.0,18.0,1.0,32.3,315.3,26.0,18.0,1.0,30.2,310.9,25.0,18.0
2023-06-01 23:30:00,28.5,,32.0,26.0,29.22,1.0,26.0,321.7,26.0,28.0,1.0,26.0,303.1,27.0,18.0,1.0,32.0,84.0,26.0,18.0,1.0,32.0,312.8,26.0,18.0,1.0,30.1,84.0,27.0,18.0
2023-06-01 23:35:00,28.5,,31.9,26.2,29.26,1.0,26.2,323.3,26.0,28.0,1.0,26.2,548.5,27.0,18.0,1.0,31.9,323.2,26.0,18.0,1.0,31.9,312.6,26.0,18.0,1.0,30.1,309.5,25.0,18.0
2023-06-01 23:40:00,28.5,,31.9,26.2,29.24,1.0,26.2,322.8,26.0,28.0,1.0,26.2,316.8,27.0,18.0,1.0,31.9,320.4,25.0,18.0,1.0,31.9,313.7,26.0,18.0,1.0,30.0,83.6,26.0,18.0
2023-06-01 23:45:00,28.5,,31.7,25.9,29.04,1.0,25.9,81.7,25.0,28.0,1.0,25.9,305.3,27.0,18.0,1.0,31.7,321.8,26.0,18.0,1.0,31.7,314.7,26.0,18.0,1.0,30.0,309.4,26.0,18.0
2023-06-01 23:50:00,28.5,,31.8,26.0,29.1,1.0,26.0,81.5,26.0,28.0,1.0,26.0,305.7,28.0,18.0,1.0,31.8,320.0,26.0,18.0,1.0,31.8,313.4,26.0,18.0,1.0,29.9,83.9,26.0,18.0
2023-06-01 23:55:00,28.5,,31.8,26.3,29.22,1.0,26.3,81.7,25.0,28.0,1.0,26.3,548.2,27.0,18.0,1.0,31.8,88.9,26.0,18.0,1.0,31.8,315.5,26.0,18.0,1.0,29.9,309.4,26.0,18.0
2023-06-02 00:00:00,28.5,,32.1,26.2,29.32,1.0,26.2,81.8,26.0,28.0,1.0,26.2,547.1,28.0,18.0,1.0,32.1,84.2,27.0,18.0,1.0,32.1,312.7,26.0,18.0,1.0,30.0,84.0,27.0,18.0
2023-06-02 00:05:00,28.5,,32.4,26.1,29.4,1.0,26.1,320.1,26.0,28.0,1.0,26.1,547.2,28.0,18.0,1.0,32.4,83.9,26.0,18.0,1.0,32.4,314.7,26.0,18.0,1.0,30.0,312.0,26.0,18.0
2023-06-02 00:10:00,28.5,,32.4,26.1,29.4,1.0,26.1,323.5,26.0,28.0,1.0,26.1,548.7,28.0,18.0,1.0,32.4,84.0,26.0,18.0,1.0,32.4,313.5,26.0,18.0,1.0,30.0,83.9,26.0,18.0
2023-06-02 00:15:00,28.5,,32.3,26.4,29.5,1.0,26.4,319.5,26.0,28.0,1.0,26.4,548.6,28.0,18.0,1.0,32.3,308.1,26.0,18.0,1.0,32.3,312.2,26.0,18.0,1.0,30.1,311.0,26.0,18.0
2023-06-02 00:20:00,28.5,,32.0,26.1,29.26,1.0,26.1,93.4,25.0,28.0,1.0,26.1,547.2,27.0,18.0,1.0,32.0,323.1,25.0,18.0,1.0,32.0,315.8,26.0,18.0,1.0,30.1,84.1,26.0,18.0
2023-06-02 00:25:00,28.5,,32.0,26.0,29.2,1.0,26.0,81.9,26.0,28.0,1.0,26.0,543.4,27.0,18.0,1.0,32.0,84.2,26.0,18.0,1.0,32.0,311.7,26.0,18.0,1.0,30.0,309.2,26.0,18.0
2023-06-02 00:30:00,28.5,,31.9,26.0,29.160000000000004,1.0,26.0,81.9,26.0,28.0,1.0,26.0,544.4,28.0,18.0,1.0,31.9,84.7,26.0,18.0,1.0,31.9,313.9,26.0,18.0,1.0,30.0,95.0,26.0,18.0
2023-06-02 00:35:00,28.5,,32.2,26.1,29.3,1.0,26.1,324.4,26.0,28.0,1.0,26.1,544.0,28.0,18.0,1.0,32.2,84.2,27.0,18.0,1.0,32.2,312.7,26.0,18.0,1.0,29.9,311.0,26.0,18.0
2023-06-02 00:40:00,28.5,,32.1,26.3,29.340000000000003,1.0,26.3,320.8,25.0,28.0,1.0,26.3,541.4,27.0,18.0,1.0,32.1,319.4,26.0,18.0,1.0,32.1,312.5,26.0,18.0,1.0,29.9,83.9,25.0,18.0
2023-06-02 00:45:00,28.5,,32.0,25.9,29.160000000000004,1.0,25.9,320.2,26.0,28.0,1.0,25.9,303.9,27.0,18.0,1.0,32.0,84.3,26.0,18.0,1.0,32.0,312.7,26.0,18.0,1.0,30.0,307.7,26.0,18.0
2023-06-02 00:50:00,28.5,,32.0,26.1,29.22,1.0,26.1,320.0,27.0,28.0,1.0,26.1,526.0,28.0,18.0,1.0,32.0,83.8,26.0,18.0,1.0,32.0,311.3,26.0,18.0,1.0,29.9,95.1,25.0,18.0
2023-06-02 00:55:00,28.5,,31.9,26.1,29.18,1.0,26.1,88.6,25.0,28.0,1.0,26.1,542.6,27.0,18.0,1.0,31.9,318.6,25.0,18.0,1.0,31.9,312.3,26.0,18.0,1.0,29.9,307.0,26.0,18.0
2023-06-02 01:00:00,28.5,,31.7,26.0,29.040000000000003,1.0,26.0,81.9,25.0,28.0,1.0,26.0,304.9,27.0,18.0,1.0,31.7,325.6,26.0,18.0,1.0,31.7,313.0,26.0,18.0,1.0,29.8,308.8,25.0,18.0
2023-06-02 01:05:00,28.5,,31.8,25.8,29.0,1.0,25.8,81.5,26.0,28.0,1.0,25.8,303.6,28.0,18.0,1.0,31.8,324.3,26.0,18.0,1.0,31.8,312.2,26.0,18.0,1.0,29.8,83.4,27.0,18.0
2023-06-02 01:10:00,28.5,,31.8,26.2,29.2,1.0,26.2,81.4,26.0,28.0,1.0,26.3,544.0,28.0,18.0,1.0,31.8,320.3,26.0,18.0,1.0,31.8,314.2,26.0,18.0,1.0,29.9,308.8,25.0,18.0
2023-06-02 01:15:00,28.5,,32.1,26.0,29.28,1.0,26.0,81.5,26.0,28.0,1.0,26.3,545.8,28.0,18.0,1.0,32.1,84.4,26.0,18.0,1.0,32.1,311.5,26.0,18.0,1.0,29.9,306.6,27.0,18.0
2023-06-02 01:20:00,28.5,,32.2,26.1,29.3,1.0,26.1,81.5,26.0,28.0,1.0,26.1,546.6,28.0,18.0,1.0,32.2,84.0,27.0,18.0,1.0,32.2,313.4,26.0,18.0,1.0,29.9,307.8,25.0,18.0
2023-06-02 01:25:00,28.5,,32.4,26.2,29.44,1.0,26.2,322.9,26.0,28.0,1.0,26.2,545.9,28.0,18.0,1.0,32.4,84.0,26.0,18.0,1.0,32.4,313.3,26.0,18.0,1.0,30.0,308.8,26.0,18.0
2023-06-02 01:30:00,28.5,,32.4,26.2,29.46,1.0,26.2,321.9,26.0,28.0,1.0,26.2,546.3,28.0,18.0,1.0,32.4,84.0,26.0,18.0,1.0,32.4,314.3,26.0,18.0,1.0,30.1,309.4,25.0,18.0
2023-06-02 01:35:00,28.5,,32.3,26.3,29.46,1.0,26.3,321.0,26.0,28.0,1.0,26.3,545.2,27.0,18.0,1.0,32.3,322.2,26.0,18.0,1.0,32.3,313.0,26.0,18.0,1.0,30.1,83.2,27.0,18.0
2023-06-02 01:40:00,28.5,,32.0,26.3,29.32,1.0,26.3,89.8,25.0,28.0,1.0,26.3,317.6,27.0,18.0,1.0,32.0,320.3,25.0,18.0,1.0,32.0,312.4,26.0,18.0,1.0,30.0,308.8,25.0,18.0
2023-06-02 01:45:00,28.5,,32.0,25.9,29.160000000000004,1.0,25.9,81.7,25.0,28.0,1.0,25.9,303.5,27.0,18.0,1.0,32.0,322.7,26.0,18.0,1.0,32.0,310.1,26.0,18.0,1.0,30.0,83.2,27.0,18.0
2023-06-02 01:50:00,28.5,,32.0,26.1,29.3,1.0,26.1,81.7,26.0,28.0,1.0,26.4,543.3,28.0,18.0,1.0,32.0,320.7,26.0,18.0,1.0,32.0,313.7,26.0,18.0,1.0,30.0,310.5,25.0,18.0
2023-06-02 01:55:00,28.5,,32.1,26.1,29.34,1.0,26.1,81.6,25.0,28.0,1.0,26.4,550.2,28.0,18.0,1.0,32.1,97.6,26.0,18.0,1.0,32.1,313.8,26.0,18.0,1.0,30.0,83.4,27.0,18.0
2023-06-02 02:00:00,28.5,,32.2,26.0,29.3,1.0,26.0,81.7,26.0,28.0,1.0,26.0,541.0,28.0,18.0,1.0,32.2,84.2,26.0,18.0,1.0,32.2,313.9,26.0,18.0,1.0,30.1,308.8,25.0,18.0
2023-06-02 02:05:00,28.5,,32.4,26.0,29.380000000000003,1.0,26.0,313.9,26.0,28.0,1.0,26.0,544.5,28.0,18.0,1.0,32.4,84.0,27.0,18.0,1.0,32.4,312.4,26.0,18.0,1.0,30.1,83.5,27.0,18.0
2023-06-02 02:10:00,28.5,,32.5,26.2,29.5,1.0,26.2,320.7,26.0,28.0,1.0,26.2,544.1,28.0,18.0,1.0,32.5,83.4,26.0,18.0,1.0,32.5,311.2,26.0,18.0,1.0,30.1,310.4,25.0,18.0
2023-06-02 02:15:00,28.5,,32.3,26.2,29.44,1.0,26.2,321.2,26.0,28.0,1.0,26.2,542.2,28.0,18.0,1.0,32.3,83.6,26.0,18.0,1.0,32.3,312.5,26.0,18.0,1.0,30.2,83.5,27.0,18.0
2023-06-02 02:20:00,28.5,,32.1,26.3,29.380000000000003,1.0,26.3,323.6,26.0,28.0,1.0,26.3,549.8,27.0,18.0,1.0,32.1,323.9,25.0,18.0,1.0,32.1,312.5,26.0,18.0,1.0,30.1,308.9,25.0,18.0
2023-06-02 02:25:00,28.5,,32.1,26.2,29.34,1.0,26.2,81.8,25.0,28.0,1.0,26.2,549.6,27.0,18.0,1.0,32.1,95.1,26.0,18.0,1.0,32.1,314.5,26.0,18.0,1.0,30.1,84.0,26.0,18.0
2023-06-02 02:30:00,28.5,,32.0,26.0,29.2,1.0,26.0,81.7,26.0,28.0,1.0,26.0,547.9,28.0,18.0,1.0,32.0,84.2,26.0,18.0,1.0,32.0,313.2,26.0,18.0,1.0,30.0,310.5,26.0,18.0
2023-06-02 02:35:00,28.5,,32.1,26.1,29.28,1.0,26.1,81.9,26.0,28.0,1.0,26.1,550.6,28.0,18.0,1.0,32.1,83.5,27.0,18.0,1.0,32.1,314.2,26.0,18.0,1.0,30.0,84.2,26.0,18.0
2023-06-02 02:40:00,28.5,,32.1,26.1,29.28,1.0,26.1,326.7,26.0,28.0,1.0,26.1,557.5,28.0,18.0,1.0,32.1,325.7,26.0,18.0,1.0,32.1,311.2,26.0,18.0,1.0,30.0,309.7,26.0,18.0
2023-06-02 02:45:00,28.5,,32.2,26.0,29.28,1.0,26.0,325.2,25.0,28.0,1.0,26.0,545.0,27.0,18.0,1.0,32.2,320.8,25.0,18.0,1.0,32.2,312.3,26.0,18.0,1.0,30.0,83.8,26.0,18.0
2023-06-02 02:50:00,28.5,,32.2,25.8,29.2,1.0,25.8,81.8,25.0,28.0,1.0,25.8,304.4,27.0,18.0,1.0,32.2,84.6,26.0,18.0,1.0,32.2,310.9,26.0,18.0,1.0,30.0,309.5,26.0,18.0
2023-06-02 02:55:00,28.5,,32.1,26.1,29.26,1.0,26.1,296.9,26.0,28.0,1.0,26.1,543.9,28.0,18.0,1.0,32.1,83.9,27.0,18.0,1.0,32.1,311.6,26.0,18.0,1.0,29.9,84.1,26.0,18.0
2023-06-02 03:00:00,28.5,,32.2,26.1,29.3,1.0,26.1,326.1,26.0,28.0,1.0,26.1,552.3,28.0,18.0,1.0,32.2,322.2,26.0,18.0,1.0,32.2,313.0,26.0,18.0,1.0,29.9,312.2,26.0,18.0
2023-06-02 03:05:00,28.5,,32.0,26.0,29.2,1.0,26.0,319.0,25.0,28.0,1.0,26.0,548.5,27.0,18.0,1.0,32.0,317.7,25.0,18.0,1.0,32.0,312.0,26.0,18.0,1.0,30.0,88.3,26.0,18.0
2023-06-02 03:10:00,28.5,,32.0,26.0,29.2,1.0,26.0,82.1,25.0,28.0,1.0,26.0,305.9,27.0,18.0,1.0,32.0,318.1,26.0,18.0,1.0,32.0,311.9,26.0,18.0,1.0,30.0,304.1,26.0,18.0
2023-06-02 03:15:00,28.5,,31.9,25.8,29.06,1.0,25.8,81.5,26.0,28.0,1.0,25.8,305.2,28.0,18.0,1.0,31.9,327.1,26.0,18.0,1.0,31.9,313.9,26.0,18.0,1.0,29.9,313.4,25.0,18.0
2023-06-02 03:20:00,28.5,,32.1,26.0,29.3,1.0,26.0,81.4,25.0,28.0,1.0,26.4,548.0,28.0,18.0,1.0,32.1,322.1,26.0,18.0,1.0,32.1,313.6,26.0,18.0,1.0,29.9,307.5,27.0,18.0
2023-06-02 03:25:00,28.5,,32.3,26.1,29.42,1.0,26.1,81.5,25.0,28.0,1.0,26.4,550.2,28.0,18.0,1.0,32.3,84.2,27.0,18.0,1.0,32.3,314.9,26.0,18.0,1.0,30.0,314.3,25.0,18.0
2023-06-02 03:30:00,28.5,,32.3,26.0,29.32,1.0,26.0,323.2,26.0,28.0,1.0,26.0,547.5,28.0,18.0,1.0,32.3,84.2,26.0,18.0,1.0,32.3,314.3,26.0,18.0,1.0,30.0,304.1,26.0,18.0
2023-06-02 03:35:00,28.5,,32.4,26.1,29.42,1.0,26.1,320.7,26.0,28.0,1.0,26.1,548.4,28.0,18.0,1.0,32.4,83.5,26.0,18.0,1.0,32.4,312.9,26.0,18.0,1.0,30.1,95.8,25.0,18.0
2023-06-02 03:40:00,28.5,,32.4,26.1,29.42,1.0,26.1,324.5,26.0,28.0,1.0,26.1,553.3,28.0,18.0,1.0,32.4,84.4,26.0,18.0,1.0,32.4,317.4,26.0,18.0,1.0,30.1,83.3,27.0,18.0
2023-06-02 03:45:00,28.5,,32.1,26.2,29.34,1.0,26.2,324.9,26.0,28.0,1.0,26.2,550.7,27.0,18.0,1.0,32.1,324.1,26.0,18.0,1.0,32.1,314.8,26.0,18.0,1.0,30.1,308.9,25.0,18.0
2023-06-02 03:50:00,28.5,,32.1,26.2,29.32,1.0,26.2,82.0,25.0,28.0,1.0,26.2,306.3,27.0,18.0,1.0,32.1,323.5,26.0,18.0,1.0,32.1,317.5,26.0,18.0,1.0,30.0,83.5,27.0,18.0
