time,outdoor_t,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3835716_c,3835716_h,3835716_r,3835716_s,3835717_c,3835717_h,3835717_r,3835717_s,3835718_c,3835718_h,3835718_r,3835718_s,3835719_c,3835719_h,3835719_r,3835719_s,3835720_c,3835720_h,3835720_r,3835720_s
2023-06-03 04:55:00,26.8,36.8,28.3,32.5,27.6,27.6,[27.6],1.0,30.3,28.0,26.0,1.0,36.8,27.0,26.0,1.0,28.3,28.0,26.0,1.0,30.3,27.0,29.0,1.0,36.8,27.0,28.0
2023-06-03 05:00:00,26.7,37.1,28.4,32.72,27.7,27.7,[27.7],1.0,30.5,28.0,26.0,1.0,37.1,27.0,26.0,1.0,28.4,28.0,26.0,1.0,30.5,27.0,29.0,1.0,37.1,28.0,28.0
2023-06-03 05:05:00,26.8,37.1,28.3,32.66,27.6,27.6,[27.6],1.0,30.4,26.0,24.0,1.0,37.1,27.0,24.0,1.0,28.3,26.0,25.0,1.0,30.4,27.0,26.0,1.0,37.1,27.0,26.0
2023-06-03 05:10:00,26.8,36.9,28.2,32.56,27.3,27.3,[27.3],1.0,30.4,26.0,24.0,1.0,36.9,27.0,24.0,1.0,28.2,27.0,25.0,1.0,30.4,27.0,26.0,1.0,36.9,27.0,26.0
2023-06-03 05:15:00,26.7,36.5,27.4,31.72,26.9,26.9,[26.9],1.0,29.1,26.0,24.0,1.0,36.5,27.0,24.0,1.0,27.4,26.0,25.0,1.0,29.1,27.0,26.0,1.0,36.5,27.0,26.0
2023-06-03 05:20:00,26.7,36.5,27.4,31.6,27.1,27.1,[27.1],1.0,28.8,26.0,24.0,1.0,36.5,27.0,24.0,1.0,27.4,26.0,25.0,1.0,28.8,27.0,26.0,1.0,36.5,27.0,26.0
2023-06-03 05:25:00,26.7,36.1,27.2,31.24,26.7,26.7,[26.7],1.0,28.4,25.0,24.0,1.0,36.1,27.0,24.0,1.0,27.2,25.0,25.0,1.0,28.4,26.0,26.0,1.0,36.1,27.0,26.0
2023-06-03 05:30:00,26.6,36.3,26.9,31.18,26.8,26.8,[26.8],1.0,28.2,26.0,24.0,1.0,36.3,27.0,24.0,1.0,26.9,26.0,25.0,1.0,28.2,26.0,26.0,1.0,36.3,27.0,26.0
2023-06-03 05:35:00,26.7,36.0,26.5,30.860000000000003,26.4,26.4,[26.4],1.0,27.9,24.0,23.0,1.0,36.0,27.0,23.0,1.0,26.5,24.0,24.0,1.0,27.9,26.0,25.0,1.0,36.0,26.0,26.0
2023-06-03 05:40:00,26.5,35.7,26.4,30.68,26.3,26.3,[26.3],1.0,27.8,25.0,23.0,1.0,35.7,27.0,23.0,1.0,26.4,26.0,24.0,1.0,27.8,26.0,25.0,1.0,35.7,27.0,26.0
2023-06-03 05:45:00,26.5,35.8,26.5,30.74,26.4,26.4,[26.4],1.0,27.8,25.0,23.0,1.0,35.8,27.0,23.0,1.0,26.5,25.0,24.0,1.0,27.8,26.0,25.0,1.0,35.8,27.0,26.0
2023-06-03 05:50:00,26.5,35.8,26.4,30.68,26.3,26.3,[26.3],1.0,27.7,25.0,23.0,1.0,35.8,27.0,23.0,1.0,26.4,26.0,24.0,1.0,27.7,26.0,25.0,1.0,35.8,26.0,26.0
2023-06-03 05:55:00,26.1,35.6,26.2,30.52,26.3,26.3,[26.3],1.0,27.6,24.0,23.0,1.0,35.6,27.0,23.0,1.0,26.2,24.0,24.0,1.0,27.6,26.0,25.0,1.0,35.6,26.0,26.0
2023-06-03 06:00:00,26.1,35.6,26.1,30.4,26.4,26.4,[26.4],1.0,27.4,25.0,23.0,1.0,35.5,27.0,23.0,1.0,26.1,24.0,24.0,1.0,27.4,26.0,25.0,1.0,35.6,27.0,26.0
2023-06-03 06:05:00,26.4,35.6,26.0,30.32,26.3,26.3,[26.3],1.0,27.3,25.0,24.0,1.0,35.4,27.0,24.0,1.0,26.0,25.0,25.0,1.0,27.3,26.0,26.0,1.0,35.6,27.0,27.0
2023-06-03 06:10:00,26.3,35.6,26.0,30.32,26.3,26.3,[26.3],1.0,27.3,24.0,24.0,1.0,35.4,27.0,24.0,1.0,26.0,24.0,25.0,1.0,27.3,26.0,26.0,1.0,35.6,26.0,27.0
2023-06-03 06:15:00,26.5,35.6,26.0,30.36,26.3,26.3,[26.3],1.0,27.4,25.0,24.0,1.0,35.4,27.0,24.0,1.0,26.0,27.0,25.0,1.0,27.4,26.0,26.0,1.0,35.6,27.0,27.0
2023-06-03 06:20:00,26.4,35.5,26.0,30.279999999999998,26.2,26.2,[26.2],1.0,27.3,25.0,24.0,1.0,35.3,27.0,24.0,1.0,26.0,24.0,25.0,1.0,27.3,26.0,26.0,1.0,35.5,27.0,27.0
2023-06-03 06:25:00,26.6,35.5,26.0,30.279999999999998,26.3,26.3,[26.3],1.0,27.3,25.0,24.0,1.0,35.3,27.0,24.0,1.0,26.0,26.0,25.0,1.0,27.3,26.0,26.0,1.0,35.5,26.0,27.0
2023-06-03 06:30:00,26.6,35.5,26.0,30.28,26.4,26.4,[26.4],1.0,27.2,25.0,24.0,1.0,35.5,26.0,24.0,1.0,26.0,26.0,25.0,1.0,27.2,26.0,26.0,1.0,35.5,26.0,27.0
2023-06-03 06:35:00,26.3,35.6,26.2,30.360000000000003,26.5,26.5,[26.5],1.0,27.2,25.0,25.0,1.0,35.6,27.0,25.0,1.0,26.2,26.0,26.0,1.0,27.2,26.0,27.0,1.0,35.6,26.0,28.0
2023-06-03 06:40:00,26.4,35.7,26.2,30.4,26.5,26.5,[26.5],1.0,27.2,25.0,25.0,1.0,35.7,27.0,25.0,1.0,26.2,26.0,26.0,1.0,27.2,26.0,27.0,1.0,35.7,26.0,28.0
2023-06-03 06:45:00,26.3,35.8,26.3,30.46,26.5,26.5,[26.5],1.0,27.2,25.0,25.0,1.0,35.8,26.0,25.0,1.0,26.3,26.0,26.0,1.0,27.2,27.0,27.0,1.0,35.8,27.0,28.0
2023-06-03 06:50:00,26.0,35.7,26.3,30.420000000000005,26.5,26.5,[26.5],1.0,27.2,25.0,25.0,1.0,35.7,27.0,25.0,1.0,26.3,26.0,26.0,1.0,27.2,26.0,27.0,1.0,35.7,27.0,28.0
2023-06-03 06:55:00,25.9,35.7,26.4,30.48,26.6,26.6,[26.6],1.0,27.3,25.0,25.0,1.0,35.7,27.0,25.0,1.0,26.4,26.0,26.0,1.0,27.3,27.0,27.0,1.0,35.7,26.0,28.0
2023-06-03 07:00:00,26.4,35.8,26.4,30.48,26.5,26.5,[26.5],1.0,27.2,25.0,25.0,1.0,35.8,27.0,25.0,1.0,26.4,26.0,26.0,1.0,27.2,26.0,27.0,1.0,35.8,26.0,28.0
2023-06-03 07:05:00,26.4,35.7,26.6,30.6,26.7,26.7,[26.7],1.0,27.5,27.0,26.0,1.0,35.7,27.0,26.0,1.0,26.6,27.0,27.0,1.0,27.5,27.0,28.0,1.0,35.7,27.0,29.0
2023-06-03 07:10:00,26.5,36.2,27.5,30.98,27.1,27.1,[27.1],1.0,27.5,27.0,26.0,1.0,36.2,27.0,26.0,1.0,27.5,27.0,27.0,1.0,27.5,27.0,28.0,1.0,36.2,27.0,29.0
2023-06-03 07:15:00,26.6,36.5,27.7,31.78,27.3,27.3,[27.3],1.0,29.1,27.0,26.0,1.0,36.5,27.0,26.0,1.0,27.7,28.0,27.0,1.0,29.1,28.0,28.0,1.0,36.5,27.0,29.0
2023-06-03 07:20:00,26.6,36.7,28.1,32.14,27.4,27.4,[27.4],1.0,29.6,27.0,26.0,1.0,36.7,27.0,26.0,1.0,28.1,26.0,27.0,1.0,29.6,27.0,28.0,1.0,36.7,27.0,29.0
2023-06-03 07:25:00,26.4,36.9,28.3,32.38,27.5,27.5,[27.5],1.0,29.9,27.0,26.0,1.0,36.9,27.0,26.0,1.0,28.3,27.0,27.0,1.0,29.9,27.0,28.0,1.0,36.9,27.0,29.0
2023-06-03 07:30:00,26.6,36.8,28.4,32.52,27.6,27.6,[27.6],1.0,30.3,28.0,26.0,1.0,36.8,27.0,26.0,1.0,28.4,28.0,27.0,1.0,30.3,28.0,28.0,1.0,36.8,27.0,29.0
2023-06-03 07:35:00,27.0,37.0,28.4,32.56,27.4,27.4,[27.4],1.0,30.2,27.0,24.0,1.0,37.0,27.0,24.0,1.0,28.4,27.0,25.0,1.0,30.2,27.0,26.0,1.0,37.0,27.0,27.0
2023-06-03 07:40:00,27.0,36.2,28.2,31.920000000000005,26.7,26.7,[26.7],1.0,29.5,25.0,24.0,1.0,36.2,27.0,24.0,1.0,28.2,26.0,25.0,1.0,29.5,26.0,26.0,1.0,36.2,27.0,27.0
2023-06-03 07:45:00,26.8,36.2,27.5,31.54,26.8,26.8,[26.8],1.0,28.9,26.0,24.0,1.0,36.2,27.0,24.0,1.0,27.5,26.0,25.0,1.0,28.9,27.0,26.0,1.0,36.2,27.0,27.0
2023-06-03 07:50:00,26.7,36.4,26.8,31.28,26.5,26.5,[26.5],1.0,28.4,25.0,24.0,1.0,36.4,27.0,24.0,1.0,26.8,26.0,25.0,1.0,28.4,26.0,26.0,1.0,36.4,27.0,27.0
2023-06-03 07:55:00,26.8,36.2,27.0,31.160000000000004,26.6,26.6,[26.6],1.0,28.2,26.0,24.0,1.0,36.2,27.0,24.0,1.0,27.0,26.0,25.0,1.0,28.2,26.0,26.0,1.0,36.2,27.0,27.0
2023-06-03 08:00:00,26.9,36.2,26.5,30.98,26.5,26.5,[26.5],1.0,28.0,25.0,24.0,1.0,36.2,27.0,24.0,1.0,26.5,25.0,25.0,1.0,28.0,26.0,26.0,1.0,36.2,27.0,27.0
2023-06-03 08:05:00,26.8,35.9,26.3,30.78,26.6,26.6,[26.6],1.0,27.9,25.0,25.0,1.0,35.9,27.0,25.0,1.0,26.3,25.0,26.0,1.0,27.9,26.0,26.0,1.0,35.9,27.0,28.0
2023-06-03 08:10:00,27.0,36.2,27.1,31.26,27.0,27.0,[27.0],1.0,28.4,27.0,25.0,1.0,36.2,27.0,25.0,1.0,27.1,27.0,26.0,1.0,28.4,27.0,26.0,1.0,36.2,27.0,28.0
2023-06-03 08:15:00,26.9,36.5,27.5,31.74,27.2,27.2,[27.2],1.0,29.1,27.0,25.0,1.0,36.5,27.0,25.0,1.0,27.5,28.0,26.0,1.0,29.1,27.0,26.0,1.0,36.5,27.0,28.0
2023-06-03 08:20:00,26.9,36.2,27.5,31.54,26.9,26.9,[26.9],1.0,28.9,26.0,25.0,1.0,36.2,27.0,25.0,1.0,27.5,26.0,26.0,1.0,28.9,26.0,26.0,1.0,36.2,27.0,28.0
2023-06-03 08:25:00,27.0,36.2,26.9,31.420000000000005,27.2,27.2,[27.2],1.0,28.9,26.0,25.0,1.0,36.2,27.0,25.0,1.0,26.9,26.0,26.0,1.0,28.9,27.0,26.0,1.0,36.2,27.0,28.0
2023-06-03 08:30:00,27.0,36.8,27.6,31.96,27.3,27.3,[27.3],1.0,29.3,26.0,25.0,1.0,36.8,27.0,25.0,1.0,27.6,27.0,26.0,1.0,29.3,27.0,26.0,1.0,36.8,27.0,28.0
2023-06-03 08:35:00,26.8,36.3,27.4,31.52,26.8,26.8,[26.8],1.0,28.8,25.0,24.0,1.0,36.3,27.0,24.0,1.0,27.4,25.0,24.0,1.0,28.8,26.0,26.0,1.0,36.3,27.0,27.0
2023-06-03 08:40:00,27.1,36.3,27.0,31.44,26.7,26.7,[26.7],1.0,28.8,25.0,24.0,1.0,36.3,27.0,24.0,1.0,27.0,25.0,24.0,1.0,28.8,26.0,26.0,1.0,36.3,27.0,27.0
2023-06-03 08:45:00,27.2,35.9,26.8,30.96,26.6,26.6,[26.6],1.0,28.1,25.0,24.0,1.0,35.9,27.0,24.0,1.0,26.8,26.0,24.0,1.0,28.1,26.0,26.0,1.0,35.9,27.0,27.0
2023-06-03 08:50:00,27.3,35.9,26.6,30.92,26.4,26.4,[26.4],1.0,28.1,25.0,24.0,1.0,35.9,27.0,24.0,1.0,26.6,25.0,24.0,1.0,28.1,26.0,26.0,1.0,35.9,27.0,27.0
2023-06-03 08:55:00,27.5,35.7,26.4,30.68,26.6,26.6,[26.6],1.0,27.8,25.0,24.0,1.0,35.7,27.0,24.0,1.0,26.4,24.0,24.0,1.0,27.8,26.0,26.0,1.0,35.7,27.0,27.0
2023-06-03 09:00:00,27.5,35.8,26.4,30.72,26.4,26.4,[26.4],1.0,27.8,25.0,24.0,1.0,35.8,27.0,24.0,1.0,26.4,25.0,24.0,1.0,27.8,26.0,26.0,1.0,35.8,27.0,27.0
2023-06-03 09:05:00,27.7,35.8,26.4,30.72,26.5,26.5,[26.5],1.0,27.8,26.0,25.0,1.0,35.8,27.0,25.0,1.0,26.4,27.0,25.0,1.0,27.8,26.0,27.0,1.0,35.8,27.0,28.0
2023-06-03 09:10:00,28.1,36.2,26.7,30.94,26.9,26.9,[26.9],1.0,27.8,26.0,25.0,1.0,36.2,27.0,25.0,1.0,26.7,26.0,25.0,1.0,27.8,27.0,27.0,1.0,36.2,27.0,28.0
2023-06-03 09:15:00,27.9,36.3,27.1,31.42,26.9,26.9,[26.9],1.0,28.7,25.0,25.0,1.0,36.3,27.0,25.0,1.0,27.1,25.0,25.0,1.0,28.7,26.0,27.0,1.0,36.3,27.0,28.0
2023-06-03 09:20:00,27.9,36.5,27.4,31.56,27.2,27.2,[27.2],1.0,28.7,27.0,25.0,1.0,36.5,27.0,25.0,1.0,27.4,26.0,25.0,1.0,28.7,27.0,27.0,1.0,36.5,27.0,28.0
2023-06-03 09:25:00,28.2,36.8,27.5,31.82,27.3,27.3,[27.3],1.0,29.0,26.0,25.0,1.0,36.8,27.0,25.0,1.0,27.5,26.0,25.0,1.0,29.0,27.0,27.0,1.0,36.8,27.0,28.0
2023-06-03 09:30:00,28.2,36.6,27.4,31.76,27.0,27.0,[27.0],1.0,29.1,27.0,25.0,1.0,36.6,27.0,25.0,1.0,27.4,27.0,25.0,1.0,29.1,27.0,27.0,1.0,36.6,27.0,28.0
2023-06-03 09:35:00,28.2,36.8,27.6,31.96,27.2,27.2,[27.2],1.0,29.3,26.0,24.0,1.0,36.8,27.0,24.0,1.0,27.6,26.0,24.0,1.0,29.3,27.0,26.0,1.0,36.8,27.0,27.0
2023-06-03 09:40:00,28.3,36.8,27.1,31.66,26.8,26.8,[26.8],1.0,28.8,25.0,24.0,1.0,36.8,27.0,24.0,1.0,27.1,25.0,24.0,1.0,28.8,26.0,26.0,1.0,36.8,27.0,27.0
2023-06-03 09:45:00,28.1,36.1,26.9,31.22,26.8,26.8,[26.8],1.0,28.5,25.0,24.0,1.0,36.1,27.0,24.0,1.0,26.9,24.0,24.0,1.0,28.5,26.0,26.0,1.0,36.1,27.0,27.0
2023-06-03 09:50:00,28.2,36.2,26.7,31.22000000000001,26.7,26.7,[26.7],1.0,28.5,26.0,24.0,1.0,36.2,27.0,24.0,1.0,26.7,26.0,24.0,1.0,28.5,26.0,26.0,1.0,36.2,27.0,27.0
2023-06-03 09:55:00,28.4,36.2,26.7,31.020000000000003,26.5,26.5,[26.5],1.0,28.0,25.0,24.0,1.0,36.2,27.0,24.0,1.0,26.7,26.0,24.0,1.0,28.0,26.0,26.0,1.0,36.2,27.0,27.0
2023-06-03 10:00:00,28.4,35.7,26.3,30.660000000000004,26.5,26.5,[26.5],1.0,27.8,25.0,24.0,1.0,35.7,27.0,24.0,1.0,26.3,25.0,24.0,1.0,27.8,27.0,26.0,1.0,35.7,27.0,27.0
2023-06-03 10:05:00,28.4,35.7,26.3,30.660000000000004,26.5,26.5,[26.5],1.0,27.8,25.0,24.0,1.0,35.7,27.0,24.0,1.0,26.3,24.0,24.0,1.0,27.8,26.0,26.0,1.0,35.7,27.0,27.0
2023-06-03 10:10:00,28.4,35.6,26.2,30.56,26.5,26.5,[26.5],1.0,27.7,25.0,24.0,1.0,35.6,27.0,24.0,1.0,26.2,25.0,24.0,1.0,27.7,26.0,26.0,1.0,35.6,28.0,27.0
2023-06-03 10:15:00,28.3,35.6,26.0,30.44,26.4,26.4,[26.4],1.0,27.5,25.0,24.0,1.0,35.6,27.0,24.0,1.0,26.0,26.0,24.0,1.0,27.5,26.0,26.0,1.0,35.6,27.0,27.0
2023-06-03 10:20:00,28.2,35.8,26.1,30.579999999999995,26.4,26.4,[26.4],1.0,27.6,25.0,24.0,1.0,35.8,27.0,24.0,1.0,26.1,24.0,24.0,1.0,27.6,26.0,26.0,1.0,35.8,27.0,27.0
2023-06-03 10:25:00,28.3,35.7,26.1,30.5,26.4,26.4,[26.4],1.0,27.5,25.0,24.0,1.0,35.7,27.0,24.0,1.0,26.1,25.0,24.0,1.0,27.5,26.0,26.0,1.0,35.7,27.0,27.0
2023-06-03 10:30:00,28.4,35.5,26.0,30.4,26.3,26.3,[26.3],1.0,27.5,25.0,24.0,1.0,35.5,27.0,24.0,1.0,26.0,25.0,24.0,1.0,27.5,26.0,26.0,1.0,35.5,27.0,27.0
2023-06-03 10:35:00,28.5,35.6,26.4,30.48,26.4,26.4,[26.4],1.0,27.4,25.0,25.0,1.0,35.6,27.0,25.0,1.0,26.4,25.0,25.0,1.0,27.4,26.0,27.0,1.0,35.6,27.0,28.0
2023-06-03 10:40:00,28.3,36.3,27.0,31.24,26.9,26.9,[26.9],1.0,28.3,26.0,25.0,1.0,36.3,27.0,25.0,1.0,27.0,26.0,25.0,1.0,28.3,27.0,27.0,1.0,36.3,27.0,28.0
2023-06-03 10:45:00,28.4,36.5,27.4,31.640000000000004,27.2,27.2,[27.2],1.0,28.9,27.0,25.0,1.0,36.5,27.0,25.0,1.0,27.4,26.0,25.0,1.0,28.9,27.0,27.0,1.0,36.5,27.0,28.0
2023-06-03 10:50:00,28.4,36.5,27.2,31.6,27.0,27.0,[27.0],1.0,28.9,27.0,25.0,1.0,36.5,27.0,25.0,1.0,27.2,27.0,25.0,1.0,28.9,27.0,27.0,1.0,36.5,27.0,28.0
2023-06-03 10:55:00,29.1,36.8,27.6,31.92,27.2,27.2,[27.2],1.0,29.2,27.0,25.0,1.0,36.8,27.0,25.0,1.0,27.6,27.0,25.0,1.0,29.2,27.0,27.0,1.0,36.8,27.0,28.0
2023-06-03 11:00:00,29.3,36.6,27.1,31.7,26.9,26.9,[26.9],1.0,29.1,25.0,25.0,1.0,36.6,27.0,25.0,1.0,27.1,25.0,25.0,1.0,29.1,26.0,27.0,1.0,36.6,27.0,28.0
2023-06-03 11:05:00,29.6,36.8,27.3,31.820000000000004,27.1,27.1,[27.1],1.0,29.1,26.0,23.0,1.0,36.8,27.0,24.0,1.0,27.3,25.0,24.0,1.0,29.1,26.0,26.0,1.0,36.8,27.0,27.0
2023-06-03 11:10:00,29.7,36.6,27.0,31.68,26.8,26.8,[26.8],1.0,29.1,26.0,23.0,1.0,36.6,27.0,24.0,1.0,27.0,26.0,24.0,1.0,29.1,26.0,26.0,1.0,36.6,27.0,27.0
2023-06-03 11:15:00,30.0,36.2,27.0,31.24,26.6,26.6,[26.6],1.0,28.4,25.0,23.0,1.0,36.2,27.0,24.0,1.0,27.0,26.0,24.0,1.0,28.4,26.0,26.0,1.0,36.2,29.0,27.0
2023-06-03 11:20:00,29.9,36.1,26.3,31.04,26.6,26.6,[26.6],1.0,28.4,25.0,23.0,1.0,36.0,27.0,24.0,1.0,26.3,25.0,24.0,1.0,28.4,26.0,26.0,1.0,36.1,27.0,27.0
2023-06-03 11:25:00,30.2,36.2,26.6,30.96,26.6,26.6,[26.6],1.0,27.9,25.0,23.0,1.0,36.2,27.0,24.0,1.0,26.6,26.0,24.0,1.0,27.9,26.0,26.0,1.0,36.2,27.0,27.0
2023-06-03 11:30:00,30.6,36.0,26.3,30.779999999999998,26.5,26.5,[26.5],1.0,27.8,25.0,23.0,1.0,36.0,27.0,24.0,1.0,26.3,25.0,24.0,1.0,27.8,26.0,26.0,1.0,36.0,27.0,27.0
2023-06-03 11:35:00,30.6,36.0,26.3,30.74,26.5,26.5,[26.5],1.0,27.7,26.0,24.0,1.0,36.0,27.0,25.0,1.0,26.3,26.0,25.0,1.0,27.7,26.0,26.0,1.0,36.0,27.0,28.0
2023-06-03 11:40:00,30.9,35.9,26.2,30.68,26.5,26.5,[26.5],1.0,27.7,25.0,24.0,1.0,35.9,27.0,25.0,1.0,26.2,25.0,25.0,1.0,27.7,26.0,26.0,1.0,35.9,28.0,28.0
2023-06-03 11:45:00,30.7,36.2,26.3,30.820000000000004,26.6,26.6,[26.6],1.0,27.7,25.0,24.0,1.0,36.2,27.0,25.0,1.0,26.3,26.0,25.0,1.0,27.7,26.0,26.0,1.0,36.2,27.0,28.0
2023-06-03 11:50:00,30.7,36.2,26.3,30.78000000000001,26.5,26.5,[26.5],1.0,27.6,25.0,24.0,1.0,36.2,27.0,25.0,1.0,26.3,26.0,25.0,1.0,27.6,26.0,26.0,1.0,36.2,27.0,28.0
2023-06-03 11:55:00,31.3,36.1,26.3,30.74,26.6,26.6,[26.6],1.0,27.6,25.0,24.0,1.0,36.1,27.0,25.0,1.0,26.3,26.0,25.0,1.0,27.6,26.0,26.0,1.0,36.1,27.0,28.0
2023-06-03 12:00:00,31.3,35.9,26.4,30.64,26.5,26.5,[26.5],1.0,27.5,25.0,24.0,1.0,35.9,27.0,25.0,1.0,26.4,24.0,25.0,1.0,27.5,26.0,26.0,1.0,35.9,27.0,28.0
2023-06-03 12:05:00,31.4,36.1,26.3,30.74,26.6,26.6,[26.6],1.0,27.6,25.0,25.0,1.0,36.1,27.0,25.0,1.0,26.3,26.0,26.0,1.0,27.6,26.0,27.0,1.0,36.1,27.0,29.0
2023-06-03 12:10:00,31.4,36.3,26.4,30.84,26.6,26.6,[26.6],1.0,27.6,26.0,25.0,1.0,36.3,27.0,25.0,1.0,26.4,26.0,26.0,1.0,27.6,26.0,27.0,1.0,36.3,27.0,29.0
2023-06-03 12:15:00,31.4,36.5,26.5,30.94,26.6,26.6,[26.6],1.0,27.6,26.0,25.0,1.0,36.5,27.0,25.0,1.0,26.5,26.0,26.0,1.0,27.6,26.0,27.0,1.0,36.5,27.0,29.0
2023-06-03 12:20:00,31.4,36.6,26.6,31.0,26.7,26.7,[26.7],1.0,27.6,26.0,25.0,1.0,36.6,27.0,25.0,1.0,26.6,26.0,26.0,1.0,27.6,26.0,27.0,1.0,36.6,27.0,29.0
2023-06-03 12:25:00,31.6,36.6,26.6,31.0,26.8,26.8,[26.8],1.0,27.6,26.0,25.0,1.0,36.6,27.0,25.0,1.0,26.6,26.0,26.0,1.0,27.6,26.0,27.0,1.0,36.6,27.0,29.0
2023-06-03 12:30:00,31.8,36.5,26.6,30.96,26.9,26.9,[26.9],1.0,27.6,26.0,25.0,1.0,36.5,27.0,25.0,1.0,26.6,26.0,26.0,1.0,27.6,26.0,27.0,1.0,36.5,27.0,29.0
2023-06-03 12:35:00,31.6,36.5,26.9,31.140000000000004,26.8,26.8,[26.8],1.0,27.9,26.0,24.0,1.0,36.5,27.0,24.0,1.0,26.9,27.0,25.0,1.0,27.9,27.0,26.0,1.0,36.5,28.0,28.0
2023-06-03 12:40:00,32.3,36.5,26.8,31.160000000000004,26.8,26.8,[26.8],1.0,28.0,25.0,24.0,1.0,36.5,27.0,24.0,1.0,26.8,26.0,25.0,1.0,28.0,26.0,26.0,1.0,36.5,27.0,28.0
2023-06-03 12:45:00,31.9,36.6,26.7,31.14,26.9,26.9,[26.9],1.0,27.9,26.0,24.0,1.0,36.6,27.0,24.0,1.0,26.7,26.0,25.0,1.0,27.9,26.0,26.0,1.0,36.6,27.0,28.0
2023-06-03 12:50:00,32.0,36.5,26.7,31.1,26.8,26.8,[26.8],1.0,27.9,25.0,24.0,1.0,36.5,27.0,24.0,1.0,26.7,25.0,25.0,1.0,27.9,26.0,26.0,1.0,36.5,27.0,28.0
2023-06-03 12:55:00,31.8,36.5,26.5,31.02,26.7,26.7,[26.7],1.0,27.8,26.0,24.0,1.0,36.5,27.0,24.0,1.0,26.5,26.0,25.0,1.0,27.8,26.0,26.0,1.0,36.5,27.0,28.0
2023-06-03 13:00:00,31.8,36.6,26.6,31.08,26.8,26.8,[26.8],1.0,27.8,26.0,24.0,1.0,36.6,27.0,24.0,1.0,26.6,28.0,25.0,1.0,27.8,26.0,26.0,1.0,36.6,27.0,28.0
2023-06-03 13:05:00,32.0,36.5,26.6,31.04,26.8,26.8,[26.8],1.0,27.8,25.0,23.0,1.0,36.5,27.0,23.0,1.0,26.6,25.0,24.0,1.0,27.8,26.0,24.0,1.0,36.5,27.0,27.0
2023-06-03 13:10:00,32.2,35.9,26.5,30.7,26.2,26.2,[26.2],1.0,27.6,25.0,23.0,1.0,35.9,27.0,23.0,1.0,26.5,26.0,24.0,1.0,27.6,26.0,24.0,1.0,35.9,27.0,27.0
2023-06-03 13:15:00,31.9,35.9,26.3,30.62,25.8,25.8,[25.8],1.0,27.5,25.0,23.0,1.0,35.9,27.0,23.0,1.0,26.3,25.0,24.0,1.0,27.5,26.0,24.0,1.0,35.9,27.0,27.0
2023-06-03 13:20:00,32.4,35.7,26.3,30.5,25.9,25.9,[25.9],1.0,27.5,24.0,23.0,1.0,35.5,27.0,23.0,1.0,26.3,24.0,24.0,1.0,27.5,25.0,24.0,1.0,35.7,27.0,27.0
2023-06-03 13:25:00,31.7,35.8,26.2,30.519999999999992,26.1,26.1,[26.1],1.0,27.4,25.0,23.0,1.0,35.8,27.0,23.0,1.0,26.2,27.0,24.0,1.0,27.4,25.0,24.0,1.0,35.8,27.0,27.0
2023-06-03 13:30:00,31.4,35.6,26.1,30.3,25.8,25.8,[25.8],1.0,27.2,25.0,23.0,1.0,35.4,27.0,23.0,1.0,26.1,25.0,24.0,1.0,27.2,26.0,24.0,1.0,35.6,27.0,27.0
2023-06-03 13:35:00,32.0,35.4,26.1,30.26,25.8,25.8,[25.8],1.0,27.2,25.0,24.0,1.0,35.4,27.0,24.0,1.0,26.1,26.0,25.0,1.0,27.2,26.0,25.0,1.0,35.4,27.0,28.0
2023-06-03 13:40:00,32.0,35.6,26.1,30.340000000000003,26.1,26.1,[26.1],1.0,27.2,25.0,24.0,1.0,35.6,27.0,24.0,1.0,26.1,25.0,25.0,1.0,27.2,26.0,25.0,1.0,35.6,27.0,28.0
2023-06-03 13:45:00,31.6,35.9,26.2,30.52,26.4,26.4,[26.4],1.0,27.3,25.0,24.0,1.0,35.9,27.0,24.0,1.0,26.2,27.0,25.0,1.0,27.3,26.0,25.0,1.0,35.9,28.0,28.0
2023-06-03 13:50:00,31.3,35.6,26.2,30.4,26.3,26.3,[26.3],1.0,27.3,25.0,24.0,1.0,35.6,27.0,24.0,1.0,26.2,27.0,25.0,1.0,27.3,26.0,25.0,1.0,35.6,27.0,28.0
2023-06-03 13:55:00,31.2,36.1,26.2,30.6,26.4,26.4,[26.4],1.0,27.3,25.0,24.0,1.0,36.1,27.0,24.0,1.0,26.2,26.0,25.0,1.0,27.3,26.0,25.0,1.0,36.1,27.0,28.0
2023-06-03 14:00:00,31.1,36.1,26.2,30.64,26.5,26.5,[26.5],1.0,27.4,25.0,24.0,1.0,36.1,27.0,24.0,1.0,26.2,25.0,25.0,1.0,27.4,26.0,25.0,1.0,36.1,27.0,28.0
2023-06-03 14:05:00,31.2,36.0,26.4,30.68,26.4,26.4,[26.4],1.0,27.5,25.0,24.0,1.0,36.0,27.0,24.0,1.0,26.4,25.0,25.0,1.0,27.5,26.0,25.0,1.0,36.0,27.0,28.0
2023-06-03 14:10:00,30.9,36.2,26.4,30.76,26.5,26.5,[26.5],1.0,27.5,25.0,24.0,1.0,36.2,27.0,24.0,1.0,26.4,25.0,25.0,1.0,27.5,26.0,25.0,1.0,36.2,27.0,28.0
