time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3812492_c,3812492_h,3812492_p,3812492_r,3812492_s,3816385_h
2023-06-02 08:35:00,25.5,4.41,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.0,28.0,30.7
2023-06-02 08:40:00,25.5,4.41,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.5,28.0,30.8
2023-06-02 08:45:00,25.6,4.37,30.9,30.9,30.9,29.2,29.2,[29.2],,30.9,0.54,27.0,28.0,30.9
2023-06-02 08:50:00,25.9,4.4,30.8,30.8,30.8,29.0,29.0,[29.0],,30.8,0.54,27.0,28.0,30.8
2023-06-02 08:55:00,25.7,4.36,30.6,30.6,30.6,28.9,28.9,[28.9],,30.6,0.54,27.0,28.0,30.6
2023-06-02 09:00:00,25.9,4.38,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.5,28.0,30.7
2023-06-02 09:05:00,26.0,4.42,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-02 09:10:00,25.7,4.4,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.0,28.0,30.7
2023-06-02 09:15:00,25.9,4.4,30.6,30.6,30.6,28.9,28.9,[28.9],,30.6,0.54,27.5,28.0,30.6
2023-06-02 09:20:00,25.7,4.39,30.6,30.6,30.6,29.2,29.2,[29.2],,30.6,0.54,27.5,28.0,30.6
2023-06-02 09:25:00,26.0,4.48,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.53,27.0,28.0,30.8
2023-06-02 09:30:00,25.9,4.45,30.7,30.7,30.7,28.9,28.9,[28.9],,30.7,0.54,27.0,28.0,30.7
2023-06-02 09:35:00,25.9,4.38,30.7,30.7,30.7,28.9,28.9,[28.9],,30.7,0.53,27.5,28.0,30.7
2023-06-02 09:40:00,26.0,4.67,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.53,27.5,28.0,30.8
2023-06-02 09:45:00,26.0,4.27,30.9,30.9,30.9,29.1,29.1,[29.1],,30.9,0.54,27.0,28.0,30.9
2023-06-02 09:50:00,26.0,4.26,30.7,30.7,30.7,28.9,28.9,[28.9],,30.7,0.53,26.5,28.0,30.7
2023-06-02 09:55:00,25.9,4.35,30.6,30.6,30.6,28.9,28.9,[28.9],,30.6,0.53,27.5,28.0,30.6
2023-06-02 10:00:00,26.5,4.4,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.53,27.0,28.0,30.8
2023-06-02 10:05:00,26.3,4.4,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.53,27.0,28.0,30.7
2023-06-02 10:10:00,26.8,4.36,30.7,30.7,30.7,28.8,28.8,[28.8],,30.7,0.54,27.0,28.0,30.7
2023-06-02 10:15:00,26.3,4.49,30.6,30.6,30.6,29.0,29.0,[29.0],,30.6,0.53,28.0,28.0,30.6
2023-06-02 10:20:00,27.1,4.27,30.6,30.6,30.6,29.2,29.2,[29.2],,30.6,0.54,27.5,28.0,30.6
2023-06-02 10:25:00,27.0,4.5,30.8,30.8,30.8,29.0,29.0,[29.0],,30.8,0.53,27.0,28.0,30.8
2023-06-02 10:30:00,27.3,4.41,30.7,30.7,30.7,28.9,28.9,[28.9],,30.7,0.53,27.0,28.0,30.7
2023-06-02 10:35:00,27.3,4.35,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.53,27.5,28.0,30.8
2023-06-02 10:40:00,27.6,4.31,30.9,30.9,30.9,29.1,29.1,[29.1],,30.9,0.53,27.0,28.0,30.9
2023-06-02 10:45:00,28.0,4.45,30.8,30.8,30.8,29.0,29.0,[29.0],,30.8,0.53,27.0,28.0,30.8
2023-06-02 10:50:00,27.7,4.43,30.6,30.6,30.6,28.9,28.9,[28.9],,30.6,0.54,27.0,28.0,30.6
2023-06-02 10:55:00,27.6,4.36,30.6,30.6,30.6,29.2,29.2,[29.2],,30.6,0.54,28.0,28.0,30.6
2023-06-02 11:00:00,27.1,4.48,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.5,28.0,30.7
2023-06-02 11:05:00,27.2,4.55,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.0,28.0,30.7
2023-06-02 11:10:00,27.3,4.36,30.7,30.7,30.7,28.9,28.9,[28.9],,30.7,0.54,27.5,28.0,30.7
2023-06-02 11:15:00,27.6,4.62,30.6,30.6,30.6,29.2,29.2,[29.2],,30.6,0.54,27.5,28.0,30.6
2023-06-02 11:20:00,28.1,4.7,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-02 11:25:00,28.2,4.58,30.7,30.7,30.7,28.9,28.9,[28.9],,30.7,0.54,27.0,28.0,30.7
2023-06-02 11:30:00,28.4,4.39,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.5,28.0,30.7
2023-06-02 11:35:00,28.6,4.39,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.5,28.0,30.8
2023-06-02 11:40:00,29.0,4.62,30.8,30.8,30.8,29.0,29.0,[29.0],,30.8,0.54,27.0,28.0,30.8
2023-06-02 11:45:00,29.2,4.41,30.7,30.7,30.7,28.9,28.9,[28.9],,30.7,0.54,27.0,28.0,30.7
2023-06-02 11:50:00,29.2,4.5,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.53,28.0,28.0,30.7
2023-06-02 11:55:00,29.2,4.46,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.53,27.0,28.0,30.7
2023-06-02 12:00:00,28.8,4.42,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.53,27.0,28.0,30.8
2023-06-02 12:05:00,29.1,4.38,30.7,30.7,30.7,28.9,28.9,[28.9],,30.7,0.53,27.0,28.0,30.7
2023-06-02 12:10:00,29.3,4.33,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.53,27.5,28.0,30.8
2023-06-02 12:15:00,29.0,4.37,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.53,27.5,28.0,30.8
2023-06-02 12:20:00,29.0,4.41,30.9,30.9,30.9,29.0,29.0,[29.0],,30.9,0.53,27.0,28.0,30.9
2023-06-02 12:25:00,29.8,4.6,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.53,27.5,28.0,30.7
2023-06-02 12:30:00,29.9,4.41,30.7,30.7,30.7,29.3,29.3,[29.3],,30.7,0.53,27.5,28.0,30.7
2023-06-02 12:35:00,29.6,4.34,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-02 12:40:00,30.1,4.47,30.5,30.5,30.5,29.0,29.0,[29.0],,30.5,0.53,26.5,28.0,30.5
2023-06-02 12:45:00,30.1,4.28,30.6,30.6,30.6,29.0,29.0,[29.0],,30.6,0.54,28.0,28.0,30.6
2023-06-02 12:50:00,30.2,4.35,30.9,30.9,30.9,29.2,29.2,[29.2],,30.9,0.54,27.5,28.0,30.9
2023-06-02 12:55:00,30.2,4.6,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-02 13:00:00,30.5,4.3,30.6,30.6,30.6,28.9,28.9,[28.9],,30.6,0.54,27.0,28.0,30.6
2023-06-02 13:05:00,30.7,4.54,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.53,28.0,28.0,30.7
2023-06-02 13:10:00,30.8,4.35,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.5,28.0,30.8
2023-06-02 13:15:00,31.0,4.43,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-02 13:20:00,30.4,4.3,30.6,30.6,30.6,28.9,28.9,[28.9],,30.6,0.54,26.5,28.0,30.6
2023-06-02 13:25:00,30.6,4.28,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.53,28.0,28.0,30.7
2023-06-02 13:30:00,30.9,4.38,30.9,30.9,30.9,29.2,29.2,[29.2],,30.9,0.54,27.5,28.0,30.9
2023-06-02 13:35:00,31.2,4.36,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-02 13:40:00,30.8,4.31,30.5,30.5,30.5,29.0,29.0,[29.0],,30.5,0.54,27.0,28.0,30.5
2023-06-02 13:45:00,30.8,4.32,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.5,28.0,30.7
2023-06-02 13:50:00,30.0,4.38,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-02 13:55:00,30.8,4.46,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,27.0,28.0,30.7
2023-06-02 14:00:00,29.9,4.5,30.6,30.6,30.6,28.9,28.9,[28.9],,30.6,0.54,27.0,28.0,30.6
2023-06-02 14:05:00,30.2,4.51,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,28.0,28.0,30.7
2023-06-02 14:10:00,30.2,4.35,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-02 14:15:00,30.1,4.29,30.8,30.8,30.8,29.0,29.0,[29.0],,30.8,0.54,27.0,28.0,30.8
2023-06-02 14:20:00,30.0,4.43,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,28.0,28.0,30.7
2023-06-02 14:25:00,30.4,4.31,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.5,28.0,30.8
2023-06-02 14:30:00,30.5,4.44,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-02 14:35:00,30.3,4.46,30.6,30.6,30.6,29.0,29.0,[29.0],,30.6,0.54,27.0,28.0,30.6
2023-06-02 14:40:00,30.6,4.3,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.5,28.0,30.7
2023-06-02 14:45:00,30.9,4.54,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-02 14:50:00,31.1,4.43,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-02 14:55:00,31.1,4.46,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.0,28.0,30.7
2023-06-02 15:00:00,31.3,4.34,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,28.0,28.0,30.8
2023-06-02 15:05:00,30.8,4.5,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-02 15:10:00,31.0,4.35,30.8,30.8,30.8,29.0,29.0,[29.0],,30.8,0.54,27.0,28.0,30.8
2023-06-02 15:15:00,31.0,4.49,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.53,28.0,28.0,30.8
2023-06-02 15:20:00,30.8,4.27,30.9,30.9,30.9,29.3,29.3,[29.3],,30.9,0.54,27.5,28.0,30.9
2023-06-02 15:25:00,31.2,4.33,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-02 15:30:00,31.2,4.31,30.9,30.9,30.9,29.0,29.0,[29.0],,30.9,0.54,27.0,28.0,30.9
2023-06-02 15:35:00,31.1,4.48,30.9,30.9,30.9,29.3,29.3,[29.3],,30.9,0.53,28.0,28.0,30.9
2023-06-02 15:40:00,30.9,4.43,30.9,30.9,30.9,29.2,29.2,[29.2],,30.9,0.53,27.0,28.0,30.9
2023-06-02 15:45:00,31.1,4.39,30.9,30.9,30.9,29.1,29.1,[29.1],,30.9,0.54,27.0,28.0,30.9
2023-06-02 15:50:00,30.5,4.33,30.6,30.6,30.6,29.0,29.0,[29.0],,30.6,0.54,27.5,28.0,30.6
2023-06-02 15:55:00,30.2,4.3,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.53,27.5,28.0,30.8
2023-06-02 16:00:00,30.5,4.35,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-02 16:05:00,30.6,4.65,30.8,30.8,30.8,29.0,29.0,[29.0],,30.8,0.54,27.0,28.0,30.8
2023-06-02 16:10:00,30.6,4.28,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.53,28.0,28.0,30.8
2023-06-02 16:15:00,30.5,4.34,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.5,28.0,30.8
2023-06-02 16:20:00,30.7,4.42,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-02 16:25:00,30.9,4.31,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.0,28.0,30.7
2023-06-02 16:30:00,30.4,4.39,30.7,30.7,30.7,29.3,29.3,[29.3],,30.7,0.53,27.5,28.0,30.7
2023-06-02 16:35:00,30.3,4.35,30.9,30.9,30.9,29.2,29.2,[29.2],,30.9,0.54,27.0,28.0,30.9
2023-06-02 16:40:00,30.6,4.28,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.0,28.0,30.7
2023-06-02 16:45:00,30.5,4.29,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.53,28.0,28.0,30.7
2023-06-02 16:50:00,30.3,4.31,30.7,30.7,30.7,29.3,29.3,[29.3],,30.7,0.53,27.5,28.0,30.7
2023-06-02 16:55:00,30.5,4.28,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,27.0,28.0,30.7
2023-06-02 17:00:00,30.4,4.42,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.0,28.0,30.7
2023-06-02 17:05:00,30.4,4.34,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.53,27.5,28.0,30.8
2023-06-02 17:10:00,30.3,4.32,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.0,28.0,30.8
2023-06-02 17:15:00,30.3,4.3,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-02 17:20:00,30.1,4.29,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.53,27.5,28.0,30.7
2023-06-02 17:25:00,29.9,4.3,30.9,30.9,30.9,29.3,29.3,[29.3],,30.9,0.53,27.5,28.0,30.9
2023-06-02 17:30:00,29.7,4.38,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.53,27.0,28.0,30.8
2023-06-02 17:35:00,29.9,4.35,30.8,30.8,30.8,29.0,29.0,[29.0],,30.8,0.54,27.0,28.0,30.8
2023-06-02 17:40:00,29.3,4.61,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.53,27.5,28.0,30.7
2023-06-02 17:45:00,29.3,4.36,30.9,30.9,30.9,29.3,29.3,[29.3],,30.9,0.54,27.0,28.0,30.9
2023-06-02 17:50:00,28.9,4.51,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-02 17:55:00,29.2,4.52,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,28.0,28.0,30.8
2023-06-02 18:00:00,28.1,4.47,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.53,27.0,28.0,30.8
2023-06-02 18:05:00,28.3,4.39,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-02 18:10:00,28.3,4.31,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-02 18:15:00,28.3,4.51,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.5,28.0,30.8
2023-06-02 18:20:00,28.3,4.38,31.0,31.0,31.0,29.3,29.3,[29.3],,31.0,0.54,27.0,28.0,31.0
2023-06-02 18:25:00,28.1,4.45,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-02 18:30:00,28.1,4.46,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,28.0,28.0,30.8
2023-06-02 18:35:00,27.7,4.48,30.9,30.9,30.9,29.4,29.4,[29.4],,30.9,0.54,27.5,28.0,30.9
2023-06-02 18:40:00,27.5,4.55,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.0,28.0,30.7
2023-06-02 18:45:00,27.6,4.67,30.6,30.6,30.6,29.1,29.1,[29.1],,30.6,0.54,27.5,28.0,30.6
2023-06-02 18:50:00,27.2,4.67,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.53,27.5,28.0,30.8
2023-06-02 18:55:00,27.3,4.49,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.0,28.0,30.8
2023-06-02 19:00:00,27.2,4.56,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-02 19:05:00,27.2,4.39,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.53,27.5,28.0,30.8
2023-06-02 19:10:00,27.1,4.4,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.0,28.0,30.8
2023-06-02 19:15:00,26.9,4.49,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,26.5,28.0,30.7
2023-06-02 19:20:00,27.1,4.41,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,27.5,28.0,30.7
2023-06-02 19:25:00,26.4,4.63,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.53,27.5,28.0,30.8
2023-06-02 19:30:00,26.7,4.56,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.53,27.0,28.0,30.8
2023-06-02 19:35:00,26.5,4.38,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-02 19:40:00,26.4,4.53,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.53,27.5,28.0,30.8
2023-06-02 19:45:00,26.4,4.69,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.54,27.0,28.0,30.8
2023-06-02 19:50:00,26.6,4.39,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,26.5,28.0,30.8
2023-06-02 19:55:00,26.5,4.42,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.5,28.0,30.7
2023-06-02 20:00:00,26.2,4.53,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.54,27.5,28.0,30.8
2023-06-02 20:05:00,26.2,4.43,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.0,28.0,30.8
2023-06-02 20:10:00,26.2,4.43,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,27.5,28.0,30.7
2023-06-02 20:15:00,26.0,4.51,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.54,28.0,28.0,30.8
2023-06-02 20:20:00,25.7,4.46,30.9,30.9,30.9,29.4,29.4,[29.4],,30.9,0.54,27.0,28.0,30.9
2023-06-02 20:25:00,25.6,4.5,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-02 20:30:00,25.4,4.41,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,28.0,28.0,30.7
2023-06-02 20:35:00,25.4,4.49,30.7,30.7,30.7,29.4,29.4,[29.4],,30.7,0.54,27.5,28.0,30.7
2023-06-02 20:40:00,25.6,4.46,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.0,28.0,30.8
2023-06-02 20:45:00,25.8,4.58,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,27.0,28.0,30.7
2023-06-02 20:50:00,25.6,4.71,30.7,30.7,30.7,29.3,29.3,[29.3],,30.7,0.54,27.5,28.0,30.7
2023-06-02 20:55:00,25.7,4.5,30.7,30.7,30.7,29.4,29.4,[29.4],,30.7,0.54,27.0,28.0,30.7
2023-06-02 21:00:00,25.7,4.62,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.0,28.0,30.7
2023-06-02 21:05:00,25.7,4.71,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.5,28.0,30.7
2023-06-02 21:10:00,25.7,4.51,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.54,27.5,28.0,30.8
2023-06-02 21:15:00,25.7,4.43,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.0,28.0,30.8
2023-06-02 21:20:00,25.8,4.47,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.55,27.0,28.0,30.8
2023-06-02 21:25:00,25.7,4.57,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.54,27.5,28.0,30.8
2023-06-02 21:30:00,25.6,4.78,30.9,30.9,30.9,29.4,29.4,[29.4],,30.9,0.54,27.0,28.0,30.9
2023-06-02 21:35:00,25.6,4.47,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.0,28.0,30.7
2023-06-02 21:40:00,25.5,4.41,30.7,30.7,30.7,29.3,29.3,[29.3],,30.7,0.54,27.5,28.0,30.7
2023-06-02 21:45:00,25.4,4.45,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.54,27.5,28.0,30.8
2023-06-02 21:50:00,25.4,4.62,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.0,28.0,30.8
2023-06-02 21:55:00,25.3,4.74,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.5,28.0,30.7
2023-06-02 22:00:00,24.9,4.62,30.7,30.7,30.7,29.4,29.4,[29.4],,30.7,0.54,28.0,28.0,30.7
2023-06-02 22:05:00,25.1,4.67,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.54,27.5,28.0,30.8
2023-06-02 22:10:00,25.3,4.43,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-02 22:15:00,24.9,4.44,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,28.0,28.0,30.8
2023-06-02 22:20:00,24.8,4.38,30.9,30.9,30.9,29.4,29.4,[29.4],,30.9,0.54,27.5,28.0,30.9
2023-06-02 22:25:00,25.0,4.53,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-02 22:30:00,24.9,4.5,30.7,30.7,30.7,29.3,29.3,[29.3],,30.7,0.54,27.5,28.0,30.7
2023-06-02 22:35:00,24.9,4.44,30.9,30.9,30.9,29.5,29.5,[29.5],,30.9,0.54,27.5,28.0,30.9
2023-06-02 22:40:00,25.1,4.63,30.9,30.9,30.9,29.3,29.3,[29.3],,30.9,0.54,27.0,28.0,30.9
2023-06-02 22:45:00,24.9,4.58,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.0,28.0,30.7
2023-06-02 22:50:00,24.7,4.58,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.53,28.0,28.0,30.8
2023-06-02 22:55:00,25.1,4.49,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.54,27.0,28.0,30.8
2023-06-02 23:00:00,24.7,4.55,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-02 23:05:00,24.6,4.48,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.53,28.0,28.0,30.8
2023-06-02 23:10:00,24.4,4.31,30.9,30.9,30.9,29.4,29.4,[29.4],,30.9,0.54,27.5,28.0,30.9
2023-06-02 23:15:00,24.7,4.36,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.0,28.0,30.8
2023-06-02 23:20:00,24.6,4.33,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.5,28.0,30.7
2023-06-02 23:25:00,24.6,4.51,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.54,27.5,28.0,30.8
2023-06-02 23:30:00,24.9,4.28,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.0,28.0,30.8
2023-06-02 23:35:00,24.9,4.41,30.6,30.6,30.6,29.1,29.1,[29.1],,30.6,0.54,27.0,28.0,30.6
2023-06-02 23:40:00,25.1,4.33,30.7,30.7,30.7,29.3,29.3,[29.3],,30.7,0.54,27.5,28.0,30.7
2023-06-02 23:45:00,24.8,4.35,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.54,27.5,28.0,30.8
2023-06-02 23:50:00,24.9,4.34,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,26.5,28.0,30.8
2023-06-02 23:55:00,24.9,4.31,30.7,30.7,30.7,29.3,29.3,[29.3],,30.7,0.54,28.0,28.0,30.7
2023-06-03 00:00:00,24.8,4.36,30.9,30.9,30.9,29.4,29.4,[29.4],,30.9,0.54,27.5,28.0,30.9
2023-06-03 00:05:00,24.6,4.41,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.0,28.0,30.7
2023-06-03 00:10:00,24.7,4.25,30.6,30.6,30.6,29.1,29.1,[29.1],,30.6,0.54,27.0,28.0,30.6
2023-06-03 00:15:00,24.7,4.48,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.54,28.0,28.0,30.8
2023-06-03 00:20:00,,,,,,,,,,,,,,
2023-06-03 00:25:00,24.4,4.34,30.5,30.5,30.5,29.1,29.1,[29.1],,30.5,0.54,27.0,28.0,30.5
2023-06-03 00:30:00,24.2,4.44,30.6,30.6,30.6,29.2,29.2,[29.2],,30.6,0.54,27.5,28.0,30.6
2023-06-03 00:35:00,24.0,4.4,30.9,30.9,30.9,29.4,29.4,[29.4],,30.9,0.54,27.5,28.0,30.9
2023-06-03 00:40:00,24.3,4.33,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.0,28.0,30.8
2023-06-03 00:45:00,24.0,4.26,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-03 00:50:00,23.7,4.28,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.54,28.0,28.0,30.8
2023-06-03 00:55:00,24.0,4.25,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.0,28.0,30.8
2023-06-03 01:00:00,24.0,4.31,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.0,28.0,30.7
2023-06-03 01:05:00,24.1,4.25,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,27.5,28.0,30.7
2023-06-03 01:10:00,24.4,4.24,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.54,27.5,28.0,30.8
2023-06-03 01:15:00,24.3,4.26,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.0,28.0,30.8
2023-06-03 01:20:00,24.3,4.26,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-03 01:25:00,24.2,4.18,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.54,28.0,28.0,30.8
2023-06-03 01:30:00,24.0,4.18,30.9,30.9,30.9,29.4,29.4,[29.4],,30.9,0.54,27.0,28.0,30.9
2023-06-03 01:35:00,24.0,4.19,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-03 01:40:00,24.1,4.19,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,28.0,28.0,30.8
2023-06-03 01:45:00,23.9,4.18,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.54,27.5,28.0,30.8
2023-06-03 01:50:00,24.0,4.16,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.0,28.0,30.7
