time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,46061_c,46061_h,46061_r,46061_s,46068_c,46068_h,46068_r,46068_s,46071_c,46071_h,46071_r,46071_s,583987_c,583987_h,583987_r,583987_s,583988_c,583988_h,583988_r,583988_s
2023-06-01 08:40:00,27.9,100.0,23.9,21.6,22.82,24.7,24.7,[24.7],1.0,23.9,25.0,19.0,1.0,22.8,27.0,20.0,1.0,23.3,25.0,21.0,1.0,22.5,25.0,21.0,1.0,21.6,26.0,20.0
2023-06-01 08:45:00,28.0,100.0,24.1,21.9,23.04,24.7,24.7,[24.7],1.0,24.1,26.0,19.0,1.0,22.8,26.0,20.0,1.0,23.6,26.0,21.0,1.0,22.8,26.0,21.0,1.0,21.9,26.0,20.0
2023-06-01 08:50:00,27.8,101.0,24.0,21.8,22.94,24.8,24.8,[24.8],1.0,24.0,25.0,19.0,1.0,22.8,26.0,20.0,1.0,23.5,25.0,21.0,1.0,22.6,25.0,21.0,1.0,21.8,26.0,20.0
2023-06-01 08:55:00,27.9,99.0,24.0,21.8,23.08,24.9,24.9,[24.9],1.0,24.0,25.0,19.0,1.0,23.4,26.0,20.0,1.0,23.5,25.0,21.0,1.0,22.7,25.0,21.0,1.0,21.8,27.0,20.0
2023-06-01 09:00:00,28.0,100.0,24.1,21.6,22.94,24.9,24.9,[24.9],1.0,24.1,25.0,19.0,1.0,23.4,26.0,20.0,1.0,23.0,26.0,21.0,1.0,22.6,26.0,21.0,1.0,21.6,26.0,20.0
2023-06-01 09:05:00,28.1,100.0,23.9,21.8,23.0,24.9,24.9,[24.9],1.0,23.9,26.0,19.0,1.0,23.1,27.0,20.0,1.0,23.6,25.0,21.0,1.0,22.6,25.0,21.0,1.0,21.8,27.0,20.0
2023-06-01 09:10:00,28.1,101.0,24.1,21.9,23.08,24.9,24.9,[24.9],1.0,24.1,26.0,19.0,1.0,23.1,27.0,20.0,1.0,23.6,26.0,21.0,1.0,22.7,25.0,21.0,1.0,21.9,27.0,20.0
2023-06-01 09:15:00,28.1,99.0,23.8,21.9,22.96,24.9,24.9,[24.9],1.0,23.8,25.0,19.0,1.0,23.1,26.0,20.0,1.0,23.5,26.0,21.0,1.0,22.5,26.0,21.0,1.0,21.9,26.0,20.0
2023-06-01 09:20:00,28.2,101.0,23.8,21.7,23.020000000000003,25.0,25.0,[25.0],1.0,23.8,25.0,19.0,1.0,23.8,27.0,20.0,1.0,23.1,25.0,21.0,1.0,22.7,25.0,21.0,1.0,21.7,27.0,20.0
2023-06-01 09:25:00,28.2,100.0,24.1,21.8,23.2,25.0,25.0,[25.0],1.0,24.1,26.0,19.0,1.0,23.8,26.0,20.0,1.0,23.6,26.0,21.0,1.0,22.7,26.0,21.0,1.0,21.8,27.0,20.0
2023-06-01 09:30:00,28.2,100.0,24.0,21.8,22.98,24.9,24.9,[24.9],1.0,24.0,26.0,19.0,1.0,23.3,26.0,20.0,1.0,23.1,25.0,21.0,1.0,22.7,25.0,21.0,1.0,21.8,26.0,20.0
2023-06-01 09:35:00,28.2,100.0,24.0,22.0,23.12,24.9,24.9,[24.9],1.0,24.0,26.0,19.0,1.0,23.1,27.0,20.0,1.0,23.8,25.0,21.0,1.0,22.7,25.0,21.0,1.0,22.0,27.0,20.0
2023-06-01 09:40:00,28.2,100.0,23.9,22.0,23.02,24.8,24.8,[24.8],1.0,23.9,25.0,19.0,1.0,22.9,26.0,20.0,1.0,23.8,26.0,21.0,1.0,22.5,26.0,21.0,1.0,22.0,26.0,20.0
2023-06-01 09:45:00,28.3,100.0,23.9,21.7,23.0,24.8,24.8,[24.8],1.0,23.9,25.0,19.0,1.0,23.0,27.0,20.0,1.0,23.9,25.0,21.0,1.0,22.5,25.0,21.0,1.0,21.7,27.0,20.0
2023-06-01 09:50:00,28.3,101.0,24.1,21.8,23.04,24.7,24.7,[24.7],1.0,24.1,26.0,19.0,1.0,22.9,27.0,20.0,1.0,23.4,25.0,21.0,1.0,23.0,25.0,21.0,1.0,21.8,26.0,20.0
2023-06-01 09:55:00,28.4,100.0,23.9,21.8,22.96,24.8,24.8,[24.8],1.0,23.9,26.0,19.0,1.0,23.0,26.0,20.0,1.0,23.4,26.0,21.0,1.0,22.7,26.0,21.0,1.0,21.8,26.0,20.0
2023-06-01 10:00:00,28.4,100.0,23.9,21.7,23.000000000000004,25.0,25.0,[25.0],1.0,23.9,25.0,19.0,1.0,23.8,26.0,20.0,1.0,23.0,25.0,21.0,1.0,22.6,25.0,21.0,1.0,21.7,27.0,20.0
2023-06-01 10:05:00,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-01 10:10:00,28.3,100.0,24.2,21.7,22.96,25.0,25.0,[25.0],1.0,24.2,26.0,19.0,1.0,23.2,26.0,20.0,1.0,23.0,26.0,21.0,1.0,22.7,26.0,21.0,1.0,21.7,26.0,20.0
2023-06-01 10:15:00,28.3,100.0,24.0,22.0,23.0,24.9,24.9,[24.9],1.0,24.0,26.0,19.0,1.0,23.1,27.0,20.0,1.0,23.0,25.0,21.0,1.0,22.9,25.0,21.0,1.0,22.0,26.0,20.0
2023-06-01 10:20:00,28.3,99.0,24.3,21.8,23.1,24.9,24.9,[24.9],1.0,24.3,25.0,19.0,1.0,23.1,27.0,20.0,1.0,23.7,26.0,21.0,1.0,22.6,26.0,21.0,1.0,21.8,26.0,20.0
2023-06-01 10:25:00,28.7,99.0,24.1,21.8,23.0,24.9,24.9,[24.9],1.0,24.1,25.0,19.0,1.0,23.0,26.0,20.0,1.0,23.5,25.0,21.0,1.0,22.6,25.0,21.0,1.0,21.8,26.0,20.0
2023-06-01 10:30:00,28.4,100.0,23.9,21.9,22.9,24.9,24.9,[24.9],1.0,23.9,26.0,19.0,1.0,23.0,27.0,20.0,1.0,23.1,25.0,21.0,1.0,22.6,25.0,21.0,1.0,21.9,27.0,20.0
2023-06-01 10:35:00,28.4,101.0,24.1,21.9,23.160000000000004,24.8,24.8,[24.8],1.0,24.1,26.0,19.0,1.0,23.0,27.0,20.0,1.0,23.9,26.0,21.0,1.0,22.9,26.0,21.0,1.0,21.9,26.0,20.0
2023-06-01 10:40:00,28.3,100.0,24.1,21.8,23.04,24.9,24.9,[24.9],1.0,24.1,26.0,19.0,1.0,23.3,27.0,20.0,1.0,23.3,25.0,21.0,1.0,22.7,25.0,21.0,1.0,21.8,27.0,20.0
2023-06-01 10:45:00,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-01 10:50:00,28.3,100.0,24.0,21.8,23.04,24.9,24.9,[24.9],1.0,24.0,26.0,19.0,1.0,23.3,26.0,20.0,1.0,23.4,26.0,21.0,1.0,22.7,25.0,21.0,1.0,21.8,27.0,20.0
2023-06-01 10:55:00,28.2,100.0,23.9,21.8,22.92,24.9,24.9,[24.9],1.0,23.9,26.0,19.0,1.0,23.2,26.0,20.0,1.0,23.0,25.0,21.0,1.0,22.7,25.0,21.0,1.0,21.8,26.0,20.0
2023-06-01 11:00:00,28.2,99.0,24.3,21.8,23.04,24.9,24.9,[24.9],1.0,24.3,26.0,19.0,1.0,23.1,27.0,20.0,1.0,23.2,26.0,21.0,1.0,22.8,26.0,21.0,1.0,21.8,27.0,20.0
2023-06-01 11:05:00,28.2,100.0,24.3,21.6,23.1,24.8,24.8,[24.8],1.0,24.3,25.0,19.0,1.0,22.9,26.0,20.0,1.0,23.8,26.0,21.0,1.0,22.9,25.0,21.0,1.0,21.6,26.0,20.0
2023-06-01 11:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-01 11:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-01 11:20:00,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-01 11:25:00,28.3,100.0,24.2,21.8,23.1,24.8,24.8,[24.8],1.0,24.2,25.0,19.0,1.0,22.9,27.0,20.0,1.0,23.7,26.0,21.0,1.0,22.9,25.0,21.0,1.0,21.8,27.0,20.0
2023-06-01 11:30:00,28.4,100.0,24.2,21.9,23.160000000000004,24.7,24.7,[24.7],1.0,24.2,25.0,19.0,1.0,22.9,27.0,20.0,1.0,23.9,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.9,26.0,20.0
2023-06-01 11:35:00,28.4,100.0,24.1,21.9,22.98,24.7,24.7,[24.7],1.0,24.1,26.0,19.0,1.0,22.8,27.0,20.0,1.0,23.4,25.0,21.0,1.0,22.7,25.0,21.0,1.0,21.9,26.0,20.0
2023-06-01 11:40:00,28.5,100.0,24.2,21.9,23.04,24.7,24.7,[24.7],1.0,24.2,26.0,19.0,1.0,22.8,27.0,20.0,1.0,23.6,26.0,21.0,1.0,22.7,26.0,21.0,1.0,21.9,26.0,20.0
2023-06-01 11:45:00,28.5,100.0,24.2,21.9,22.9,24.7,24.7,[24.7],1.0,24.2,25.0,19.0,1.0,22.8,26.0,20.0,1.0,23.1,25.0,21.0,1.0,22.5,25.0,21.0,1.0,21.9,26.0,20.0
2023-06-01 11:50:00,28.5,100.0,24.3,21.7,23.0,25.0,25.0,[25.0],1.0,24.3,25.0,19.0,1.0,22.8,27.0,20.0,1.0,23.7,25.0,21.0,1.0,22.5,25.0,21.0,1.0,21.7,27.0,20.0
2023-06-01 11:55:00,28.5,100.0,24.0,21.9,23.1,24.9,24.9,[24.9],1.0,24.0,26.0,19.0,1.0,23.6,27.0,20.0,1.0,23.3,26.0,21.0,1.0,22.7,26.0,21.0,1.0,21.9,27.0,20.0
2023-06-01 12:00:00,28.6,100.0,23.9,21.8,22.880000000000003,24.8,24.8,[24.8],1.0,23.9,26.0,19.0,1.0,23.0,27.0,20.0,1.0,23.0,25.0,21.0,1.0,22.7,25.0,21.0,1.0,21.8,26.0,20.0
2023-06-01 12:05:00,28.7,100.0,24.2,22.0,22.98,24.9,24.9,[24.9],1.0,24.2,25.0,19.0,1.0,23.0,27.0,20.0,1.0,23.0,26.0,21.0,1.0,22.7,26.0,21.0,1.0,22.0,26.0,20.0
2023-06-01 12:10:00,28.8,100.0,24.0,22.0,23.06,24.8,24.8,[24.8],1.0,24.0,25.0,19.0,1.0,23.0,26.0,20.0,1.0,23.4,26.0,21.0,1.0,22.9,26.0,21.0,1.0,22.0,26.0,20.0
2023-06-01 12:15:00,28.8,100.0,23.9,21.7,22.82,24.7,24.7,[24.7],1.0,23.9,25.0,19.0,1.0,22.9,26.0,20.0,1.0,23.0,25.0,21.0,1.0,22.6,25.0,21.0,1.0,21.7,26.0,20.0
2023-06-01 12:20:00,28.7,100.0,23.9,22.1,22.880000000000003,24.9,24.9,[24.9],1.0,23.9,26.0,19.0,1.0,22.8,27.0,20.0,1.0,23.0,26.0,21.0,1.0,22.6,26.0,21.0,1.0,22.1,27.0,20.0
2023-06-01 12:25:00,28.7,99.0,24.4,21.8,23.22,24.7,24.7,[24.7],1.0,24.4,25.0,19.0,1.0,23.0,26.0,20.0,1.0,23.9,25.0,21.0,1.0,23.0,25.0,21.0,1.0,21.8,26.0,20.0
2023-06-01 12:30:00,28.8,100.0,24.3,21.8,23.020000000000003,25.1,25.1,[25.1],1.0,24.3,25.0,19.0,1.0,22.9,27.0,20.0,1.0,23.2,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.8,27.0,20.0
2023-06-01 12:35:00,28.8,100.0,24.1,21.9,23.18,25.1,25.1,[25.1],1.0,24.1,26.0,19.0,1.0,23.5,27.0,20.0,1.0,23.6,26.0,21.0,1.0,22.8,26.0,21.0,1.0,21.9,27.0,20.0
2023-06-01 12:40:00,28.7,100.0,24.1,21.9,23.08,24.9,24.9,[24.9],1.0,24.1,26.0,19.0,1.0,23.1,27.0,20.0,1.0,23.5,25.0,21.0,1.0,22.8,25.0,21.0,1.0,21.9,26.0,20.0
2023-06-01 12:45:00,28.7,100.0,24.0,21.9,22.96,24.9,24.9,[24.9],1.0,24.0,26.0,19.0,1.0,23.1,27.0,20.0,1.0,23.1,26.0,21.0,1.0,22.7,26.0,21.0,1.0,21.9,26.0,20.0
2023-06-01 12:50:00,28.7,100.0,24.1,21.8,23.0,24.9,24.9,[24.9],1.0,24.1,25.0,19.0,1.0,23.0,27.0,20.0,1.0,23.3,25.0,21.0,1.0,22.8,25.0,21.0,1.0,21.8,27.0,20.0
2023-06-01 12:55:00,28.7,100.0,24.1,21.8,23.1,24.7,24.7,[24.7],1.0,24.1,25.0,19.0,1.0,23.1,26.0,20.0,1.0,23.7,25.0,21.0,1.0,22.8,25.0,21.0,1.0,21.8,26.0,20.0
2023-06-01 13:00:00,28.7,100.0,24.3,22.0,23.22,25.0,25.0,[25.0],1.0,24.3,26.0,19.0,1.0,23.5,27.0,20.0,1.0,23.7,26.0,21.0,1.0,22.6,26.0,21.0,1.0,22.0,27.0,20.0
2023-06-01 13:05:00,28.7,99.0,24.3,21.9,23.28,25.0,25.0,[25.0],1.0,24.3,25.0,19.0,1.0,23.5,27.0,20.0,1.0,23.7,25.0,21.0,1.0,23.0,25.0,21.0,1.0,21.9,27.0,20.0
2023-06-01 13:10:00,28.7,100.0,24.2,21.9,23.1,24.9,24.9,[24.9],1.0,24.2,25.0,19.0,1.0,23.5,26.0,20.0,1.0,23.4,25.0,21.0,1.0,22.5,25.0,21.0,1.0,21.9,26.0,20.0
2023-06-01 13:15:00,28.7,100.0,24.0,21.7,23.000000000000004,25.0,25.0,[25.0],1.0,24.0,26.0,19.0,1.0,23.2,27.0,20.0,1.0,23.0,26.0,21.0,1.0,23.1,26.0,21.0,1.0,21.7,27.0,20.0
2023-06-01 13:20:00,28.7,101.0,24.3,22.0,23.2,24.9,24.9,[24.9],1.0,24.3,26.0,19.0,1.0,23.1,27.0,20.0,1.0,23.8,25.0,21.0,1.0,22.8,25.0,21.0,1.0,22.0,27.0,20.0
2023-06-01 13:25:00,28.8,101.0,24.0,22.0,23.08,24.8,24.8,[24.8],1.0,24.0,26.0,19.0,1.0,23.1,27.0,20.0,1.0,23.5,25.0,21.0,1.0,22.8,25.0,21.0,1.0,22.0,26.0,20.0
2023-06-01 13:30:00,28.8,100.0,24.0,22.0,22.98,24.9,24.9,[24.9],1.0,24.0,25.0,19.0,1.0,23.0,27.0,20.0,1.0,23.1,25.0,21.0,1.0,22.8,26.0,21.0,1.0,22.0,27.0,20.0
2023-06-01 13:35:00,28.7,100.0,24.3,21.8,23.06,24.8,24.8,[24.8],1.0,24.3,25.0,19.0,1.0,23.0,27.0,20.0,1.0,23.3,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.8,26.0,20.0
2023-06-01 13:40:00,28.6,100.0,23.9,21.8,22.98,24.9,24.9,[24.9],1.0,23.9,26.0,19.0,1.0,22.9,27.0,20.0,1.0,23.3,26.0,21.0,1.0,23.0,26.0,21.0,1.0,21.8,27.0,20.0
2023-06-01 13:45:00,28.6,100.0,24.4,22.0,23.24,25.1,25.1,[25.1],1.0,24.4,26.0,19.0,1.0,23.3,27.0,20.0,1.0,23.5,25.0,21.0,1.0,23.0,25.0,21.0,1.0,22.0,27.0,20.0
2023-06-01 13:50:00,28.6,100.0,24.3,22.1,23.24,25.0,25.0,[25.0],1.0,24.3,25.0,19.0,1.0,23.8,26.0,20.0,1.0,23.1,25.0,21.0,1.0,22.9,25.0,21.0,1.0,22.1,26.0,20.0
2023-06-01 13:55:00,28.6,100.0,23.9,21.7,22.92,24.9,24.9,[24.9],1.0,23.9,25.0,19.0,1.0,23.3,26.0,20.0,1.0,23.1,26.0,21.0,1.0,22.6,26.0,21.0,1.0,21.7,26.0,20.0
2023-06-01 14:00:00,28.5,100.0,23.9,21.8,22.92,25.0,25.0,[25.0],1.0,23.9,26.0,19.0,1.0,23.2,27.0,20.0,1.0,23.0,25.0,21.0,1.0,22.7,25.0,21.0,1.0,21.8,27.0,20.0
2023-06-01 14:05:00,28.5,100.0,24.4,22.0,23.12,24.9,24.9,[24.9],1.0,24.4,26.0,21.0,1.0,23.0,27.0,21.0,1.0,23.4,26.0,21.0,1.0,22.8,26.0,21.0,1.0,22.0,26.0,21.0
2023-06-01 14:10:00,28.6,100.0,24.0,21.9,22.98,24.9,24.9,[24.9],1.0,24.0,25.0,21.0,1.0,23.0,27.0,21.0,1.0,23.2,25.0,21.0,1.0,22.8,25.0,21.0,1.0,21.9,26.0,21.0
2023-06-01 14:15:00,28.5,100.0,24.3,21.9,23.14,24.9,24.9,[24.9],1.0,24.3,25.0,21.0,1.0,22.9,27.0,21.0,1.0,23.9,25.0,21.0,1.0,22.7,25.0,21.0,1.0,21.9,27.0,21.0
2023-06-01 14:20:00,28.5,101.0,24.3,21.9,23.14,24.8,24.8,[24.8],1.0,24.3,26.0,21.0,1.0,22.9,27.0,21.0,1.0,23.9,26.0,21.0,1.0,22.7,26.0,21.0,1.0,21.9,26.0,21.0
2023-06-01 14:25:00,28.6,100.0,24.0,21.8,22.94,24.9,24.9,[24.9],1.0,24.0,26.0,21.0,1.0,22.9,27.0,21.0,1.0,23.3,25.0,21.0,1.0,22.7,25.0,21.0,1.0,21.8,27.0,21.0
2023-06-01 14:30:00,28.7,99.0,24.5,21.9,23.14,25.2,25.2,[25.2],1.0,24.5,25.0,21.0,1.0,23.5,27.0,21.0,1.0,23.1,26.0,21.0,1.0,22.7,26.0,21.0,1.0,21.9,27.0,21.0
2023-06-01 14:35:00,28.9,100.0,24.2,21.7,23.1,25.1,25.1,[25.1],1.0,24.2,25.0,21.0,1.0,24.0,26.0,21.0,1.0,23.0,26.0,21.0,1.0,22.6,26.0,21.0,1.0,21.7,27.0,21.0
2023-06-01 14:40:00,28.9,100.0,24.2,21.7,23.06,25.1,25.1,[25.1],1.0,24.2,25.0,21.0,1.0,23.4,27.0,21.0,1.0,23.4,25.0,21.0,1.0,22.6,25.0,21.0,1.0,21.7,27.0,21.0
2023-06-01 14:45:00,28.8,100.0,24.2,21.9,23.160000000000004,25.0,25.0,[25.0],1.0,24.2,26.0,21.0,1.0,23.4,27.0,21.0,1.0,23.4,26.0,21.0,1.0,22.9,26.0,21.0,1.0,21.9,27.0,21.0
2023-06-01 14:50:00,28.7,101.0,24.3,21.8,23.1,24.9,24.9,[24.9],1.0,24.3,25.0,21.0,1.0,23.3,27.0,21.0,1.0,23.5,25.0,21.0,1.0,22.6,25.0,21.0,1.0,21.8,26.0,21.0
2023-06-01 14:55:00,28.7,101.0,24.1,21.8,22.94,24.9,24.9,[24.9],1.0,24.1,25.0,21.0,1.0,23.1,26.0,21.0,1.0,23.1,25.0,21.0,1.0,22.6,25.0,21.0,1.0,21.8,26.0,21.0
2023-06-01 15:00:00,28.7,100.0,24.1,21.9,23.1,24.9,24.9,[24.9],1.0,24.1,26.0,21.0,1.0,23.1,27.0,21.0,1.0,23.6,26.0,21.0,1.0,22.8,26.0,21.0,1.0,21.9,27.0,21.0
2023-06-01 15:05:00,28.6,99.0,24.3,21.9,23.06,24.8,24.8,[24.8],1.0,24.3,26.0,21.0,1.0,23.1,27.0,21.0,1.0,23.1,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.9,26.0,21.0
2023-06-01 15:10:00,28.5,99.0,24.3,21.8,22.98,25.2,25.2,[25.2],1.0,24.3,26.0,21.0,1.0,23.0,27.0,21.0,1.0,23.1,26.0,21.0,1.0,22.7,26.0,21.0,1.0,21.8,27.0,21.0
2023-06-01 15:15:00,28.5,100.0,24.2,21.8,23.08,25.1,25.1,[25.1],1.0,24.2,25.0,21.0,1.0,23.4,27.0,21.0,1.0,23.3,26.0,21.0,1.0,22.7,26.0,21.0,1.0,21.8,27.0,21.0
2023-06-01 15:20:00,28.5,99.0,24.2,21.8,23.08,24.9,24.9,[24.9],1.0,24.2,25.0,21.0,1.0,23.4,27.0,21.0,1.0,23.3,25.0,21.0,1.0,22.7,25.0,21.0,1.0,21.8,26.0,21.0
2023-06-01 15:25:00,28.5,100.0,24.4,21.8,23.02,24.9,24.9,[24.9],1.0,24.4,26.0,21.0,1.0,23.2,27.0,21.0,1.0,23.0,26.0,21.0,1.0,22.7,26.0,21.0,1.0,21.8,26.0,21.0
2023-06-01 15:30:00,28.5,100.0,24.4,21.9,23.12,24.9,24.9,[24.9],1.0,24.4,25.0,21.0,1.0,23.0,27.0,21.0,1.0,23.3,25.0,21.0,1.0,23.0,25.0,21.0,1.0,21.9,26.0,21.0
2023-06-01 15:35:00,28.6,100.0,24.1,21.8,23.0,25.0,25.0,[25.0],1.0,24.1,25.0,21.0,1.0,23.0,27.0,21.0,1.0,23.4,25.0,21.0,1.0,22.7,25.0,21.0,1.0,21.8,27.0,21.0
2023-06-01 15:40:00,28.4,100.0,24.2,21.8,23.1,25.1,25.1,[25.1],1.0,24.2,25.0,21.0,1.0,23.3,27.0,21.0,1.0,23.4,26.0,21.0,1.0,22.8,26.0,21.0,1.0,21.8,27.0,21.0
2023-06-01 15:45:00,28.2,100.0,24.2,21.9,23.18,25.0,25.0,[25.0],1.0,24.2,26.0,21.0,1.0,23.5,27.0,21.0,1.0,23.5,25.0,21.0,1.0,22.8,25.0,21.0,1.0,21.9,26.0,21.0
2023-06-01 15:50:00,28.1,100.0,24.1,21.9,23.08,25.1,25.1,[25.1],1.0,24.1,26.0,21.0,1.0,23.2,27.0,21.0,1.0,23.1,26.0,21.0,1.0,23.1,26.0,21.0,1.0,21.9,27.0,21.0
2023-06-01 15:55:00,28.1,100.0,24.4,22.2,23.28,25.0,25.0,[25.0],1.0,24.4,25.0,21.0,1.0,23.2,27.0,21.0,1.0,23.5,25.0,21.0,1.0,23.1,25.0,21.0,1.0,22.2,26.0,21.0
2023-06-01 16:00:00,28.1,99.0,24.1,21.9,23.06,24.9,24.9,[24.9],1.0,24.1,25.0,21.0,1.0,23.2,26.0,21.0,1.0,23.5,25.0,21.0,1.0,22.6,25.0,21.0,1.0,21.9,26.0,21.0
2023-06-01 16:05:00,27.9,100.0,23.9,21.8,23.12,25.1,25.1,[25.1],1.0,23.9,26.0,21.0,1.0,23.0,27.0,21.0,1.0,23.9,26.0,21.0,1.0,23.0,26.0,21.0,1.0,21.8,27.0,21.0
2023-06-01 16:10:00,27.9,99.0,24.1,21.9,23.1,25.0,25.0,[25.0],1.0,24.1,25.0,21.0,1.0,23.1,26.0,21.0,1.0,23.4,25.0,21.0,1.0,23.0,25.0,21.0,1.0,21.9,26.0,21.0
2023-06-01 16:15:00,27.8,100.0,24.1,21.7,23.0,24.9,24.9,[24.9],1.0,24.1,25.0,21.0,1.0,23.1,26.0,21.0,1.0,23.4,25.0,21.0,1.0,22.7,25.0,21.0,1.0,21.7,26.0,21.0
2023-06-01 16:20:00,27.8,100.0,24.0,21.7,23.0,24.9,24.9,[24.9],1.0,24.0,25.0,21.0,1.0,23.1,26.0,21.0,1.0,23.5,26.0,21.0,1.0,22.7,26.0,21.0,1.0,21.7,27.0,21.0
2023-06-01 16:25:00,27.8,100.0,24.2,21.8,23.1,24.9,24.9,[24.9],1.0,24.2,26.0,21.0,1.0,23.1,26.0,21.0,1.0,23.7,25.0,21.0,1.0,22.7,25.0,21.0,1.0,21.8,26.0,21.0
2023-06-01 16:30:00,28.0,100.0,24.4,21.8,23.1,24.9,24.9,[24.9],1.0,24.4,26.0,21.0,1.0,23.0,27.0,21.0,1.0,23.2,26.0,21.0,1.0,23.1,26.0,21.0,1.0,21.8,27.0,21.0
2023-06-01 16:35:00,28.1,100.0,23.9,22.1,23.1,24.8,24.8,[24.8],1.0,23.9,25.0,21.0,1.0,23.0,26.0,21.0,1.0,23.9,25.0,21.0,1.0,22.6,25.0,21.0,1.0,22.1,26.0,21.0
2023-06-01 16:40:00,28.1,100.0,23.9,21.7,22.88,24.8,24.8,[24.8],1.0,23.9,25.0,21.0,1.0,22.9,26.0,21.0,1.0,23.3,25.0,21.0,1.0,22.6,25.0,21.0,1.0,21.7,26.0,21.0
2023-06-01 16:45:00,28.1,100.0,24.0,22.0,22.96,24.9,24.9,[24.9],1.0,24.0,26.0,21.0,1.0,23.0,27.0,21.0,1.0,23.2,26.0,21.0,1.0,22.6,26.0,21.0,1.0,22.0,27.0,21.0
2023-06-01 16:50:00,28.2,100.0,24.3,21.8,23.08,24.8,24.8,[24.8],1.0,24.3,26.0,21.0,1.0,23.0,27.0,21.0,1.0,23.3,25.0,21.0,1.0,23.0,25.0,21.0,1.0,21.8,26.0,21.0
2023-06-01 16:55:00,28.2,100.0,24.1,21.8,22.96,24.8,24.8,[24.8],1.0,24.1,25.0,21.0,1.0,22.9,27.0,21.0,1.0,23.3,25.0,21.0,1.0,22.7,25.0,21.0,1.0,21.8,27.0,21.0
2023-06-01 17:00:00,28.4,100.0,24.1,21.8,23.06,24.8,24.8,[24.8],1.0,24.1,25.0,21.0,1.0,22.9,26.0,21.0,1.0,23.7,26.0,21.0,1.0,22.8,26.0,21.0,1.0,21.8,26.0,21.0
2023-06-01 17:05:00,28.4,100.0,24.0,21.8,22.98,24.8,24.8,[24.8],1.0,24.0,25.0,21.0,1.0,22.9,26.0,21.0,1.0,23.5,25.0,21.0,1.0,22.7,25.0,21.0,1.0,21.8,26.0,21.0
2023-06-01 17:10:00,28.4,100.0,23.9,21.8,22.84,25.0,25.0,[25.0],1.0,23.9,26.0,21.0,1.0,22.9,27.0,21.0,1.0,23.0,26.0,21.0,1.0,22.6,26.0,21.0,1.0,21.8,27.0,21.0
2023-06-01 17:15:00,28.4,99.0,24.1,21.8,23.12,25.2,25.2,[25.2],1.0,24.1,25.0,21.0,1.0,24.0,26.0,21.0,1.0,23.0,25.0,21.0,1.0,22.7,26.0,21.0,1.0,21.8,27.0,21.0
2023-06-01 17:20:00,28.4,101.0,24.2,21.8,23.1,25.1,25.1,[25.1],1.0,24.2,25.0,21.0,1.0,24.0,26.0,21.0,1.0,22.8,25.0,21.0,1.0,22.7,25.0,21.0,1.0,21.8,27.0,21.0
2023-06-01 17:25:00,28.4,100.0,24.2,21.9,22.98,25.1,25.1,[25.1],1.0,24.2,26.0,21.0,1.0,23.4,27.0,21.0,1.0,22.8,26.0,21.0,1.0,22.6,26.0,21.0,1.0,21.9,27.0,21.0
2023-06-01 17:30:00,28.4,101.0,24.3,21.9,23.140000000000004,25.1,25.1,[25.1],1.0,24.3,26.0,21.0,1.0,23.2,27.0,21.0,1.0,23.4,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.9,27.0,21.0
2023-06-01 17:35:00,28.4,100.0,24.2,21.9,23.079999999999995,25.0,25.0,[25.0],1.0,24.2,26.0,21.0,1.0,23.1,27.0,21.0,1.0,23.4,25.0,21.0,1.0,22.8,25.0,21.0,1.0,21.9,27.0,21.0
2023-06-01 17:40:00,28.3,100.0,24.1,22.0,23.08,24.9,24.9,[24.9],1.0,24.1,25.0,21.0,1.0,23.1,27.0,21.0,1.0,23.4,26.0,21.0,1.0,22.8,26.0,21.0,1.0,22.0,26.0,21.0
2023-06-01 17:45:00,28.4,100.0,24.0,21.7,23.04,24.9,24.9,[24.9],1.0,24.0,25.0,21.0,1.0,23.1,26.0,21.0,1.0,23.7,25.0,21.0,1.0,22.7,25.0,21.0,1.0,21.7,26.0,21.0
2023-06-01 17:50:00,28.4,100.0,24.4,22.1,23.1,25.0,25.0,[25.0],1.0,24.4,26.0,21.0,1.0,23.1,27.0,21.0,1.0,23.2,26.0,21.0,1.0,22.7,26.0,21.0,1.0,22.1,27.0,21.0
2023-06-01 17:55:00,28.3,100.0,24.4,22.1,23.32,24.9,24.9,[24.9],1.0,24.4,25.0,21.0,1.0,23.1,27.0,21.0,1.0,23.9,25.0,21.0,1.0,23.1,25.0,21.0,1.0,22.1,26.0,21.0
