time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,43294_c,43294_p,43294_r,43294_s,43295_c,43295_h,43295_p,43295_r,43295_s
2023-06-04 22:15:00,29.4,26.0,30.9,30.9,30.9,25.8,25.8,[25.8],1.0,3.99,25.2,26.0,1.0,30.9,25.62,25.3,26.0
2023-06-04 22:20:00,29.4,26.0,30.9,30.9,30.9,25.9,25.9,[25.9],1.0,3.99,26.5,26.0,1.0,30.9,2.52,26.4,26.0
2023-06-04 22:25:00,29.4,26.0,30.7,30.7,30.7,25.4,25.4,[25.4],1.0,5.0,24.6,26.0,1.0,30.7,25.38,23.3,26.0
2023-06-04 22:30:00,29.4,26.0,30.7,30.7,30.7,25.4,25.4,[25.4],1.0,3.99,24.9,26.0,1.0,30.7,25.62,24.9,26.0
2023-06-04 22:35:00,29.4,26.0,30.3,30.3,30.3,25.6,25.6,[25.6],1.0,3.99,25.9,26.0,1.0,30.3,2.52,25.8,26.0
2023-06-04 22:40:00,29.3,26.0,30.5,30.5,30.5,25.9,25.9,[25.9],1.0,3.99,25.5,26.0,1.0,30.5,25.5,25.8,26.0
2023-06-04 22:45:00,29.2,,31.0,31.0,31.0,25.9,25.9,[25.9],1.0,3.99,25.2,26.0,1.0,31.0,25.5,25.4,26.0
2023-06-04 22:50:00,29.2,26.0,30.9,30.9,30.9,25.9,25.9,[25.9],1.0,3.99,25.6,26.0,1.0,30.9,2.52,25.6,26.0
2023-06-04 22:55:00,29.2,26.0,31.3,31.3,31.3,26.1,26.1,[26.1],1.0,3.99,26.1,26.0,1.0,31.3,25.56,26.4,26.0
2023-06-04 23:00:00,29.2,26.0,31.3,31.3,31.3,26.1,26.1,[26.1],1.0,3.99,25.4,26.0,1.0,31.3,25.44,25.6,26.0
2023-06-04 23:05:00,29.2,26.0,31.1,31.1,31.1,25.9,25.9,[25.9],1.0,3.99,25.3,26.0,1.0,31.1,25.2,25.5,26.0
2023-06-04 23:10:00,29.2,26.0,31.1,31.1,31.1,26.0,26.0,[26.0],1.0,3.98,26.5,26.0,1.0,31.1,2.52,26.3,26.0
2023-06-04 23:15:00,29.2,26.0,31.1,31.1,31.1,26.2,26.2,[26.2],1.0,3.99,26.5,26.0,1.0,31.1,25.74,26.1,26.0
2023-06-04 23:20:00,29.2,26.0,31.4,31.4,31.4,26.1,26.1,[26.1],1.0,3.99,25.4,26.0,1.0,31.4,25.74,25.6,26.0
2023-06-04 23:25:00,29.2,26.0,31.3,31.3,31.3,26.0,26.0,[26.0],1.0,3.99,25.3,26.0,1.0,31.3,25.8,25.3,26.0
2023-06-04 23:30:00,29.3,26.0,31.4,31.4,31.4,26.1,26.1,[26.1],1.0,3.99,25.3,26.0,1.0,31.4,24.84,25.3,26.0
2023-06-04 23:35:00,29.3,26.0,31.4,31.4,31.4,26.2,26.2,[26.2],1.0,3.99,25.5,26.0,1.0,31.4,25.98,25.7,26.0
2023-06-04 23:40:00,29.3,26.0,31.2,31.2,31.2,26.0,26.0,[26.0],1.0,3.99,25.3,26.0,1.0,31.2,25.74,25.4,26.0
2023-06-04 23:45:00,29.3,26.0,31.2,31.2,31.2,26.2,26.2,[26.2],1.0,3.99,25.7,26.0,1.0,31.2,27.36,26.8,26.0
2023-06-04 23:50:00,29.2,26.0,31.4,31.4,31.4,26.3,26.3,[26.3],1.0,3.99,25.9,26.0,1.0,31.4,25.68,26.0,26.0
2023-06-04 23:55:00,29.2,26.0,31.6,31.6,31.6,26.2,26.2,[26.2],1.0,3.99,25.5,26.0,1.0,31.6,25.98,25.6,26.0
2023-06-05 00:00:00,29.2,26.0,31.4,31.4,31.4,26.1,26.1,[26.1],1.0,3.99,25.2,26.0,1.0,31.4,25.92,25.5,26.0
2023-06-05 00:05:00,29.1,26.0,31.3,31.3,31.3,26.2,26.2,[26.2],1.0,3.99,26.1,26.0,1.0,31.3,24.72,26.3,26.0
2023-06-05 00:10:00,29.1,26.0,31.4,31.4,31.4,26.2,26.2,[26.2],1.0,3.99,26.1,26.0,1.0,31.4,25.62,25.6,26.0
2023-06-05 00:15:00,29.0,26.0,31.4,31.4,31.4,26.1,26.1,[26.1],1.0,3.99,25.3,26.0,1.0,31.4,25.44,25.6,26.0
2023-06-05 00:20:00,29.1,26.0,31.3,31.3,31.3,26.1,26.1,[26.1],,,,,,31.3,,,
2023-06-05 00:25:00,29.1,26.0,31.5,31.5,31.5,26.2,26.2,[26.2],1.0,3.98,25.8,26.0,1.0,31.5,25.2,26.1,26.0
2023-06-05 00:30:00,29.0,26.0,31.4,31.4,31.4,26.1,26.1,[26.1],1.0,3.99,25.4,26.0,1.0,31.4,24.9,25.6,26.0
2023-06-05 00:35:00,29.0,26.0,31.4,31.4,31.4,26.1,26.1,[26.1],1.0,3.98,26.0,26.0,1.0,31.4,2.52,25.6,26.0
2023-06-05 00:40:00,29.0,26.0,31.2,31.2,31.2,26.3,26.3,[26.3],1.0,3.98,26.3,26.0,1.0,31.2,25.68,26.4,26.0
2023-06-05 00:45:00,29.0,26.0,31.6,31.6,31.6,26.2,26.2,[26.2],1.0,3.99,25.7,26.0,1.0,31.6,25.86,25.8,26.0
2023-06-05 00:50:00,29.1,26.0,31.5,31.5,31.5,26.1,26.1,[26.1],1.0,3.99,25.4,26.0,1.0,31.5,24.78,25.6,26.0
2023-06-05 00:55:00,29.0,26.0,31.3,31.3,31.3,26.2,26.2,[26.2],1.0,3.99,27.0,26.0,1.0,31.3,2.52,26.9,26.0
2023-06-05 01:00:00,29.0,26.0,31.5,31.5,31.5,25.4,25.4,[25.4],1.0,5.0,24.5,26.0,1.0,31.5,25.8,23.4,26.0
2023-06-05 01:05:00,28.9,26.0,30.7,30.7,30.7,25.4,25.4,[25.4],1.0,3.99,24.9,26.0,1.0,30.7,25.56,24.9,26.0
2023-06-05 01:10:00,28.9,26.0,30.7,30.7,30.7,25.8,25.8,[25.8],1.0,3.99,26.6,26.0,1.0,30.7,2.52,26.4,26.0
2023-06-05 01:15:00,28.9,26.0,30.7,30.7,30.7,25.2,25.2,[25.2],1.0,3.99,24.3,26.0,1.0,30.7,25.14,23.0,26.0
2023-06-05 01:20:00,28.9,26.0,30.0,30.0,30.0,25.2,25.2,[25.2],1.0,3.99,24.8,26.0,1.0,30.0,25.68,24.6,26.0
2023-06-05 01:25:00,28.9,26.0,30.5,30.5,30.5,25.6,25.6,[25.6],1.0,3.99,25.7,26.0,1.0,30.5,25.08,25.1,26.0
2023-06-05 01:30:00,28.9,26.0,30.5,30.5,30.5,25.8,25.8,[25.8],1.0,3.99,25.1,26.0,1.0,30.5,25.44,25.4,26.0
2023-06-05 01:35:00,28.9,26.0,30.7,30.7,30.7,25.8,25.8,[25.8],1.0,3.99,25.0,26.0,1.0,30.7,25.68,25.2,26.0
2023-06-05 01:40:00,28.9,26.0,30.7,30.7,30.7,25.9,25.9,[25.9],1.0,46.82,26.4,26.0,1.0,30.7,25.32,26.1,26.0
2023-06-05 01:45:00,28.9,26.0,31.0,31.0,31.0,25.1,25.1,[25.1],1.0,3.99,24.4,26.0,1.0,31.0,24.6,23.6,26.0
2023-06-05 01:50:00,28.9,26.0,30.1,30.1,30.1,25.2,25.2,[25.2],1.0,3.99,24.7,26.0,1.0,30.1,24.48,24.5,26.0
2023-06-05 01:55:00,28.8,26.0,30.6,30.6,30.6,25.7,25.7,[25.7],1.0,3.99,26.1,26.0,1.0,30.6,25.5,26.1,26.0
2023-06-05 02:00:00,28.7,26.0,30.6,30.6,30.6,25.8,25.8,[25.8],1.0,3.99,25.2,26.0,1.0,30.6,25.5,25.4,26.0
2023-06-05 02:05:00,28.7,26.0,30.8,30.8,30.8,25.8,25.8,[25.8],1.0,3.98,25.1,26.0,1.0,30.8,25.32,25.3,26.0
2023-06-05 02:10:00,28.7,26.0,30.8,30.8,30.8,25.9,25.9,[25.9],1.0,3.99,26.4,26.0,1.0,30.8,25.92,26.3,26.0
2023-06-05 02:15:00,28.6,26.0,30.9,30.9,30.9,25.9,25.9,[25.9],1.0,3.98,25.4,26.0,1.0,30.9,25.74,25.6,26.0
2023-06-05 02:20:00,28.6,26.0,31.1,31.1,31.1,25.9,25.9,[25.9],1.0,3.98,25.0,26.0,1.0,31.1,25.44,25.3,26.0
2023-06-05 02:25:00,28.6,26.0,31.2,31.2,31.2,26.0,26.0,[26.0],1.0,3.98,26.1,26.0,1.0,31.2,25.5,26.2,26.0
2023-06-05 02:30:00,28.6,26.0,31.2,31.2,31.2,26.0,26.0,[26.0],1.0,3.98,25.4,26.0,1.0,31.2,25.32,25.6,26.0
2023-06-05 02:35:00,28.7,26.0,31.2,31.2,31.2,25.9,25.9,[25.9],1.0,3.99,25.1,26.0,1.0,31.2,25.62,25.3,26.0
2023-06-05 02:40:00,28.6,26.0,31.1,31.1,31.1,26.1,26.1,[26.1],1.0,3.98,26.2,26.0,1.0,31.1,25.2,26.5,26.0
2023-06-05 02:45:00,28.5,26.0,31.4,31.4,31.4,26.2,26.2,[26.2],1.0,3.99,25.5,26.0,1.0,31.4,25.62,25.8,26.0
2023-06-05 02:50:00,28.4,26.0,31.2,31.2,31.2,26.0,26.0,[26.0],1.0,3.98,25.4,26.0,1.0,31.2,25.56,25.6,26.0
2023-06-05 02:55:00,28.5,26.0,31.2,31.2,31.2,26.0,26.0,[26.0],1.0,3.98,25.2,26.0,1.0,31.2,2.52,26.1,26.0
2023-06-05 03:00:00,28.5,26.0,31.2,31.2,31.2,26.2,26.2,[26.2],1.0,3.99,25.8,26.0,1.0,31.2,25.62,25.9,26.0
2023-06-05 03:05:00,28.3,26.0,31.4,31.4,31.4,26.1,26.1,[26.1],1.0,3.98,25.3,26.0,1.0,31.4,25.56,25.6,26.0
2023-06-05 03:10:00,28.5,26.0,31.2,31.2,31.2,26.0,26.0,[26.0],1.0,3.98,25.9,26.0,1.0,31.2,2.52,25.9,26.0
2023-06-05 03:15:00,28.5,26.0,31.1,31.1,31.1,26.2,26.2,[26.2],1.0,3.98,25.8,26.0,1.0,31.1,24.84,26.0,26.0
2023-06-05 03:20:00,28.5,26.0,31.4,31.4,31.4,26.1,26.1,[26.1],1.0,3.98,25.5,26.0,1.0,31.4,24.78,25.6,26.0
2023-06-05 03:25:00,28.6,26.0,31.3,31.3,31.3,26.0,26.0,[26.0],1.0,3.98,25.6,26.0,1.0,31.3,2.52,25.6,26.0
2023-06-05 03:30:00,28.5,26.0,31.3,31.3,31.3,25.9,25.9,[25.9],1.0,45.82,25.6,26.0,1.0,31.3,25.02,24.5,26.0
2023-06-05 03:35:00,28.5,26.0,31.3,31.3,31.3,25.1,25.1,[25.1],1.0,3.98,24.4,26.0,1.0,31.3,25.56,23.8,26.0
2023-06-05 03:40:00,28.4,26.0,30.2,30.2,30.2,25.3,25.3,[25.3],1.0,3.98,25.5,26.0,1.0,30.2,2.52,25.0,26.0
2023-06-05 03:45:00,28.4,26.0,30.2,30.2,30.2,25.7,25.7,[25.7],1.0,3.98,25.5,26.0,1.0,30.2,25.68,25.6,26.0
2023-06-05 03:50:00,28.4,26.0,30.7,30.7,30.7,25.8,25.8,[25.8],1.0,3.98,25.1,26.0,1.0,30.7,25.8,25.3,26.0
2023-06-05 03:55:00,28.4,26.0,30.8,30.8,30.8,25.9,25.9,[25.9],1.0,3.98,26.1,26.0,1.0,30.8,2.52,26.0,26.0
2023-06-05 04:00:00,28.5,26.0,30.8,30.8,30.8,25.4,25.4,[25.4],1.0,45.82,24.7,26.0,1.0,30.8,25.62,23.3,26.0
2023-06-05 04:05:00,28.5,26.0,30.7,30.7,30.7,25.1,25.1,[25.1],1.0,3.98,24.6,26.0,1.0,30.7,25.62,24.4,26.0
2023-06-05 04:10:00,28.4,26.0,30.1,30.1,30.1,25.5,25.5,[25.5],1.0,3.98,26.2,26.0,1.0,30.1,2.52,26.1,26.0
2023-06-05 04:15:00,28.4,26.0,30.4,30.4,30.4,25.0,25.0,[25.0],1.0,3.99,24.3,26.0,1.0,30.4,24.9,23.1,26.0
2023-06-05 04:20:00,28.2,26.0,30.0,30.0,30.0,25.1,25.1,[25.1],1.0,3.99,24.5,26.0,1.0,30.0,24.6,24.5,26.0
2023-06-05 04:25:00,28.2,26.0,29.9,29.9,29.9,25.5,25.5,[25.5],1.0,3.98,24.5,26.0,1.0,29.9,24.66,25.8,26.0
2023-06-05 04:30:00,28.3,26.0,30.4,30.4,30.4,25.6,25.6,[25.6],1.0,3.99,25.1,26.0,1.0,30.4,25.08,25.2,26.0
2023-06-05 04:35:00,28.3,26.0,30.6,30.6,30.6,25.6,25.6,[25.6],1.0,3.98,24.7,26.0,1.0,30.6,24.72,25.0,26.0
2023-06-05 04:40:00,28.3,26.0,30.5,30.5,30.5,25.9,25.9,[25.9],1.0,3.98,25.9,26.0,1.0,30.5,25.38,25.0,26.0
2023-06-05 04:45:00,28.3,26.0,30.9,30.9,30.9,25.9,25.9,[25.9],1.0,3.98,25.4,26.0,1.0,30.9,25.68,25.5,26.0
2023-06-05 04:50:00,28.3,26.0,31.0,31.0,31.0,25.8,25.8,[25.8],1.0,3.98,25.1,26.0,1.0,31.0,25.62,25.3,26.0
2023-06-05 04:55:00,28.3,26.0,30.9,30.9,30.9,26.0,26.0,[26.0],1.0,3.98,26.0,26.0,1.0,30.9,24.84,26.1,26.0
2023-06-05 05:00:00,28.3,26.0,31.1,31.1,31.1,26.0,26.0,[26.0],1.0,3.98,25.2,26.0,1.0,31.1,25.68,25.6,26.0
2023-06-05 05:05:00,28.3,,31.1,31.1,31.1,25.8,25.8,[25.8],1.0,3.99,25.2,26.0,1.0,31.1,25.74,25.3,26.0
2023-06-05 05:10:00,28.3,26.0,31.0,31.0,31.0,26.0,26.0,[26.0],1.0,3.98,26.9,26.0,1.0,31.0,25.74,26.6,26.0
2023-06-05 05:15:00,28.1,26.0,31.2,31.2,31.2,25.2,25.2,[25.2],1.0,3.99,24.3,26.0,1.0,31.2,24.96,23.2,26.0
2023-06-05 05:20:00,28.0,26.0,30.4,30.4,30.4,25.2,25.2,[25.2],1.0,3.99,24.7,26.0,1.0,30.4,25.2,24.7,26.0
2023-06-05 05:25:00,28.2,26.0,30.2,30.2,30.2,25.6,25.6,[25.6],1.0,3.98,26.5,26.0,1.0,30.2,23.22,26.3,26.0
2023-06-05 05:30:00,28.2,26.0,30.6,30.6,30.6,25.0,25.0,[25.0],1.0,3.99,24.3,26.0,1.0,30.6,24.48,23.6,26.0
2023-06-05 05:35:00,28.2,26.0,30.0,30.0,30.0,25.2,25.2,[25.2],1.0,3.98,25.0,26.0,1.0,30.0,2.52,24.9,26.0
2023-06-05 05:40:00,28.2,26.0,30.0,30.0,30.0,25.6,25.6,[25.6],1.0,3.99,25.0,26.0,1.0,30.0,24.36,24.9,26.0
2023-06-05 05:45:00,28.2,26.0,30.5,30.5,30.5,25.7,25.7,[25.7],1.0,3.99,25.4,26.0,1.0,30.5,24.96,25.2,26.0
2023-06-05 05:50:00,28.2,26.0,30.6,30.6,30.6,25.6,25.6,[25.6],1.0,3.99,25.3,26.0,1.0,30.6,2.52,25.1,26.0
2023-06-05 05:55:00,28.3,26.0,30.6,30.6,30.6,25.9,25.9,[25.9],1.0,3.99,25.7,26.0,1.0,30.6,25.26,25.9,26.0
2023-06-05 06:00:00,28.3,26.0,31.0,31.0,31.0,25.9,25.9,[25.9],1.0,3.99,25.2,26.0,1.0,31.0,25.62,25.4,26.0
2023-06-05 06:05:00,28.4,26.0,30.8,30.8,30.8,25.8,25.8,[25.8],1.0,3.99,25.0,26.0,1.0,30.8,25.38,25.2,26.0
2023-06-05 06:10:00,28.4,26.0,30.8,30.8,30.8,26.0,26.0,[26.0],1.0,3.99,25.9,26.0,1.0,30.8,25.32,26.3,26.0
2023-06-05 06:15:00,28.4,26.0,31.1,31.1,31.1,25.9,25.9,[25.9],1.0,3.99,25.2,26.0,1.0,31.1,24.9,25.6,26.0
2023-06-05 06:20:00,28.4,26.0,31.1,31.1,31.1,25.9,25.9,[25.9],1.0,3.99,25.2,26.0,1.0,31.1,25.38,25.3,26.0
2023-06-05 06:25:00,28.4,26.0,31.1,31.1,31.1,25.9,25.9,[25.9],1.0,3.99,25.1,26.0,1.0,31.1,2.52,25.3,26.0
2023-06-05 06:30:00,28.4,26.0,31.1,31.1,31.1,25.2,25.2,[25.2],1.0,5.0,24.2,26.0,1.0,31.1,24.48,23.1,26.0
2023-06-05 06:35:00,28.4,26.0,30.6,30.6,30.6,25.2,25.2,[25.2],1.0,3.99,24.7,26.0,1.0,30.6,25.62,24.6,26.0
2023-06-05 06:40:00,28.5,26.0,30.1,30.1,30.1,25.6,25.6,[25.6],1.0,3.99,25.9,26.0,1.0,30.1,25.44,24.6,26.0
2023-06-05 06:45:00,28.6,26.0,30.5,30.5,30.5,25.7,25.7,[25.7],1.0,3.99,25.2,26.0,1.0,30.5,24.78,25.3,26.0
2023-06-05 06:50:00,28.6,26.0,30.7,30.7,30.7,25.7,25.7,[25.7],1.0,3.98,24.9,26.0,1.0,30.7,2.82,25.1,26.0
2023-06-05 06:55:00,28.6,26.0,30.7,30.7,30.7,25.7,25.7,[25.7],1.0,44.81,25.4,26.0,1.0,30.7,24.96,24.8,26.0
2023-06-05 07:00:00,28.6,26.0,31.0,31.0,31.0,25.0,25.0,[25.0],1.0,3.98,25.7,26.0,1.0,31.0,25.62,23.8,26.0
2023-06-05 07:05:00,28.7,26.0,30.1,30.1,30.1,25.2,25.2,[25.2],1.0,3.99,25.4,26.0,1.0,30.1,2.52,25.2,26.0
2023-06-05 07:10:00,28.7,26.0,30.4,30.4,30.4,25.2,25.2,[25.2],1.0,44.83,24.7,26.0,1.0,30.4,25.5,23.5,26.0
2023-06-05 07:15:00,28.7,26.0,29.8,29.8,29.8,24.9,24.9,[24.9],1.0,3.98,24.5,26.0,1.0,29.8,24.54,24.3,26.0
2023-06-05 07:20:00,28.7,26.0,29.8,29.8,29.8,25.2,25.2,[25.2],1.0,3.98,25.2,26.0,1.0,29.8,2.52,25.1,26.0
2023-06-05 07:25:00,28.8,26.0,30.6,30.6,30.6,25.6,25.6,[25.6],1.0,3.99,25.4,26.0,1.0,30.6,25.5,25.1,26.0
2023-06-05 07:30:00,28.8,26.0,30.6,30.6,30.6,25.6,25.6,[25.6],1.0,3.99,25.0,26.0,1.0,30.6,24.84,25.1,26.0
2023-06-05 07:35:00,28.8,26.0,30.6,30.6,30.6,25.6,25.6,[25.6],1.0,3.98,25.1,26.0,1.0,30.6,2.82,25.2,26.0
2023-06-05 07:40:00,28.9,26.0,31.0,31.0,31.0,25.8,25.8,[25.8],1.0,3.98,25.8,26.0,1.0,31.0,25.5,26.4,26.0
2023-06-05 07:45:00,28.9,26.0,31.0,31.0,31.0,25.8,25.8,[25.8],1.0,3.98,25.2,26.0,1.0,31.0,25.56,25.4,26.0
2023-06-05 07:50:00,28.9,26.0,30.9,30.9,30.9,25.7,25.7,[25.7],1.0,3.98,25.0,26.0,1.0,30.9,25.38,25.2,26.0
2023-06-05 07:55:00,28.9,26.0,30.9,30.9,30.9,25.8,25.8,[25.8],1.0,3.98,26.4,26.0,1.0,30.9,23.22,26.2,26.0
2023-06-05 08:00:00,29.0,26.0,31.0,31.0,31.0,25.2,25.2,[25.2],1.0,5.0,24.4,26.0,1.0,31.0,25.38,23.4,26.0
2023-06-05 08:05:00,29.0,26.0,30.4,30.4,30.4,25.2,25.2,[25.2],1.0,3.98,24.8,26.0,1.0,30.4,24.6,24.7,26.0
2023-06-05 08:10:00,29.0,26.0,30.6,30.6,30.6,25.6,25.6,[25.6],1.0,3.98,26.4,26.0,1.0,30.6,25.8,26.3,26.0
2023-06-05 08:15:00,29.1,26.0,30.6,30.6,30.6,25.7,25.7,[25.7],1.0,3.98,25.2,26.0,1.0,30.6,25.74,25.5,26.0
2023-06-05 08:20:00,29.2,26.0,30.8,30.8,30.8,25.7,25.7,[25.7],1.0,3.98,25.2,26.0,1.0,30.8,25.56,25.2,26.0
2023-06-05 08:25:00,29.3,26.0,30.7,30.7,30.7,25.7,25.7,[25.7],1.0,3.98,25.7,26.0,1.0,30.7,2.52,25.2,26.0
2023-06-05 08:30:00,29.3,26.0,31.0,31.0,31.0,25.8,25.8,[25.8],1.0,3.98,25.4,26.0,1.0,31.0,25.5,25.6,26.0
2023-06-05 08:35:00,29.1,26.0,31.0,31.0,31.0,25.8,25.8,[25.8],1.0,3.98,25.0,26.0,1.0,31.0,25.68,25.3,26.0
2023-06-05 08:40:00,28.9,26.0,30.9,30.9,30.9,25.8,25.8,[25.8],1.0,3.98,25.9,26.0,1.0,30.9,2.52,25.8,26.0
2023-06-05 08:45:00,29.2,26.0,30.9,30.9,30.9,25.5,25.5,[25.5],1.0,44.82,25.9,26.0,1.0,30.9,25.44,23.5,26.0
2023-06-05 08:50:00,29.2,,30.9,30.9,30.9,25.1,25.1,[25.1],1.0,3.98,24.6,26.0,1.0,30.9,25.5,23.6,26.0
2023-06-05 08:55:00,29.2,26.0,30.3,30.3,30.3,25.3,25.3,[25.3],1.0,3.98,25.7,26.0,1.0,30.3,2.52,25.6,26.0
2023-06-05 09:00:00,29.3,26.0,30.3,30.3,30.3,25.6,25.6,[25.6],1.0,3.98,25.2,26.0,1.0,30.3,25.5,25.4,26.0
2023-06-05 09:05:00,29.4,26.0,30.6,30.6,30.6,25.6,25.6,[25.6],1.0,3.98,24.9,26.0,1.0,30.6,25.38,25.1,26.0
2023-06-05 09:10:00,29.5,26.0,30.6,30.6,30.6,25.7,25.7,[25.7],1.0,3.98,26.3,26.0,1.0,30.6,2.52,26.1,26.0
2023-06-05 09:15:00,29.8,26.0,30.4,30.4,30.4,25.1,25.1,[25.1],1.0,45.82,24.3,26.0,1.0,30.4,25.44,22.9,26.0
2023-06-05 09:20:00,29.9,26.0,30.4,30.4,30.4,25.0,25.0,[25.0],1.0,3.98,24.5,26.0,1.0,30.4,25.44,24.4,26.0
2023-06-05 09:25:00,30.0,26.0,30.0,30.0,30.0,25.4,25.4,[25.4],1.0,3.98,25.6,26.0,1.0,30.0,24.84,25.3,26.0
2023-06-05 09:30:00,30.1,26.0,30.4,30.4,30.4,25.6,25.6,[25.6],1.0,3.98,25.1,26.0,1.0,30.4,25.56,25.2,26.0
2023-06-05 09:35:00,30.2,26.0,30.5,30.5,30.5,25.5,25.5,[25.5],1.0,3.98,24.9,26.0,1.0,30.5,2.88,25.0,26.0
2023-06-05 09:40:00,30.2,26.0,,,,25.4,25.4,[25.4],1.0,45.8,25.8,26.0,1.0,,25.32,24.6,26.0
2023-06-05 09:45:00,30.2,26.0,30.8,30.8,30.8,24.8,24.8,[24.8],1.0,3.98,24.3,26.0,1.0,30.8,25.26,23.9,26.0
2023-06-05 09:50:00,30.1,26.0,29.9,29.9,29.9,25.1,25.1,[25.1],1.0,3.98,25.6,26.0,1.0,29.9,2.52,25.6,26.0
2023-06-05 09:55:00,30.3,26.0,30.0,30.0,30.0,25.5,25.5,[25.5],1.0,3.98,25.4,26.0,1.0,30.0,25.44,25.5,26.0
2023-06-05 10:00:00,30.3,26.0,30.5,30.5,30.5,25.6,25.6,[25.6],1.0,3.98,25.2,26.0,1.0,30.5,25.8,25.2,26.0
2023-06-05 10:05:00,30.3,26.0,30.5,30.5,30.5,25.5,25.5,[25.5],1.0,3.98,25.0,26.0,1.0,30.5,2.52,25.0,26.0
2023-06-05 10:10:00,30.8,26.0,30.8,30.8,30.8,25.5,25.5,[25.5],1.0,45.8,25.5,26.0,1.0,30.8,25.38,24.4,26.0
2023-06-05 10:15:00,31.1,26.0,30.8,30.8,30.8,24.9,24.9,[24.9],1.0,3.98,24.5,26.0,1.0,30.8,26.1,23.9,26.0
2023-06-05 10:20:00,31.2,26.0,30.0,30.0,30.0,25.1,25.1,[25.1],1.0,3.98,24.5,26.0,1.0,30.0,2.52,24.7,26.0
2023-06-05 10:25:00,31.4,26.0,30.0,30.0,30.0,25.2,25.2,[25.2],1.0,46.81,24.8,26.0,1.0,30.0,25.68,24.4,26.0
2023-06-05 10:30:00,31.8,26.0,29.6,29.6,29.6,24.7,24.7,[24.7],1.0,3.98,24.2,26.0,1.0,29.6,26.52,23.6,26.0
2023-06-05 10:35:00,31.8,26.0,29.6,29.6,29.6,24.9,24.9,[24.9],1.0,3.98,24.6,26.0,1.0,29.6,2.82,24.5,26.0
2023-06-05 10:40:00,31.9,26.0,29.7,29.7,29.7,25.3,25.3,[25.3],1.0,3.98,25.4,26.0,1.0,29.7,25.92,25.7,26.0
2023-06-05 10:45:00,32.1,26.0,30.2,30.2,30.2,25.4,25.4,[25.4],1.0,3.98,25.0,26.0,1.0,30.2,26.46,25.0,26.0
2023-06-05 10:50:00,32.1,26.0,30.4,30.4,30.4,25.4,25.4,[25.4],1.0,3.98,25.0,26.0,1.0,30.4,2.82,25.2,26.0
2023-06-05 10:55:00,32.2,26.0,30.4,30.4,30.4,25.4,25.4,[25.4],1.0,46.81,24.9,26.0,1.0,30.4,25.98,23.9,26.0
2023-06-05 11:00:00,32.3,26.0,30.7,30.7,30.7,24.8,24.8,[24.8],1.0,3.98,24.5,26.0,1.0,30.7,26.16,23.7,26.0
2023-06-05 11:05:00,32.4,26.0,29.8,29.8,29.8,25.0,25.0,[25.0],1.0,3.98,24.8,26.0,1.0,29.8,2.88,24.8,26.0
2023-06-05 11:10:00,32.5,26.0,29.8,29.8,29.8,25.4,25.4,[25.4],1.0,3.98,25.3,26.0,1.0,29.8,26.1,25.5,26.0
2023-06-05 11:15:00,32.6,26.0,30.3,30.3,30.3,25.5,25.5,[25.5],1.0,3.99,25.0,26.0,1.0,30.3,26.28,25.2,26.0
2023-06-05 11:20:00,32.6,26.0,30.5,30.5,30.5,25.5,25.5,[25.5],1.0,3.99,24.9,26.0,1.0,30.5,26.34,25.2,26.0
2023-06-05 11:25:00,32.7,26.0,30.5,30.5,30.5,25.5,25.5,[25.5],1.0,3.99,24.8,26.0,1.0,30.5,26.34,25.1,26.0
2023-06-05 11:30:00,32.8,26.0,30.5,30.5,30.5,25.5,25.5,[25.5],1.0,3.99,24.9,26.0,1.0,30.5,26.22,25.0,26.0
2023-06-05 11:35:00,32.8,26.0,30.6,30.6,30.6,25.5,25.5,[25.5],1.0,3.99,24.9,26.0,1.0,30.6,26.28,25.1,26.0
2023-06-05 11:40:00,32.9,26.0,30.5,30.5,30.5,25.6,25.6,[25.6],1.0,3.98,26.0,26.0,1.0,30.5,27.48,26.1,26.0
2023-06-05 11:45:00,33.0,26.0,30.8,30.8,30.8,24.9,24.9,[24.9],1.0,5.0,26.0,26.0,1.0,30.8,26.88,26.1,26.0
2023-06-05 11:50:00,33.1,26.0,30.0,30.0,30.0,24.9,24.9,[24.9],1.0,3.99,24.6,26.0,1.0,30.0,26.34,24.6,26.0
2023-06-05 11:55:00,33.2,26.0,29.9,29.9,29.9,25.2,25.2,[25.2],1.0,3.98,24.5,26.0,1.0,29.9,2.58,25.0,26.0
2023-06-05 12:00:00,33.2,26.0,30.5,30.5,30.5,25.5,25.5,[25.5],1.0,3.99,25.5,26.0,1.0,30.5,26.34,25.0,26.0
2023-06-05 12:05:00,33.3,26.0,30.5,30.5,30.5,25.5,25.5,[25.5],1.0,3.99,25.1,26.0,1.0,30.5,26.76,25.3,26.0
2023-06-05 12:10:00,33.2,26.0,30.6,30.6,30.6,25.5,25.5,[25.5],1.0,3.99,25.0,26.0,1.0,30.6,26.82,25.0,26.0
2023-06-05 12:15:00,33.2,26.0,30.6,30.6,30.6,25.5,25.5,[25.5],1.0,3.99,25.5,26.0,1.0,30.6,2.82,25.2,26.0
2023-06-05 12:20:00,33.3,26.0,30.5,30.5,30.5,25.2,25.2,[25.2],1.0,45.84,24.4,26.0,1.0,30.5,26.52,23.6,26.0
