time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3808562_h,3808563_c,3808563_h,3808563_r,3808563_s
2023-06-06 01:05:00,27.0,8.8,41.1,30.1,35.6,30.4,30.4,[30.4],30.1,,41.1,,
2023-06-06 01:10:00,26.9,8.79,41.1,29.6,35.35,30.4,30.4,[30.4],29.6,,41.1,,
2023-06-06 01:15:00,26.9,8.870000000000001,40.6,29.6,35.1,30.4,30.4,[30.4],29.6,,40.6,,
2023-06-06 01:20:00,26.9,8.760000000000002,40.9,29.8,35.35,30.4,30.4,[30.4],29.8,,40.9,,
2023-06-06 01:25:00,26.8,8.879999999999999,41.3,30.1,35.7,30.4,30.4,[30.4],30.1,,41.3,,
2023-06-06 01:30:00,26.8,8.93,41.3,29.9,35.599999999999994,30.4,30.4,[30.4],29.9,,41.3,,
2023-06-06 01:35:00,26.8,8.870000000000001,40.7,29.9,35.3,30.4,30.4,[30.4],29.9,,40.7,,
2023-06-06 01:40:00,26.8,8.73,40.8,29.5,35.15,30.4,30.4,[30.4],29.5,,40.8,,
2023-06-06 01:45:00,,8.75,41.1,30.0,35.55,30.4,30.4,[30.4],30.0,,41.1,,
2023-06-06 01:50:00,26.7,8.79,41.1,30.2,35.65,30.4,30.4,[30.4],30.2,,41.1,,
2023-06-06 01:55:00,26.7,8.91,41.2,29.7,35.45,30.4,30.4,[30.4],29.7,,41.2,,
2023-06-06 02:00:00,26.7,8.77,40.5,29.5,35.0,30.4,30.4,[30.4],29.5,,40.5,,
2023-06-06 02:05:00,26.7,8.74,40.9,29.7,35.3,30.4,30.4,[30.4],29.7,,40.9,,
2023-06-06 02:10:00,26.6,8.98,41.2,30.1,35.650000000000006,30.4,30.4,[30.4],30.1,,41.2,,
2023-06-06 02:15:00,26.6,8.809999999999999,41.0,30.0,35.5,30.4,30.4,[30.4],30.0,,41.0,,
2023-06-06 02:20:00,26.6,8.75,40.6,29.6,35.1,30.4,30.4,[30.4],29.6,,40.6,,
2023-06-06 02:25:00,26.6,8.92,40.7,29.6,35.150000000000006,30.4,30.4,[30.4],29.6,,40.7,,
2023-06-06 02:30:00,26.6,8.86,41.1,30.0,35.55,30.4,30.4,[30.4],30.0,,41.1,,
2023-06-06 02:35:00,26.6,8.989999999999998,41.1,30.2,35.65,30.4,30.4,[30.4],30.2,,41.1,,
2023-06-06 02:40:00,26.6,8.7,40.6,29.7,35.15,30.4,30.4,[30.4],29.7,,40.6,,
2023-06-06 02:45:00,26.6,8.780000000000001,40.6,29.6,35.1,30.4,30.4,[30.4],29.6,,40.6,,
2023-06-06 02:50:00,26.6,8.73,40.9,29.6,35.25,30.4,30.4,[30.4],29.6,,40.9,,
2023-06-06 02:55:00,26.5,8.83,41.2,30.2,35.7,30.4,30.4,[30.4],30.2,,41.2,,
2023-06-06 03:00:00,26.5,9.07,41.2,30.2,35.7,30.4,30.4,[30.4],30.2,,41.2,,
2023-06-06 03:05:00,26.6,8.7,40.7,29.9,35.3,30.4,30.4,[30.4],29.9,,40.7,,
2023-06-06 03:10:00,26.5,8.969999999999999,40.8,29.7,35.25,30.4,30.4,[30.4],29.7,,40.8,,
2023-06-06 03:15:00,26.5,8.850000000000001,41.1,29.7,35.4,30.4,30.4,[30.4],29.7,,41.1,,
2023-06-06 03:20:00,26.5,9.13,41.1,30.2,35.65,30.4,30.4,[30.4],30.2,,41.1,,
2023-06-06 03:25:00,26.5,8.8,41.1,29.6,35.35,30.4,30.4,[30.4],29.6,,41.1,,
2023-06-06 03:30:00,26.5,8.86,40.6,29.6,35.1,30.4,30.4,[30.4],29.6,,40.6,,
2023-06-06 03:35:00,26.4,8.850000000000001,40.8,29.6,35.2,30.4,30.4,[30.4],29.6,,40.8,,
2023-06-06 03:40:00,26.5,8.719999999999999,41.2,29.9,35.55,30.4,30.4,[30.4],29.9,,41.2,,
2023-06-06 03:45:00,26.4,8.809999999999999,40.6,29.7,35.15,30.4,30.4,[30.4],29.7,,40.6,,
2023-06-06 03:50:00,26.4,8.780000000000001,40.5,29.5,35.0,30.4,30.4,[30.4],29.5,,40.5,,
2023-06-06 03:55:00,26.4,8.71,40.7,29.7,35.2,30.4,30.4,[30.4],29.7,,40.7,,
2023-06-06 04:00:00,26.3,8.690000000000001,40.7,30.0,35.35,30.4,30.4,[30.4],30.0,,40.7,,
2023-06-06 04:05:00,26.3,8.89,41.0,30.1,35.55,30.4,30.4,[30.4],30.1,,41.0,,
2023-06-06 04:10:00,26.3,8.71,40.6,29.7,35.15,30.4,30.4,[30.4],29.7,,40.6,,
2023-06-06 04:15:00,26.3,8.71,40.7,29.7,35.2,30.4,30.4,[30.4],29.7,,40.7,,
2023-06-06 04:20:00,26.3,8.72,40.9,29.7,35.3,30.4,30.4,[30.4],29.7,,40.9,,
2023-06-06 04:25:00,26.2,8.84,40.9,29.9,35.4,30.4,30.4,[30.4],29.9,,40.9,,
2023-06-06 04:30:00,26.2,8.78,40.7,29.8,35.25,30.4,30.4,[30.4],29.8,,40.7,,
2023-06-06 04:35:00,26.2,8.850000000000001,40.6,29.7,35.15,30.4,30.4,[30.4],29.7,,40.6,,
2023-06-06 04:40:00,26.0,8.82,40.7,29.7,35.2,30.4,30.4,[30.4],29.7,,40.7,,
2023-06-06 04:45:00,26.0,8.91,40.7,30.0,35.35,30.4,30.4,[30.4],30.0,,40.7,,
2023-06-06 04:50:00,25.9,8.86,41.1,30.0,35.55,30.4,30.4,[30.4],30.0,,41.1,,
2023-06-06 04:55:00,25.9,8.76,40.6,29.6,35.1,30.4,30.4,[30.4],29.6,,40.6,,
2023-06-06 05:00:00,25.9,8.93,40.6,29.6,35.1,30.4,30.4,[30.4],29.6,,40.6,,
2023-06-06 05:05:00,25.9,8.870000000000001,,,,30.4,30.4,[30.4],,,,,
2023-06-06 05:10:00,25.9,9.08,41.3,30.3,35.8,30.4,30.4,[30.4],30.3,,41.3,,
2023-06-06 05:15:00,25.8,8.89,40.7,29.9,35.3,30.4,30.4,[30.4],29.9,,40.7,,
2023-06-06 05:20:00,25.8,8.879999999999999,40.6,29.6,35.1,30.4,30.4,[30.4],29.6,,40.6,,
2023-06-06 05:25:00,25.8,8.899999999999999,40.6,29.8,35.2,30.4,30.4,[30.4],29.8,,40.6,,
2023-06-06 05:30:00,25.8,9.08,41.0,30.0,35.5,30.4,30.4,[30.4],30.0,,41.0,,
2023-06-06 05:35:00,25.8,9.03,41.2,30.2,35.7,30.4,30.4,[30.4],30.2,,41.2,,
2023-06-06 05:40:00,25.8,8.73,40.7,29.7,35.2,30.4,30.4,[30.4],29.7,,40.7,,
2023-06-06 05:45:00,25.7,8.969999999999999,40.7,29.6,35.150000000000006,30.4,30.4,[30.4],29.6,,40.7,,
2023-06-06 05:50:00,25.7,8.73,40.9,29.8,35.35,30.4,30.4,[30.4],29.8,,40.9,,
2023-06-06 05:55:00,25.7,8.82,40.9,29.8,35.35,30.4,30.4,[30.4],29.8,,40.9,,
2023-06-06 06:00:00,25.6,8.96,41.0,30.1,35.55,30.4,30.4,[30.4],30.1,,41.0,,
2023-06-06 06:05:00,25.6,9.13,41.0,29.6,35.3,30.4,30.4,[30.4],29.6,,41.0,,
2023-06-06 06:10:00,25.6,9.17,40.6,29.6,35.1,30.4,30.4,[30.4],29.6,,40.6,,
2023-06-06 06:15:00,25.6,9.1,40.6,29.9,35.25,30.4,30.4,[30.4],29.9,,40.6,,
2023-06-06 06:20:00,25.6,8.93,41.0,29.9,35.45,30.4,30.4,[30.4],29.9,,41.0,,
2023-06-06 06:25:00,25.6,8.879999999999999,40.7,29.8,35.25,30.4,30.4,[30.4],29.8,,40.7,,
2023-06-06 06:30:00,25.5,9.3,40.7,29.8,35.25,30.4,30.4,[30.4],29.8,,40.7,,
2023-06-06 06:35:00,25.5,9.4,40.6,29.8,35.2,30.4,30.4,[30.4],29.8,,40.6,,
2023-06-06 06:40:00,25.5,9.2,41.2,29.8,35.5,30.4,30.4,[30.4],29.8,,41.2,,
2023-06-06 06:45:00,25.5,8.920000000000002,41.1,30.2,35.65,30.4,30.4,[30.4],30.2,,41.1,,
2023-06-06 06:50:00,25.6,9.08,40.6,30.2,35.4,30.4,30.4,[30.4],30.2,,40.6,,
2023-06-06 06:55:00,25.6,9.11,40.7,29.6,35.150000000000006,30.4,30.4,[30.4],29.6,,40.7,,
2023-06-06 07:00:00,25.6,8.97,41.0,29.9,35.45,30.4,30.4,[30.4],29.9,,41.0,,
2023-06-06 07:05:00,25.7,8.82,41.3,30.3,35.8,30.4,30.4,[30.4],30.3,,41.3,,
2023-06-06 07:10:00,25.7,8.84,41.3,30.3,35.8,30.4,30.4,[30.4],30.3,,41.3,,
2023-06-06 07:15:00,25.6,9.02,40.6,29.6,35.1,30.4,30.4,[30.4],29.6,,40.6,,
2023-06-06 07:20:00,25.6,9.010000000000002,40.6,29.7,35.15,30.4,30.4,[30.4],29.7,,40.6,,
2023-06-06 07:25:00,25.6,8.870000000000001,40.6,29.9,35.25,30.4,30.4,[30.4],29.9,,40.6,,
2023-06-06 07:30:00,25.6,8.8,41.2,29.9,35.55,30.4,30.4,[30.4],29.9,,41.2,,
2023-06-06 07:35:00,25.6,9.33,41.2,29.7,35.45,30.4,30.4,[30.4],29.7,,41.2,,
2023-06-06 07:40:00,25.6,9.16,40.6,29.7,35.15,30.4,30.4,[30.4],29.7,,40.6,,
2023-06-06 07:45:00,25.6,9.07,40.8,29.6,35.2,30.4,30.4,[30.4],29.6,,40.8,,
2023-06-06 07:50:00,25.6,8.809999999999999,40.8,29.8,35.3,30.4,30.4,[30.4],29.8,,40.8,,
2023-06-06 07:55:00,25.6,9.06,41.2,30.1,35.650000000000006,30.4,30.4,[30.4],30.1,,41.2,,
2023-06-06 08:00:00,25.5,8.79,40.6,29.5,35.05,30.4,30.4,[30.4],29.5,,40.6,,
2023-06-06 08:05:00,25.5,8.920000000000002,40.7,29.6,35.150000000000006,30.4,30.4,[30.4],29.6,,40.7,,
2023-06-06 08:10:00,25.5,9.14,40.7,29.6,35.150000000000006,30.4,30.4,[30.4],29.6,,40.7,,
2023-06-06 08:15:00,25.5,9.36,40.9,29.8,35.35,30.4,30.4,[30.4],29.8,,40.9,,
2023-06-06 08:20:00,25.5,8.940000000000001,41.3,30.2,35.75,30.4,30.4,[30.4],30.2,,41.3,,
2023-06-06 08:25:00,25.5,8.99,40.8,29.9,35.349999999999994,30.4,30.4,[30.4],29.9,,40.8,,
2023-06-06 08:30:00,25.6,9.07,40.7,29.6,35.150000000000006,30.4,30.4,[30.4],29.6,,40.7,,
2023-06-06 08:35:00,25.6,8.94,40.7,29.6,35.150000000000006,30.4,30.4,[30.4],29.6,,40.7,,
2023-06-06 08:40:00,25.6,9.16,41.2,30.2,35.7,30.4,30.4,[30.4],30.2,,41.2,,
2023-06-06 08:45:00,25.6,8.86,40.6,29.6,35.1,30.4,30.4,[30.4],29.6,,40.6,,
2023-06-06 08:50:00,25.6,9.07,40.6,29.6,35.1,30.4,30.4,[30.4],29.6,,40.6,,
2023-06-06 08:55:00,25.7,9.23,40.8,29.5,35.15,30.4,30.4,[30.4],29.5,,40.8,,
2023-06-06 09:00:00,25.7,9.05,40.8,29.7,35.25,30.4,30.4,[30.4],29.7,,40.8,,
2023-06-06 09:05:00,25.6,9.19,41.2,30.0,35.6,30.4,30.4,[30.4],30.0,,41.2,,
2023-06-06 09:10:00,25.6,9.01,41.2,30.2,35.7,30.4,30.4,[30.4],30.2,,41.2,,
2023-06-06 09:15:00,25.6,9.81,40.6,29.6,35.1,30.4,30.4,[30.4],29.6,,40.6,,
2023-06-06 09:20:00,25.7,8.99,40.6,29.6,35.1,30.4,30.4,[30.4],29.6,,40.6,,
2023-06-06 09:25:00,25.7,9.36,41.2,29.8,35.5,30.4,30.4,[30.4],29.8,,41.2,,
2023-06-06 09:30:00,25.8,9.37,40.9,29.9,35.4,30.4,30.4,[30.4],29.9,,40.9,,
2023-06-06 09:35:00,25.8,8.969999999999999,40.9,29.9,35.4,30.4,30.4,[30.4],29.9,,40.9,,
2023-06-06 09:40:00,25.8,9.19,40.6,29.6,35.1,30.4,30.4,[30.4],29.6,,40.6,,
2023-06-06 09:45:00,25.8,8.969999999999999,40.6,29.7,35.15,30.4,30.4,[30.4],29.7,,40.6,,
2023-06-06 09:50:00,25.8,9.11,40.9,30.3,35.6,30.4,30.4,[30.4],30.3,,40.9,,
2023-06-06 09:55:00,25.8,9.260000000000002,40.7,29.8,35.25,30.4,30.4,[30.4],29.8,,40.7,,
2023-06-06 10:00:00,25.8,9.75,40.6,29.8,35.2,30.4,30.4,[30.4],29.8,,40.6,,
2023-06-06 10:05:00,25.8,9.0,40.6,29.7,35.15,30.4,30.4,[30.4],29.7,,40.6,,
2023-06-06 10:10:00,25.8,9.15,40.7,29.7,35.2,30.4,30.4,[30.4],29.7,,40.7,,
2023-06-06 10:15:00,25.8,9.15,41.3,30.2,35.75,30.4,30.4,[30.4],30.2,,41.3,,
2023-06-06 10:20:00,25.8,9.44,41.3,30.2,35.75,30.4,30.4,[30.4],30.2,,41.3,,
2023-06-06 10:25:00,25.9,9.27,40.7,29.7,35.2,30.4,30.4,[30.4],29.7,,40.7,,
2023-06-06 10:30:00,25.9,9.42,40.9,29.6,35.25,30.4,30.4,[30.4],29.6,,40.9,,
2023-06-06 10:35:00,25.8,8.98,41.2,29.8,35.5,30.4,30.4,[30.4],29.8,,41.2,,
2023-06-06 10:40:00,25.9,9.49,41.0,30.1,35.55,30.4,30.4,[30.4],30.1,,41.0,,
2023-06-06 10:45:00,25.9,9.35,40.5,29.6,35.05,30.4,30.4,[30.4],29.6,,40.5,,
2023-06-06 10:50:00,25.9,9.38,40.6,29.7,35.15,30.4,30.4,[30.4],29.7,,40.6,,
2023-06-06 10:55:00,26.0,9.35,41.0,29.7,35.35,30.4,30.4,[30.4],29.7,,41.0,,
2023-06-06 11:00:00,26.0,9.44,41.0,29.9,35.45,30.4,30.4,[30.4],29.9,,41.0,,
2023-06-06 11:05:00,26.0,9.69,40.7,29.8,35.25,30.4,30.4,[30.4],29.8,,40.7,,
2023-06-06 11:10:00,26.0,9.41,40.6,29.8,35.2,30.4,30.4,[30.4],29.8,,40.6,,
2023-06-06 11:15:00,26.0,9.22,40.8,29.7,35.25,30.4,30.4,[30.4],29.7,,40.8,,
2023-06-06 11:20:00,26.0,9.72,41.2,30.0,35.6,30.4,30.4,[30.4],30.0,,41.2,,
2023-06-06 11:25:00,26.0,9.31,41.2,30.0,35.6,30.4,30.4,[30.4],30.0,,41.2,,
2023-06-06 11:30:00,26.0,9.22,41.1,30.1,35.6,30.4,30.4,[30.4],30.1,,41.1,,
2023-06-06 11:35:00,26.0,9.03,40.7,29.7,35.2,30.4,30.4,[30.4],29.7,,40.7,,
