time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3794071_c,3794071_h,3794071_r,3794071_s,3812812_c,3812812_h,3812812_r,3812812_s
2023-05-30 22:00:00,,20.1,38.8,29.1,33.95,29.1,29.1,[29.1],1.0,38.8,27.0,27.0,1.0,29.1,27.0,27.0
2023-05-30 22:05:00,,20.28,38.8,29.1,33.95,28.9,28.9,[28.9],1.0,38.8,28.0,26.0,1.0,29.1,27.0,26.0
2023-05-30 22:10:00,,19.86,38.8,29.1,33.95,29.0,29.0,[29.0],1.0,38.8,27.0,26.0,1.0,29.1,27.0,26.0
2023-05-30 22:15:00,,19.98,38.5,29.1,33.8,29.0,29.0,[29.0],1.0,38.5,27.0,26.0,1.0,29.1,27.0,26.0
2023-05-30 22:20:00,,20.58,38.5,29.0,33.75,28.9,28.9,[28.9],1.0,38.5,27.0,26.0,1.0,29.0,27.0,26.0
2023-05-30 22:25:00,,19.92,38.2,29.0,33.6,28.8,28.8,[28.8],1.0,38.2,26.0,26.0,1.0,29.0,27.0,26.0
2023-05-30 22:30:00,,21.06,38.0,29.0,33.5,28.8,28.8,[28.8],1.0,38.0,26.0,26.0,1.0,29.0,27.0,26.0
2023-05-30 22:35:00,,19.86,37.8,29.0,33.4,28.8,28.8,[28.8],1.0,37.8,26.0,26.0,1.0,29.0,27.0,26.0
2023-05-30 22:40:00,,20.28,37.7,29.0,33.35,28.8,28.8,[28.8],1.0,37.7,26.0,26.0,1.0,29.0,27.0,26.0
2023-05-30 22:45:00,,20.04,37.5,28.9,33.2,28.7,28.7,[28.7],1.0,37.5,26.0,26.0,1.0,28.9,27.0,26.0
2023-05-30 22:50:00,,20.1,37.3,28.9,33.099999999999994,28.7,28.7,[28.7],1.0,37.3,26.0,26.0,1.0,28.9,27.0,26.0
2023-05-30 22:55:00,,20.16,37.2,28.9,33.05,28.7,28.7,[28.7],1.0,37.2,26.0,26.0,1.0,28.9,27.0,26.0
2023-05-30 23:00:00,,19.98,37.2,28.9,33.05,28.7,28.7,[28.7],1.0,37.2,26.0,26.0,1.0,28.9,26.0,26.0
2023-05-30 23:05:00,,20.28,37.1,28.7,32.9,28.5,28.5,[28.5],1.0,37.1,27.0,27.0,1.0,28.7,26.0,27.0
2023-05-30 23:10:00,,20.22,38.0,28.7,33.35,28.3,28.3,[28.3],1.0,38.0,27.0,27.0,1.0,28.7,25.0,27.0
2023-05-30 23:15:00,,19.68,38.0,28.4,33.2,28.3,28.3,[28.3],1.0,38.0,27.0,27.0,1.0,28.4,25.0,27.0
2023-05-30 23:20:00,,19.68,38.7,28.4,33.55,28.7,28.7,[28.7],1.0,38.7,28.0,27.0,1.0,28.4,29.0,27.0
2023-05-30 23:25:00,,19.98,39.1,28.7,33.9,29.1,29.1,[29.1],1.0,39.1,27.0,27.0,1.0,28.7,27.0,27.0
2023-05-30 23:30:00,,20.04,39.3,29.2,34.25,28.9,28.9,[28.9],1.0,39.3,27.0,27.0,1.0,29.2,27.0,27.0
2023-05-30 23:35:00,,,,,,,,,,,,,,,,
2023-05-30 23:40:00,,19.86,39.3,29.1,34.2,28.9,28.9,[28.9],1.0,39.3,27.0,26.0,1.0,29.1,27.0,27.0
