time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3818463_c,3818463_r,3818463_s,3818464_c,3818464_h,3818464_r,3818464_s,3818465_c,3818465_h,3818465_r,3818465_s,3818466_c,3818466_h,3818466_r,3818466_s,3818467_c,3818467_h,3818467_r,3818467_s,3818468_c,3818468_r,3818468_s,3818469_c,3818469_r,3818469_s,3818470_c,3818470_h,3818470_r,3818470_s
2023-06-01 08:00:00,28.1,35.61,31.9,24.8,27.72,24.2,24.2,[24.2],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,27.0,25.0,1.0,31.9,27.0,25.0,1.0,25.2,25.7,25.0,1.0,25.8,24.0,1.0,25.7,24.0,1.0,31.9,26.0,25.0
2023-06-01 08:05:00,28.9,35.620000000000005,32.1,25.0,27.98,24.4,24.4,[24.4],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,27.0,25.0,1.0,32.1,27.0,25.0,1.0,25.7,25.8,25.0,1.0,25.9,24.0,1.0,25.9,24.0,1.0,32.1,25.0,25.0
2023-06-01 08:10:00,28.7,35.6,32.1,25.0,27.98,23.9,23.9,[23.9],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.7,25.2,25.0,1.0,25.0,24.0,1.0,25.5,24.0,1.0,32.1,25.0,25.0
2023-06-01 08:15:00,28.0,35.6,32.1,24.9,27.840000000000003,23.7,23.7,[23.7],1.0,25.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.2,24.8,25.0,1.0,24.8,24.0,1.0,25.3,24.0,1.0,32.1,25.0,25.0
2023-06-01 08:20:00,28.3,35.6,32.0,24.9,27.8,23.8,23.8,[23.8],1.0,25.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.2,25.1,25.0,1.0,25.2,24.0,1.0,25.3,24.0,1.0,32.0,25.0,25.0
2023-06-01 08:25:00,28.4,35.620000000000005,31.9,24.9,27.84,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,27.0,25.0,1.0,31.9,27.0,25.0,1.0,25.6,25.7,25.0,1.0,26.0,24.0,1.0,25.8,24.0,1.0,31.9,26.0,25.0
2023-06-01 08:30:00,28.0,35.61,32.2,25.1,28.08,24.2,24.2,[24.2],1.0,26.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.2,27.0,25.0,1.0,25.8,25.2,25.0,1.0,25.5,24.0,1.0,25.8,24.0,1.0,32.2,25.0,25.0
2023-06-01 08:35:00,28.1,35.61,32.2,25.0,27.96,23.9,23.9,[23.9],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.2,27.0,25.0,1.0,25.4,24.8,25.0,1.0,24.9,24.0,1.0,25.6,24.0,1.0,32.2,25.0,25.0
2023-06-01 08:40:00,29.0,35.6,32.0,24.8,27.8,23.7,23.7,[23.7],1.0,25.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.4,24.8,25.0,1.0,24.8,24.0,1.0,25.4,24.0,1.0,32.0,25.0,25.0
2023-06-01 08:45:00,29.1,35.6,32.0,24.8,27.72,24.1,24.1,[24.1],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,27.0,25.0,1.0,32.0,27.0,25.0,1.0,25.0,25.4,25.0,1.0,25.6,24.0,1.0,25.6,24.0,1.0,32.0,25.0,25.0
2023-06-01 08:50:00,28.0,35.629999999999995,32.1,25.0,27.86,24.4,24.4,[24.4],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,27.0,25.0,1.0,32.1,27.0,25.0,1.0,25.1,25.8,25.0,1.0,25.9,24.0,1.0,26.0,24.0,1.0,32.1,26.0,25.0
2023-06-01 08:55:00,27.9,35.6,32.1,25.0,27.92,23.9,23.9,[23.9],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.4,24.8,25.0,1.0,25.0,24.0,1.0,25.5,24.0,1.0,32.1,25.0,25.0
2023-06-01 09:00:00,28.9,35.6,32.1,24.9,27.880000000000003,23.7,23.7,[23.7],1.0,25.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.4,24.5,25.0,1.0,24.9,24.0,1.0,25.4,24.0,1.0,32.1,25.0,25.0
2023-06-01 09:05:00,29.5,35.620000000000005,32.0,24.9,27.78,24.2,24.2,[24.2],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,27.0,25.0,1.0,32.0,27.0,25.0,1.0,25.1,25.7,25.0,1.0,25.7,24.0,1.0,25.7,24.0,1.0,32.0,26.0,25.0
2023-06-01 09:10:00,28.4,35.63,32.0,24.9,27.880000000000003,24.2,24.2,[24.2],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.6,25.5,25.0,1.0,25.4,24.0,1.0,25.8,24.0,1.0,32.0,25.0,25.0
2023-06-01 09:15:00,29.0,35.61,32.2,25.1,28.0,23.9,23.9,[23.9],1.0,26.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.2,27.0,25.0,1.0,25.4,25.2,25.0,1.0,24.9,24.0,1.0,25.6,24.0,1.0,32.2,25.0,25.0
2023-06-01 09:20:00,30.2,35.61,32.1,24.9,27.880000000000003,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.4,24.8,25.0,1.0,24.7,24.0,1.0,25.4,24.0,1.0,32.1,25.0,25.0
2023-06-01 09:25:00,28.8,35.6,32.0,24.8,27.74,23.7,23.7,[23.7],1.0,25.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.1,24.8,25.0,1.0,24.6,24.0,1.0,25.5,24.0,1.0,32.0,25.0,25.0
2023-06-01 09:30:00,28.6,35.61,31.9,24.7,27.62,23.9,23.9,[23.9],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,26.0,25.0,1.0,31.9,27.0,25.0,1.0,24.9,25.4,25.0,1.0,25.5,24.0,1.0,25.5,24.0,1.0,31.9,26.0,25.0
2023-06-01 09:35:00,28.9,35.620000000000005,32.0,24.7,27.660000000000004,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,27.0,25.0,1.0,32.0,27.0,25.0,1.0,24.9,25.7,25.0,1.0,26.0,24.0,1.0,26.0,24.0,1.0,32.0,26.0,25.0
2023-06-01 09:40:00,28.3,35.620000000000005,32.2,25.0,27.96,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.2,27.0,25.0,1.0,25.4,25.2,25.0,1.0,25.1,24.0,1.0,25.6,24.0,1.0,32.2,25.0,25.0
2023-06-01 09:45:00,29.3,35.61,32.1,24.9,27.840000000000003,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.2,24.8,25.0,1.0,24.8,24.0,1.0,25.3,24.0,1.0,32.1,25.0,25.0
2023-06-01 09:50:00,30.5,35.59,32.0,24.9,27.76,23.7,23.7,[23.7],1.0,25.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.0,24.8,25.0,1.0,24.7,24.0,1.0,25.5,24.0,1.0,32.0,25.0,25.0
2023-06-01 09:55:00,30.0,35.6,31.8,24.8,27.6,23.6,23.6,[23.6],1.0,25.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,31.8,27.0,25.0,1.0,24.8,24.8,25.0,1.0,24.6,24.0,1.0,25.2,24.0,1.0,31.8,24.0,25.0
2023-06-01 10:00:00,29.4,35.6,31.8,24.7,27.620000000000005,24.1,24.1,[24.1],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,27.0,25.0,1.0,31.8,27.0,25.0,1.0,25.1,25.4,25.0,1.0,25.7,24.0,1.0,25.7,24.0,1.0,31.8,26.0,25.0
2023-06-01 10:05:00,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-01 10:10:00,29.3,35.61,31.8,25.0,27.840000000000003,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,31.8,27.0,25.0,1.0,25.6,24.8,25.0,1.0,25.3,24.0,1.0,25.8,24.0,1.0,31.8,25.0,25.0
2023-06-01 10:15:00,28.3,35.61,32.1,24.9,27.860000000000003,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.3,24.8,25.0,1.0,24.8,24.0,1.0,25.6,24.0,1.0,32.1,25.0,25.0
2023-06-01 10:20:00,28.3,35.62,32.1,24.9,27.860000000000003,23.9,23.9,[23.9],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,27.0,25.0,1.0,32.1,27.0,25.0,1.0,25.3,25.4,25.0,1.0,25.4,24.0,1.0,25.6,24.0,1.0,32.1,25.0,25.0
2023-06-01 10:25:00,28.7,35.64,32.0,25.0,27.92,24.4,24.4,[24.4],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,27.0,25.0,1.0,32.0,27.0,25.0,1.0,25.6,25.7,25.0,1.0,26.1,24.0,1.0,25.9,24.0,1.0,32.0,26.0,25.0
2023-06-01 10:30:00,27.6,35.63,32.1,25.1,28.020000000000003,24.2,24.2,[24.2],1.0,26.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.7,25.2,25.0,1.0,25.6,24.0,1.0,25.8,24.0,1.0,32.1,25.0,25.0
2023-06-01 10:35:00,27.8,35.62,32.2,25.1,27.98,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.2,27.0,25.0,1.0,25.3,24.8,25.0,1.0,25.2,24.0,1.0,25.6,24.0,1.0,32.2,25.0,25.0
2023-06-01 10:40:00,28.6,35.61,32.0,25.0,27.82,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.1,25.1,25.0,1.0,25.3,24.0,1.0,25.6,24.0,1.0,32.0,25.0,25.0
2023-06-01 10:45:00,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-01 10:50:00,28.3,35.64,32.2,25.1,28.020000000000003,24.1,24.1,[24.1],1.0,26.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.2,27.0,25.0,1.0,25.5,25.2,25.0,1.0,25.2,24.0,1.0,25.8,24.0,1.0,32.2,25.0,25.0
2023-06-01 10:55:00,27.7,35.61,32.1,25.1,27.98,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.5,24.8,25.0,1.0,24.6,24.0,1.0,25.3,24.0,1.0,32.1,24.0,25.0
2023-06-01 11:00:00,27.8,35.61,32.1,24.9,27.840000000000003,23.6,23.6,[23.6],1.0,25.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.2,24.8,25.0,1.0,24.4,24.0,1.0,25.3,24.0,1.0,32.1,25.0,25.0
2023-06-01 11:05:00,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-01 11:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-01 11:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-01 11:20:00,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-01 11:25:00,28.2,35.62,32.0,24.8,27.72,23.7,23.7,[23.7],1.0,25.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.0,24.8,25.0,1.0,24.7,24.0,1.0,25.4,24.0,1.0,32.0,25.0,25.0
2023-06-01 11:30:00,27.6,35.62,32.0,24.7,27.64,23.6,23.6,[23.6],1.0,25.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,26.0,25.0,1.0,32.0,27.0,25.0,1.0,24.8,24.8,25.0,1.0,25.0,24.0,1.0,25.4,24.0,1.0,32.0,25.0,25.0
2023-06-01 11:35:00,28.2,35.629999999999995,31.8,24.8,27.6,24.1,24.1,[24.1],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,27.0,25.0,1.0,31.8,27.0,25.0,1.0,24.8,25.7,25.0,1.0,25.7,24.0,1.0,25.7,24.0,1.0,31.8,26.0,25.0
2023-06-01 11:40:00,28.6,35.629999999999995,31.8,25.0,27.76,24.4,24.4,[24.4],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,27.0,25.0,1.0,31.8,27.0,25.0,1.0,25.2,25.8,25.0,1.0,25.8,24.0,1.0,25.9,24.0,1.0,31.8,26.0,25.0
2023-06-01 11:45:00,29.0,35.63,32.1,25.0,27.94,23.9,23.9,[23.9],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.5,25.2,25.0,1.0,25.1,24.0,1.0,25.9,24.0,1.0,32.1,25.0,25.0
2023-06-01 11:50:00,29.6,35.61,32.1,25.0,27.94,23.7,23.7,[23.7],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.5,24.8,25.0,1.0,24.7,24.0,1.0,25.3,24.0,1.0,32.1,25.0,25.0
2023-06-01 11:55:00,29.4,35.61,32.0,24.9,27.78,23.8,23.8,[23.8],,,,,24.9,,,,24.9,,,,32.0,,,,25.1,,,,,,,,,,32.0,,
2023-06-01 12:00:00,30.0,35.629999999999995,32.0,24.7,27.660000000000004,24.2,24.2,[24.2],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,27.0,25.0,1.0,32.0,27.0,25.0,1.0,24.9,25.7,25.0,1.0,26.0,24.0,1.0,25.8,24.0,1.0,32.0,26.0,25.0
2023-06-01 12:05:00,30.8,35.64,32.0,25.0,27.92,24.1,24.1,[24.1],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.6,25.2,25.0,1.0,25.3,24.0,1.0,25.8,24.0,1.0,32.0,25.0,25.0
2023-06-01 12:10:00,29.8,35.620000000000005,32.1,24.9,27.92,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.6,24.8,25.0,1.0,24.8,24.0,1.0,25.5,24.0,1.0,32.1,25.0,25.0
2023-06-01 12:15:00,30.3,35.61,32.1,24.8,27.82,23.7,23.7,[23.7],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.3,24.8,25.0,1.0,24.6,24.0,1.0,25.5,24.0,1.0,32.1,25.0,25.0
2023-06-01 12:20:00,31.0,35.61,32.0,24.8,27.72,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.0,25.4,25.0,1.0,25.4,24.0,1.0,25.6,24.0,1.0,32.0,25.0,25.0
2023-06-01 12:25:00,31.8,35.629999999999995,31.9,24.7,27.62,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,27.0,25.0,1.0,31.9,27.0,25.0,1.0,24.9,25.7,25.0,1.0,26.1,24.0,1.0,26.1,24.0,1.0,31.9,26.0,25.0
2023-06-01 12:30:00,31.3,35.64,32.0,25.1,27.94,24.2,24.2,[24.2],1.0,26.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.5,25.2,25.0,1.0,25.3,24.0,1.0,25.8,24.0,1.0,32.0,25.0,25.0
2023-06-01 12:35:00,30.9,35.61,32.1,25.0,27.92,23.9,23.9,[23.9],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.4,24.8,25.0,1.0,24.8,24.0,1.0,25.5,24.0,1.0,32.1,25.0,25.0
2023-06-01 12:40:00,31.8,35.62,32.1,24.9,27.880000000000003,23.7,23.7,[23.7],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.4,24.8,25.0,1.0,24.7,24.0,1.0,25.4,24.0,1.0,32.1,25.0,25.0
2023-06-01 12:45:00,31.3,35.61,31.9,24.7,27.7,23.6,23.6,[23.6],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,26.0,25.0,1.0,31.9,27.0,25.0,1.0,25.3,24.8,25.0,1.0,24.9,24.0,1.0,25.5,24.0,1.0,31.9,25.0,25.0
2023-06-01 12:50:00,32.3,35.61,31.9,24.7,27.7,23.5,23.5,[23.5],1.0,25.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,26.0,25.0,1.0,31.9,26.0,25.0,1.0,25.3,24.8,25.0,1.0,24.9,24.0,1.0,25.3,24.0,1.0,31.9,25.0,25.0
2023-06-01 12:55:00,32.4,35.629999999999995,31.8,24.6,27.7,23.9,23.9,[23.9],1.0,26.0,25.0,1.0,24.6,27.0,25.0,1.0,24.6,27.0,25.0,1.0,31.8,27.0,25.0,1.0,25.7,25.4,25.0,1.0,25.8,24.0,1.0,25.5,24.0,1.0,31.8,25.0,25.0
2023-06-01 13:00:00,31.3,35.66,32.2,24.6,27.96,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,24.6,27.0,25.0,1.0,24.6,27.0,25.0,1.0,32.2,27.0,25.0,1.0,26.2,25.8,25.0,1.0,26.3,24.0,1.0,25.9,24.0,1.0,32.2,25.0,25.0
2023-06-01 13:05:00,30.6,35.64,32.2,24.8,28.040000000000003,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,32.2,27.0,25.0,1.0,26.2,24.5,25.0,1.0,25.2,24.0,1.0,25.2,24.0,1.0,32.2,24.0,25.0
2023-06-01 13:10:00,31.1,35.620000000000005,32.4,24.8,28.1,24.2,24.2,[24.2],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,27.0,25.0,1.0,32.4,26.0,25.0,1.0,26.1,25.1,25.0,1.0,24.8,24.0,1.0,25.5,24.0,1.0,32.4,24.0,25.0
2023-06-01 13:15:00,31.5,35.629999999999995,32.4,24.7,28.06,24.4,24.4,[24.4],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,27.0,25.0,1.0,32.4,27.0,25.0,1.0,26.1,25.4,25.0,1.0,24.7,24.0,1.0,26.0,24.0,1.0,32.4,24.0,25.0
2023-06-01 13:20:00,31.7,35.64,32.6,25.0,28.3,24.6,24.6,[24.6],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,27.0,25.0,1.0,32.6,26.0,25.0,1.0,26.3,25.5,25.0,1.0,24.5,24.0,1.0,25.8,24.0,1.0,32.6,24.0,25.0
2023-06-01 13:25:00,29.9,35.629999999999995,32.4,25.0,28.22,24.4,24.4,[24.4],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,27.0,25.0,1.0,32.4,26.0,25.0,1.0,26.3,25.5,25.0,1.0,25.5,24.0,1.0,25.6,24.0,1.0,32.4,25.0,25.0
2023-06-01 13:30:00,29.1,35.62,32.4,25.2,28.18,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,25.2,27.0,25.0,1.0,25.2,27.0,25.0,1.0,32.4,26.0,25.0,1.0,25.7,25.2,25.0,1.0,25.4,24.0,1.0,25.4,24.0,1.0,32.4,25.0,25.0
2023-06-01 13:35:00,29.9,35.68,31.8,25.0,27.78,23.9,23.9,[23.9],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,31.8,27.0,25.0,1.0,25.3,25.2,25.0,1.0,25.1,24.0,1.0,25.4,24.0,1.0,31.8,24.0,25.0
2023-06-01 13:40:00,30.9,35.68,31.6,24.9,27.660000000000004,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,31.6,26.0,25.0,1.0,25.3,24.8,25.0,1.0,25.0,24.0,1.0,25.2,24.0,1.0,31.6,25.0,25.0
2023-06-01 13:45:00,31.5,35.68,31.5,24.9,27.56,23.7,23.7,[23.7],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,31.5,26.0,25.0,1.0,25.0,24.8,25.0,1.0,25.2,24.0,1.0,25.3,24.0,1.0,31.5,24.0,25.0
2023-06-01 13:50:00,30.8,35.58,31.5,24.6,27.42,23.6,23.6,[23.6],1.0,26.0,25.0,1.0,24.6,27.0,25.0,1.0,24.6,26.0,25.0,1.0,31.5,26.0,25.0,1.0,24.9,24.8,25.0,1.0,25.3,24.0,1.0,25.3,24.0,1.0,31.5,25.0,25.0
2023-06-01 13:55:00,30.8,35.59,31.2,24.6,27.32,23.6,23.6,[23.6],1.0,26.0,25.0,1.0,24.6,27.0,25.0,1.0,24.6,26.0,25.0,1.0,31.2,26.0,25.0,1.0,25.0,24.8,25.0,1.0,24.8,24.0,1.0,25.2,24.0,1.0,31.2,24.0,25.0
2023-06-01 14:00:00,31.0,35.6,31.3,24.6,27.340000000000003,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,24.6,27.0,25.0,1.0,24.6,26.0,25.0,1.0,31.3,27.0,25.0,1.0,24.9,25.4,25.0,1.0,25.7,24.0,1.0,25.5,24.0,1.0,31.3,25.0,25.0
2023-06-01 14:05:00,31.2,35.63,31.3,24.6,27.46,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,24.6,27.0,25.0,1.0,24.6,27.0,25.0,1.0,31.3,27.0,25.0,1.0,25.5,26.0,25.0,1.0,26.3,24.0,1.0,25.7,24.0,1.0,31.3,26.0,25.0
2023-06-01 14:10:00,31.5,35.61,31.6,24.9,27.68,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,31.6,27.0,25.0,1.0,25.4,25.2,25.0,1.0,25.5,24.0,1.0,25.7,24.0,1.0,31.6,25.0,25.0
2023-06-01 14:15:00,31.3,35.61,31.9,24.9,27.8,23.7,23.7,[23.7],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,31.9,27.0,25.0,1.0,25.4,24.8,25.0,1.0,25.0,24.0,1.0,25.6,24.0,1.0,31.9,25.0,25.0
2023-06-01 14:20:00,31.6,35.6,31.9,24.9,27.74,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,31.9,27.0,25.0,1.0,25.1,25.1,25.0,1.0,25.3,24.0,1.0,25.5,24.0,1.0,31.9,25.0,25.0
2023-06-01 14:25:00,31.3,35.620000000000005,32.0,24.9,27.84,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,27.0,25.0,1.0,32.0,27.0,25.0,1.0,25.4,25.7,25.0,1.0,26.3,24.0,1.0,26.0,24.0,1.0,32.0,26.0,25.0
2023-06-01 14:30:00,30.1,35.63,32.1,24.9,27.880000000000003,24.1,24.1,[24.1],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,27.0,25.0,1.0,32.1,27.0,25.0,1.0,25.4,25.2,25.0,1.0,25.4,24.0,1.0,25.9,24.0,1.0,32.1,25.0,25.0
2023-06-01 14:35:00,29.7,35.61,32.1,25.1,27.98,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.5,24.8,25.0,1.0,25.4,24.0,1.0,25.7,24.0,1.0,32.1,25.0,25.0
2023-06-01 14:40:00,30.2,35.6,32.0,24.8,27.72,23.6,23.6,[23.6],,,,,24.8,,,,24.8,,,,32.0,,,,25.0,,,,,,,,,,32.0,,
2023-06-01 14:45:00,30.4,35.61,31.9,24.7,27.64,23.6,23.6,[23.6],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,26.0,25.0,1.0,31.9,27.0,25.0,1.0,25.0,24.8,25.0,1.0,24.9,24.0,1.0,25.4,24.0,1.0,31.9,25.0,25.0
2023-06-01 14:50:00,31.4,35.61,31.8,24.7,27.58,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,27.0,25.0,1.0,31.8,27.0,25.0,1.0,24.9,25.4,25.0,1.0,25.8,24.0,1.0,25.5,24.0,1.0,31.8,25.0,25.0
2023-06-01 14:55:00,31.4,35.64,31.8,24.9,27.8,24.4,24.4,[24.4],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,27.0,25.0,1.0,31.8,27.0,25.0,1.0,25.6,25.8,25.0,1.0,26.3,24.0,1.0,26.1,24.0,1.0,31.8,26.0,25.0
2023-06-01 15:00:00,31.5,35.620000000000005,32.1,24.9,27.92,23.9,23.9,[23.9],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.6,25.2,25.0,1.0,25.4,24.0,1.0,25.7,24.0,1.0,32.1,25.0,25.0
2023-06-01 15:05:00,31.1,35.6,32.1,25.0,27.86,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.1,24.8,25.0,1.0,24.9,24.0,1.0,25.6,24.0,1.0,32.1,25.0,25.0
2023-06-01 15:10:00,31.9,35.6,32.0,24.8,27.7,23.7,23.7,[23.7],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,32.0,27.0,25.0,1.0,24.9,24.8,25.0,1.0,25.2,24.0,1.0,25.4,24.0,1.0,32.0,25.0,25.0
2023-06-01 15:15:00,33.1,35.63,32.0,24.9,27.74,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,27.0,25.0,1.0,32.0,27.0,25.0,1.0,24.9,25.7,25.0,1.0,26.1,24.0,1.0,26.0,24.0,1.0,32.0,26.0,25.0
2023-06-01 15:20:00,32.4,35.620000000000005,32.0,24.9,27.82,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.3,25.2,25.0,1.0,25.4,24.0,1.0,25.8,24.0,1.0,32.0,25.0,25.0
