time,outdoor_t,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3823177_c,3823177_h,3823177_r,3823177_s,3823178_c,3823178_h,3823178_r,3823178_s,584827_c,584827_r,584827_s,584847_c,584847_r,584847_s,584867_c,584867_r,584867_s,584868_c,584868_r,584868_s
2023-06-04 18:50:00,27.0,23.5,22.6,23.05,28.25,35.4,"[21.1, 35.4]",1.0,22.6,25.3,24.0,1.0,23.5,26.2,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,26.0,25.0
2023-06-04 18:55:00,27.0,22.5,21.5,22.0,28.3,35.3,"[21.3, 35.3]",1.0,21.5,24.9,24.0,1.0,22.5,25.8,25.0,1.0,23.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0
2023-06-04 19:00:00,27.0,22.2,21.5,21.85,27.95,35.0,"[20.9, 35.0]",1.0,21.5,25.2,24.0,1.0,22.2,26.0,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0
2023-06-04 19:05:00,27.0,22.2,21.4,21.8,28.05,34.8,"[21.3, 34.8]",1.0,21.4,25.2,24.0,1.0,22.2,26.0,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,24.0,25.0,1.0,23.0,25.0
2023-06-04 19:10:00,27.0,22.1,21.2,21.65,27.9,34.7,"[21.1, 34.7]",1.0,21.2,24.9,24.0,1.0,22.1,26.0,25.0,1.0,25.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0
2023-06-04 19:15:00,27.0,21.9,21.2,21.55,28.0,34.9,"[21.1, 34.9]",1.0,21.2,25.4,24.0,1.0,21.9,26.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,24.0,25.0
2023-06-04 19:20:00,26.9,21.8,21.2,21.5,28.200000000000003,35.2,"[21.2, 35.2]",1.0,21.2,25.4,24.0,1.0,21.8,26.1,25.0,1.0,25.0,25.0,1.0,23.0,25.0,1.0,26.0,25.0,1.0,24.0,25.0
2023-06-04 19:25:00,26.9,21.8,21.3,21.55,28.1,35.1,"[21.1, 35.1]",1.0,21.3,25.0,24.0,1.0,21.8,26.1,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0
2023-06-04 19:30:00,26.9,21.7,21.3,21.5,28.05,35.0,"[21.1, 35.0]",1.0,21.3,25.0,24.0,1.0,21.7,26.1,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0
2023-06-04 19:35:00,27.0,21.7,21.2,21.45,27.95,34.9,"[21.0, 34.9]",1.0,21.2,25.0,24.0,1.0,21.7,25.8,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0
2023-06-04 19:40:00,26.9,21.7,21.1,21.4,28.200000000000003,35.1,"[21.3, 35.1]",1.0,21.1,24.7,24.0,1.0,21.7,25.9,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,24.0,25.0
2023-06-04 19:45:00,26.9,21.7,21.1,21.4,28.1,35.3,"[20.9, 35.3]",1.0,21.1,24.8,24.0,1.0,21.7,25.5,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,24.0,25.0
2023-06-04 19:50:00,26.9,21.7,21.1,21.4,28.1,35.4,"[20.8, 35.4]",1.0,21.1,25.4,24.0,1.0,21.7,25.9,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0
2023-06-04 19:55:00,26.9,22.5,21.7,22.1,28.1,35.1,"[21.1, 35.1]",1.0,21.7,24.8,24.0,1.0,22.5,26.1,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,26.0,25.0,1.0,26.0,25.0
2023-06-04 20:00:00,26.9,22.8,22.0,22.4,27.9,35.0,"[20.8, 35.0]",1.0,22.0,24.8,24.0,1.0,22.8,26.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,26.0,25.0
2023-06-04 20:05:00,26.9,23.1,22.1,22.6,28.15,35.4,"[20.9, 35.4]",1.0,22.1,24.9,24.0,1.0,23.1,26.2,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,26.0,25.0
2023-06-04 20:10:00,26.8,23.1,22.2,22.65,27.8,35.0,"[20.6, 35.0]",1.0,22.2,24.9,24.0,1.0,23.1,26.3,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,26.0,25.0,1.0,24.0,25.0
2023-06-04 20:15:00,26.9,23.3,22.2,22.75,27.8,34.9,"[20.7, 34.9]",1.0,22.2,25.0,24.0,1.0,23.3,26.4,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,24.0,25.0
2023-06-04 20:20:00,26.8,23.3,22.2,22.75,28.15,35.1,"[21.2, 35.1]",1.0,22.2,25.3,24.0,1.0,23.3,26.4,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,25.0,25.0
2023-06-04 20:25:00,26.8,23.4,22.2,22.8,28.1,35.1,"[21.1, 35.1]",1.0,22.2,25.1,24.0,1.0,23.4,26.3,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,26.0,25.0,1.0,26.0,25.0
2023-06-04 20:30:00,26.7,23.4,22.2,22.8,27.9,34.8,"[21.0, 34.8]",1.0,22.2,24.9,24.0,1.0,23.4,26.4,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,26.0,25.0
2023-06-04 20:35:00,26.8,23.5,22.2,22.85,27.95,35.0,"[20.9, 35.0]",1.0,22.2,24.9,24.0,1.0,23.5,26.5,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,26.0,25.0
2023-06-04 20:40:00,26.8,23.5,22.4,22.95,27.95,35.0,"[20.9, 35.0]",1.0,22.4,25.3,24.0,1.0,23.5,26.5,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,25.0,25.0
2023-06-04 20:45:00,26.8,23.5,22.4,22.95,27.700000000000003,34.6,"[20.8, 34.6]",1.0,22.4,24.9,24.0,1.0,23.5,26.8,25.0,1.0,23.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0
2023-06-04 20:50:00,26.8,23.5,22.5,23.0,27.9,34.7,"[21.1, 34.7]",1.0,22.5,25.1,24.0,1.0,23.5,26.9,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,25.0,25.0
2023-06-04 20:55:00,26.8,23.5,22.5,23.0,28.15,35.1,"[21.2, 35.1]",1.0,22.5,25.2,24.0,1.0,23.5,26.6,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,26.0,25.0
2023-06-04 21:00:00,26.8,23.1,21.9,22.5,28.1,35.1,"[21.1, 35.1]",1.0,21.9,24.8,24.0,1.0,23.1,25.9,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,26.0,25.0,1.0,25.0,25.0
2023-06-04 21:05:00,26.8,23.1,21.6,22.35,27.95,35.0,"[20.9, 35.0]",1.0,21.6,25.4,24.0,1.0,23.1,26.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0
2023-06-04 21:10:00,26.8,22.3,21.3,21.8,27.9,35.0,"[20.8, 35.0]",1.0,21.3,25.5,24.0,1.0,22.3,26.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,24.0,25.0
2023-06-04 21:15:00,26.7,22.1,21.2,21.65,28.1,35.1,"[21.1, 35.1]",1.0,21.2,25.3,24.0,1.0,22.1,25.9,25.0,1.0,23.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0
2023-06-04 21:20:00,26.7,21.9,21.2,21.55,28.05,34.9,"[21.2, 34.9]",1.0,21.2,25.0,24.0,1.0,21.9,26.1,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,26.0,25.0
2023-06-04 21:25:00,26.8,21.9,21.2,21.55,28.15,35.0,"[21.3, 35.0]",1.0,21.2,24.9,24.0,1.0,21.9,25.9,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,26.0,25.0
2023-06-04 21:30:00,26.8,21.8,21.2,21.5,28.25,35.0,"[21.5, 35.0]",1.0,21.2,25.2,24.0,1.0,21.8,25.7,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0
2023-06-04 21:35:00,26.7,,,,27.65,34.6,"[20.7, 34.6]",1.0,,25.0,24.0,1.0,,25.8,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,24.0,25.0
2023-06-04 21:40:00,26.7,21.8,21.3,21.55,27.65,34.4,"[20.9, 34.4]",1.0,21.3,25.3,24.0,1.0,21.8,25.9,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0
2023-06-04 21:45:00,26.7,21.8,21.2,21.5,27.75,34.5,"[21.0, 34.5]",1.0,21.2,25.3,24.0,1.0,21.8,25.8,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0
2023-06-04 21:50:00,26.7,21.7,21.4,21.55,27.85,34.6,"[21.1, 34.6]",1.0,21.4,25.1,24.0,1.0,21.7,25.9,25.0,1.0,23.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,26.0,25.0
2023-06-04 21:55:00,26.7,21.7,21.3,21.5,27.95,34.8,"[21.1, 34.8]",1.0,21.3,24.7,24.0,1.0,21.7,25.7,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,26.0,25.0
2023-06-04 22:00:00,26.8,21.7,21.1,21.4,27.95,35.0,"[20.9, 35.0]",1.0,21.1,25.4,24.0,1.0,21.7,25.6,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,25.0,25.0
2023-06-04 22:05:00,26.8,21.7,21.1,21.4,27.7,34.9,"[20.5, 34.9]",1.0,21.1,24.7,24.0,1.0,21.7,26.1,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0
2023-06-04 22:10:00,26.7,22.7,21.9,22.3,27.9,34.8,"[21.0, 34.8]",1.0,21.9,25.2,24.0,1.0,22.7,26.4,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0
2023-06-04 22:15:00,26.7,22.7,21.9,22.3,27.700000000000003,34.7,"[20.7, 34.7]",1.0,21.9,25.0,24.0,1.0,22.7,26.3,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0
2023-06-04 22:20:00,26.7,22.9,22.1,22.5,27.85,34.7,"[21.0, 34.7]",1.0,22.1,24.9,24.0,1.0,22.9,26.3,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0
2023-06-04 22:25:00,26.7,23.2,22.1,22.65,27.85,34.9,"[20.8, 34.9]",1.0,22.1,25.1,24.0,1.0,23.2,26.3,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,26.0,25.0,1.0,26.0,25.0
2023-06-04 22:30:00,26.7,23.2,22.2,22.7,27.8,34.7,"[20.9, 34.7]",1.0,22.2,25.1,24.0,1.0,23.2,26.5,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,26.0,25.0
2023-06-04 22:35:00,26.7,23.3,22.2,22.75,27.9,34.9,"[20.9, 34.9]",1.0,22.2,25.0,24.0,1.0,23.3,26.4,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,25.0,25.0
2023-06-04 22:40:00,26.7,23.4,22.2,22.8,27.8,34.9,"[20.7, 34.9]",1.0,22.2,25.4,24.0,1.0,23.4,26.4,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0
2023-06-04 22:45:00,26.7,23.4,22.2,22.8,27.450000000000003,34.2,"[20.7, 34.2]",1.0,22.2,25.0,24.0,1.0,23.4,26.6,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0
2023-06-04 22:50:00,26.6,23.5,22.2,22.85,27.55,34.4,"[20.7, 34.4]",1.0,22.2,25.1,24.0,1.0,23.5,26.4,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0
2023-06-04 22:55:00,26.6,23.5,22.2,22.85,27.75,34.7,"[20.8, 34.7]",1.0,22.2,25.6,24.0,1.0,23.5,26.2,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,26.0,25.0
2023-06-04 23:00:00,26.6,23.5,22.2,22.85,27.9,34.9,"[20.9, 34.9]",1.0,22.2,25.4,24.0,1.0,23.5,26.3,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,26.0,25.0,1.0,26.0,25.0
2023-06-04 23:05:00,26.7,23.4,22.2,22.8,27.85,34.9,"[20.8, 34.9]",1.0,22.2,24.7,24.0,1.0,23.4,26.3,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0
2023-06-04 23:10:00,26.7,23.4,22.3,22.85,27.65,34.7,"[20.6, 34.7]",1.0,22.3,25.3,24.0,1.0,23.4,26.4,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0
2023-06-04 23:15:00,26.6,23.5,22.3,22.9,28.0,34.8,"[21.2, 34.8]",1.0,22.3,25.1,24.0,1.0,23.5,26.5,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0
2023-06-04 23:20:00,26.6,23.6,22.3,22.950000000000003,27.75,34.7,"[20.8, 34.7]",1.0,22.3,25.3,24.0,1.0,23.6,26.4,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0
2023-06-04 23:25:00,26.6,23.6,22.4,23.0,28.05,34.6,"[21.5, 34.6]",1.0,22.4,24.9,24.0,1.0,23.6,26.4,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0
2023-06-04 23:30:00,26.6,23.6,22.3,22.950000000000003,27.8,34.8,"[20.8, 34.8]",1.0,22.3,25.2,24.0,1.0,23.6,26.3,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,26.0,25.0
2023-06-04 23:35:00,26.6,23.6,22.4,23.0,27.9,34.8,"[21.0, 34.8]",1.0,22.4,25.3,24.0,1.0,23.6,26.5,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0
2023-06-04 23:40:00,26.5,23.5,22.5,23.0,27.75,34.7,"[20.8, 34.7]",1.0,22.5,25.3,24.0,1.0,23.5,26.3,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0
2023-06-04 23:45:00,26.5,23.5,22.5,23.0,27.85,34.9,"[20.8, 34.9]",1.0,22.5,25.2,24.0,1.0,23.5,26.3,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,26.0,25.0
2023-06-04 23:50:00,26.5,23.5,22.5,23.0,28.05,34.9,"[21.2, 34.9]",1.0,22.5,25.5,24.0,1.0,23.5,26.6,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0
2023-06-04 23:55:00,26.5,23.4,22.5,22.95,27.75,34.8,"[20.7, 34.8]",1.0,22.5,25.0,24.0,1.0,23.4,26.6,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0
2023-06-05 00:00:00,26.5,23.4,22.7,23.05,27.85,34.7,"[21.0, 34.7]",1.0,22.7,25.6,24.0,1.0,23.4,26.6,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0
2023-06-05 00:05:00,26.5,23.5,22.7,23.1,27.700000000000003,34.7,"[20.7, 34.7]",1.0,22.7,25.5,24.0,1.0,23.5,26.7,25.0,1.0,25.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0
2023-06-05 00:10:00,26.5,23.4,22.6,23.0,27.85,34.6,"[21.1, 34.6]",1.0,22.6,25.0,24.0,1.0,23.4,27.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0
2023-06-05 00:15:00,26.5,23.5,22.5,23.0,28.0,34.8,"[21.2, 34.8]",1.0,22.5,25.1,24.0,1.0,23.5,26.6,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,26.0,25.0
2023-06-05 00:20:00,26.4,23.5,21.8,22.65,28.35,35.0,"[21.7, 35.0]",1.0,21.8,25.2,24.0,1.0,23.5,26.1,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,26.0,25.0
2023-06-05 00:25:00,26.4,22.4,21.8,22.1,27.8,35.1,"[20.5, 35.1]",1.0,21.8,24.7,24.0,1.0,22.4,25.7,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,26.0,25.0
2023-06-05 00:30:00,26.4,22.3,21.4,21.85,27.65,34.6,"[20.7, 34.6]",1.0,21.4,24.9,24.0,1.0,22.3,26.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0
2023-06-05 00:35:00,26.5,22.2,21.2,21.7,27.45,34.3,"[20.6, 34.3]",1.0,21.2,24.9,24.0,1.0,22.2,25.8,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0
2023-06-05 00:40:00,26.5,22.2,21.1,21.65,27.6,34.4,"[20.8, 34.4]",1.0,21.1,25.1,24.0,1.0,22.2,25.8,25.0,1.0,25.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0
2023-06-05 00:45:00,26.5,22.1,21.1,21.6,27.65,34.6,"[20.7, 34.6]",1.0,21.1,24.6,24.0,1.0,22.1,25.7,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,26.0,25.0
2023-06-05 00:50:00,26.5,22.4,21.8,22.1,27.55,34.6,"[20.5, 34.6]",1.0,21.8,25.0,24.0,1.0,22.4,26.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,26.0,25.0
2023-06-05 00:55:00,26.4,22.4,22.1,22.25,27.6,34.6,"[20.6, 34.6]",1.0,22.1,25.1,24.0,1.0,22.4,26.3,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0
2023-06-05 01:00:00,26.4,23.1,22.2,22.65,27.55,34.5,"[20.6, 34.5]",1.0,22.2,25.1,24.0,1.0,23.1,26.5,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0
2023-06-05 01:05:00,26.5,23.1,22.2,22.65,27.55,34.5,"[20.6, 34.5]",1.0,22.2,25.6,24.0,1.0,23.1,26.2,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0
2023-06-05 01:10:00,26.4,23.3,22.3,22.8,27.65,34.4,"[20.9, 34.4]",1.0,22.3,24.8,24.0,1.0,23.3,26.4,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0
2023-06-05 01:15:00,26.4,23.5,22.4,22.95,27.6,34.6,"[20.6, 34.6]",1.0,22.4,25.1,24.0,1.0,23.5,26.4,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,26.0,25.0
2023-06-05 01:20:00,26.4,23.5,22.4,22.95,27.8,34.8,"[20.8, 34.8]",1.0,22.4,25.5,24.0,1.0,23.5,26.2,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,26.0,25.0
2023-06-05 01:25:00,26.4,23.5,22.4,22.95,27.5,34.5,"[20.5, 34.5]",1.0,22.4,25.4,24.0,1.0,23.5,26.2,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0
2023-06-05 01:30:00,26.4,23.5,22.3,22.9,27.65,34.5,"[20.8, 34.5]",1.0,22.3,24.7,24.0,1.0,23.5,26.4,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0
2023-06-05 01:35:00,26.4,23.5,22.4,22.95,27.700000000000003,34.7,"[20.7, 34.7]",1.0,22.4,25.7,24.0,1.0,23.5,26.3,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0
2023-06-05 01:40:00,26.4,23.6,22.3,22.950000000000003,27.5,34.7,"[20.3, 34.7]",1.0,22.3,25.2,24.0,1.0,23.6,26.1,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0
2023-06-05 01:45:00,26.4,23.6,22.3,22.950000000000003,27.35,34.5,"[20.2, 34.5]",1.0,22.3,25.1,24.0,1.0,23.6,26.5,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,23.0,25.0
2023-06-05 01:50:00,26.3,23.5,22.4,22.95,27.8,34.5,"[21.1, 34.5]",1.0,22.4,25.3,24.0,1.0,23.5,26.4,25.0,1.0,25.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0
2023-06-05 01:55:00,26.3,23.6,22.4,23.0,27.55,34.5,"[20.6, 34.5]",1.0,22.4,24.9,24.0,1.0,23.6,26.3,25.0,1.0,25.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,26.0,25.0
2023-06-05 02:00:00,26.4,23.6,22.4,23.0,27.8,34.7,"[20.9, 34.7]",1.0,22.4,25.2,24.0,1.0,23.6,26.3,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,26.0,25.0
2023-06-05 02:05:00,26.3,23.6,22.3,22.950000000000003,27.5,34.5,"[20.5, 34.5]",1.0,22.3,24.8,24.0,1.0,23.6,26.3,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0
2023-06-05 02:10:00,26.3,23.6,22.4,23.0,27.5,34.4,"[20.6, 34.4]",,22.4,,,,23.6,,,,,,,,,,,,,,
2023-06-05 02:15:00,26.3,23.7,22.4,23.05,27.8,34.5,"[21.1, 34.5]",1.0,22.4,25.2,24.0,1.0,23.7,26.5,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0
2023-06-05 02:20:00,26.3,23.7,22.4,23.05,27.55,34.4,"[20.7, 34.4]",1.0,22.4,24.7,24.0,1.0,23.7,26.3,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0
2023-06-05 02:25:00,26.3,23.7,22.3,23.0,27.65,34.6,"[20.7, 34.6]",1.0,22.3,25.4,24.0,1.0,23.7,26.4,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,26.0,25.0
2023-06-05 02:30:00,26.3,23.7,22.6,23.15,27.7,34.5,"[20.9, 34.5]",1.0,22.6,25.6,24.0,1.0,23.7,26.6,25.0,1.0,25.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,26.0,25.0
2023-06-05 02:35:00,26.3,23.7,22.6,23.15,27.75,34.7,"[20.8, 34.7]",1.0,22.6,25.0,24.0,1.0,23.7,26.3,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0,1.0,25.0,25.0
2023-06-05 02:40:00,26.3,23.7,22.6,23.15,27.65,34.6,"[20.7, 34.6]",1.0,22.6,24.9,24.0,1.0,23.7,26.5,25.0,1.0,23.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0
2023-06-05 02:45:00,26.3,23.6,22.5,23.05,27.6,34.5,"[20.7, 34.5]",1.0,22.5,24.9,24.0,1.0,23.6,26.8,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,24.0,25.0
2023-06-05 02:50:00,26.3,23.6,22.7,23.15,27.85,34.7,"[21.0, 34.7]",1.0,22.7,25.6,24.0,1.0,23.6,26.8,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0
2023-06-05 02:55:00,26.3,23.6,22.7,23.15,27.95,34.8,"[21.1, 34.8]",1.0,22.7,24.8,24.0,1.0,23.6,26.9,25.0,1.0,25.0,25.0,1.0,23.0,25.0,1.0,26.0,25.0,1.0,26.0,25.0
2023-06-05 03:00:00,26.2,23.6,22.6,23.1,28.1,34.8,"[21.4, 34.8]",1.0,22.6,25.2,24.0,1.0,23.6,26.2,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,26.0,25.0
2023-06-05 03:05:00,26.2,23.6,22.6,23.1,27.55,34.4,"[20.7, 34.4]",1.0,22.6,24.6,24.0,1.0,23.6,26.1,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,23.0,25.0,1.0,26.0,25.0
2023-06-05 03:10:00,26.2,23.1,21.4,22.25,27.9,34.5,"[21.3, 34.5]",1.0,21.4,25.3,24.0,1.0,23.1,25.8,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,26.0,25.0
2023-06-05 03:15:00,26.2,22.7,21.3,22.0,27.45,34.4,"[20.5, 34.4]",1.0,21.3,24.7,24.0,1.0,22.7,25.8,25.0,1.0,23.0,25.0,1.0,23.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0
2023-06-05 03:20:00,26.2,22.2,21.3,21.75,27.5,34.3,"[20.7, 34.3]",1.0,21.3,24.5,24.0,1.0,22.2,25.9,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,24.0,25.0,1.0,23.0,25.0
2023-06-05 03:25:00,26.1,22.2,21.3,21.75,27.55,34.3,"[20.8, 34.3]",1.0,21.3,24.8,24.0,1.0,22.2,26.0,25.0,1.0,25.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0
2023-06-05 03:30:00,26.1,22.0,21.2,21.6,27.65,34.4,"[20.9, 34.4]",1.0,21.2,25.2,24.0,1.0,22.0,25.8,25.0,1.0,25.0,25.0,1.0,24.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0
2023-06-05 03:35:00,26.2,22.0,21.2,21.6,27.65,34.6,"[20.7, 34.6]",1.0,21.2,24.9,24.0,1.0,22.0,25.5,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,26.0,25.0,1.0,26.0,25.0
2023-06-05 03:40:00,26.2,22.0,21.2,21.6,27.6,34.6,"[20.6, 34.6]",1.0,21.2,24.7,24.0,1.0,22.0,25.9,25.0,1.0,24.0,25.0,1.0,23.0,25.0,1.0,25.0,25.0,1.0,26.0,25.0
