time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,160486_c,160486_h,160486_p,160486_r,160486_s,160487_c,160487_p,160487_r,160487_s,160488_c,160488_h,160488_p,160488_r,160488_s
2023-06-01 20:50:00,28.1,21.0,34.8,27.3,31.05,25.1,27.3,"[27.3, 22.9]",1.0,27.3,0.7,28.0,26.0,1.0,11.5,24.8,23.0,0.0,34.8,0.8,25.0,26.0
2023-06-01 20:55:00,28.0,21.0,34.8,27.4,31.1,25.2,27.4,"[27.4, 23.0]",1.0,27.4,0.7,27.0,26.0,1.0,18.3,24.4,23.0,0.0,34.8,0.8,25.0,26.0
2023-06-01 21:00:00,28.0,21.0,34.7,27.4,31.05,25.35,27.5,"[27.5, 23.2]",1.0,27.4,0.7,27.0,26.0,1.0,10.4,25.0,23.0,0.0,34.7,0.8,26.0,26.0
2023-06-01 21:05:00,28.0,21.0,34.8,27.4,31.1,25.15,27.3,"[27.3, 23.0]",1.0,27.4,5.0,26.0,27.0,1.0,18.5,24.3,23.0,0.0,34.8,0.8,25.0,26.0
2023-06-01 21:10:00,28.0,21.0,34.7,27.5,31.1,25.3,27.5,"[27.5, 23.1]",1.0,27.5,4.9,26.0,27.0,1.0,18.8,24.9,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-01 21:15:00,28.0,21.0,34.7,27.5,31.1,25.4,27.8,"[27.8, 23.0]",1.0,27.5,5.0,28.0,27.0,1.0,10.5,25.0,23.0,0.0,34.7,0.8,26.0,26.0
2023-06-01 21:20:00,28.0,21.0,34.7,27.5,31.1,25.3,27.5,"[27.5, 23.1]",1.0,27.5,0.7,27.0,27.0,1.0,18.6,25.0,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-01 21:25:00,28.0,21.0,34.7,27.5,31.1,25.4,27.7,"[27.7, 23.1]",1.0,27.5,5.0,26.0,27.0,1.0,18.8,25.1,23.0,0.0,34.7,0.8,26.0,26.0
2023-06-01 21:30:00,28.0,21.0,34.7,27.5,31.1,25.15,27.4,"[27.4, 22.9]",1.0,27.5,5.1,27.0,27.0,1.0,18.7,24.5,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-01 21:35:00,28.0,21.0,34.6,27.5,31.05,25.3,27.6,"[27.6, 23.0]",1.0,27.5,0.7,28.0,28.0,1.0,11.2,25.0,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-01 21:40:00,28.0,21.0,34.6,27.5,31.05,25.2,27.5,"[27.5, 22.9]",1.0,27.5,0.7,29.0,28.0,1.0,18.5,24.7,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-01 21:45:00,28.0,21.0,34.5,27.4,30.95,24.950000000000003,27.3,"[27.3, 22.6]",1.0,27.4,0.7,29.0,28.0,1.0,18.5,24.5,23.0,0.0,34.5,0.8,24.0,26.0
2023-06-01 21:50:00,28.0,,34.5,27.4,30.95,25.0,27.3,"[27.3, 22.7]",1.0,27.4,5.0,27.0,28.0,1.0,11.5,24.9,23.0,0.0,34.5,0.8,25.0,26.0
2023-06-01 21:55:00,28.0,21.0,34.5,27.3,30.9,25.0,27.3,"[27.3, 22.7]",1.0,27.3,0.7,29.0,28.0,1.0,18.5,24.5,23.0,0.0,34.5,0.8,25.0,26.0
2023-06-01 22:00:00,28.0,21.0,34.5,27.3,30.9,25.0,27.3,"[27.3, 22.7]",1.0,27.3,5.0,27.0,28.0,1.0,11.4,25.1,23.0,0.0,34.5,0.8,26.0,26.0
2023-06-01 22:05:00,27.9,21.0,34.5,27.2,30.85,25.05,27.4,"[27.4, 22.7]",1.0,27.2,0.7,29.0,29.0,1.0,11.4,24.6,23.0,0.0,34.5,0.8,25.0,26.0
2023-06-01 22:10:00,27.9,21.0,34.6,27.3,30.950000000000003,25.35,27.7,"[27.7, 23.0]",1.0,27.3,0.7,30.0,29.0,1.0,18.4,25.0,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-01 22:15:00,27.9,21.0,34.6,27.3,30.950000000000003,25.0,27.3,"[27.3, 22.7]",1.0,27.3,4.8,26.0,26.0,1.0,11.0,24.3,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-01 22:20:00,27.9,21.0,34.7,27.3,31.0,25.2,27.4,"[27.4, 23.0]",1.0,27.3,4.8,26.0,26.0,1.0,18.6,24.7,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-01 22:25:00,27.9,21.0,34.7,27.4,31.05,25.25,27.5,"[27.5, 23.0]",1.0,27.4,5.0,27.0,26.0,1.0,10.4,25.0,23.0,0.0,34.7,0.8,26.0,26.0
2023-06-01 22:30:00,27.8,21.0,34.7,27.4,31.05,25.3,27.7,"[27.7, 22.9]",1.0,27.4,0.7,27.0,26.0,1.0,18.5,24.6,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-01 22:35:00,27.8,21.0,34.7,27.4,31.05,25.35,27.6,"[27.6, 23.1]",1.0,27.4,0.7,27.0,27.0,1.0,18.6,24.7,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-01 22:40:00,27.8,21.0,34.7,27.5,31.1,25.1,27.3,"[27.3, 22.9]",1.0,27.5,4.8,26.0,27.0,1.0,11.2,24.4,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-01 22:45:00,27.8,21.0,34.6,27.5,31.05,25.3,27.5,"[27.5, 23.1]",1.0,27.5,5.0,26.0,27.0,1.0,18.5,24.6,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-01 22:50:00,27.8,21.0,34.6,27.5,31.05,25.35,27.6,"[27.6, 23.1]",1.0,27.5,0.7,27.0,27.0,1.0,11.4,25.1,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-01 22:55:00,27.8,21.0,34.6,27.5,31.05,25.25,27.5,"[27.5, 23.0]",1.0,27.5,0.7,28.0,27.0,1.0,11.5,24.7,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-01 23:00:00,27.8,21.0,34.6,27.5,31.05,25.35,27.6,"[27.6, 23.1]",1.0,27.5,0.7,26.0,27.0,1.0,18.4,24.4,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-01 23:05:00,27.8,21.0,34.6,27.5,31.05,25.4,27.6,"[27.6, 23.2]",1.0,27.5,4.8,28.0,27.0,1.0,16.7,24.8,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-01 23:10:00,27.8,21.0,34.6,27.6,31.1,25.35,27.6,"[27.6, 23.1]",1.0,27.6,0.7,29.0,28.0,1.0,11.3,25.2,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-01 23:15:00,27.8,21.0,34.6,27.6,31.1,25.3,27.5,"[27.5, 23.1]",1.0,27.6,0.7,27.0,28.0,1.0,18.3,24.5,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-01 23:20:00,27.8,21.0,34.7,27.6,31.15,25.5,27.8,"[27.8, 23.2]",1.0,27.6,4.9,26.0,28.0,1.0,18.6,24.9,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-01 23:25:00,27.8,21.0,34.7,27.6,31.15,25.45,27.7,"[27.7, 23.2]",1.0,27.6,0.7,29.0,28.0,1.0,11.5,24.3,23.0,0.0,34.7,0.8,26.0,26.0
2023-06-01 23:30:00,27.7,21.0,34.7,27.7,31.200000000000003,25.2,27.4,"[27.4, 23.0]",1.0,27.7,0.7,27.0,28.0,1.0,18.4,24.5,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-01 23:35:00,27.7,21.0,34.8,27.7,31.25,25.3,27.5,"[27.5, 23.1]",1.0,27.7,0.7,29.0,29.0,1.0,18.5,24.9,23.0,0.0,34.8,0.8,25.0,26.0
