time,outdoor_t,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3237702_c,3237702_h,3237702_r,3237702_s,915254_c,915254_r,915254_s
2023-06-01 21:35:00,27.8,42.3,42.3,42.3,28.0,28.0,[28.0],1.0,42.3,27.0,26.0,1.0,26.0,25.0
2023-06-01 21:40:00,27.8,42.3,42.3,42.3,28.0,28.0,[28.0],1.0,42.3,27.0,26.0,1.0,26.0,25.0
2023-06-01 21:45:00,27.8,42.4,42.4,42.4,28.0,28.0,[28.0],1.0,42.4,27.0,26.0,1.0,25.0,25.0
2023-06-01 21:50:00,27.8,42.4,42.4,42.4,28.0,28.0,[28.0],1.0,42.4,27.0,26.0,1.0,26.0,25.0
2023-06-01 21:55:00,27.7,42.4,42.4,42.4,28.0,28.0,[28.0],1.0,42.4,27.0,26.0,1.0,26.0,25.0
2023-06-01 22:00:00,27.7,42.4,42.4,42.4,28.0,28.0,[28.0],1.0,42.4,27.0,26.0,1.0,25.0,25.0
2023-06-01 22:05:00,27.7,42.4,42.4,42.4,28.0,28.0,[28.0],1.0,42.4,27.0,26.0,1.0,25.0,25.0
2023-06-01 22:10:00,27.7,42.4,42.4,42.4,28.0,28.0,[28.0],1.0,42.4,27.0,26.0,1.0,26.0,25.0
2023-06-01 22:15:00,27.6,42.3,42.3,42.3,28.0,28.0,[28.0],1.0,42.3,27.0,26.0,1.0,25.0,25.0
2023-06-01 22:20:00,27.6,42.4,42.4,42.4,28.0,28.0,[28.0],1.0,42.4,27.0,26.0,1.0,26.0,25.0
2023-06-01 22:25:00,27.6,42.3,42.3,42.3,28.1,28.1,[28.1],1.0,42.3,27.0,26.0,1.0,26.0,25.0
2023-06-01 22:30:00,27.5,42.4,42.4,42.4,28.0,28.0,[28.0],1.0,42.4,27.0,26.0,1.0,25.0,25.0
2023-06-01 22:35:00,27.5,42.4,42.4,42.4,28.0,28.0,[28.0],1.0,42.4,27.0,26.0,1.0,26.0,25.0
2023-06-01 22:40:00,27.5,42.4,42.4,42.4,28.1,28.1,[28.1],1.0,42.4,27.0,26.0,1.0,26.0,25.0
2023-06-01 22:45:00,27.4,42.4,42.4,42.4,28.0,28.0,[28.0],1.0,42.4,27.0,26.0,1.0,25.0,25.0
2023-06-01 22:50:00,27.4,42.4,42.4,42.4,28.0,28.0,[28.0],1.0,42.4,27.0,26.0,1.0,26.0,25.0
2023-06-01 22:55:00,27.4,42.3,42.3,42.3,28.1,28.1,[28.1],1.0,42.3,27.0,26.0,1.0,26.0,25.0
2023-06-01 23:00:00,27.3,42.4,42.4,42.4,28.0,28.0,[28.0],1.0,42.4,27.0,26.0,1.0,25.0,25.0
2023-06-01 23:05:00,27.3,42.4,42.4,42.4,28.0,28.0,[28.0],1.0,42.4,27.0,26.0,1.0,26.0,25.0
2023-06-01 23:10:00,27.3,42.3,42.3,42.3,28.0,28.0,[28.0],1.0,42.3,27.0,26.0,1.0,26.0,25.0
2023-06-01 23:15:00,27.3,42.4,42.4,42.4,28.0,28.0,[28.0],1.0,42.4,27.0,26.0,1.0,25.0,25.0
2023-06-01 23:20:00,27.2,42.4,42.4,42.4,27.9,27.9,[27.9],1.0,42.4,27.0,26.0,1.0,26.0,25.0
2023-06-01 23:25:00,27.2,42.3,42.3,42.3,28.0,28.0,[28.0],1.0,42.3,27.0,26.0,1.0,26.0,25.0
2023-06-01 23:30:00,27.2,42.3,42.3,42.3,28.0,28.0,[28.0],1.0,42.3,27.0,26.0,1.0,26.0,25.0
2023-06-01 23:35:00,27.2,42.3,42.3,42.3,28.0,28.0,[28.0],1.0,42.3,27.0,26.0,1.0,27.0,25.0
2023-06-01 23:40:00,27.1,42.3,42.3,42.3,28.0,28.0,[28.0],1.0,42.3,27.0,26.0,1.0,26.0,25.0
2023-06-01 23:45:00,27.1,42.4,42.4,42.4,28.0,28.0,[28.0],1.0,42.4,27.0,26.0,1.0,25.0,25.0
2023-06-01 23:50:00,27.1,42.4,42.4,42.4,28.0,28.0,[28.0],1.0,42.4,27.0,26.0,1.0,27.0,25.0
2023-06-01 23:55:00,27.1,42.4,42.4,42.4,28.0,28.0,[28.0],1.0,42.4,27.0,26.0,1.0,26.0,25.0
2023-06-02 00:00:00,27.1,42.4,42.4,42.4,28.0,28.0,[28.0],1.0,42.4,27.0,26.0,1.0,25.0,25.0
2023-06-02 00:05:00,27.0,42.4,42.4,42.4,27.9,27.9,[27.9],1.0,42.4,27.0,26.0,1.0,26.0,25.0
2023-06-02 00:10:00,27.0,42.2,42.2,42.2,28.0,28.0,[28.0],1.0,42.2,27.0,26.0,1.0,26.0,25.0
2023-06-02 00:15:00,26.9,42.3,42.3,42.3,28.0,28.0,[28.0],1.0,42.3,27.0,26.0,1.0,25.0,25.0
2023-06-02 00:20:00,26.9,42.3,42.3,42.3,28.0,28.0,[28.0],1.0,42.3,28.0,26.0,1.0,27.0,25.0
2023-06-02 00:25:00,26.9,42.4,42.4,42.4,28.0,28.0,[28.0],1.0,42.4,27.0,26.0,1.0,25.0,25.0
2023-06-02 00:30:00,26.9,42.4,42.4,42.4,28.0,28.0,[28.0],1.0,42.4,27.0,26.0,1.0,25.0,25.0
2023-06-02 00:35:00,26.8,42.3,42.3,42.3,28.0,28.0,[28.0],1.0,42.3,27.0,26.0,1.0,27.0,25.0
2023-06-02 00:40:00,26.8,42.3,42.3,42.3,28.0,28.0,[28.0],1.0,42.3,27.0,26.0,1.0,25.0,25.0
2023-06-02 00:45:00,26.8,42.4,42.4,42.4,28.0,28.0,[28.0],1.0,42.4,26.0,26.0,1.0,25.0,25.0
2023-06-02 00:50:00,26.8,42.3,42.3,42.3,28.0,28.0,[28.0],1.0,42.3,28.0,26.0,1.0,26.0,25.0
2023-06-02 00:55:00,26.8,42.3,42.3,42.3,28.0,28.0,[28.0],1.0,42.3,27.0,26.0,1.0,25.0,25.0
2023-06-02 01:00:00,26.8,,,,,,,1.0,,27.0,26.0,1.0,25.0,25.0
2023-06-02 01:05:00,26.7,42.4,42.4,42.4,27.9,27.9,[27.9],1.0,42.4,27.0,26.0,1.0,27.0,25.0
2023-06-02 01:10:00,26.7,42.3,42.3,42.3,28.0,28.0,[28.0],1.0,42.3,27.0,26.0,1.0,25.0,25.0
2023-06-02 01:15:00,26.7,42.3,42.3,42.3,27.9,27.9,[27.9],1.0,42.3,27.0,26.0,1.0,27.0,25.0
2023-06-02 01:20:00,26.7,42.4,42.4,42.4,28.0,28.0,[28.0],1.0,42.4,27.0,26.0,1.0,26.0,25.0
2023-06-02 01:25:00,26.7,42.4,42.4,42.4,28.0,28.0,[28.0],1.0,42.4,27.0,26.0,1.0,25.0,25.0
2023-06-02 01:30:00,26.7,42.4,42.4,42.4,28.0,28.0,[28.0],1.0,42.4,27.0,26.0,1.0,27.0,25.0
2023-06-02 01:35:00,26.6,42.4,42.4,42.4,28.0,28.0,[28.0],1.0,42.4,27.0,26.0,1.0,25.0,25.0
2023-06-02 01:40:00,26.6,42.5,42.5,42.5,28.0,28.0,[28.0],1.0,42.5,27.0,26.0,1.0,25.0,25.0
2023-06-02 01:45:00,26.6,42.4,42.4,42.4,27.9,27.9,[27.9],1.0,42.4,27.0,26.0,1.0,27.0,25.0
2023-06-02 01:50:00,26.6,42.4,42.4,42.4,28.0,28.0,[28.0],1.0,42.4,27.0,26.0,1.0,26.0,25.0
2023-06-02 01:55:00,26.6,42.4,42.4,42.4,27.9,27.9,[27.9],1.0,42.4,27.0,26.0,1.0,25.0,25.0
2023-06-02 02:00:00,26.6,42.2,42.2,42.2,27.9,27.9,[27.9],1.0,42.2,27.0,26.0,1.0,27.0,25.0
2023-06-02 02:05:00,26.6,42.2,42.2,42.2,27.9,27.9,[27.9],1.0,42.2,27.0,26.0,1.0,26.0,25.0
2023-06-02 02:10:00,26.5,42.3,42.3,42.3,27.9,27.9,[27.9],1.0,42.3,27.0,26.0,1.0,25.0,25.0
2023-06-02 02:15:00,26.5,42.2,42.2,42.2,27.9,27.9,[27.9],1.0,42.2,27.0,26.0,1.0,27.0,25.0
2023-06-02 02:20:00,26.5,42.2,42.2,42.2,27.9,27.9,[27.9],1.0,42.2,27.0,26.0,1.0,25.0,25.0
2023-06-02 02:25:00,26.5,42.3,42.3,42.3,27.9,27.9,[27.9],,42.3,,,,,
2023-06-02 02:30:00,26.5,42.3,42.3,42.3,27.9,27.9,[27.9],1.0,42.3,27.0,26.0,1.0,26.0,25.0
2023-06-02 02:35:00,26.5,42.4,42.4,42.4,27.9,27.9,[27.9],1.0,42.4,27.0,26.0,1.0,25.0,25.0
2023-06-02 02:40:00,26.5,42.4,42.4,42.4,27.9,27.9,[27.9],1.0,42.4,27.0,26.0,1.0,26.0,25.0
2023-06-02 02:45:00,26.5,42.3,42.3,42.3,28.0,28.0,[28.0],1.0,42.3,27.0,26.0,1.0,27.0,25.0
2023-06-02 02:50:00,26.5,42.4,42.4,42.4,27.9,27.9,[27.9],1.0,42.4,27.0,26.0,1.0,25.0,25.0
2023-06-02 02:55:00,26.5,42.4,42.4,42.4,,,,1.0,42.4,27.0,26.0,1.0,25.0,25.0
2023-06-02 03:00:00,26.4,42.2,42.2,42.2,27.9,27.9,[27.9],1.0,42.2,27.0,26.0,1.0,26.0,25.0
2023-06-02 03:05:00,26.4,,,,27.9,27.9,[27.9],1.0,,27.0,26.0,1.0,25.0,25.0
2023-06-02 03:10:00,26.4,42.3,42.3,42.3,27.9,27.9,[27.9],1.0,42.3,27.0,26.0,1.0,25.0,25.0
2023-06-02 03:15:00,26.4,42.2,42.2,42.2,27.9,27.9,[27.9],1.0,42.2,27.0,26.0,1.0,26.0,25.0
2023-06-02 03:20:00,26.4,42.2,42.2,42.2,27.9,27.9,[27.9],1.0,42.2,27.0,26.0,1.0,25.0,25.0
2023-06-02 03:25:00,26.4,42.2,42.2,42.2,27.9,27.9,[27.9],1.0,42.2,27.0,26.0,1.0,27.0,25.0
2023-06-02 03:30:00,26.4,42.3,42.3,42.3,27.9,27.9,[27.9],1.0,42.3,27.0,26.0,1.0,26.0,25.0
2023-06-02 03:35:00,26.5,42.3,42.3,42.3,27.9,27.9,[27.9],1.0,42.3,27.0,26.0,1.0,25.0,25.0
2023-06-02 03:40:00,26.4,42.2,42.2,42.2,27.8,27.8,[27.8],1.0,42.2,27.0,26.0,1.0,26.0,25.0
2023-06-02 03:45:00,26.4,42.2,42.2,42.2,27.9,27.9,[27.9],1.0,42.2,27.0,26.0,1.0,26.0,25.0
2023-06-02 03:50:00,26.4,42.2,42.2,42.2,27.9,27.9,[27.9],1.0,42.2,27.0,26.0,1.0,25.0,25.0
2023-06-02 03:55:00,26.4,42.3,42.3,42.3,27.8,27.8,[27.8],1.0,42.3,27.0,26.0,1.0,26.0,25.0
2023-06-02 04:00:00,26.4,42.2,42.2,42.2,27.9,27.9,[27.9],1.0,42.2,27.0,26.0,1.0,26.0,25.0
2023-06-02 04:05:00,26.4,42.3,42.3,42.3,27.9,27.9,[27.9],1.0,42.3,27.0,26.0,1.0,25.0,25.0
2023-06-02 04:10:00,26.4,42.3,42.3,42.3,27.8,27.8,[27.8],1.0,42.3,27.0,26.0,1.0,26.0,25.0
2023-06-02 04:15:00,26.4,42.2,42.2,42.2,27.9,27.9,[27.9],1.0,42.2,27.0,26.0,1.0,26.0,25.0
2023-06-02 04:20:00,26.4,42.2,42.2,42.2,27.8,27.8,[27.8],1.0,42.2,27.0,26.0,1.0,26.0,25.0
2023-06-02 04:25:00,26.4,42.3,42.3,42.3,27.9,27.9,[27.9],1.0,42.3,27.0,26.0,1.0,26.0,25.0
2023-06-02 04:30:00,26.4,42.3,42.3,42.3,27.9,27.9,[27.9],1.0,42.3,27.0,26.0,1.0,25.0,25.0
2023-06-02 04:35:00,26.4,42.3,42.3,42.3,27.8,27.8,[27.8],1.0,42.3,27.0,26.0,1.0,27.0,25.0
2023-06-02 04:40:00,26.4,42.2,42.2,42.2,27.9,27.9,[27.9],1.0,42.2,27.0,26.0,1.0,26.0,25.0
2023-06-02 04:45:00,26.3,42.3,42.3,42.3,27.9,27.9,[27.9],1.0,42.3,27.0,26.0,1.0,25.0,25.0
2023-06-02 04:50:00,26.3,42.2,42.2,42.2,27.8,27.8,[27.8],1.0,42.2,27.0,26.0,1.0,26.0,25.0
2023-06-02 04:55:00,26.3,42.2,42.2,42.2,27.9,27.9,[27.9],1.0,42.2,27.0,26.0,1.0,25.0,25.0
2023-06-02 05:00:00,26.3,42.2,42.2,42.2,27.8,27.8,[27.8],1.0,42.2,27.0,26.0,1.0,25.0,25.0
2023-06-02 05:05:00,26.2,42.2,42.2,42.2,27.9,27.9,[27.9],1.0,42.2,27.0,26.0,1.0,26.0,25.0
2023-06-02 05:10:00,26.3,42.2,42.2,42.2,27.9,27.9,[27.9],1.0,42.2,27.0,26.0,1.0,25.0,25.0
2023-06-02 05:15:00,26.2,42.3,42.3,42.3,27.8,27.8,[27.8],1.0,42.3,26.0,26.0,1.0,25.0,25.0
2023-06-02 05:20:00,26.3,42.3,42.3,42.3,27.9,27.9,[27.9],1.0,42.3,27.0,26.0,1.0,26.0,25.0
2023-06-02 05:25:00,26.3,42.4,42.4,42.4,27.8,27.8,[27.8],1.0,42.4,27.0,26.0,1.0,25.0,25.0
2023-06-02 05:30:00,26.3,42.3,42.3,42.3,27.8,27.8,[27.8],1.0,42.3,26.0,26.0,1.0,25.0,25.0
2023-06-02 05:35:00,26.3,42.3,42.3,42.3,27.8,27.8,[27.8],1.0,42.3,27.0,26.0,1.0,26.0,25.0
2023-06-02 05:40:00,26.3,42.2,42.2,42.2,27.8,27.8,[27.8],1.0,42.2,27.0,26.0,1.0,25.0,25.0
2023-06-02 05:45:00,26.4,42.2,42.2,42.2,27.7,27.7,[27.7],1.0,42.2,27.0,26.0,1.0,26.0,25.0
2023-06-02 05:50:00,26.4,42.2,42.2,42.2,27.8,27.8,[27.8],1.0,42.2,27.0,26.0,1.0,26.0,25.0
2023-06-02 05:55:00,26.4,42.2,42.2,42.2,27.8,27.8,[27.8],1.0,42.2,27.0,26.0,1.0,25.0,25.0
2023-06-02 06:00:00,26.5,42.2,42.2,42.2,27.8,27.8,[27.8],1.0,42.2,27.0,26.0,1.0,27.0,25.0
2023-06-02 06:05:00,26.6,42.3,42.3,42.3,27.8,27.8,[27.8],1.0,42.3,27.0,26.0,1.0,26.0,25.0
2023-06-02 06:10:00,26.6,42.3,42.3,42.3,27.8,27.8,[27.8],1.0,42.3,27.0,26.0,1.0,25.0,25.0
2023-06-02 06:15:00,26.7,42.3,42.3,42.3,27.8,27.8,[27.8],1.0,42.3,27.0,26.0,1.0,27.0,25.0
2023-06-02 06:20:00,26.8,42.2,42.2,42.2,27.8,27.8,[27.8],1.0,42.2,27.0,26.0,1.0,25.0,25.0
2023-06-02 06:25:00,26.9,42.2,42.2,42.2,27.8,27.8,[27.8],1.0,42.2,27.0,26.0,1.0,25.0,25.0
2023-06-02 06:30:00,27.0,42.2,42.2,42.2,27.8,27.8,[27.8],1.0,42.2,27.0,26.0,1.0,27.0,25.0
2023-06-02 06:35:00,27.1,42.2,42.2,42.2,27.8,27.8,[27.8],1.0,42.2,27.0,26.0,1.0,25.0,25.0
2023-06-02 06:40:00,27.2,42.2,42.2,42.2,27.8,27.8,[27.8],1.0,42.2,27.0,26.0,1.0,26.0,25.0
2023-06-02 06:45:00,27.3,42.3,42.3,42.3,27.8,27.8,[27.8],1.0,42.3,27.0,26.0,1.0,26.0,25.0
2023-06-02 06:50:00,27.4,42.3,42.3,42.3,27.8,27.8,[27.8],1.0,42.3,27.0,26.0,1.0,25.0,25.0
2023-06-02 06:55:00,27.5,42.3,42.3,42.3,27.8,27.8,[27.8],1.0,42.3,28.0,26.0,1.0,27.0,25.0
2023-06-02 07:00:00,27.5,42.3,42.3,42.3,,,,1.0,42.3,27.0,26.0,1.0,26.0,25.0
2023-06-02 07:05:00,27.7,42.3,42.3,42.3,27.8,27.8,[27.8],1.0,42.3,27.0,26.0,1.0,25.0,25.0
2023-06-02 07:10:00,27.8,42.3,42.3,42.3,27.8,27.8,[27.8],1.0,42.3,27.0,26.0,1.0,26.0,25.0
2023-06-02 07:15:00,27.9,42.3,42.3,42.3,27.8,27.8,[27.8],1.0,42.3,27.0,26.0,1.0,25.0,25.0
2023-06-02 07:20:00,28.0,42.4,42.4,42.4,27.8,27.8,[27.8],1.0,42.4,27.0,26.0,1.0,25.0,25.0
2023-06-02 07:25:00,28.1,42.4,42.4,42.4,27.8,27.8,[27.8],1.0,42.4,27.0,26.0,1.0,26.0,25.0
2023-06-02 07:30:00,28.2,42.3,42.3,42.3,27.8,27.8,[27.8],1.0,42.3,27.0,26.0,1.0,25.0,25.0
2023-06-02 07:35:00,28.3,42.4,42.4,42.4,27.8,27.8,[27.8],1.0,42.4,27.0,26.0,1.0,27.0,25.0
2023-06-02 07:40:00,28.4,42.3,42.3,42.3,27.8,27.8,[27.8],1.0,42.3,27.0,26.0,1.0,26.0,25.0
2023-06-02 07:45:00,28.5,42.3,42.3,42.3,27.8,27.8,[27.8],1.0,42.3,27.0,26.0,1.0,25.0,25.0
2023-06-02 07:50:00,28.6,42.2,42.2,42.2,27.7,27.7,[27.7],1.0,42.2,27.0,26.0,1.0,27.0,25.0
2023-06-02 07:55:00,28.7,42.3,42.3,42.3,27.8,27.8,[27.8],1.0,42.3,27.0,26.0,1.0,26.0,25.0
2023-06-02 08:00:00,28.7,42.3,42.3,42.3,,,,1.0,42.3,27.0,26.0,1.0,25.0,25.0
2023-06-02 08:05:00,28.7,42.4,42.4,42.4,27.8,27.8,[27.8],1.0,42.4,27.0,26.0,1.0,27.0,25.0
2023-06-02 08:10:00,28.9,42.2,42.2,42.2,27.8,27.8,[27.8],1.0,42.2,27.0,26.0,1.0,26.0,25.0
2023-06-02 08:15:00,29.0,42.3,42.3,42.3,27.8,27.8,[27.8],1.0,42.3,27.0,26.0,1.0,25.0,25.0
2023-06-02 08:20:00,29.0,42.3,42.3,42.3,27.8,27.8,[27.8],1.0,42.3,28.0,26.0,1.0,26.0,25.0
2023-06-02 08:25:00,29.1,42.4,42.4,42.4,27.8,27.8,[27.8],1.0,42.4,27.0,26.0,1.0,25.0,25.0
2023-06-02 08:30:00,29.2,42.4,42.4,42.4,27.8,27.8,[27.8],1.0,42.4,27.0,26.0,1.0,25.0,25.0
2023-06-02 08:35:00,29.3,42.5,42.5,42.5,27.8,27.8,[27.8],1.0,42.5,27.0,26.0,1.0,25.0,25.0
2023-06-02 08:40:00,29.4,42.5,42.5,42.5,27.8,27.8,[27.8],1.0,42.5,27.0,26.0,1.0,25.0,25.0
2023-06-02 08:45:00,29.4,42.4,42.4,42.4,27.8,27.8,[27.8],1.0,42.4,28.0,26.0,1.0,26.0,25.0
2023-06-02 08:50:00,29.5,42.5,42.5,42.5,27.9,27.9,[27.9],1.0,42.5,27.0,26.0,1.0,26.0,25.0
2023-06-02 08:55:00,29.5,42.5,42.5,42.5,27.8,27.8,[27.8],1.0,42.5,27.0,26.0,1.0,25.0,25.0
2023-06-02 09:00:00,29.5,42.5,42.5,42.5,,,,1.0,42.5,27.0,26.0,1.0,27.0,25.0
2023-06-02 09:05:00,29.6,42.5,42.5,42.5,27.9,27.9,[27.9],1.0,42.5,27.0,26.0,1.0,25.0,25.0
2023-06-02 09:10:00,29.7,42.5,42.5,42.5,27.8,27.8,[27.8],1.0,42.5,27.0,26.0,1.0,25.0,25.0
2023-06-02 09:15:00,29.8,42.5,42.5,42.5,27.8,27.8,[27.8],1.0,42.5,28.0,26.0,1.0,27.0,25.0
2023-06-02 09:20:00,29.8,42.5,42.5,42.5,27.8,27.8,[27.8],1.0,42.5,27.0,26.0,1.0,26.0,25.0
2023-06-02 09:25:00,29.9,42.6,42.6,42.6,27.8,27.8,[27.8],1.0,42.6,27.0,26.0,1.0,25.0,25.0
2023-06-02 09:30:00,30.0,42.5,42.5,42.5,27.8,27.8,[27.8],1.0,42.5,28.0,26.0,1.0,27.0,25.0
2023-06-02 09:35:00,30.1,42.5,42.5,42.5,27.9,27.9,[27.9],1.0,42.5,27.0,26.0,1.0,25.0,25.0
2023-06-02 09:40:00,30.1,42.5,42.5,42.5,27.8,27.8,[27.8],1.0,42.5,27.0,26.0,1.0,25.0,25.0
2023-06-02 09:45:00,30.2,42.4,42.4,42.4,27.8,27.8,[27.8],1.0,42.4,27.0,26.0,1.0,27.0,25.0
2023-06-02 09:50:00,30.3,42.5,42.5,42.5,27.8,27.8,[27.8],1.0,42.5,27.0,26.0,1.0,26.0,25.0
2023-06-02 09:55:00,30.3,42.5,42.5,42.5,27.8,27.8,[27.8],1.0,42.5,27.0,26.0,1.0,25.0,25.0
2023-06-02 10:00:00,30.3,42.5,42.5,42.5,,,,1.0,42.5,27.0,26.0,1.0,26.0,25.0
2023-06-02 10:05:00,30.5,42.5,42.5,42.5,27.8,27.8,[27.8],1.0,42.5,27.0,26.0,1.0,26.0,25.0
2023-06-02 10:10:00,30.6,42.5,42.5,42.5,27.9,27.9,[27.9],1.0,42.5,27.0,26.0,1.0,25.0,25.0
2023-06-02 10:15:00,30.6,42.5,42.5,42.5,27.8,27.8,[27.8],1.0,42.5,28.0,26.0,1.0,27.0,25.0
2023-06-02 10:20:00,30.8,42.4,42.4,42.4,27.9,27.9,[27.9],1.0,42.4,27.0,26.0,1.0,26.0,25.0
2023-06-02 10:25:00,30.8,42.5,42.5,42.5,27.9,27.9,[27.9],1.0,42.5,27.0,26.0,1.0,25.0,25.0
2023-06-02 10:30:00,30.9,42.5,42.5,42.5,27.8,27.8,[27.8],1.0,42.5,27.0,26.0,1.0,25.0,25.0
2023-06-02 10:35:00,31.0,42.4,42.4,42.4,27.9,27.9,[27.9],1.0,42.4,27.0,26.0,1.0,26.0,25.0
2023-06-02 10:40:00,31.1,42.5,42.5,42.5,27.9,27.9,[27.9],1.0,42.5,27.0,26.0,1.0,25.0,25.0
2023-06-02 10:45:00,31.1,42.5,42.5,42.5,27.8,27.8,[27.8],1.0,42.5,27.0,26.0,1.0,26.0,25.0
2023-06-02 10:50:00,31.3,42.5,42.5,42.5,27.9,27.9,[27.9],1.0,42.5,27.0,26.0,1.0,26.0,25.0
2023-06-02 10:55:00,31.4,42.5,42.5,42.5,27.9,27.9,[27.9],1.0,42.5,27.0,26.0,1.0,25.0,25.0
2023-06-02 11:00:00,31.5,42.5,42.5,42.5,27.9,27.9,[27.9],1.0,42.5,27.0,26.0,1.0,25.0,25.0
2023-06-02 11:05:00,31.7,42.5,42.5,42.5,27.8,27.8,[27.8],1.0,42.5,27.0,26.0,1.0,27.0,25.0
2023-06-02 11:10:00,31.8,42.4,42.4,42.4,27.9,27.9,[27.9],1.0,42.4,27.0,26.0,1.0,26.0,25.0
2023-06-02 11:15:00,31.8,42.4,42.4,42.4,27.8,27.8,[27.8],1.0,42.4,27.0,26.0,1.0,25.0,25.0
2023-06-02 11:20:00,31.9,42.4,42.4,42.4,27.9,27.9,[27.9],1.0,42.4,27.0,26.0,1.0,26.0,25.0
2023-06-02 11:25:00,32.0,42.4,42.4,42.4,27.9,27.9,[27.9],1.0,42.4,28.0,26.0,1.0,26.0,25.0
2023-06-02 11:30:00,32.1,42.4,42.4,42.4,27.9,27.9,[27.9],1.0,42.4,27.0,26.0,1.0,26.0,25.0
2023-06-02 11:35:00,32.3,42.5,42.5,42.5,27.9,27.9,[27.9],1.0,42.5,27.0,26.0,1.0,27.0,25.0
2023-06-02 11:40:00,32.3,42.5,42.5,42.5,27.9,27.9,[27.9],1.0,42.5,27.0,26.0,1.0,26.0,25.0
2023-06-02 11:45:00,32.5,42.5,42.5,42.5,27.9,27.9,[27.9],1.0,42.5,27.0,26.0,1.0,25.0,25.0
2023-06-02 11:50:00,32.5,42.4,42.4,42.4,27.9,27.9,[27.9],1.0,42.4,27.0,26.0,1.0,27.0,25.0
2023-06-02 11:55:00,32.6,42.4,42.4,42.4,28.0,28.0,[28.0],1.0,42.4,28.0,26.0,1.0,26.0,25.0
2023-06-02 12:00:00,32.6,42.5,42.5,42.5,,,,1.0,42.5,27.0,26.0,1.0,25.0,25.0
2023-06-02 12:05:00,32.7,42.5,42.5,42.5,27.9,27.9,[27.9],1.0,42.5,27.0,26.0,1.0,25.0,25.0
2023-06-02 12:10:00,32.8,42.4,42.4,42.4,27.9,27.9,[27.9],1.0,42.4,27.0,26.0,1.0,27.0,25.0
2023-06-02 12:15:00,32.9,42.5,42.5,42.5,28.0,28.0,[28.0],1.0,42.5,27.0,26.0,1.0,26.0,25.0
2023-06-02 12:20:00,33.0,42.5,42.5,42.5,28.0,28.0,[28.0],1.0,42.5,27.0,26.0,1.0,25.0,25.0
2023-06-02 12:25:00,33.0,42.5,42.5,42.5,27.9,27.9,[27.9],1.0,42.5,27.0,26.0,1.0,25.0,25.0
2023-06-02 12:30:00,33.1,42.5,42.5,42.5,28.0,28.0,[28.0],1.0,42.5,28.0,26.0,1.0,26.0,25.0
2023-06-02 12:35:00,33.3,42.5,42.5,42.5,28.0,28.0,[28.0],1.0,42.5,27.0,26.0,1.0,26.0,25.0
2023-06-02 12:40:00,33.4,42.5,42.5,42.5,28.0,28.0,[28.0],1.0,42.5,27.0,26.0,1.0,25.0,25.0
2023-06-02 12:45:00,33.4,42.5,42.5,42.5,27.9,27.9,[27.9],1.0,42.5,27.0,26.0,1.0,26.0,25.0
2023-06-02 12:50:00,33.6,42.5,42.5,42.5,28.0,28.0,[28.0],1.0,42.5,27.0,26.0,1.0,26.0,25.0
2023-06-02 12:55:00,33.6,42.5,42.5,42.5,28.0,28.0,[28.0],1.0,42.5,27.0,26.0,1.0,25.0,25.0
2023-06-02 13:00:00,33.7,42.5,42.5,42.5,28.0,28.0,[28.0],1.0,42.5,27.0,26.0,1.0,25.0,25.0
2023-06-02 13:05:00,33.8,42.5,42.5,42.5,28.0,28.0,[28.0],1.0,42.5,27.0,26.0,1.0,27.0,25.0
2023-06-02 13:10:00,33.8,42.4,42.4,42.4,28.0,28.0,[28.0],1.0,42.4,27.0,26.0,1.0,26.0,25.0
2023-06-02 13:15:00,33.9,42.5,42.5,42.5,28.0,28.0,[28.0],1.0,42.5,27.0,26.0,1.0,25.0,25.0
2023-06-02 13:20:00,33.9,42.5,42.5,42.5,28.0,28.0,[28.0],1.0,42.5,27.0,26.0,1.0,27.0,25.0
2023-06-02 13:25:00,33.9,42.6,42.6,42.6,28.1,28.1,[28.1],1.0,42.6,28.0,26.0,1.0,26.0,25.0
2023-06-02 13:30:00,34.0,42.6,42.6,42.6,28.1,28.1,[28.1],1.0,42.6,27.0,26.0,1.0,25.0,25.0
2023-06-02 13:35:00,34.0,42.6,42.6,42.6,28.1,28.1,[28.1],1.0,42.6,28.0,27.0,1.0,27.0,26.0
2023-06-02 13:40:00,34.1,42.7,42.7,42.7,28.1,28.1,[28.1],1.0,42.7,28.0,27.0,1.0,26.0,26.0
2023-06-02 13:45:00,33.9,42.7,42.7,42.7,28.2,28.2,[28.2],1.0,42.7,28.0,27.0,1.0,27.0,26.0
2023-06-02 13:50:00,33.9,,,,28.3,28.3,[28.3],1.0,,28.0,27.0,1.0,26.0,26.0
2023-06-02 13:55:00,33.7,42.9,42.9,42.9,28.3,28.3,[28.3],1.0,42.9,27.0,27.0,1.0,26.0,26.0
2023-06-02 14:00:00,33.6,42.9,42.9,42.9,28.3,28.3,[28.3],1.0,42.9,28.0,27.0,1.0,27.0,26.0
2023-06-02 14:05:00,33.8,42.9,42.9,42.9,28.3,28.3,[28.3],1.0,42.9,27.0,27.0,1.0,26.0,26.0
2023-06-02 14:10:00,33.8,43.0,43.0,43.0,28.3,28.3,[28.3],1.0,43.0,28.0,28.0,1.0,27.0,27.0
