time,outdoor_t,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,713867_c,713867_r,713867_s,713868_c,713868_h,713868_r,713868_s,713870_c,713870_h,713870_r,713870_s,713871_c,713871_h,713871_r,713871_s,713872_c,713872_h,713872_r,713872_s
2023-06-05 07:30:00,26.7,29.5,26.7,28.325,26.3,27.0,"[25.6, 27.0]",1.0,26.0,26.0,1.0,27.6,26.0,26.0,1.0,26.7,27.0,26.0,1.0,29.5,27.0,26.0,1.0,29.5,26.0,26.0
2023-06-05 07:35:00,26.7,29.5,26.6,28.275,26.2,27.0,"[25.4, 27.0]",1.0,26.0,26.0,1.0,27.5,26.0,26.0,1.0,26.6,26.0,26.0,1.0,29.5,26.0,26.0,1.0,29.5,25.0,26.0
2023-06-05 07:40:00,26.8,29.6,26.6,28.325000000000003,26.4,27.0,"[25.8, 27.0]",1.0,26.0,26.0,1.0,27.5,26.0,26.0,1.0,26.6,27.0,26.0,1.0,29.6,27.0,26.0,1.0,29.6,26.0,26.0
2023-06-05 07:45:00,26.8,29.6,26.7,28.375,26.15,27.1,"[25.2, 27.1]",1.0,27.0,26.0,1.0,27.6,27.0,26.0,1.0,26.7,27.0,26.0,1.0,29.6,26.0,26.0,1.0,29.6,26.0,26.0
2023-06-05 07:50:00,26.7,29.6,26.7,28.375,26.2,27.0,"[25.4, 27.0]",1.0,26.0,26.0,1.0,27.6,27.0,26.0,1.0,26.7,26.0,26.0,1.0,29.6,26.0,26.0,1.0,29.6,26.0,26.0
2023-06-05 07:55:00,26.8,29.5,26.7,28.325,26.1,27.0,"[25.2, 27.0]",1.0,26.0,26.0,1.0,27.6,26.0,26.0,1.0,26.7,27.0,26.0,1.0,29.5,27.0,26.0,1.0,29.5,26.0,26.0
2023-06-05 08:10:00,27.0,29.6,26.6,28.325000000000003,26.200000000000003,27.1,"[25.3, 27.1]",1.0,27.0,26.0,1.0,27.5,27.0,26.0,1.0,26.6,27.0,26.0,1.0,29.6,27.0,26.0,1.0,29.6,26.0,26.0
2023-06-05 08:15:00,27.1,29.5,26.6,28.275,25.9,26.9,"[24.9, 26.9]",1.0,26.0,26.0,1.0,27.5,27.0,26.0,1.0,26.6,27.0,26.0,1.0,29.5,26.0,26.0,1.0,29.5,25.0,26.0
2023-06-05 08:20:00,27.2,29.5,26.6,28.275,26.4,27.0,"[25.8, 27.0]",1.0,26.0,26.0,1.0,27.5,27.0,26.0,1.0,26.6,27.0,26.0,1.0,29.5,27.0,26.0,1.0,29.5,25.0,26.0
2023-06-05 08:25:00,27.4,29.5,26.6,28.275,26.1,27.1,"[25.1, 27.1]",1.0,26.0,26.0,1.0,27.5,27.0,26.0,1.0,26.6,27.0,26.0,1.0,29.5,26.0,26.0,1.0,29.5,25.0,26.0
2023-06-05 08:30:00,27.4,29.5,26.6,28.275,26.25,26.9,"[25.6, 26.9]",1.0,26.0,26.0,1.0,27.5,27.0,26.0,1.0,26.6,27.0,26.0,1.0,29.5,27.0,26.0,1.0,29.5,26.0,26.0
2023-06-05 08:35:00,27.3,29.5,26.7,28.325,26.25,27.0,"[25.5, 27.0]",1.0,27.0,26.0,1.0,27.6,26.0,26.0,1.0,26.7,27.0,26.0,1.0,29.5,27.0,26.0,1.0,29.5,26.0,26.0
2023-06-05 08:40:00,27.3,29.5,26.6,28.275,25.95,27.0,"[24.9, 27.0]",1.0,26.0,26.0,1.0,27.5,27.0,26.0,1.0,26.6,26.0,26.0,1.0,29.5,26.0,26.0,1.0,29.5,25.0,26.0
2023-06-05 08:45:00,27.4,29.6,26.6,28.325000000000003,26.65,27.0,"[26.3, 27.0]",1.0,26.0,26.0,1.0,27.5,27.0,26.0,1.0,26.6,27.0,26.0,1.0,29.6,27.0,26.0,1.0,29.6,27.0,26.0
2023-06-05 08:50:00,27.6,29.6,26.6,28.35,26.1,27.0,"[25.2, 27.0]",1.0,27.0,26.0,1.0,27.6,27.0,26.0,1.0,26.6,27.0,26.0,1.0,29.6,27.0,26.0,1.0,29.6,26.0,26.0
2023-06-05 08:55:00,27.6,29.6,26.6,28.325000000000003,25.95,27.0,"[24.9, 27.0]",1.0,25.0,26.0,1.0,27.5,27.0,26.0,1.0,26.6,26.0,26.0,1.0,29.6,26.0,26.0,1.0,29.6,25.0,26.0
2023-06-05 09:00:00,27.6,29.5,26.6,28.275,26.6,27.0,"[26.2, 27.0]",1.0,26.0,26.0,1.0,27.5,26.0,26.0,1.0,26.6,27.0,26.0,1.0,29.5,27.0,26.0,1.0,29.5,27.0,26.0
2023-06-05 09:05:00,27.6,29.5,26.6,28.3,26.05,27.0,"[25.1, 27.0]",1.0,26.0,26.0,1.0,27.6,27.0,26.0,1.0,26.6,27.0,26.0,1.0,29.5,26.0,26.0,1.0,29.5,27.0,26.0
2023-06-05 09:10:00,27.7,29.6,26.5,28.325000000000003,26.45,26.9,"[26.0, 26.9]",1.0,26.0,26.0,1.0,27.6,27.0,26.0,1.0,26.5,27.0,26.0,1.0,29.6,27.0,26.0,1.0,29.6,27.0,26.0
2023-06-05 09:15:00,28.0,29.6,26.7,28.375,26.3,27.0,"[25.6, 27.0]",1.0,26.0,26.0,1.0,27.6,26.0,26.0,1.0,26.7,27.0,26.0,1.0,29.6,26.0,26.0,1.0,29.6,26.0,26.0
2023-06-05 09:20:00,28.0,29.6,26.7,28.375,26.05,27.0,"[25.1, 27.0]",1.0,26.0,26.0,1.0,27.6,27.0,26.0,1.0,26.7,26.0,26.0,1.0,29.6,26.0,26.0,1.0,29.6,25.0,26.0
2023-06-05 09:25:00,28.1,29.6,26.6,28.35,26.55,27.0,"[26.1, 27.0]",1.0,26.0,26.0,1.0,27.6,26.0,26.0,1.0,26.6,27.0,26.0,1.0,29.6,28.0,26.0,1.0,29.6,27.0,26.0
2023-06-05 09:30:00,28.2,29.6,26.7,28.375,26.1,27.0,"[25.2, 27.0]",1.0,27.0,26.0,1.0,27.6,26.0,26.0,1.0,26.7,27.0,26.0,1.0,29.6,26.0,26.0,1.0,29.6,26.0,26.0
2023-06-05 09:35:00,28.1,29.5,26.6,28.275,25.85,26.9,"[24.8, 26.9]",1.0,26.0,26.0,1.0,27.5,27.0,26.0,1.0,26.6,27.0,26.0,1.0,29.5,26.0,26.0,1.0,29.5,25.0,26.0
2023-06-05 09:40:00,28.1,29.5,26.5,28.25,26.15,27.0,"[25.3, 27.0]",1.0,26.0,26.0,1.0,27.5,27.0,26.0,1.0,26.5,26.0,26.0,1.0,29.5,26.0,26.0,1.0,29.5,25.0,26.0
2023-06-05 09:45:00,28.2,29.4,26.5,28.200000000000003,26.15,26.9,"[25.4, 26.9]",1.0,26.0,26.0,1.0,27.5,26.0,26.0,1.0,26.5,27.0,26.0,1.0,29.4,26.0,26.0,1.0,29.4,26.0,26.0
2023-06-05 09:50:00,28.3,29.4,26.6,28.225,25.95,27.0,"[24.9, 27.0]",1.0,26.0,26.0,1.0,27.5,27.0,26.0,1.0,26.6,27.0,26.0,1.0,29.4,26.0,26.0,1.0,29.4,25.0,26.0
2023-06-05 09:55:00,28.4,29.4,26.5,28.200000000000003,26.55,26.9,"[26.2, 26.9]",1.0,26.0,26.0,1.0,27.5,27.0,26.0,1.0,26.5,27.0,26.0,1.0,29.4,27.0,26.0,1.0,29.4,27.0,26.0
2023-06-05 10:10:00,28.4,29.5,26.7,28.3,26.5,27.0,"[26.0, 27.0]",1.0,26.0,26.0,1.0,27.5,26.0,26.0,1.0,26.7,27.0,26.0,1.0,29.5,27.0,26.0,1.0,29.5,26.0,26.0
2023-06-05 10:15:00,28.3,29.5,26.7,28.325,26.0,27.0,"[25.0, 27.0]",1.0,26.0,26.0,1.0,27.6,26.0,26.0,1.0,26.7,27.0,26.0,1.0,29.5,26.0,26.0,1.0,29.5,25.0,26.0
2023-06-05 10:20:00,28.1,29.6,26.7,28.375,26.6,27.0,"[26.2, 27.0]",1.0,26.0,26.0,1.0,27.6,27.0,26.0,1.0,26.7,27.0,26.0,1.0,29.6,27.0,26.0,1.0,29.6,26.0,26.0
2023-06-05 10:25:00,28.1,29.6,26.7,28.375,26.1,27.0,"[25.2, 27.0]",1.0,26.0,26.0,1.0,27.6,27.0,26.0,1.0,26.7,27.0,26.0,1.0,29.6,26.0,26.0,1.0,29.6,26.0,26.0
2023-06-05 10:30:00,28.1,29.5,26.7,28.3,25.9,27.0,"[24.8, 27.0]",1.0,26.0,26.0,1.0,27.5,27.0,26.0,1.0,26.7,27.0,26.0,1.0,29.5,26.0,26.0,1.0,29.5,26.0,26.0
2023-06-05 10:35:00,28.2,29.4,26.4,28.15,26.05,27.0,"[25.1, 27.0]",1.0,26.0,26.0,1.0,27.4,26.0,26.0,1.0,26.4,27.0,26.0,1.0,29.4,26.0,26.0,1.0,29.4,25.0,26.0
2023-06-05 10:40:00,28.2,29.4,26.4,28.15,26.25,26.9,"[25.6, 26.9]",1.0,27.0,26.0,1.0,27.4,27.0,26.0,1.0,26.4,27.0,26.0,1.0,29.4,27.0,26.0,1.0,29.4,26.0,26.0
2023-06-05 10:45:00,28.2,29.4,26.5,28.175,25.9,26.9,"[24.9, 26.9]",1.0,26.0,26.0,1.0,27.4,26.0,26.0,1.0,26.5,26.0,26.0,1.0,29.4,26.0,26.0,1.0,29.4,25.0,26.0
2023-06-05 10:50:00,28.1,29.4,26.5,28.175,26.5,26.9,"[26.1, 26.9]",1.0,26.0,26.0,1.0,27.4,26.0,26.0,1.0,26.5,26.0,26.0,1.0,29.4,27.0,26.0,1.0,29.4,27.0,26.0
2023-06-05 10:55:00,28.0,29.5,26.7,28.325,26.2,27.0,"[25.4, 27.0]",1.0,27.0,26.0,1.0,27.6,27.0,26.0,1.0,26.7,27.0,26.0,1.0,29.5,26.0,26.0,1.0,29.5,26.0,26.0
2023-06-05 11:10:00,27.9,29.5,26.6,28.275,26.1,27.0,"[25.2, 27.0]",1.0,26.0,26.0,1.0,27.5,27.0,26.0,1.0,26.6,27.0,26.0,1.0,29.5,26.0,26.0,1.0,29.5,25.0,26.0
2023-06-05 11:15:00,28.0,29.5,26.6,28.275,25.95,27.0,"[24.9, 27.0]",1.0,26.0,26.0,1.0,27.5,27.0,26.0,1.0,26.6,27.0,26.0,1.0,29.5,26.0,26.0,1.0,29.5,25.0,26.0
2023-06-05 11:20:00,28.1,29.4,26.6,28.200000000000003,26.5,27.0,"[26.0, 27.0]",1.0,26.0,26.0,1.0,27.4,26.0,26.0,1.0,26.6,26.0,26.0,1.0,29.4,27.0,26.0,1.0,29.4,27.0,26.0
2023-06-05 11:25:00,28.1,29.4,26.6,28.225,25.95,26.9,"[25.0, 26.9]",1.0,26.0,26.0,1.0,27.5,26.0,26.0,1.0,26.6,27.0,26.0,1.0,29.4,27.0,26.0,1.0,29.4,27.0,26.0
2023-06-05 11:30:00,27.8,29.5,26.6,28.275,26.6,26.9,"[26.3, 26.9]",1.0,26.0,26.0,1.0,27.5,27.0,26.0,1.0,26.6,26.0,26.0,1.0,29.5,27.0,26.0,1.0,29.5,27.0,26.0
2023-06-05 11:35:00,27.7,29.6,26.6,28.35,26.25,27.0,"[25.5, 27.0]",1.0,27.0,26.0,1.0,27.6,26.0,26.0,1.0,26.6,27.0,26.0,1.0,29.6,27.0,26.0,1.0,29.6,26.0,26.0
2023-06-05 11:40:00,27.7,29.6,26.6,28.35,25.95,27.0,"[24.9, 27.0]",1.0,26.0,26.0,1.0,27.6,27.0,26.0,1.0,26.6,26.0,26.0,1.0,29.6,26.0,26.0,1.0,29.6,25.0,26.0
2023-06-05 11:45:00,27.8,29.4,26.5,28.175,26.25,27.0,"[25.5, 27.0]",1.0,27.0,26.0,1.0,27.4,27.0,26.0,1.0,26.5,27.0,26.0,1.0,29.4,27.0,26.0,1.0,29.4,26.0,26.0
2023-06-05 11:50:00,28.0,29.5,26.6,28.275,26.2,26.9,"[25.5, 26.9]",1.0,26.0,26.0,1.0,27.5,26.0,26.0,1.0,26.6,26.0,26.0,1.0,29.5,26.0,26.0,1.0,29.5,26.0,26.0
2023-06-05 11:55:00,28.0,29.4,26.6,28.200000000000003,26.15,27.0,"[25.3, 27.0]",1.0,27.0,26.0,1.0,27.4,27.0,26.0,1.0,26.6,27.0,26.0,1.0,29.4,26.0,26.0,1.0,29.4,25.0,26.0
2023-06-05 12:10:00,28.7,29.5,26.7,28.3,26.45,26.9,"[26.0, 26.9]",1.0,26.0,26.0,1.0,27.5,27.0,26.0,1.0,26.7,27.0,26.0,1.0,29.5,27.0,26.0,1.0,29.5,26.0,26.0
2023-06-05 12:15:00,28.7,29.5,26.7,28.325,26.15,27.0,"[25.3, 27.0]",1.0,27.0,26.0,1.0,27.6,27.0,26.0,1.0,26.7,27.0,26.0,1.0,29.5,27.0,26.0,1.0,29.5,26.0,26.0
2023-06-05 12:20:00,28.6,29.5,26.6,28.275,26.05,26.9,"[25.2, 26.9]",1.0,26.0,26.0,1.0,27.5,26.0,26.0,1.0,26.6,26.0,26.0,1.0,29.5,26.0,26.0,1.0,29.5,26.0,26.0
2023-06-05 12:25:00,28.6,29.6,26.7,28.375,26.3,27.0,"[25.6, 27.0]",1.0,27.0,26.0,1.0,27.6,27.0,26.0,1.0,26.7,27.0,26.0,1.0,29.6,27.0,26.0,1.0,29.6,26.0,26.0
2023-06-05 12:30:00,28.6,29.6,26.7,28.375,26.0,27.0,"[25.0, 27.0]",1.0,27.0,26.0,1.0,27.6,27.0,26.0,1.0,26.7,26.0,26.0,1.0,29.6,26.0,26.0,1.0,29.6,25.0,26.0
2023-06-05 12:35:00,28.7,29.6,26.7,28.375,26.65,26.9,"[26.4, 26.9]",1.0,26.0,26.0,1.0,27.6,27.0,26.0,1.0,26.7,27.0,26.0,1.0,29.6,27.0,26.0,1.0,29.6,27.0,26.0
2023-06-05 12:40:00,28.7,29.6,26.7,28.4,26.2,27.0,"[25.4, 27.0]",1.0,26.0,26.0,1.0,27.7,27.0,26.0,1.0,26.7,27.0,26.0,1.0,29.6,27.0,26.0,1.0,29.6,26.0,26.0
2023-06-05 12:45:00,28.9,29.6,26.6,28.375,26.05,27.0,"[25.1, 27.0]",1.0,26.0,26.0,1.0,27.7,27.0,26.0,1.0,26.6,26.0,26.0,1.0,29.6,26.0,26.0,1.0,29.6,25.0,26.0
2023-06-05 12:50:00,28.9,29.5,26.5,28.25,26.45,27.0,"[25.9, 27.0]",1.0,27.0,26.0,1.0,27.5,27.0,26.0,1.0,26.5,27.0,26.0,1.0,29.5,27.0,26.0,1.0,29.5,27.0,26.0
2023-06-05 12:55:00,28.8,29.6,26.7,28.35,26.3,27.1,"[25.5, 27.1]",1.0,27.0,26.0,1.0,27.5,27.0,26.0,1.0,26.7,27.0,26.0,1.0,29.6,26.0,26.0,1.0,29.6,26.0,26.0
2023-06-05 13:10:00,28.9,29.4,26.5,28.175,26.5,26.9,"[26.1, 26.9]",1.0,26.0,26.0,1.0,27.4,27.0,26.0,1.0,26.5,26.0,26.0,1.0,29.4,27.0,26.0,1.0,29.4,25.0,26.0
2023-06-05 13:15:00,29.2,29.4,26.5,28.175,26.05,26.9,"[25.2, 26.9]",1.0,26.0,26.0,1.0,27.4,27.0,26.0,1.0,26.5,27.0,26.0,1.0,29.4,26.0,26.0,1.0,29.4,27.0,26.0
2023-06-05 13:20:00,29.3,29.4,26.5,28.175,26.45,27.0,"[25.9, 27.0]",1.0,26.0,26.0,1.0,27.4,26.0,26.0,1.0,26.5,27.0,26.0,1.0,29.4,27.0,26.0,1.0,29.4,27.0,26.0
2023-06-05 13:25:00,29.3,29.4,26.7,28.225,26.25,26.9,"[25.6, 26.9]",1.0,25.0,26.0,1.0,27.4,26.0,26.0,1.0,26.7,26.0,26.0,1.0,29.4,26.0,26.0,1.0,29.4,27.0,26.0
2023-06-05 13:30:00,29.3,29.5,26.6,28.275,25.95,27.0,"[24.9, 27.0]",1.0,27.0,26.0,1.0,27.5,27.0,26.0,1.0,26.6,27.0,26.0,1.0,29.5,26.0,26.0,1.0,29.5,25.0,26.0
2023-06-05 13:35:00,29.2,29.5,26.5,28.225,26.45,26.9,"[26.0, 26.9]",1.0,26.0,26.0,1.0,27.4,27.0,26.0,1.0,26.5,26.0,26.0,1.0,29.5,27.0,26.0,1.0,29.5,27.0,26.0
2023-06-05 13:40:00,29.3,29.5,26.5,28.25,26.15,27.0,"[25.3, 27.0]",1.0,26.0,26.0,1.0,27.5,27.0,26.0,1.0,26.5,27.0,26.0,1.0,29.5,26.0,26.0,1.0,29.5,26.0,26.0
2023-06-05 13:45:00,29.3,29.5,26.6,28.275,26.0,27.0,"[25.0, 27.0]",1.0,26.0,26.0,1.0,27.5,27.0,26.0,1.0,26.6,27.0,26.0,1.0,29.5,26.0,26.0,1.0,29.5,25.0,26.0
2023-06-05 13:50:00,29.3,29.4,26.5,28.175,25.9,27.0,"[24.8, 27.0]",1.0,26.0,26.0,1.0,27.4,27.0,26.0,1.0,26.5,27.0,26.0,1.0,29.4,26.0,26.0,1.0,29.4,25.0,26.0
2023-06-05 13:55:00,29.2,29.4,26.5,28.175,26.35,27.0,"[25.7, 27.0]",1.0,26.0,26.0,1.0,27.4,27.0,26.0,1.0,26.5,27.0,26.0,1.0,29.4,27.0,26.0,1.0,29.4,25.0,26.0
2023-06-05 14:10:00,29.1,29.6,26.7,28.375,26.2,27.0,"[25.4, 27.0]",1.0,26.0,26.0,1.0,27.6,26.0,26.0,1.0,26.7,26.0,26.0,1.0,29.6,26.0,26.0,1.0,29.6,26.0,26.0
2023-06-05 14:15:00,28.9,29.6,26.6,28.325000000000003,26.05,27.0,"[25.1, 27.0]",1.0,27.0,26.0,1.0,27.5,27.0,26.0,1.0,26.6,26.0,26.0,1.0,29.6,26.0,26.0,1.0,29.6,25.0,26.0
2023-06-05 14:20:00,28.8,29.5,26.5,28.225,25.95,27.0,"[24.9, 27.0]",1.0,26.0,26.0,1.0,27.4,27.0,26.0,1.0,26.5,27.0,26.0,1.0,29.5,26.0,26.0,1.0,29.5,25.0,26.0
2023-06-05 14:25:00,28.7,29.5,26.6,28.275,26.25,27.0,"[25.5, 27.0]",1.0,26.0,26.0,1.0,27.5,26.0,26.0,1.0,26.6,26.0,26.0,1.0,29.5,27.0,26.0,1.0,29.5,26.0,26.0
2023-06-05 14:30:00,28.6,29.5,26.6,28.275,26.0,27.1,"[24.9, 27.1]",1.0,26.0,26.0,1.0,27.5,27.0,26.0,1.0,26.6,27.0,26.0,1.0,29.5,26.0,26.0,1.0,29.5,26.0,26.0
2023-06-05 14:35:00,28.5,29.5,26.6,28.25,25.95,27.0,"[24.9, 27.0]",1.0,26.0,26.0,1.0,27.4,27.0,26.0,1.0,26.6,26.0,26.0,1.0,29.5,26.0,26.0,1.0,29.5,25.0,26.0
2023-06-05 14:40:00,28.4,29.5,26.6,28.275,26.2,27.0,"[25.4, 27.0]",1.0,26.0,26.0,1.0,27.5,26.0,26.0,1.0,26.6,27.0,26.0,1.0,29.5,27.0,26.0,1.0,29.5,26.0,26.0
2023-06-05 14:45:00,28.5,29.5,26.5,28.25,26.15,27.0,"[25.3, 27.0]",1.0,26.0,26.0,1.0,27.5,26.0,26.0,1.0,26.5,26.0,26.0,1.0,29.5,26.0,26.0,1.0,29.5,25.0,26.0
2023-06-05 14:50:00,28.5,29.6,26.6,28.35,26.3,27.0,"[25.6, 27.0]",1.0,27.0,26.0,1.0,27.6,26.0,26.0,1.0,26.6,27.0,26.0,1.0,29.6,27.0,26.0,1.0,29.6,26.0,26.0
2023-06-05 14:55:00,28.2,29.6,26.6,28.35,26.05,26.9,"[25.2, 26.9]",1.0,26.0,26.0,1.0,27.6,27.0,26.0,1.0,26.6,27.0,26.0,1.0,29.6,26.0,26.0,1.0,29.6,26.0,26.0
2023-06-05 15:10:00,27.9,29.6,26.5,28.3,26.0,26.9,"[25.1, 26.9]",1.0,26.0,26.0,1.0,27.5,26.0,26.0,1.0,26.5,26.0,26.0,1.0,29.6,26.0,26.0,1.0,29.6,25.0,26.0
2023-06-05 15:15:00,27.8,29.5,26.6,28.275,26.5,27.0,"[26.0, 27.0]",1.0,27.0,26.0,1.0,27.5,26.0,26.0,1.0,26.6,27.0,26.0,1.0,29.5,26.0,26.0,1.0,29.5,27.0,26.0
2023-06-05 15:20:00,27.7,29.6,26.6,28.35,26.1,27.1,"[25.1, 27.1]",1.0,26.0,26.0,1.0,27.6,27.0,26.0,1.0,26.6,27.0,26.0,1.0,29.6,26.0,26.0,1.0,29.6,27.0,26.0
2023-06-05 15:25:00,27.6,29.6,26.6,28.3,25.75,26.9,"[24.6, 26.9]",1.0,26.0,26.0,1.0,27.4,26.0,26.0,1.0,26.6,27.0,26.0,1.0,29.6,26.0,26.0,1.0,29.6,25.0,26.0
2023-06-05 15:30:00,27.6,29.5,26.6,28.25,26.35,27.0,"[25.7, 27.0]",1.0,27.0,26.0,1.0,27.4,27.0,26.0,1.0,26.6,27.0,26.0,1.0,29.5,27.0,26.0,1.0,29.5,26.0,26.0
2023-06-05 15:35:00,27.5,29.4,26.5,28.200000000000003,26.05,26.9,"[25.2, 26.9]",1.0,26.0,26.0,1.0,27.5,26.0,26.0,1.0,26.5,27.0,26.0,1.0,29.4,26.0,26.0,1.0,29.4,25.0,26.0
2023-06-05 15:40:00,27.4,29.4,26.5,28.175,26.5,27.0,"[26.0, 27.0]",1.0,26.0,26.0,1.0,27.4,27.0,26.0,1.0,26.5,26.0,26.0,1.0,29.4,27.0,26.0,1.0,29.4,27.0,26.0
2023-06-05 15:45:00,27.4,29.5,26.6,28.275,26.25,27.0,"[25.5, 27.0]",1.0,26.0,26.0,1.0,27.5,27.0,26.0,1.0,26.6,27.0,26.0,1.0,29.5,26.0,26.0,1.0,29.5,26.0,26.0
2023-06-05 15:50:00,27.4,29.4,26.6,28.225,26.25,27.0,"[25.5, 27.0]",1.0,27.0,26.0,1.0,27.5,27.0,26.0,1.0,26.6,27.0,26.0,1.0,29.4,27.0,26.0,1.0,29.4,26.0,26.0
2023-06-05 15:55:00,27.5,29.5,26.7,28.325,26.35,27.0,"[25.7, 27.0]",1.0,26.0,26.0,1.0,27.6,26.0,26.0,1.0,26.7,26.0,26.0,1.0,29.5,27.0,26.0,1.0,29.5,26.0,26.0
2023-06-05 16:10:00,27.6,29.4,26.6,28.225,26.1,27.0,"[25.2, 27.0]",1.0,27.0,26.0,1.0,27.5,26.0,26.0,1.0,26.6,27.0,26.0,1.0,29.4,26.0,26.0,1.0,29.4,26.0,26.0
2023-06-05 16:15:00,27.6,29.5,26.6,28.25,25.95,27.0,"[24.9, 27.0]",1.0,26.0,26.0,1.0,27.4,26.0,26.0,1.0,26.6,27.0,26.0,1.0,29.5,26.0,26.0,1.0,29.5,26.0,26.0
2023-06-05 16:20:00,27.7,29.4,26.5,28.175,26.45,27.0,"[25.9, 27.0]",1.0,26.0,26.0,1.0,27.4,27.0,26.0,1.0,26.5,27.0,26.0,1.0,29.4,27.0,26.0,1.0,29.4,26.0,26.0
2023-06-05 16:25:00,27.7,29.5,26.6,28.275,26.0,27.0,"[25.0, 27.0]",1.0,27.0,26.0,1.0,27.5,26.0,26.0,1.0,26.6,27.0,26.0,1.0,29.5,26.0,26.0,1.0,29.5,26.0,26.0
2023-06-05 16:30:00,27.8,29.5,26.5,28.225,26.0,27.0,"[25.0, 27.0]",1.0,26.0,26.0,1.0,27.4,26.0,26.0,1.0,26.5,26.0,26.0,1.0,29.5,26.0,26.0,1.0,29.5,25.0,26.0
2023-06-05 16:35:00,27.9,29.5,26.6,28.275,26.15,27.0,"[25.3, 27.0]",1.0,26.0,26.0,1.0,27.5,26.0,26.0,1.0,26.6,27.0,26.0,1.0,29.5,26.0,26.0,1.0,29.5,26.0,26.0
2023-06-05 16:40:00,27.8,29.5,26.5,28.25,26.05,27.1,"[25.0, 27.1]",1.0,26.0,26.0,1.0,27.5,27.0,26.0,1.0,26.5,27.0,26.0,1.0,29.5,26.0,26.0,1.0,29.5,25.0,26.0
2023-06-05 16:45:00,27.7,29.4,26.5,28.200000000000003,26.5,27.0,"[26.0, 27.0]",1.0,26.0,26.0,1.0,27.5,27.0,26.0,1.0,26.5,26.0,26.0,1.0,29.4,27.0,26.0,1.0,29.4,26.0,26.0
2023-06-05 16:50:00,27.6,29.4,26.5,28.200000000000003,26.1,27.0,"[25.2, 27.0]",1.0,27.0,26.0,1.0,27.5,27.0,26.0,1.0,26.5,27.0,26.0,1.0,29.4,26.0,26.0,1.0,29.4,25.0,26.0
2023-06-05 16:55:00,27.6,29.4,26.5,28.175,26.45,27.0,"[25.9, 27.0]",1.0,26.0,26.0,1.0,27.4,27.0,26.0,1.0,26.5,26.0,26.0,1.0,29.4,27.0,26.0,1.0,29.4,26.0,26.0
2023-06-05 17:10:00,27.4,29.6,26.7,28.35,26.3,27.0,"[25.6, 27.0]",1.0,26.0,26.0,1.0,27.5,27.0,26.0,1.0,26.7,26.0,26.0,1.0,29.6,27.0,26.0,1.0,29.6,26.0,26.0
2023-06-05 17:15:00,27.3,29.6,26.7,28.375,26.05,27.1,"[25.0, 27.1]",1.0,27.0,26.0,1.0,27.6,27.0,26.0,1.0,26.7,27.0,26.0,1.0,29.6,26.0,26.0,1.0,29.6,25.0,26.0
2023-06-05 17:20:00,27.3,29.6,26.6,28.35,26.3,27.0,"[25.6, 27.0]",1.0,26.0,26.0,1.0,27.6,27.0,26.0,1.0,26.6,26.0,26.0,1.0,29.6,26.0,26.0,1.0,29.6,25.0,26.0
2023-06-05 17:25:00,27.1,29.6,26.5,28.3,26.2,27.0,"[25.4, 27.0]",1.0,27.0,26.0,1.0,27.5,27.0,26.0,1.0,26.5,27.0,26.0,1.0,29.6,26.0,26.0,1.0,29.6,26.0,26.0
2023-06-05 17:30:00,27.1,29.6,26.6,28.325000000000003,26.1,27.1,"[25.1, 27.1]",1.0,26.0,26.0,1.0,27.5,27.0,26.0,1.0,26.6,27.0,26.0,1.0,29.6,26.0,26.0,1.0,29.6,25.0,26.0
2023-06-05 17:35:00,27.0,29.6,26.6,28.35,26.45,27.0,"[25.9, 27.0]",1.0,27.0,26.0,1.0,27.6,26.0,26.0,1.0,26.6,27.0,26.0,1.0,29.6,27.0,26.0,1.0,29.6,26.0,26.0
2023-06-05 17:40:00,27.0,29.6,26.6,28.35,26.05,27.1,"[25.0, 27.1]",1.0,27.0,26.0,1.0,27.6,27.0,26.0,1.0,26.6,27.0,26.0,1.0,29.6,26.0,26.0,1.0,29.6,25.0,26.0
2023-06-05 17:45:00,26.9,29.6,26.6,28.325000000000003,26.7,27.0,"[26.4, 27.0]",1.0,27.0,26.0,1.0,27.5,27.0,26.0,1.0,26.6,27.0,26.0,1.0,29.6,27.0,26.0,1.0,29.6,27.0,26.0
2023-06-05 17:50:00,26.8,29.6,26.6,28.325000000000003,26.1,27.1,"[25.1, 27.1]",1.0,27.0,26.0,1.0,27.5,26.0,26.0,1.0,26.6,27.0,26.0,1.0,29.6,26.0,26.0,1.0,29.6,25.0,26.0
2023-06-05 17:55:00,26.8,29.5,26.6,28.275,26.35,27.1,"[25.6, 27.1]",1.0,26.0,26.0,1.0,27.5,26.0,26.0,1.0,26.6,26.0,26.0,1.0,29.5,27.0,26.0,1.0,29.5,26.0,26.0
2023-06-05 18:10:00,26.7,29.6,26.6,28.325000000000003,26.5,27.0,"[26.0, 27.0]",1.0,26.0,26.0,1.0,27.5,27.0,26.0,1.0,26.6,26.0,26.0,1.0,29.6,27.0,26.0,1.0,29.6,25.0,26.0
2023-06-05 18:15:00,26.6,29.6,26.6,28.325000000000003,26.1,27.1,"[25.1, 27.1]",1.0,27.0,26.0,1.0,27.5,27.0,26.0,1.0,26.6,27.0,26.0,1.0,29.6,26.0,26.0,1.0,29.6,26.0,26.0
