time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,2048082_h,3811493_h,3816387_c,3816387_h,3816387_p,3816387_r,3816387_s,3839078_h
2023-06-01 21:20:00,26.6,101.61,28.6,25.0,26.950000000000003,27.1,27.1,[27.1],25.0,28.6,,28.6,0.59,27.0,26.0,25.6
2023-06-01 21:25:00,26.5,101.78,28.4,25.0,26.875,27.1,27.1,[27.1],25.0,28.4,,28.4,4.36,26.0,26.0,25.7
2023-06-01 21:30:00,26.5,97.24,29.2,24.6,27.1,26.8,26.8,[26.8],24.6,29.2,,29.2,0.58,26.5,26.0,25.4
2023-06-01 21:35:00,26.5,105.38,29.2,26.3,27.75,27.1,27.1,[27.1],26.3,29.2,,29.2,4.48,27.5,26.0,26.3
2023-06-01 21:40:00,26.5,93.65,29.2,24.1,26.975,26.8,26.8,[26.8],24.1,29.2,,29.2,4.1,26.0,26.0,25.4
2023-06-01 21:45:00,26.5,101.13,29.2,26.3,27.75,27.4,27.4,[27.4],26.3,29.2,,29.2,0.58,27.5,26.0,26.3
2023-06-01 21:50:00,26.4,93.16,29.2,24.2,27.075,27.0,27.0,[27.0],24.2,29.2,,29.2,4.21,26.0,26.0,25.7
2023-06-01 21:55:00,26.4,100.35,29.4,25.4,27.5,27.3,27.3,[27.3],25.4,29.4,,29.4,0.58,27.5,26.0,25.8
2023-06-01 22:00:00,26.4,95.11,28.5,24.6,26.8,27.4,27.4,[27.4],24.6,28.5,,28.5,4.15,26.0,26.0,25.6
2023-06-01 22:05:00,26.4,101.34,28.5,24.9,26.875,27.2,27.2,[27.2],24.9,28.5,,28.5,0.58,27.0,26.0,25.6
2023-06-01 22:10:00,26.4,103.67,29.3,24.9,27.3,27.3,27.3,[27.3],24.9,29.3,,29.3,4.13,26.0,26.0,25.7
2023-06-01 22:15:00,26.4,97.08,29.1,24.4,26.975,26.9,26.9,[26.9],24.4,29.1,,29.1,0.58,26.5,26.0,25.3
2023-06-01 22:20:00,26.4,104.49,29.1,24.4,26.975,27.4,27.4,[27.4],24.4,29.1,,29.1,4.71,26.5,26.0,25.3
2023-06-01 22:25:00,26.4,88.94,28.7,24.2,26.725,26.9,26.9,[26.9],24.2,28.7,,28.7,0.64,26.0,26.0,25.3
2023-06-01 22:30:00,26.4,100.28,29.1,26.4,27.75,27.2,27.2,[27.2],26.4,29.1,,29.1,0.57,27.5,26.0,26.4
2023-06-01 22:35:00,26.3,93.4,29.1,24.4,27.075,27.0,27.0,[27.0],24.4,29.1,,29.1,4.58,26.0,26.0,25.7
2023-06-01 22:40:00,26.3,100.72,29.4,25.5,27.5,27.0,27.0,[27.0],25.5,29.4,,29.4,0.58,27.0,26.0,25.7
2023-06-01 22:45:00,26.3,101.44,28.8,24.7,27.05,26.9,26.9,[26.9],24.7,28.8,,28.8,4.19,26.0,26.0,25.9
2023-06-01 22:50:00,26.3,96.05,29.1,24.4,27.0,26.8,26.8,[26.8],24.4,29.1,,29.1,0.57,26.5,26.0,25.4
2023-06-01 22:55:00,26.3,103.22,29.1,26.7,27.9,27.3,27.3,[27.3],26.7,29.1,,29.1,4.97,27.5,26.0,26.7
2023-06-01 23:00:00,26.3,101.09,28.9,26.7,27.8,26.8,26.8,[26.8],26.7,28.9,,28.9,4.24,26.0,26.0,26.7
2023-06-01 23:05:00,26.3,100.57,29.3,26.0,27.65,27.4,27.4,[27.4],26.0,29.3,,29.3,0.58,27.5,26.0,26.0
2023-06-01 23:10:00,26.3,92.27,29.3,26.0,27.65,26.8,26.8,[26.8],26.0,29.3,,29.3,4.05,26.0,26.0,26.0
2023-06-01 23:15:00,26.2,99.78,29.3,25.6,27.475,27.0,27.0,[27.0],25.6,29.3,,29.3,0.58,27.0,26.0,25.7
2023-06-01 23:20:00,26.2,97.41,29.0,25.6,27.425,26.8,26.8,[26.8],25.6,29.0,,29.0,4.4,27.0,26.0,26.1
2023-06-01 23:25:00,26.2,96.64,29.2,24.6,27.275,26.8,26.8,[26.8],24.6,29.2,,29.2,0.58,26.5,26.0,26.1
2023-06-01 23:30:00,26.2,97.27,29.2,26.7,27.95,27.3,27.3,[27.3],26.7,29.2,,29.2,0.57,27.5,26.0,26.7
2023-06-01 23:35:00,26.2,100.19,28.8,24.5,26.95,27.0,27.0,[27.0],24.5,28.8,,28.8,4.76,26.0,26.0,25.7
2023-06-01 23:40:00,26.2,99.25,29.3,25.4,27.425,27.2,27.2,[27.2],25.4,29.3,,29.3,0.57,27.5,26.0,25.7
2023-06-01 23:45:00,26.2,92.6,29.3,25.4,27.375,26.9,26.9,[26.9],25.4,29.3,,29.3,4.17,26.0,26.0,25.5
2023-06-01 23:50:00,26.1,98.85,29.2,25.1,27.25,26.6,26.6,[26.6],25.1,29.2,,29.2,0.57,27.0,26.0,25.5
2023-06-01 23:55:00,26.2,97.32,29.2,26.6,27.9,27.4,27.4,[27.4],26.6,29.2,,29.2,5.04,27.5,26.0,26.6
2023-06-02 00:00:00,26.1,100.09,29.3,24.2,27.3,26.9,26.9,[26.9],24.2,29.3,,29.3,4.1,26.0,26.0,26.4
2023-06-02 00:05:00,26.1,92.69,29.2,26.1,27.65,27.5,27.5,[27.5],26.1,29.2,,29.2,0.57,27.5,26.0,26.1
2023-06-02 00:10:00,26.1,98.87,28.6,24.2,26.700000000000003,27.0,27.0,[27.0],24.2,28.6,,28.6,4.11,26.0,26.0,25.4
2023-06-02 00:15:00,26.1,99.81,29.0,25.5,27.3,27.4,27.4,[27.4],25.5,29.0,,29.0,0.58,27.5,26.0,25.7
2023-06-02 00:20:00,26.1,103.57,29.0,25.9,27.55,27.1,27.1,[27.1],25.9,29.0,,29.0,3.96,26.5,26.0,26.3
2023-06-02 00:25:00,26.1,94.44,29.1,24.0,27.125,26.7,26.7,[26.7],24.0,29.1,,29.1,0.73,26.0,26.0,26.3
2023-06-02 00:30:00,26.1,103.8,29.3,26.1,27.725,27.7,27.7,[27.7],26.1,29.3,,29.3,4.51,27.5,26.0,26.2
2023-06-02 00:35:00,26.1,97.81,29.3,26.1,27.700000000000003,26.7,26.7,[26.7],26.1,29.3,,29.3,4.47,26.0,26.0,26.1
2023-06-02 00:40:00,26.0,91.06,28.9,25.8,27.375,27.4,27.4,[27.4],25.8,28.9,,28.9,0.58,27.5,26.0,25.9
2023-06-02 00:45:00,26.1,97.03,28.5,24.4,26.75,27.3,27.3,[27.3],24.4,28.5,,28.5,4.1,26.0,26.0,25.6
2023-06-02 00:50:00,26.0,90.4,29.1,24.9,27.175,27.0,27.0,[27.0],24.9,29.1,,29.1,0.58,27.0,26.0,25.6
2023-06-02 00:55:00,26.0,102.49,29.4,26.9,28.15,27.4,27.4,[27.4],26.9,29.4,,29.4,4.26,27.5,26.0,26.9
2023-06-02 01:00:00,26.0,90.33,29.1,24.0,26.925,26.6,26.6,[26.6],24.0,29.1,,29.1,4.16,25.5,26.0,25.5
2023-06-02 01:05:00,26.0,97.86,29.1,26.0,27.55,27.1,27.1,[27.1],26.0,29.1,,29.1,0.58,27.5,26.0,26.0
2023-06-02 01:10:00,26.0,90.17,29.3,26.0,27.65,27.0,27.0,[27.0],26.0,29.3,,29.3,4.61,26.0,26.0,26.0
2023-06-02 01:15:00,26.0,97.74,29.3,24.7,27.225,26.9,26.9,[26.9],24.7,29.3,,29.3,0.58,27.0,26.0,25.6
2023-06-02 01:20:00,26.0,102.91,29.3,26.8,28.05,27.3,27.3,[27.3],26.8,29.3,,29.3,4.95,27.5,26.0,26.8
2023-06-02 01:25:00,25.9,98.01,29.0,24.1,27.125,26.8,26.8,[26.8],24.1,29.0,,29.0,4.19,25.5,26.0,26.4
2023-06-02 01:30:00,26.0,97.37,29.2,26.1,27.65,27.3,27.3,[27.3],26.1,29.2,,29.2,0.58,27.5,26.0,26.1
2023-06-02 01:35:00,25.9,97.65,28.9,24.1,26.85,26.9,26.9,[26.9],24.1,28.9,,28.9,4.11,26.0,26.0,25.5
2023-06-02 01:40:00,25.9,97.92,28.9,25.8,27.375,27.2,27.2,[27.2],25.8,28.9,,28.9,0.58,27.5,26.0,25.9
2023-06-02 01:45:00,25.9,90.43,28.6,24.5,26.85,27.0,27.0,[27.0],24.5,28.6,,28.6,4.61,26.0,26.0,25.7
2023-06-02 01:50:00,25.9,93.48,29.1,24.6,27.125000000000004,26.9,26.9,[26.9],24.6,29.1,,29.1,0.58,26.5,26.0,25.7
2023-06-02 01:55:00,25.9,94.99,28.7,25.2,27.15,27.4,27.4,[27.4],25.2,28.7,,28.7,4.6,26.5,26.0,26.0
2023-06-02 02:00:00,25.9,93.87,28.9,24.0,26.75,26.6,26.6,[26.6],24.0,28.9,,28.9,0.66,26.0,26.0,25.2
2023-06-02 02:05:00,25.8,94.73,29.3,26.5,27.9,27.0,27.0,[27.0],26.5,29.3,,29.3,0.58,27.5,26.0,26.5
2023-06-02 02:10:00,25.8,97.66,28.9,24.2,26.875,26.9,26.9,[26.9],24.2,28.9,,28.9,4.1,26.0,26.0,25.5
2023-06-02 02:15:00,25.9,97.22,29.1,25.4,27.325,27.2,27.2,[27.2],25.4,29.1,,29.1,0.58,27.0,26.0,25.7
2023-06-02 02:20:00,25.8,101.27,29.2,27.0,28.1,27.5,27.5,[27.5],27.0,29.2,,29.2,0.59,27.5,26.0,27.0
2023-06-02 02:25:00,25.8,96.9,29.0,24.3,27.0,27.0,27.0,[27.0],24.3,29.0,,29.0,4.46,26.0,26.0,25.7
2023-06-02 02:30:00,25.8,90.4,29.3,24.3,27.225,27.2,27.2,[27.2],24.3,29.3,,29.3,0.59,27.5,26.0,26.0
2023-06-02 02:35:00,25.8,101.17000000000002,29.3,25.9,27.725,27.1,27.1,[27.1],25.9,29.3,,29.3,4.03,26.5,26.0,26.4
2023-06-02 02:40:00,25.8,86.72,29.2,24.1,27.025,26.7,26.7,[26.7],24.1,29.2,,29.2,0.67,26.0,26.0,25.6
2023-06-02 02:45:00,25.8,97.67,29.2,26.3,27.75,27.5,27.5,[27.5],26.3,29.2,,29.2,0.58,27.5,26.0,26.3
2023-06-02 02:50:00,25.8,90.09,28.8,24.1,26.825000000000003,27.0,27.0,[27.0],24.1,28.8,,28.8,4.11,26.0,26.0,25.6
2023-06-02 02:55:00,25.7,97.68,29.2,25.8,27.5,26.9,26.9,[26.9],25.8,29.2,,29.2,0.58,27.0,26.0,25.8
2023-06-02 03:00:00,25.7,101.36,29.3,27.0,28.15,27.2,27.2,[27.2],27.0,29.3,,29.3,4.56,27.5,26.0,27.0
2023-06-02 03:05:00,25.7,90.9,29.0,24.2,26.950000000000003,26.9,26.9,[26.9],24.2,29.0,,29.0,4.13,25.5,26.0,25.6
2023-06-02 03:10:00,25.7,97.26,29.3,24.2,27.2,27.1,27.1,[27.1],24.2,29.3,,29.3,0.58,27.5,26.0,26.0
2023-06-02 03:15:00,25.7,89.87,28.9,26.2,27.55,26.6,26.6,[26.6],26.2,28.9,,28.9,4.21,26.0,26.0,26.2
2023-06-02 03:20:00,25.7,93.02,29.1,24.2,26.975,26.6,26.6,[26.6],24.2,29.1,,29.1,0.58,26.5,26.0,25.5
2023-06-02 03:25:00,25.6,94.31,28.9,24.2,27.0,27.1,27.1,[27.1],24.2,28.9,,28.9,4.08,26.5,26.0,26.0
2023-06-02 03:30:00,25.6,93.77,29.1,23.9,26.85,26.6,26.6,[26.6],23.9,29.1,,29.1,0.66,26.0,26.0,25.3
2023-06-02 03:35:00,25.6,90.47,29.1,26.0,27.55,27.4,27.4,[27.4],26.0,29.1,,29.1,0.58,27.0,26.0,26.0
2023-06-02 03:40:00,25.6,96.88,29.1,24.1,27.075000000000003,26.9,26.9,[26.9],24.1,29.1,,29.1,4.08,26.0,26.0,26.0
2023-06-02 03:45:00,25.6,90.44,29.2,25.4,27.4,27.2,27.2,[27.2],25.4,29.2,,29.2,0.58,27.0,26.0,25.8
2023-06-02 03:50:00,25.6,100.77,28.9,25.3,27.325,27.1,27.1,[27.1],25.3,28.9,,28.9,4.38,26.5,26.0,26.2
2023-06-02 03:55:00,25.6,86.15,28.9,24.0,26.8,26.7,26.7,[26.7],24.0,28.9,,28.9,0.65,26.0,26.0,25.4
2023-06-02 04:00:00,25.6,97.24,29.0,26.5,27.75,27.1,27.1,[27.1],26.5,29.0,,29.0,0.57,27.5,26.0,26.5
2023-06-02 04:05:00,25.6,90.08,29.1,25.4,27.5,27.1,27.1,[27.1],25.4,29.1,,29.1,4.93,26.5,26.0,26.4
2023-06-02 04:10:00,25.6,93.27,29.1,24.2,27.0,26.8,26.8,[26.8],24.2,29.1,,29.1,0.63,26.0,26.0,25.6
2023-06-02 04:15:00,25.5,93.99,29.2,25.9,27.625,27.4,27.4,[27.4],25.9,29.2,,29.2,4.53,27.0,26.0,26.2
2023-06-02 04:20:00,25.5,97.11,28.9,23.9,26.75,26.6,26.6,[26.6],23.9,28.9,,28.9,4.08,25.5,26.0,25.3
2023-06-02 04:25:00,25.5,90.39,29.2,23.9,27.075,27.2,27.2,[27.2],23.9,29.2,,29.2,0.57,27.5,26.0,26.0
2023-06-02 04:30:00,25.5,97.26,28.9,26.0,27.45,27.0,27.0,[27.0],26.0,28.9,,28.9,4.13,25.5,26.0,26.0
2023-06-02 04:35:00,25.5,90.21,29.2,24.9,27.225,27.0,27.0,[27.0],24.9,29.2,,29.2,0.58,27.0,26.0,25.6
2023-06-02 04:40:00,25.5,101.87,28.6,24.9,27.025,27.4,27.4,[27.4],24.9,28.6,,28.6,4.53,26.5,26.0,26.0
2023-06-02 04:45:00,25.4,86.09,28.6,24.1,26.825000000000003,26.7,26.7,[26.7],24.1,28.6,,28.6,0.64,26.0,26.0,26.0
2023-06-02 04:50:00,25.5,97.61,29.2,26.5,27.85,27.2,27.2,[27.2],26.5,29.2,,29.2,0.58,27.5,26.0,26.5
2023-06-02 04:55:00,25.4,94.63,29.4,27.0,28.2,27.3,27.3,[27.3],27.0,29.4,,29.4,5.06,27.5,26.0,27.0
2023-06-02 05:00:00,25.4,97.1,29.2,27.0,28.1,26.8,26.8,[26.8],27.0,29.2,,29.2,4.1,26.0,26.0,27.0
2023-06-02 05:05:00,25.4,90.27,29.4,26.1,27.775,27.3,27.3,[27.3],26.1,29.4,,29.4,0.57,27.5,26.0,26.2
2023-06-02 05:10:00,25.4,97.67,28.7,23.9,26.7,26.7,26.7,[26.7],23.9,28.7,,28.7,4.25,25.5,26.0,25.5
2023-06-02 05:15:00,25.4,90.26,28.7,23.9,26.775,26.9,26.9,[26.9],23.9,28.7,,28.7,0.58,27.5,26.0,25.8
2023-06-02 05:20:00,25.4,97.95,29.3,27.0,28.15,27.3,27.3,[27.3],27.0,29.3,,29.3,0.57,27.5,26.0,27.0
2023-06-02 05:25:00,25.3,91.01,28.9,27.0,27.95,26.8,26.8,[26.8],27.0,28.9,,28.9,4.39,25.5,26.0,27.0
2023-06-02 05:30:00,25.4,97.44,29.4,25.6,27.55,26.9,26.9,[26.9],25.6,29.4,,29.4,0.57,27.5,26.0,25.8
2023-06-02 05:35:00,25.3,94.18,29.3,26.2,27.825,27.2,27.2,[27.2],26.2,29.3,,29.3,3.99,27.0,26.0,26.5
2023-06-02 05:40:00,25.3,94.26,29.3,23.7,26.95,26.2,26.2,[26.2],23.7,29.3,,29.3,0.96,25.5,26.0,25.5
2023-06-02 05:45:00,25.3,90.61,29.3,23.7,26.95,27.3,27.3,[27.3],23.7,29.3,,29.3,0.57,27.5,26.0,25.5
2023-06-02 05:50:00,25.3,97.97,28.9,23.9,26.775,26.7,26.7,[26.7],23.9,28.9,,28.9,4.3,26.0,26.0,25.4
2023-06-02 05:55:00,25.3,90.4,29.1,25.4,27.35,27.2,27.2,[27.2],25.4,29.1,,29.1,0.57,27.5,26.0,25.8
2023-06-02 06:00:00,25.3,98.3,29.1,26.9,28.0,27.3,27.3,[27.3],26.9,29.1,,29.1,0.57,27.5,26.0,26.9
2023-06-02 06:05:00,25.3,90.81,29.3,24.2,27.2,26.7,26.7,[26.7],24.2,29.3,,29.3,4.33,25.5,26.0,26.0
2023-06-02 06:10:00,25.3,98.35,29.5,25.4,27.575000000000003,26.7,26.7,[26.7],25.4,29.5,,29.5,0.56,27.0,26.0,25.9
2023-06-02 06:15:00,25.3,91.9,29.5,27.1,28.3,27.1,27.1,[27.1],27.1,29.5,,29.5,0.56,27.5,26.0,27.1
2023-06-02 06:20:00,25.2,98.71,29.3,24.1,27.175,26.7,26.7,[26.7],24.1,29.3,,29.3,4.24,25.5,26.0,26.0
2023-06-02 06:25:00,25.3,91.27,29.5,24.1,27.275,27.0,27.0,[27.0],24.1,29.5,,29.5,0.57,27.5,26.0,26.0
2023-06-02 06:30:00,25.2,99.36,28.9,24.6,27.075000000000003,27.0,27.0,[27.0],24.6,28.9,,28.9,4.33,26.0,26.0,25.9
2023-06-02 06:35:00,25.3,90.89,29.3,24.5,27.15,26.8,26.8,[26.8],24.5,29.3,,29.3,0.56,25.5,26.0,25.5
2023-06-02 06:40:00,25.3,102.88,29.3,26.8,28.05,27.1,27.1,[27.1],26.8,29.3,,29.3,3.7,27.5,26.0,26.8
2023-06-02 06:45:00,25.3,91.36,29.0,24.1,27.1,26.7,26.7,[26.7],24.1,29.0,,29.0,4.4,25.5,26.0,26.3
2023-06-02 06:50:00,25.4,99.54,29.4,26.2,27.8,27.0,27.0,[27.0],26.2,29.4,,29.4,0.56,27.5,26.0,26.2
2023-06-02 06:55:00,25.4,102.65,29.2,26.0,27.6,27.3,27.3,[27.3],26.0,29.2,,29.2,4.11,26.5,26.0,26.0
2023-06-02 07:00:00,25.4,95.93,29.0,26.0,27.5,26.8,26.8,[26.8],26.0,29.0,,29.0,0.65,26.0,26.0,26.0
2023-06-02 07:05:00,25.4,102.0,29.0,26.0,27.55,27.3,27.3,[27.3],26.0,29.0,,29.0,4.26,27.0,26.0,26.2
2023-06-02 07:10:00,25.5,95.93,29.0,26.0,27.5,26.6,26.6,[26.6],26.0,29.0,,29.0,0.96,26.0,26.0,26.0
2023-06-02 07:15:00,25.5,99.21,29.2,26.7,27.95,27.3,27.3,[27.3],26.7,29.2,,29.2,0.56,27.5,26.0,26.7
2023-06-02 07:20:00,25.6,91.67,29.2,24.3,27.15,26.8,26.8,[26.8],24.3,29.2,,29.2,4.09,26.0,26.0,25.9
2023-06-02 07:25:00,25.7,98.29,29.4,24.3,27.225,26.9,26.9,[26.9],24.3,29.4,,29.4,0.56,27.0,26.0,25.8
2023-06-02 07:30:00,25.7,95.97,29.4,25.1,27.425,27.4,27.4,[27.4],25.1,29.4,,29.4,4.03,27.0,26.0,25.8
2023-06-02 07:35:00,25.7,95.1,29.0,24.3,27.175,26.9,26.9,[26.9],24.3,29.0,,29.0,0.72,26.0,26.0,26.4
2023-06-02 07:40:00,25.8,94.49,29.3,26.8,28.05,27.2,27.2,[27.2],26.8,29.3,,29.3,0.56,27.5,26.0,26.8
2023-06-02 07:45:00,25.8,99.07,28.9,24.3,26.925,26.7,26.7,[26.7],24.3,28.9,,28.9,4.25,26.0,26.0,25.6
2023-06-02 07:50:00,25.9,92.15,28.9,26.0,27.45,27.2,27.2,[27.2],26.0,28.9,,28.9,0.56,27.5,26.0,26.0
2023-06-02 07:55:00,25.9,98.88,28.6,24.3,26.875,27.0,27.0,[27.0],24.3,28.6,,28.6,4.1,26.0,26.0,26.0
2023-06-02 08:00:00,26.0,92.33,29.3,25.7,27.55,27.2,27.2,[27.2],25.7,29.3,,29.3,0.56,27.5,26.0,25.9
2023-06-02 08:05:00,26.0,99.67,28.7,24.4,26.825,26.9,26.9,[26.9],24.4,28.7,,28.7,4.26,26.0,26.0,25.5
2023-06-02 08:10:00,26.0,98.49,29.4,25.5,27.525,26.9,26.9,[26.9],25.5,29.4,,29.4,0.56,27.0,26.0,25.8
2023-06-02 08:15:00,26.1,99.18,28.3,24.6,26.700000000000003,27.1,27.1,[27.1],24.6,28.3,,28.3,4.15,26.0,26.0,25.6
2023-06-02 08:20:00,26.2,98.93,29.3,25.2,27.375,27.1,27.1,[27.1],25.2,29.3,,29.3,0.56,27.5,26.0,25.7
2023-06-02 08:25:00,26.2,95.96,28.5,24.7,26.85,27.0,27.0,[27.0],24.7,28.5,,28.5,4.15,26.0,26.0,25.7
2023-06-02 08:30:00,26.3,95.15,29.1,25.0,27.175,26.8,26.8,[26.8],25.0,29.1,,29.1,0.56,27.0,26.0,25.5
2023-06-02 08:35:00,26.3,95.72,28.7,24.7,26.95,26.9,26.9,[26.9],24.7,28.7,,28.7,4.37,26.0,26.0,25.7
2023-06-02 08:40:00,26.4,101.04,29.2,25.0,27.25,26.6,26.6,[26.6],25.0,29.2,,29.2,0.56,27.0,26.0,25.6
2023-06-02 08:45:00,26.4,97.01,28.7,24.6,26.9,26.5,26.5,[26.5],24.6,28.7,,28.7,4.21,26.0,26.0,25.6
2023-06-02 08:50:00,26.5,100.14,28.7,24.6,26.9,26.3,26.3,[26.3],24.6,28.7,,28.7,0.56,27.0,26.0,25.6
2023-06-02 08:55:00,26.5,103.81,29.3,24.8,27.25,26.8,26.8,[26.8],24.8,29.3,,29.3,4.2,26.0,26.0,25.6
2023-06-02 09:00:00,26.6,96.78,29.2,24.8,27.175,26.9,26.9,[26.9],24.8,29.2,,29.2,0.56,27.0,26.0,25.5
2023-06-02 09:05:00,26.6,104.13,28.4,24.8,26.8,26.9,26.9,[26.9],24.8,28.4,,28.4,4.08,26.0,26.0,25.6
2023-06-02 09:10:00,26.7,88.74,29.0,24.8,27.1,26.9,26.9,[26.9],24.8,29.0,,29.0,0.56,27.0,26.0,25.6
2023-06-02 09:15:00,26.7,104.36,28.4,24.8,26.775,27.1,27.1,[27.1],24.8,28.4,,28.4,4.13,26.0,26.0,25.5
2023-06-02 09:20:00,26.7,89.11,29.1,25.3,27.25,26.8,26.8,[26.8],25.3,29.1,,29.1,0.56,27.0,26.0,25.5
2023-06-02 09:25:00,26.9,104.55,28.6,24.8,26.9,27.0,27.0,[27.0],24.8,28.6,,28.6,4.13,26.0,26.0,25.6
2023-06-02 09:30:00,26.9,93.66,29.4,25.6,27.525,26.6,26.6,[26.6],25.6,29.4,,29.4,0.56,27.5,26.0,25.7
2023-06-02 09:35:00,27.0,100.15,28.7,24.7,26.925,26.7,26.7,[26.7],24.7,28.7,,28.7,4.54,26.0,26.0,25.6
2023-06-02 09:40:00,27.1,98.87,28.7,24.7,27.0,26.9,26.9,[26.9],24.7,28.7,,28.7,0.56,27.5,26.0,25.9
2023-06-02 09:45:00,27.1,92.72,28.3,24.4,26.575,26.6,26.6,[26.6],24.4,28.3,,28.3,4.14,26.0,26.0,25.3
2023-06-02 09:50:00,27.2,102.36,29.3,24.4,27.225,27.1,27.1,[27.1],24.4,29.3,,29.3,3.78,27.0,26.0,25.9
2023-06-02 09:55:00,27.2,92.5,28.6,24.4,26.725,26.6,26.6,[26.6],24.4,28.6,,28.6,4.53,26.0,26.0,25.3
2023-06-02 10:00:00,27.2,103.55,29.3,26.1,27.700000000000003,27.1,27.1,[27.1],26.1,29.3,,29.3,4.8,27.5,26.0,26.1
2023-06-02 10:05:00,27.4,89.22,29.3,24.4,27.275,26.6,26.6,[26.6],24.4,29.3,,29.3,4.3,26.0,26.0,26.1
2023-06-02 10:10:00,27.4,103.83,29.2,24.4,27.2,27.1,27.1,[27.1],24.4,29.2,,29.2,4.4,27.0,26.0,26.0
2023-06-02 10:15:00,27.4,89.07,29.2,25.8,27.5,26.8,26.8,[26.8],25.8,29.2,,29.2,0.61,26.5,26.0,25.8
2023-06-02 10:20:00,27.5,104.41,29.1,25.5,27.4,27.2,27.2,[27.2],25.5,29.1,,29.1,4.08,27.0,26.0,25.9
2023-06-02 10:25:00,27.5,95.33,28.7,25.5,27.1,26.8,26.8,[26.8],25.5,28.7,,28.7,0.56,27.0,26.0,25.5
2023-06-02 10:30:00,27.6,105.26,28.8,25.3,27.05,27.1,27.1,[27.1],25.3,28.8,,28.8,4.27,26.5,26.0,25.3
2023-06-02 10:35:00,27.6,95.99,29.0,25.4,27.3,26.8,26.8,[26.8],25.4,29.0,,29.0,0.55,27.5,26.0,25.8
2023-06-02 10:40:00,27.7,96.78,28.7,24.7,26.95,26.5,26.5,[26.5],24.7,28.7,,28.7,4.22,26.0,26.0,25.7
2023-06-02 10:45:00,27.7,95.59,29.4,26.0,27.7,27.1,27.1,[27.1],26.0,29.4,,29.4,3.16,27.5,26.0,26.0
2023-06-02 10:50:00,27.8,96.51,28.9,24.9,27.05,26.8,26.8,[26.8],24.9,28.9,,28.9,4.47,26.0,26.0,25.5
2023-06-02 10:55:00,27.8,105.03,28.9,26.5,27.7,27.1,27.1,[27.1],26.5,28.9,,28.9,4.71,28.0,26.0,26.5
2023-06-02 11:00:00,27.9,96.92,28.9,24.8,27.025,26.8,26.8,[26.8],24.8,28.9,,28.9,4.18,26.0,26.0,25.5
2023-06-02 11:05:00,27.9,104.52,29.6,26.2,27.9,27.3,27.3,[27.3],26.2,29.6,,29.6,4.26,27.5,26.0,26.2
2023-06-02 11:10:00,28.0,96.87,29.1,24.7,27.075000000000003,26.9,26.9,[26.9],24.7,29.1,,29.1,0.66,26.0,26.0,25.4
2023-06-02 11:15:00,28.0,104.89,29.5,25.8,27.65,27.1,27.1,[27.1],25.8,29.5,,29.5,4.2,27.0,26.0,25.8
2023-06-02 11:20:00,28.0,96.21,29.2,25.8,27.5,27.0,27.0,[27.0],25.8,29.2,,29.2,0.57,26.5,26.0,25.8
2023-06-02 11:25:00,28.0,97.39,29.4,25.3,27.525,26.8,26.8,[26.8],25.3,29.4,,29.4,4.19,26.5,26.0,26.0
2023-06-02 11:30:00,28.2,96.84,29.5,26.0,27.75,27.0,27.0,[27.0],26.0,29.5,,29.5,0.57,27.5,26.0,26.0
2023-06-02 11:35:00,28.2,97.76,29.4,25.4,27.475,27.3,27.3,[27.3],25.4,29.4,,29.4,4.29,26.5,26.0,25.7
2023-06-02 11:40:00,28.3,105.88,29.7,27.0,28.35,27.4,27.4,[27.4],27.0,29.7,,29.7,4.93,28.0,26.0,27.0
2023-06-02 11:45:00,28.3,93.97,29.2,27.0,28.1,26.9,26.9,[26.9],27.0,29.2,,29.2,4.26,26.0,26.0,27.0
2023-06-02 11:50:00,28.4,105.93,29.8,27.0,28.4,27.4,27.4,[27.4],27.0,29.8,,29.8,4.23,28.5,26.0,27.0
2023-06-02 11:55:00,28.4,104.71,29.3,24.8,27.325000000000003,26.8,26.8,[26.8],24.8,29.3,,29.3,4.39,26.0,26.0,25.9
2023-06-02 12:00:00,28.5,105.62,30.0,26.6,28.3,27.3,27.3,[27.3],26.6,30.0,,30.0,4.06,28.0,26.0,26.6
2023-06-02 12:05:00,28.5,101.61,29.3,24.7,27.275,26.7,26.7,[26.7],24.7,29.3,,29.3,0.98,26.5,26.0,25.8
2023-06-02 12:10:00,28.6,97.51,30.1,24.7,27.675,27.5,27.5,[27.5],24.7,30.1,,30.1,4.34,27.5,26.0,25.8
2023-06-02 12:15:00,28.7,101.93,30.1,25.6,28.075000000000003,27.4,27.4,[27.4],25.6,30.1,,30.1,0.57,27.0,26.0,26.5
2023-06-02 12:20:00,28.7,98.61,29.4,25.6,27.575000000000003,27.4,27.4,[27.4],25.6,29.4,,29.4,4.44,26.5,26.0,25.9
2023-06-02 12:25:00,28.7,102.35,29.4,26.2,27.8,27.2,27.2,[27.2],26.2,29.4,,29.4,0.57,27.5,26.0,26.2
2023-06-02 12:30:00,28.7,94.59,29.4,24.7,27.325,27.0,27.0,[27.0],24.7,29.4,,29.4,4.31,26.0,26.0,25.8
2023-06-02 12:35:00,28.6,106.2,29.8,27.4,28.6,27.6,27.6,[27.6],27.4,29.8,,29.8,0.6,28.5,26.0,27.4
