time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,1358333_c,1358333_h,1358333_r,1358333_s,1358334_c,1358334_h,1358334_r,1358334_s,1358338_c,1358338_h,1358338_r,1358338_s,1358341_c,1358341_h,1358341_r,1358341_s,1358342_c,1358342_h,1358342_r,1358342_s,3826022_c,3826022_h,3826022_r,3826022_s,3826023_c,3826023_h,3826023_r,3826023_s,3826024_c,3826024_h,3826024_r,3826024_s
2023-06-02 22:35:00,27.2,45411.92,31.8,25.2,28.0,26.8,26.8,[26.8],1.0,30.8,25.3,24.0,1.0,25.2,26.3,24.0,1.0,31.8,24.5,24.0,1.0,25.8,25.6,25.0,1.0,31.8,26.5,24.0,1.0,26.1,25.8,24.0,1.0,25.7,25.1,25.0,1.0,26.8,25.6,24.0
2023-06-02 22:40:00,27.3,45354.27,31.4,25.0,27.7875,26.7,26.7,[26.7],1.0,30.4,25.4,24.0,1.0,25.0,26.7,24.0,1.0,31.4,25.7,24.0,1.0,26.0,26.1,25.0,1.0,31.4,26.3,24.0,1.0,25.8,25.6,24.0,1.0,25.5,24.9,25.0,1.0,26.8,26.5,24.0
2023-06-02 22:45:00,27.3,45411.58,31.3,25.0,27.6625,26.5,26.5,[26.5],1.0,30.6,25.3,24.0,1.0,25.0,26.5,24.0,1.0,31.3,24.6,24.0,1.0,26.0,25.5,25.0,1.0,31.3,25.9,24.0,1.0,25.5,25.3,24.0,1.0,25.2,24.9,25.0,1.0,26.4,25.9,24.0
2023-06-02 22:50:00,27.2,45594.39,31.2,25.0,27.55,26.4,26.4,[26.4],1.0,30.2,25.3,24.0,1.0,25.0,26.3,24.0,1.0,31.2,24.6,24.0,1.0,25.6,25.5,25.0,1.0,31.2,26.0,24.0,1.0,25.5,25.9,24.0,1.0,25.2,24.9,25.0,1.0,26.5,25.6,24.0
2023-06-02 22:55:00,27.2,45505.91,31.2,24.8,27.5625,26.6,26.6,[26.6],1.0,30.0,25.2,24.0,1.0,24.8,26.7,24.0,1.0,31.2,25.5,24.0,1.0,25.7,25.8,25.0,1.0,31.2,26.3,24.0,1.0,25.7,25.9,24.0,1.0,25.4,25.1,25.0,1.0,26.5,26.3,24.0
2023-06-02 23:00:00,27.2,45336.23,31.1,24.8,27.425,26.4,26.4,[26.4],1.0,30.1,25.1,25.0,1.0,24.8,26.0,25.0,1.0,31.1,24.3,25.0,1.0,25.3,25.2,25.0,1.0,31.1,25.6,25.0,1.0,25.4,25.3,25.0,1.0,25.1,24.5,26.0,1.0,26.5,26.5,24.0
2023-06-02 23:05:00,27.3,45456.94,31.3,25.1,27.8,26.7,26.7,[26.7],1.0,30.5,26.4,25.0,1.0,25.1,27.3,25.0,1.0,31.3,26.1,25.0,1.0,26.2,26.3,25.0,1.0,31.3,27.1,25.0,1.0,25.8,27.4,25.0,1.0,25.6,26.1,26.0,1.0,26.6,26.9,25.0
2023-06-02 23:10:00,27.3,45406.97,31.6,25.1,27.9625,26.9,26.9,[26.9],1.0,30.4,25.9,25.0,1.0,25.1,27.2,25.0,1.0,31.6,25.6,25.0,1.0,26.2,26.1,25.0,1.0,31.6,27.2,25.0,1.0,26.2,27.0,25.0,1.0,25.9,26.0,26.0,1.0,26.7,26.8,25.0
2023-06-02 23:15:00,27.2,45341.08,31.6,25.1,28.025,26.9,26.9,[26.9],1.0,30.8,26.3,25.0,1.0,25.1,27.2,25.0,1.0,31.6,26.3,25.0,1.0,26.4,26.3,25.0,1.0,31.6,26.8,25.0,1.0,26.1,26.3,25.0,1.0,25.8,25.3,26.0,1.0,26.8,27.0,25.0
2023-06-02 23:20:00,27.2,45386.91,31.9,25.1,28.137500000000006,26.9,26.9,[26.9],1.0,30.8,26.6,25.0,1.0,25.1,27.3,25.0,1.0,31.9,25.7,25.0,1.0,26.4,26.2,25.0,1.0,31.9,27.0,25.0,1.0,26.4,27.1,25.0,1.0,25.8,25.9,26.0,1.0,26.8,26.5,25.0
2023-06-02 23:25:00,27.2,45344.53,32.0,25.2,28.175,27.0,27.0,[27.0],1.0,30.7,26.0,25.0,1.0,25.2,27.2,25.0,1.0,32.0,25.8,25.0,1.0,26.3,26.2,25.0,1.0,32.0,26.6,25.0,1.0,26.4,26.4,25.0,1.0,26.0,25.6,26.0,1.0,26.8,27.0,25.0
2023-06-02 23:30:00,27.2,45240.66,31.9,25.1,28.1,26.9,26.9,[26.9],1.0,30.7,26.6,25.0,1.0,25.1,27.2,25.0,1.0,31.9,25.7,25.0,1.0,26.1,26.0,25.0,1.0,31.9,26.8,25.0,1.0,26.4,26.5,25.0,1.0,25.9,25.8,26.0,1.0,26.8,26.5,25.0
2023-06-02 23:35:00,27.2,45181.93,31.9,24.9,27.875,26.9,26.9,[26.9],1.0,30.9,25.1,24.0,1.0,24.9,25.7,24.0,1.0,31.9,24.2,24.0,1.0,24.9,23.8,24.0,1.0,31.9,26.3,24.0,1.0,26.0,25.7,24.0,1.0,25.6,25.0,24.0,1.0,26.9,24.1,24.0
2023-06-02 23:40:00,27.2,45078.61,31.9,24.7,27.725,26.6,26.6,[26.6],1.0,30.6,25.3,24.0,1.0,24.7,26.2,24.0,1.0,31.9,25.2,24.0,1.0,25.0,25.3,24.0,1.0,31.9,26.0,24.0,1.0,25.7,25.6,24.0,1.0,25.4,24.7,24.0,1.0,26.6,25.9,24.0
2023-06-02 23:45:00,27.2,44983.11,31.5,24.7,27.6125,26.4,26.4,[26.4],1.0,30.6,25.4,24.0,1.0,24.7,26.2,24.0,1.0,31.5,25.0,24.0,1.0,25.2,25.3,24.0,1.0,31.5,26.0,24.0,1.0,25.5,25.3,24.0,1.0,25.2,24.7,24.0,1.0,26.7,25.8,24.0
2023-06-02 23:50:00,27.2,45109.11,31.2,24.6,27.4875,26.5,26.5,[26.5],1.0,30.5,25.2,24.0,1.0,24.6,26.3,24.0,1.0,31.2,24.9,24.0,1.0,25.2,25.2,24.0,1.0,31.2,26.0,24.0,1.0,25.4,26.0,24.0,1.0,25.2,25.0,24.0,1.0,26.6,25.7,24.0
2023-06-02 23:55:00,27.2,45069.81,31.2,24.7,27.5125,26.5,26.5,[26.5],1.0,30.3,25.2,24.0,1.0,24.7,26.2,24.0,1.0,31.2,24.8,24.0,1.0,25.3,25.2,24.0,1.0,31.2,26.1,24.0,1.0,25.5,25.5,24.0,1.0,25.3,24.7,24.0,1.0,26.6,25.7,24.0
2023-06-03 00:00:00,27.2,45070.84,31.2,24.6,27.5125,26.5,26.5,[26.5],1.0,30.4,25.7,25.0,1.0,24.6,26.2,25.0,1.0,31.2,24.8,25.0,1.0,25.3,25.2,25.0,1.0,31.2,26.3,25.0,1.0,25.5,26.4,24.0,1.0,25.3,25.2,24.0,1.0,26.6,25.7,24.0
2023-06-03 00:05:00,27.2,45171.29,31.3,24.7,27.7625,26.9,26.9,[26.9],1.0,30.9,26.6,25.0,1.0,24.7,27.0,25.0,1.0,31.3,25.7,25.0,1.0,25.7,25.7,25.0,1.0,31.3,26.9,25.0,1.0,25.7,26.8,25.0,1.0,25.7,25.6,25.0,1.0,26.8,26.5,25.0
2023-06-03 00:10:00,27.1,45157.12,31.6,24.9,27.9125,26.9,26.9,[26.9],1.0,30.6,26.2,25.0,1.0,24.9,27.1,25.0,1.0,31.6,25.6,25.0,1.0,25.7,25.6,25.0,1.0,31.6,26.7,25.0,1.0,25.9,26.3,25.0,1.0,25.9,25.5,25.0,1.0,27.1,26.4,25.0
2023-06-03 00:15:00,27.2,45124.67,31.6,24.8,27.975,27.0,27.0,[27.0],1.0,30.4,26.0,25.0,1.0,24.8,27.0,25.0,1.0,31.6,26.3,25.0,1.0,26.0,26.0,25.0,1.0,31.6,27.0,25.0,1.0,26.2,27.1,25.0,1.0,25.9,25.8,25.0,1.0,27.3,26.8,25.0
2023-06-03 00:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-03 00:25:00,27.2,45009.97,31.8,24.9,28.1,27.3,27.3,[27.3],1.0,30.6,26.5,25.0,1.0,24.9,26.9,25.0,1.0,31.8,25.8,25.0,1.0,25.7,25.8,25.0,1.0,31.8,27.2,25.0,1.0,26.5,26.9,25.0,1.0,26.2,25.9,25.0,1.0,27.3,26.1,25.0
2023-06-03 00:30:00,27.1,45153.09,32.0,24.9,28.15,26.9,26.9,[26.9],1.0,30.8,26.0,25.0,1.0,24.9,27.1,25.0,1.0,32.0,25.8,25.0,1.0,25.7,26.0,25.0,1.0,32.0,26.6,25.0,1.0,26.6,26.4,25.0,1.0,25.9,27.3,25.0,1.0,27.3,26.4,25.0
2023-06-03 00:35:00,27.1,45014.57,32.0,24.6,28.037500000000005,26.9,26.9,[26.9],1.0,30.5,25.1,24.0,1.0,24.6,25.8,24.0,1.0,32.0,25.5,25.0,1.0,25.7,24.5,24.0,1.0,32.0,26.5,24.0,1.0,26.3,26.0,24.0,1.0,25.9,25.3,25.0,1.0,27.3,25.6,24.0
2023-06-03 00:40:00,27.1,45039.85,31.9,24.6,27.8625,26.9,26.9,[26.9],1.0,30.5,25.3,24.0,1.0,24.6,26.4,24.0,1.0,31.9,25.9,25.0,1.0,25.3,25.0,24.0,1.0,31.9,26.1,24.0,1.0,26.0,25.8,24.0,1.0,25.7,25.3,25.0,1.0,27.0,25.7,24.0
2023-06-03 00:45:00,27.1,44897.31,31.5,24.4,27.725,26.6,26.6,[26.6],1.0,30.6,25.6,24.0,1.0,24.4,26.3,24.0,1.0,31.5,25.7,25.0,1.0,25.4,24.8,24.0,1.0,31.5,26.3,24.0,1.0,25.8,25.7,24.0,1.0,25.7,24.9,25.0,1.0,26.9,25.5,24.0
2023-06-03 00:50:00,27.1,44816.52,31.5,24.4,27.65,26.5,26.5,[26.5],1.0,30.3,24.9,24.0,1.0,24.4,25.7,24.0,1.0,31.5,25.4,25.0,1.0,25.4,24.5,24.0,1.0,31.5,26.0,24.0,1.0,25.8,25.5,24.0,1.0,25.4,24.6,25.0,1.0,26.9,25.0,24.0
2023-06-03 00:55:00,27.1,,31.1,24.4,27.525,26.5,26.5,[26.5],1.0,30.3,25.3,24.0,1.0,24.4,26.2,24.0,1.0,31.1,25.9,25.0,1.0,25.6,25.2,24.0,1.0,31.1,26.2,24.0,1.0,25.6,25.9,24.0,1.0,25.3,25.0,25.0,1.0,26.8,26.6,24.0
2023-06-03 01:00:00,27.2,44808.45,31.1,24.3,27.4875,26.6,26.6,[26.6],1.0,30.2,25.8,24.0,1.0,24.3,26.0,24.0,1.0,31.1,25.2,25.0,1.0,25.6,24.1,24.0,1.0,31.1,26.5,24.0,1.0,25.6,26.3,24.0,1.0,25.2,25.0,25.0,1.0,26.8,24.8,24.0
2023-06-03 01:05:00,27.2,44842.96,31.3,24.2,27.6125,26.7,26.7,[26.7],1.0,30.2,26.7,25.0,1.0,24.2,27.1,25.0,1.0,31.3,26.1,26.0,1.0,25.8,25.7,25.0,1.0,31.3,26.3,25.0,1.0,25.7,26.1,25.0,1.0,25.3,25.1,26.0,1.0,27.1,27.0,25.0
2023-06-03 01:10:00,27.1,44837.64,31.2,24.8,27.85,26.8,26.8,[26.8],1.0,30.2,25.9,25.0,1.0,24.8,27.2,25.0,1.0,31.2,26.8,26.0,1.0,26.2,25.9,25.0,1.0,31.2,27.1,25.0,1.0,26.1,26.9,25.0,1.0,25.8,25.8,26.0,1.0,27.3,27.3,25.0
2023-06-03 01:15:00,27.1,44950.3,31.6,24.9,28.1125,27.1,27.1,[27.1],1.0,30.4,26.4,25.0,1.0,24.9,27.2,25.0,1.0,31.6,26.3,26.0,1.0,26.4,26.1,25.0,1.0,31.6,27.3,25.0,1.0,26.4,27.1,25.0,1.0,26.1,26.4,26.0,1.0,27.5,26.4,25.0
2023-06-03 01:20:00,27.1,44943.95,31.6,24.9,28.1625,27.2,27.2,[27.2],1.0,30.4,26.8,25.0,1.0,24.9,27.3,25.0,1.0,31.6,26.9,26.0,1.0,26.5,26.3,25.0,1.0,31.6,27.7,25.0,1.0,26.4,29.4,25.0,1.0,26.3,26.5,26.0,1.0,27.6,27.4,25.0
2023-06-03 01:25:00,27.1,44849.16,31.7,25.0,28.225,26.9,26.9,[26.9],1.0,30.6,26.8,25.0,1.0,25.0,27.3,25.0,1.0,31.7,26.9,26.0,1.0,26.5,26.3,25.0,1.0,31.7,26.6,25.0,1.0,26.6,26.0,25.0,1.0,26.0,26.5,26.0,1.0,27.7,26.4,25.0
2023-06-03 01:30:00,27.1,,31.7,25.0,28.225,27.0,27.0,[27.0],1.0,30.6,26.0,24.0,1.0,25.0,27.2,24.0,1.0,31.7,27.0,25.0,1.0,26.7,26.4,24.0,1.0,31.7,27.1,24.0,1.0,26.4,26.9,25.0,1.0,26.1,25.8,25.0,1.0,27.6,27.0,24.0
2023-06-03 01:35:00,27.1,44719.14,31.7,24.5,27.912499999999994,26.8,26.8,[26.8],1.0,30.6,25.4,24.0,1.0,24.5,25.6,24.0,1.0,31.7,25.0,25.0,1.0,25.4,24.2,24.0,1.0,31.7,26.2,24.0,1.0,26.1,26.9,24.0,1.0,26.1,26.3,25.0,1.0,27.2,25.0,24.0
2023-06-03 01:40:00,27.1,44775.37,31.4,24.5,27.725,26.5,26.5,[26.5],1.0,30.5,25.2,24.0,1.0,24.5,26.1,24.0,1.0,31.4,26.1,25.0,1.0,25.4,25.5,24.0,1.0,31.4,25.8,24.0,1.0,25.8,25.5,24.0,1.0,25.6,24.7,25.0,1.0,27.2,26.3,24.0
2023-06-03 01:45:00,27.1,44656.99,31.2,24.1,27.5125,26.4,26.4,[26.4],1.0,30.6,26.0,24.0,1.0,24.1,25.9,24.0,1.0,31.2,25.5,25.0,1.0,25.5,24.6,24.0,1.0,31.2,25.6,24.0,1.0,25.5,25.2,24.0,1.0,25.2,24.7,25.0,1.0,26.8,25.8,24.0
2023-06-03 01:50:00,27.1,44676.97,31.1,24.4,27.5875,26.4,26.4,[26.4],1.0,30.6,25.3,24.0,1.0,24.4,26.1,24.0,1.0,31.1,26.1,25.0,1.0,25.7,25.4,24.0,1.0,31.1,25.5,24.0,1.0,25.5,25.4,24.0,1.0,25.2,24.4,25.0,1.0,27.1,26.2,24.0
2023-06-03 01:55:00,27.1,44660.84,31.1,24.4,27.5125,26.5,26.5,[26.5],1.0,30.4,25.2,24.0,1.0,24.4,25.6,24.0,1.0,31.1,25.3,25.0,1.0,25.6,24.3,24.0,1.0,31.1,26.3,24.0,1.0,25.6,26.8,24.0,1.0,25.2,24.7,25.0,1.0,26.7,25.7,24.0
2023-06-03 02:00:00,27.1,44902.2,31.1,24.2,27.475,26.3,26.3,[26.3],1.0,30.4,26.2,24.0,1.0,24.2,26.3,24.0,1.0,31.1,25.7,25.0,1.0,25.8,25.3,25.0,1.0,31.1,25.7,24.0,1.0,25.3,25.1,24.0,1.0,25.2,26.1,25.0,1.0,26.7,25.8,24.0
2023-06-03 02:05:00,27.1,44912.56,31.1,24.5,27.625,26.7,26.7,[26.7],1.0,30.5,26.3,25.0,1.0,24.5,27.0,25.0,1.0,31.1,26.4,26.0,1.0,25.9,25.8,25.0,1.0,31.1,26.9,25.0,1.0,25.9,27.3,25.0,1.0,25.1,26.0,26.0,1.0,26.9,26.9,25.0
2023-06-03 02:10:00,27.1,44722.0,,,,27.0,27.0,[27.0],1.0,,25.8,25.0,1.0,,26.9,25.0,1.0,,27.0,26.0,1.0,,26.2,25.0,1.0,,26.9,25.0,1.0,,27.0,25.0,1.0,,26.0,26.0,1.0,,27.1,25.0
2023-06-03 02:15:00,27.0,44805.9,31.4,24.8,28.0375,26.8,26.8,[26.8],1.0,30.8,26.3,25.0,1.0,24.8,27.2,25.0,1.0,31.4,26.3,26.0,1.0,26.3,26.1,25.0,1.0,31.4,26.1,25.0,1.0,26.4,25.8,25.0,1.0,25.7,25.1,26.0,1.0,27.5,26.5,25.0
2023-06-03 02:20:00,27.0,44907.47,31.4,24.9,28.0,27.0,27.0,[27.0],1.0,30.8,27.0,25.0,1.0,24.9,27.6,25.0,1.0,31.4,26.9,26.0,1.0,26.3,26.3,25.0,1.0,31.4,27.1,25.0,1.0,26.0,27.0,25.0,1.0,25.7,26.1,26.0,1.0,27.5,27.2,25.0
2023-06-03 02:25:00,27.0,44825.19,31.7,24.9,28.2375,27.0,27.0,[27.0],1.0,30.9,25.5,25.0,1.0,24.9,26.8,25.0,1.0,31.7,26.3,26.0,1.0,26.7,26.1,25.0,1.0,31.7,27.2,25.0,1.0,26.4,27.3,25.0,1.0,26.0,26.1,26.0,1.0,27.6,26.6,25.0
2023-06-03 02:30:00,27.0,44834.29,31.7,24.9,28.25,26.8,26.8,[26.8],1.0,30.9,26.4,25.0,1.0,24.9,27.3,25.0,1.0,31.7,26.8,26.0,1.0,26.6,26.4,25.0,1.0,31.7,26.8,24.0,1.0,26.4,26.1,25.0,1.0,26.2,25.5,26.0,1.0,27.6,27.0,25.0
2023-06-03 02:35:00,27.0,44704.6,31.7,25.0,28.262500000000003,26.6,26.6,[26.6],1.0,30.7,26.3,24.0,1.0,25.0,27.3,25.0,1.0,31.7,25.1,25.0,1.0,26.8,26.4,24.0,1.0,31.7,26.8,24.0,1.0,26.3,25.6,24.0,1.0,26.1,25.4,25.0,1.0,27.8,26.7,24.0
2023-06-03 02:40:00,27.0,44712.02,31.6,24.6,27.887500000000003,26.3,26.3,[26.3],1.0,30.6,26.1,24.0,1.0,24.6,26.8,25.0,1.0,31.6,26.0,25.0,1.0,25.7,24.8,24.0,1.0,31.6,26.4,24.0,1.0,25.9,25.5,24.0,1.0,25.6,24.6,25.0,1.0,27.5,26.1,24.0
2023-06-03 02:45:00,27.0,44724.61,31.3,25.0,27.775,26.5,26.5,[26.5],1.0,30.5,25.1,24.0,1.0,25.0,26.1,25.0,1.0,31.3,25.5,25.0,1.0,25.5,23.7,24.0,1.0,31.3,25.9,24.0,1.0,25.7,25.3,24.0,1.0,25.4,24.4,25.0,1.0,27.5,26.2,24.0
2023-06-03 02:50:00,27.0,44707.75,31.0,25.0,27.5375,26.3,26.3,[26.3],1.0,30.3,25.4,24.0,1.0,25.2,26.5,25.0,1.0,31.0,25.7,25.0,1.0,25.0,23.7,24.0,1.0,31.0,25.6,24.0,1.0,25.6,25.1,24.0,1.0,25.2,24.3,25.0,1.0,27.0,25.6,24.0
2023-06-03 02:55:00,27.0,44797.72,31.0,25.1,27.5125,26.5,26.5,[26.5],1.0,30.0,25.4,24.0,1.0,25.1,26.6,25.0,1.0,31.0,25.8,25.0,1.0,25.1,24.4,24.0,1.0,31.0,26.1,24.0,1.0,25.4,25.7,24.0,1.0,25.1,24.5,25.0,1.0,27.4,26.8,24.0
2023-06-03 03:00:00,27.0,44791.61,31.0,25.1,27.5375,26.6,26.6,[26.6],1.0,30.1,25.5,24.0,1.0,25.2,26.5,25.0,1.0,31.0,25.5,25.0,1.0,25.1,24.1,24.0,1.0,31.0,25.9,24.0,1.0,25.6,25.7,24.0,1.0,25.2,25.0,25.0,1.0,27.1,25.9,24.0
2023-06-03 03:05:00,27.0,44976.57,31.1,25.1,27.6,26.8,26.8,[26.8],1.0,30.1,26.4,25.0,1.0,25.2,27.0,26.0,1.0,31.1,26.3,26.0,1.0,25.1,25.1,25.0,1.0,31.1,26.7,25.0,1.0,25.6,26.5,25.0,1.0,25.3,25.3,26.0,1.0,27.3,27.1,25.0
2023-06-03 03:10:00,27.0,44960.28999999999,31.1,25.6,27.9625,27.1,27.1,[27.1],1.0,30.5,26.2,25.0,1.0,26.8,27.6,26.0,1.0,31.1,27.0,26.0,1.0,25.6,26.3,25.0,1.0,31.1,27.3,25.0,1.0,25.8,27.1,25.0,1.0,25.6,25.8,26.0,1.0,27.2,27.3,25.0
2023-06-03 03:15:00,27.0,44852.51,31.4,26.2,28.2375,27.3,27.3,[27.3],1.0,30.6,27.0,25.0,1.0,26.2,27.3,26.0,1.0,31.4,26.2,26.0,1.0,26.2,26.5,25.0,1.0,31.4,27.4,25.0,1.0,26.3,27.2,25.0,1.0,26.2,26.1,26.0,1.0,27.6,26.9,25.0
2023-06-03 03:20:00,27.0,44857.53,31.8,26.0,28.4375,27.1,27.1,[27.1],1.0,30.8,27.0,25.0,1.0,26.7,27.0,26.0,1.0,31.8,26.9,26.0,1.0,26.4,24.8,25.0,1.0,31.8,27.4,25.0,1.0,26.3,27.3,25.0,1.0,26.0,26.1,26.0,1.0,27.7,27.4,25.0
2023-06-03 03:25:00,27.0,44741.76,31.7,26.2,28.475,27.1,27.1,[27.1],1.0,30.9,25.9,25.0,1.0,26.7,27.7,26.0,1.0,31.7,26.6,26.0,1.0,26.2,26.2,25.0,1.0,31.7,27.1,25.0,1.0,26.4,26.4,25.0,1.0,26.2,25.5,26.0,1.0,28.0,27.0,25.0
2023-06-03 03:30:00,27.0,44881.33,31.7,25.9,28.2875,26.9,26.9,[26.9],1.0,30.7,26.6,25.0,1.0,25.9,27.6,26.0,1.0,31.7,26.7,26.0,1.0,26.2,26.3,25.0,1.0,31.7,26.3,25.0,1.0,26.2,25.8,25.0,1.0,25.9,25.0,26.0,1.0,28.0,27.0,25.0
2023-06-03 03:35:00,27.1,44824.79,31.8,25.8,28.2125,26.9,26.9,[26.9],1.0,30.4,25.4,24.0,1.0,26.0,26.6,26.0,1.0,31.8,25.1,25.0,1.0,25.9,23.5,24.0,1.0,31.8,26.5,24.0,1.0,26.2,26.1,24.0,1.0,25.8,25.4,25.0,1.0,27.8,25.3,25.0
2023-06-03 03:40:00,27.1,44802.47,31.6,25.5,28.2125,26.7,26.7,[26.7],1.0,30.5,26.0,24.0,1.0,27.2,27.4,26.0,1.0,31.6,26.2,25.0,1.0,25.5,24.8,24.0,1.0,31.6,26.3,24.0,1.0,25.9,25.7,24.0,1.0,25.8,24.9,25.0,1.0,27.6,26.6,25.0
2023-06-03 03:45:00,27.0,44703.01,31.4,25.3,28.1625,26.5,26.5,[26.5],1.0,30.5,25.5,24.0,1.0,27.2,26.5,26.0,1.0,31.4,25.6,25.0,1.0,26.0,24.7,24.0,1.0,31.4,26.0,24.0,1.0,25.9,25.7,24.0,1.0,25.3,24.5,25.0,1.0,27.6,25.9,25.0
2023-06-03 03:50:00,,44706.86,31.1,25.3,27.875,26.4,26.4,[26.4],1.0,30.2,25.8,24.0,1.0,26.3,27.1,26.0,1.0,31.1,25.8,25.0,1.0,25.9,23.7,24.0,1.0,31.1,26.4,24.0,1.0,25.6,25.8,24.0,1.0,25.3,24.6,25.0,1.0,27.5,25.8,25.0
2023-06-03 03:55:00,27.0,44719.77,31.2,25.3,27.987500000000004,26.5,26.5,[26.5],1.0,30.3,25.8,24.0,1.0,27.0,27.3,26.0,1.0,31.2,26.2,25.0,1.0,25.8,25.6,24.0,1.0,31.2,26.2,24.0,1.0,25.8,25.7,24.0,1.0,25.3,24.8,25.0,1.0,27.3,26.9,25.0
2023-06-03 04:00:00,27.0,44757.01,31.2,25.4,28.000000000000004,26.2,26.2,[26.2],1.0,30.3,25.5,25.0,1.0,27.0,26.6,26.0,1.0,31.2,25.4,26.0,1.0,25.8,23.4,24.0,1.0,31.2,26.0,24.0,1.0,25.8,25.1,25.0,1.0,25.4,24.4,26.0,1.0,27.3,25.5,26.0
2023-06-03 04:05:00,27.0,44867.96,31.1,25.2,27.85,26.6,26.6,[26.6],1.0,29.9,26.6,25.0,1.0,26.3,27.9,27.0,1.0,31.1,26.6,26.0,1.0,26.3,26.2,25.0,1.0,31.1,26.8,25.0,1.0,25.5,26.7,25.0,1.0,25.2,25.4,26.0,1.0,27.4,27.5,26.0
2023-06-03 04:10:00,27.0,44815.14,31.2,25.5,28.2625,27.0,27.0,[27.0],1.0,30.6,26.5,25.0,1.0,27.8,27.4,27.0,1.0,31.2,26.1,26.0,1.0,26.3,24.2,25.0,1.0,31.2,27.2,25.0,1.0,25.9,27.0,25.0,1.0,25.5,25.8,26.0,1.0,27.6,26.2,26.0
2023-06-03 04:15:00,27.0,44804.07,31.4,26.2,28.525,27.2,27.2,[27.2],1.0,30.6,26.4,25.0,1.0,27.9,27.4,27.0,1.0,31.4,26.9,26.0,1.0,26.7,26.1,25.0,1.0,31.4,27.2,25.0,1.0,26.2,27.3,25.0,1.0,26.2,25.9,26.0,1.0,27.8,27.4,26.0
2023-06-03 04:20:00,26.9,44887.36,31.6,26.2,28.6875,27.2,27.2,[27.2],1.0,30.8,26.4,25.0,1.0,28.2,27.6,27.0,1.0,31.6,26.3,26.0,1.0,26.7,24.3,25.0,1.0,31.6,26.8,25.0,1.0,26.4,26.4,25.0,1.0,26.2,25.5,26.0,1.0,28.0,26.3,26.0
2023-06-03 04:25:00,26.8,44906.47,31.7,26.0,28.7625,27.1,27.1,[27.1],1.0,31.1,26.5,25.0,1.0,28.5,28.3,27.0,1.0,31.7,27.0,26.0,1.0,27.0,26.5,25.0,1.0,31.7,26.4,25.0,1.0,26.2,27.0,25.0,1.0,26.0,25.5,26.0,1.0,27.9,27.5,26.0
2023-06-03 04:30:00,26.8,44994.87,31.7,26.0,28.7875,27.1,27.1,[27.1],1.0,31.1,26.6,25.0,1.0,28.5,28.0,26.0,1.0,31.7,26.6,26.0,1.0,27.1,25.2,25.0,1.0,31.7,26.7,24.0,1.0,26.3,26.9,24.0,1.0,26.0,25.8,26.0,1.0,27.9,26.7,26.0
2023-06-03 04:35:00,26.9,44922.32,31.8,26.0,28.775,26.9,26.9,[26.9],1.0,31.0,26.3,25.0,1.0,28.5,27.3,26.0,1.0,31.8,25.2,25.0,1.0,27.2,23.4,24.0,1.0,31.8,26.4,24.0,1.0,26.4,25.7,24.0,1.0,26.0,25.0,25.0,1.0,27.5,25.5,25.0
2023-06-03 04:40:00,26.9,44914.27,31.5,25.5,28.0625,26.8,26.8,[26.8],1.0,30.8,26.3,25.0,1.0,26.0,27.9,26.0,1.0,31.5,26.2,25.0,1.0,25.9,25.5,24.0,1.0,31.5,26.4,24.0,1.0,25.9,25.5,24.0,1.0,25.5,24.6,25.0,1.0,27.4,26.8,25.0
2023-06-03 04:45:00,26.9,44792.52999999999,31.5,25.5,28.025,26.6,26.6,[26.6],1.0,30.8,26.0,25.0,1.0,26.0,27.5,26.0,1.0,31.5,25.3,25.0,1.0,25.9,23.5,24.0,1.0,31.5,25.9,24.0,1.0,25.6,25.4,24.0,1.0,25.5,24.5,25.0,1.0,27.4,25.3,25.0
2023-06-03 04:50:00,26.9,,31.1,25.2,27.7125,26.4,26.4,[26.4],1.0,30.4,26.2,25.0,1.0,25.5,27.3,26.0,1.0,31.1,25.9,25.0,1.0,25.7,24.0,24.0,1.0,31.1,26.0,24.0,1.0,25.5,25.2,24.0,1.0,25.2,24.8,25.0,1.0,27.2,25.9,25.0
2023-06-03 04:55:00,26.9,44967.18,31.2,25.3,27.9625,26.5,26.5,[26.5],1.0,30.6,26.8,25.0,1.0,26.7,27.3,26.0,1.0,31.2,25.9,25.0,1.0,25.8,25.3,24.0,1.0,31.2,26.7,24.0,1.0,25.7,25.8,24.0,1.0,25.3,25.0,25.0,1.0,27.2,26.7,25.0
2023-06-03 05:00:00,26.9,44835.64,31.2,25.2,27.899999999999995,26.5,26.5,[26.5],1.0,30.7,26.4,25.0,1.0,26.2,27.1,27.0,1.0,31.2,25.4,26.0,1.0,26.0,24.6,25.0,1.0,31.2,25.7,25.0,1.0,25.5,25.3,25.0,1.0,25.2,24.5,25.0,1.0,27.2,25.5,26.0
2023-06-03 05:05:00,26.9,44902.03,31.2,25.6,28.2,26.8,26.8,[26.8],1.0,30.7,26.4,25.0,1.0,27.6,27.7,27.0,1.0,31.2,26.2,26.0,1.0,26.3,25.9,25.0,1.0,31.2,27.3,25.0,1.0,25.8,27.3,25.0,1.0,25.6,26.0,26.0,1.0,27.2,27.0,26.0
