time,outdoor_t,room_total_power,env_avg,env_h,env_list,3804556_c,3804556_p,3804556_r,3804556_s
2023-06-02 08:35:00,29.0,23.540000000000003,28.0,28.0,[28.0],1.0,0.13,28.9,26.0
2023-06-02 08:40:00,29.1,23.68,28.0,28.0,[28.0],1.0,0.13,29.2,26.0
2023-06-02 08:45:00,29.1,23.51,28.0,28.0,[28.0],1.0,0.13,29.0,26.0
2023-06-02 08:50:00,29.2,23.69,28.1,28.1,[28.1],1.0,0.13,29.0,26.0
2023-06-02 08:55:00,29.2,23.5,28.0,28.0,[28.0],1.0,0.13,29.1,26.0
2023-06-02 09:00:00,29.2,23.55,28.0,28.0,[28.0],1.0,0.13,29.1,26.0
2023-06-02 09:05:00,29.2,23.540000000000003,27.9,27.9,[27.9],1.0,0.13,29.1,26.0
2023-06-02 09:10:00,29.2,23.58,27.9,27.9,[27.9],1.0,0.13,29.0,26.0
2023-06-02 09:15:00,29.3,23.49,27.7,27.7,[27.7],1.0,0.13,28.7,26.0
2023-06-02 09:20:00,29.3,23.520000000000003,27.7,27.7,[27.7],1.0,0.13,28.8,26.0
2023-06-02 09:25:00,29.4,23.49,27.7,27.7,[27.7],1.0,0.13,28.8,26.0
2023-06-02 09:30:00,29.4,23.5,27.6,27.6,[27.6],1.0,0.13,28.8,26.0
2023-06-02 09:35:00,29.4,23.49,27.7,27.7,[27.7],1.0,0.13,28.4,26.0
2023-06-02 09:40:00,29.4,23.69,27.7,27.7,[27.7],1.0,0.13,28.4,26.0
2023-06-02 09:45:00,29.4,23.69,27.6,27.6,[27.6],1.0,0.14,28.4,26.0
2023-06-02 09:50:00,29.5,23.59,27.6,27.6,[27.6],1.0,0.13,28.7,26.0
2023-06-02 09:55:00,29.5,23.43,27.5,27.5,[27.5],1.0,0.14,28.9,26.0
2023-06-02 10:00:00,29.5,23.68,27.6,27.6,[27.6],1.0,0.14,28.8,26.0
2023-06-02 10:05:00,29.6,23.66,27.5,27.5,[27.5],1.0,0.13,29.0,26.0
2023-06-02 10:10:00,29.7,23.47,27.4,27.4,[27.4],1.0,0.13,28.7,26.0
2023-06-02 10:15:00,29.6,23.540000000000003,27.4,27.4,[27.4],1.0,0.14,28.8,26.0
2023-06-02 10:20:00,29.7,23.6,27.4,27.4,[27.4],1.0,0.13,28.5,26.0
2023-06-02 10:25:00,29.7,23.74,27.5,27.5,[27.5],1.0,0.14,28.4,26.0
2023-06-02 10:30:00,29.7,23.62,27.5,27.5,[27.5],1.0,0.13,28.5,26.0
2023-06-02 10:35:00,29.7,23.610000000000003,27.4,27.4,[27.4],1.0,0.14,28.9,26.0
2023-06-02 10:40:00,29.8,23.51,27.4,27.4,[27.4],1.0,0.14,29.1,26.0
2023-06-02 10:45:00,29.8,23.59,27.5,27.5,[27.5],1.0,0.14,29.0,26.0
2023-06-02 10:50:00,29.9,23.53,27.5,27.5,[27.5],1.0,0.14,29.0,26.0
2023-06-02 10:55:00,29.9,23.49,27.4,27.4,[27.4],1.0,0.14,28.8,26.0
2023-06-02 11:00:00,30.0,23.520000000000003,27.4,27.4,[27.4],1.0,0.14,28.8,26.0
2023-06-02 11:05:00,30.1,23.73,27.4,27.4,[27.4],1.0,0.14,28.6,26.0
2023-06-02 11:10:00,30.2,23.57,27.4,27.4,[27.4],1.0,0.14,29.0,26.0
2023-06-02 11:15:00,30.2,23.66,27.4,27.4,[27.4],1.0,0.14,29.0,26.0
2023-06-02 11:20:00,30.2,23.48,27.4,27.4,[27.4],1.0,0.14,28.8,26.0
2023-06-02 11:25:00,30.2,23.66,27.3,27.3,[27.3],1.0,0.14,28.6,26.0
2023-06-02 11:30:00,30.3,23.69,27.4,27.4,[27.4],1.0,0.14,28.5,26.0
2023-06-02 11:35:00,30.4,23.71,27.5,27.5,[27.5],1.0,0.14,29.0,26.0
2023-06-02 11:40:00,30.4,23.52,27.5,27.5,[27.5],1.0,0.14,28.9,26.0
2023-06-02 11:45:00,30.4,23.55,27.5,27.5,[27.5],1.0,0.14,28.7,26.0
2023-06-02 11:50:00,30.3,23.67,27.5,27.5,[27.5],1.0,0.14,28.5,26.0
2023-06-02 11:55:00,30.3,23.540000000000003,27.5,27.5,[27.5],1.0,0.14,28.9,26.0
2023-06-02 12:00:00,30.4,23.73,27.8,27.8,[27.8],1.0,0.14,28.7,26.0
2023-06-02 12:05:00,30.2,23.700000000000003,27.9,27.9,[27.9],1.0,0.14,28.8,26.0
2023-06-02 12:10:00,30.4,23.6,27.9,27.9,[27.9],1.0,0.14,29.0,26.0
2023-06-02 12:15:00,30.4,23.73,28.0,28.0,[28.0],1.0,0.14,28.5,26.0
2023-06-02 12:20:00,30.4,23.59,28.0,28.0,[28.0],1.0,0.14,28.8,26.0
2023-06-02 12:25:00,30.4,23.53,28.1,28.1,[28.1],1.0,0.14,29.0,26.0
2023-06-02 12:30:00,30.4,23.71,28.0,28.0,[28.0],1.0,0.15,28.9,26.0
2023-06-02 12:35:00,30.4,23.64,27.7,27.7,[27.7],1.0,0.14,28.6,26.0
2023-06-02 12:40:00,30.4,23.53,27.4,27.4,[27.4],1.0,0.14,28.7,26.0
2023-06-02 12:45:00,30.4,23.68,27.4,27.4,[27.4],1.0,0.14,28.5,26.0
2023-06-02 12:50:00,30.4,23.72,27.5,27.5,[27.5],1.0,0.14,28.8,26.0
2023-06-02 12:55:00,30.5,23.52,27.6,27.6,[27.6],1.0,0.14,28.9,26.0
2023-06-02 13:00:00,30.5,23.72,27.5,27.5,[27.5],1.0,0.14,28.5,26.0
2023-06-02 13:05:00,30.6,23.72,27.7,27.7,[27.7],1.0,0.14,29.1,26.0
2023-06-02 13:10:00,30.8,23.82,27.9,27.9,[27.9],1.0,0.15,28.7,26.0
2023-06-02 13:15:00,30.8,23.51,28.0,28.0,[28.0],1.0,0.14,29.1,26.0
2023-06-02 13:20:00,30.7,23.69,28.1,28.1,[28.1],1.0,0.14,29.2,26.0
2023-06-02 13:25:00,30.8,23.73,27.7,27.7,[27.7],1.0,0.14,28.5,26.0
2023-06-02 13:30:00,30.8,23.47,27.7,27.7,[27.7],1.0,0.14,29.0,26.0
2023-06-02 13:35:00,30.8,23.68,27.8,27.8,[27.8],1.0,0.14,28.7,26.0
2023-06-02 13:40:00,30.8,23.75,27.6,27.6,[27.6],1.0,0.14,28.4,26.0
2023-06-02 13:45:00,30.8,23.61,27.3,27.3,[27.3],1.0,0.14,28.8,26.0
2023-06-02 13:50:00,30.7,23.56,27.3,27.3,[27.3],1.0,0.14,29.1,26.0
2023-06-02 13:55:00,30.8,23.65,27.5,27.5,[27.5],1.0,0.14,28.6,26.0
2023-06-02 14:00:00,30.7,23.62,27.6,27.6,[27.6],1.0,0.14,29.4,26.0
2023-06-02 14:05:00,30.8,23.65,27.5,27.5,[27.5],1.0,0.14,29.1,26.0
2023-06-02 14:10:00,30.7,23.78,27.8,27.8,[27.8],1.0,0.14,29.1,26.0
2023-06-02 14:15:00,30.8,23.77,28.1,28.1,[28.1],1.0,0.14,28.8,26.0
2023-06-02 14:20:00,31.1,23.49,28.2,28.2,[28.2],1.0,0.14,29.4,26.0
2023-06-02 14:25:00,31.4,23.69,27.9,27.9,[27.9],1.0,0.14,29.5,26.0
2023-06-02 14:30:00,31.1,23.65,27.6,27.6,[27.6],1.0,0.14,28.8,26.0
2023-06-02 14:35:00,31.2,23.51,27.3,27.3,[27.3],1.0,0.14,29.3,26.0
2023-06-02 14:40:00,31.1,23.46,27.2,27.2,[27.2],1.0,0.14,28.9,26.0
2023-06-02 14:45:00,31.2,23.69,27.2,27.2,[27.2],1.0,0.14,29.1,26.0
2023-06-02 14:50:00,31.2,23.46,27.2,27.2,[27.2],1.0,0.14,29.1,26.0
2023-06-02 14:55:00,31.3,23.67,27.3,27.3,[27.3],1.0,0.14,29.1,26.0
2023-06-02 15:00:00,31.2,23.67,27.3,27.3,[27.3],1.0,0.14,28.7,26.0
2023-06-02 15:05:00,31.3,23.53,27.4,27.4,[27.4],1.0,0.14,29.1,26.0
2023-06-02 15:10:00,31.3,23.61,27.4,27.4,[27.4],1.0,0.14,28.9,26.0
2023-06-02 15:15:00,31.1,23.44,27.4,27.4,[27.4],1.0,0.14,29.4,26.0
2023-06-02 15:20:00,31.2,23.71,27.3,27.3,[27.3],1.0,0.14,28.8,26.0
2023-06-02 15:25:00,31.3,23.46,27.4,27.4,[27.4],1.0,0.14,29.2,26.0
2023-06-02 15:30:00,31.3,23.69,27.4,27.4,[27.4],1.0,0.14,29.2,26.0
2023-06-02 15:35:00,31.3,23.62,27.4,27.4,[27.4],1.0,0.14,28.9,26.0
2023-06-02 15:40:00,31.2,23.41,27.5,27.5,[27.5],1.0,0.14,29.1,26.0
2023-06-02 15:45:00,31.2,23.57,27.3,27.3,[27.3],1.0,0.14,29.0,26.0
2023-06-02 15:50:00,31.1,23.68,27.3,27.3,[27.3],1.0,0.14,28.5,26.0
2023-06-02 15:55:00,31.1,23.53,27.4,27.4,[27.4],1.0,0.14,29.2,26.0
2023-06-02 16:00:00,31.2,23.48,27.3,27.3,[27.3],1.0,0.14,28.8,26.0
2023-06-02 16:05:00,31.1,23.55,27.3,27.3,[27.3],1.0,0.14,29.1,26.0
2023-06-02 16:10:00,31.0,23.69,27.3,27.3,[27.3],1.0,0.14,28.7,26.0
2023-06-02 16:15:00,31.0,23.66,27.3,27.3,[27.3],1.0,0.14,29.1,26.0
2023-06-02 16:20:00,31.0,23.56,27.3,27.3,[27.3],1.0,0.14,28.7,26.0
2023-06-02 16:25:00,31.0,23.62,27.3,27.3,[27.3],1.0,0.14,28.7,26.0
2023-06-02 16:30:00,30.9,23.67,27.4,27.4,[27.4],1.0,0.14,29.2,26.0
2023-06-02 16:35:00,31.0,23.64,27.3,27.3,[27.3],1.0,0.14,28.6,26.0
2023-06-02 16:40:00,30.9,23.59,27.3,27.3,[27.3],1.0,0.14,29.2,26.0
2023-06-02 16:45:00,30.9,23.69,27.3,27.3,[27.3],1.0,0.14,28.8,26.0
2023-06-02 16:50:00,31.0,23.61,27.3,27.3,[27.3],1.0,0.14,28.7,26.0
2023-06-02 16:55:00,30.9,23.43,27.3,27.3,[27.3],1.0,0.14,29.2,26.0
2023-06-02 17:00:00,31.0,23.65,27.3,27.3,[27.3],1.0,0.14,28.7,26.0
2023-06-02 17:05:00,31.0,23.45,27.3,27.3,[27.3],1.0,0.14,28.9,26.0
2023-06-02 17:10:00,30.8,23.56,27.4,27.4,[27.4],1.0,0.14,29.1,26.0
2023-06-02 17:15:00,30.9,23.62,27.3,27.3,[27.3],1.0,0.14,28.6,26.0
2023-06-02 17:20:00,31.0,23.45,27.4,27.4,[27.4],1.0,0.14,29.2,26.0
2023-06-02 17:25:00,30.9,23.7,27.3,27.3,[27.3],1.0,0.14,28.8,26.0
2023-06-02 17:30:00,30.9,23.65,27.3,27.3,[27.3],1.0,0.14,29.2,26.0
2023-06-02 17:35:00,30.8,23.63,27.3,27.3,[27.3],1.0,0.14,29.1,26.0
2023-06-02 17:40:00,30.9,23.6,27.3,27.3,[27.3],1.0,0.14,28.6,26.0
2023-06-02 17:45:00,30.8,23.48,27.4,27.4,[27.4],1.0,0.14,29.4,26.0
2023-06-02 17:50:00,30.8,23.71,27.2,27.2,[27.2],1.0,0.14,28.8,26.0
2023-06-02 17:55:00,30.7,23.44,27.3,27.3,[27.3],1.0,0.14,29.1,26.0
2023-06-02 18:00:00,30.7,23.6,27.3,27.3,[27.3],1.0,0.14,28.8,26.0
2023-06-02 18:05:00,30.8,23.51,27.3,27.3,[27.3],1.0,0.14,29.3,26.0
2023-06-02 18:10:00,30.7,23.7,27.2,27.2,[27.2],1.0,0.14,28.8,26.0
2023-06-02 18:15:00,30.7,23.63,27.2,27.2,[27.2],1.0,0.14,28.7,26.0
2023-06-02 18:20:00,30.7,23.68,27.3,27.3,[27.3],1.0,0.14,28.5,26.0
2023-06-02 18:25:00,30.7,23.47,27.3,27.3,[27.3],1.0,0.14,29.2,26.0
2023-06-02 18:30:00,30.7,23.53,27.2,27.2,[27.2],1.0,0.14,28.9,26.0
2023-06-02 18:35:00,30.7,23.79,27.3,27.3,[27.3],1.0,0.14,29.1,26.0
2023-06-02 18:40:00,30.6,23.53,27.3,27.3,[27.3],1.0,0.14,28.6,26.0
2023-06-02 18:45:00,30.7,23.78,27.3,27.3,[27.3],1.0,0.14,29.2,26.0
2023-06-02 18:50:00,30.6,23.64,27.3,27.3,[27.3],1.0,0.14,28.8,26.0
2023-06-02 18:55:00,30.7,23.47,27.3,27.3,[27.3],1.0,0.14,29.1,26.0
2023-06-02 19:00:00,30.6,23.62,27.4,27.4,[27.4],1.0,0.14,28.9,26.0
2023-06-02 19:05:00,30.6,23.58,27.4,27.4,[27.4],1.0,0.14,28.6,26.0
2023-06-02 19:10:00,30.5,23.73,27.3,27.3,[27.3],1.0,0.14,28.5,26.0
2023-06-02 19:15:00,30.5,23.630000000000003,27.3,27.3,[27.3],1.0,0.14,29.1,26.0
2023-06-02 19:20:00,30.6,23.45,27.3,27.3,[27.3],1.0,0.13,29.0,26.0
2023-06-02 19:25:00,30.5,23.64,27.3,27.3,[27.3],1.0,0.14,28.8,26.0
2023-06-02 19:30:00,30.5,23.6,27.3,27.3,[27.3],1.0,0.14,29.2,26.0
2023-06-02 19:35:00,30.4,23.6,27.2,27.2,[27.2],1.0,0.13,28.6,26.0
2023-06-02 19:40:00,30.4,23.62,27.2,27.2,[27.2],1.0,0.14,28.6,26.0
2023-06-02 19:45:00,30.4,23.48,27.2,27.2,[27.2],1.0,0.13,29.0,26.0
2023-06-02 19:50:00,30.4,23.64,27.2,27.2,[27.2],1.0,0.14,28.7,26.0
2023-06-02 19:55:00,30.4,23.53,27.3,27.3,[27.3],1.0,0.13,29.1,26.0
2023-06-02 20:00:00,30.4,23.67,27.3,27.3,[27.3],1.0,0.14,28.7,26.0
2023-06-02 20:05:00,30.4,23.57,27.3,27.3,[27.3],1.0,0.13,29.1,26.0
2023-06-02 20:10:00,30.4,23.68,27.3,27.3,[27.3],1.0,0.14,28.6,26.0
2023-06-02 20:15:00,30.4,23.53,27.2,27.2,[27.2],1.0,0.13,28.8,26.0
2023-06-02 20:20:00,30.4,23.62,27.2,27.2,[27.2],1.0,0.14,28.9,26.0
2023-06-02 20:25:00,30.4,23.53,27.3,27.3,[27.3],1.0,0.13,28.9,26.0
2023-06-02 20:30:00,30.4,23.73,27.2,27.2,[27.2],1.0,0.14,28.7,26.0
2023-06-02 20:35:00,30.4,23.58,27.3,27.3,[27.3],1.0,0.13,29.2,26.0
2023-06-02 20:40:00,30.4,23.67,27.2,27.2,[27.2],1.0,0.14,28.7,26.0
2023-06-02 20:45:00,30.4,23.71,27.2,27.2,[27.2],1.0,0.14,29.0,26.0
2023-06-02 20:50:00,30.4,23.71,27.2,27.2,[27.2],1.0,0.13,28.4,26.0
2023-06-02 20:55:00,30.3,23.47,27.2,27.2,[27.2],1.0,0.13,29.0,26.0
2023-06-02 21:00:00,30.3,23.64,27.1,27.1,[27.1],1.0,0.13,28.5,26.0
2023-06-02 21:05:00,30.2,23.61,27.1,27.1,[27.1],1.0,0.13,29.0,26.0
2023-06-02 21:10:00,30.2,23.540000000000003,27.2,27.2,[27.2],1.0,0.13,28.7,26.0
2023-06-02 21:15:00,30.2,23.67,27.3,27.3,[27.3],1.0,0.13,28.8,26.0
2023-06-02 21:20:00,30.2,23.51,27.3,27.3,[27.3],1.0,0.13,28.8,26.0
2023-06-02 21:25:00,30.1,23.8,27.3,27.3,[27.3],1.0,0.13,28.4,26.0
2023-06-02 21:30:00,30.1,23.5,27.2,27.2,[27.2],1.0,0.13,28.8,26.0
2023-06-02 21:35:00,30.1,23.56,27.2,27.2,[27.2],1.0,0.13,28.4,26.0
2023-06-02 21:40:00,30.1,23.69,27.3,27.3,[27.3],1.0,0.13,28.9,26.0
2023-06-02 21:45:00,30.0,23.56,27.2,27.2,[27.2],1.0,0.13,29.0,26.0
2023-06-02 21:50:00,30.0,23.56,27.1,27.1,[27.1],1.0,0.13,28.4,26.0
2023-06-02 21:55:00,30.0,23.66,27.2,27.2,[27.2],1.0,0.13,28.7,26.0
2023-06-02 22:00:00,30.0,23.66,27.3,27.3,[27.3],1.0,0.13,28.2,26.0
2023-06-02 22:05:00,30.0,23.76,27.3,27.3,[27.3],1.0,0.13,28.8,26.0
2023-06-02 22:10:00,30.0,23.700000000000003,27.2,27.2,[27.2],1.0,0.13,28.6,26.0
2023-06-02 22:15:00,29.9,23.64,27.1,27.1,[27.1],1.0,0.13,28.5,26.0
2023-06-02 22:20:00,29.9,23.59,27.1,27.1,[27.1],1.0,0.13,28.8,26.0
2023-06-02 22:25:00,29.9,23.43,27.3,27.3,[27.3],1.0,0.12,29.0,26.0
2023-06-02 22:30:00,29.8,23.68,27.2,27.2,[27.2],1.0,0.13,28.3,26.0
2023-06-02 22:35:00,29.8,23.48,27.2,27.2,[27.2],1.0,0.13,28.8,26.0
2023-06-02 22:40:00,29.8,23.49,27.3,27.3,[27.3],1.0,0.13,28.8,26.0
2023-06-02 22:45:00,29.8,23.59,27.2,27.2,[27.2],1.0,0.13,28.6,26.0
2023-06-02 22:50:00,29.8,23.57,27.2,27.2,[27.2],1.0,0.13,28.5,26.0
2023-06-02 22:55:00,29.7,23.58,27.1,27.1,[27.1],1.0,0.13,29.0,26.0
2023-06-02 23:00:00,29.7,23.66,27.2,27.2,[27.2],1.0,0.13,28.2,26.0
2023-06-02 23:05:00,29.7,23.62,27.2,27.2,[27.2],1.0,0.13,28.7,26.0
2023-06-02 23:10:00,29.6,23.41,27.2,27.2,[27.2],1.0,0.13,28.9,26.0
2023-06-02 23:15:00,29.6,23.56,27.2,27.2,[27.2],1.0,0.13,28.2,26.0
2023-06-02 23:20:00,29.6,23.67,27.1,27.1,[27.1],1.0,0.13,28.5,26.0
2023-06-02 23:25:00,29.6,23.41,27.2,27.2,[27.2],1.0,0.12,28.8,26.0
2023-06-02 23:30:00,29.6,23.6,27.2,27.2,[27.2],1.0,0.12,28.7,26.0
2023-06-02 23:35:00,29.5,23.57,27.2,27.2,[27.2],1.0,0.12,28.1,26.0
2023-06-02 23:40:00,29.5,23.51,27.2,27.2,[27.2],1.0,0.13,28.7,26.0
2023-06-02 23:45:00,29.5,23.58,27.2,27.2,[27.2],1.0,0.13,28.4,26.0
2023-06-02 23:50:00,29.5,23.55,27.2,27.2,[27.2],1.0,0.13,28.3,26.0
2023-06-02 23:55:00,29.5,23.47,27.1,27.1,[27.1],1.0,0.13,28.4,26.0
2023-06-03 00:00:00,29.5,23.49,27.1,27.1,[27.1],1.0,0.13,28.9,26.0
2023-06-03 00:05:00,29.5,23.37,27.1,27.1,[27.1],1.0,0.13,28.5,26.0
2023-06-03 00:10:00,29.5,23.53,27.2,27.2,[27.2],1.0,0.13,28.4,26.0
2023-06-03 00:15:00,29.4,23.51,27.2,27.2,[27.2],1.0,0.13,28.8,26.0
2023-06-03 00:20:00,,,,,,,,,
2023-06-03 00:25:00,29.3,23.14,27.1,27.1,[27.1],1.0,0.12,28.2,26.0
2023-06-03 00:30:00,29.3,23.25,27.2,27.2,[27.2],1.0,0.13,28.5,26.0
2023-06-03 00:35:00,29.3,23.11,27.1,27.1,[27.1],1.0,0.13,28.7,26.0
2023-06-03 00:40:00,29.3,23.35,27.2,27.2,[27.2],1.0,0.12,28.8,26.0
2023-06-03 00:45:00,29.3,23.1,27.2,27.2,[27.2],1.0,0.12,28.6,26.0
2023-06-03 00:50:00,29.2,23.24,27.2,27.2,[27.2],1.0,0.12,28.2,26.0
2023-06-03 00:55:00,29.2,23.24,27.0,27.0,[27.0],1.0,0.12,28.2,26.0
2023-06-03 01:00:00,29.2,23.22,27.1,27.1,[27.1],1.0,0.12,28.6,26.0
2023-06-03 01:05:00,29.1,23.08,27.1,27.1,[27.1],1.0,0.12,28.7,26.0
2023-06-03 01:10:00,29.1,23.08,27.1,27.1,[27.1],1.0,0.12,28.4,26.0
2023-06-03 01:15:00,29.1,23.23,27.1,27.1,[27.1],1.0,0.13,28.2,26.0
2023-06-03 01:20:00,29.1,23.27,27.1,27.1,[27.1],1.0,0.12,28.4,26.0
2023-06-03 01:25:00,29.1,23.25,27.1,27.1,[27.1],1.0,0.12,28.5,26.0
2023-06-03 01:30:00,29.1,23.11,27.2,27.2,[27.2],1.0,0.12,28.7,26.0
2023-06-03 01:35:00,29.1,23.04,27.1,27.1,[27.1],1.0,0.12,28.6,26.0
2023-06-03 01:40:00,29.1,23.06,27.1,27.1,[27.1],1.0,0.12,28.2,26.0
2023-06-03 01:45:00,29.0,23.21,27.1,27.1,[27.1],1.0,0.12,28.3,26.0
2023-06-03 01:50:00,28.9,23.07,27.2,27.2,[27.2],1.0,0.12,28.3,26.0
2023-06-03 01:55:00,28.9,23.31,27.1,27.1,[27.1],1.0,0.12,28.4,26.0
2023-06-03 02:00:00,28.9,23.22,27.1,27.1,[27.1],1.0,0.12,28.6,26.0
2023-06-03 02:05:00,28.9,23.19,27.1,27.1,[27.1],1.0,0.12,28.6,26.0
2023-06-03 02:10:00,28.8,23.05,27.1,27.1,[27.1],1.0,0.12,28.5,26.0
2023-06-03 02:15:00,28.8,23.22,27.1,27.1,[27.1],1.0,0.12,28.4,26.0
2023-06-03 02:20:00,28.8,23.04,27.1,27.1,[27.1],1.0,0.12,28.3,26.0
2023-06-03 02:25:00,28.8,23.2,27.1,27.1,[27.1],1.0,0.12,28.2,26.0
2023-06-03 02:30:00,28.8,23.2,27.1,27.1,[27.1],1.0,0.12,28.1,26.0
2023-06-03 02:35:00,28.8,23.24,27.1,27.1,[27.1],1.0,0.12,28.5,26.0
2023-06-03 02:40:00,28.8,23.03,27.0,27.0,[27.0],1.0,0.12,28.4,26.0
2023-06-03 02:45:00,28.8,23.04,27.2,27.2,[27.2],1.0,0.12,28.6,26.0
2023-06-03 02:50:00,28.8,23.11,27.1,27.1,[27.1],1.0,0.12,28.4,26.0
2023-06-03 02:55:00,28.8,23.03,27.1,27.1,[27.1],1.0,0.12,28.5,26.0
2023-06-03 03:00:00,28.7,23.02,27.0,27.0,[27.0],1.0,0.12,28.4,26.0
2023-06-03 03:05:00,28.7,23.02,27.0,27.0,[27.0],,,,
2023-06-03 03:10:00,28.7,23.2,27.1,27.1,[27.1],1.0,0.12,28.2,26.0
2023-06-03 03:15:00,28.6,23.07,27.0,27.0,[27.0],1.0,0.12,28.2,26.0
2023-06-03 03:20:00,28.6,22.83,27.0,27.0,[27.0],1.0,0.12,28.1,26.0
2023-06-03 03:25:00,28.6,22.56,27.0,27.0,[27.0],1.0,0.12,28.2,26.0
2023-06-03 03:30:00,28.6,22.71,27.1,27.1,[27.1],1.0,0.12,28.2,26.0
2023-06-03 03:35:00,28.6,22.73,27.1,27.1,[27.1],1.0,0.13,28.0,26.0
2023-06-03 03:40:00,28.6,22.7,27.1,27.1,[27.1],1.0,0.12,28.4,26.0
2023-06-03 03:45:00,28.5,22.55,27.1,27.1,[27.1],1.0,0.12,28.4,26.0
2023-06-03 03:50:00,28.5,22.71,27.0,27.0,[27.0],1.0,0.12,28.5,26.0
2023-06-03 03:55:00,28.5,22.7,27.0,27.0,[27.0],1.0,0.12,28.5,26.0
2023-06-03 04:00:00,28.5,22.55,27.0,27.0,[27.0],1.0,0.12,28.4,26.0
2023-06-03 04:05:00,28.4,22.71,26.9,26.9,[26.9],1.0,0.12,28.5,26.0
2023-06-03 04:10:00,28.4,22.56,27.0,27.0,[27.0],1.0,,28.4,26.0
2023-06-03 04:15:00,28.4,22.7,27.0,27.0,[27.0],1.0,0.12,28.4,26.0
2023-06-03 04:20:00,28.4,22.68,27.1,27.1,[27.1],1.0,0.12,28.4,26.0
2023-06-03 04:25:00,28.4,22.57,27.0,27.0,[27.0],1.0,0.12,28.5,26.0
2023-06-03 04:30:00,28.4,22.7,27.0,27.0,[27.0],1.0,0.12,28.4,26.0
2023-06-03 04:35:00,28.3,22.69,27.0,27.0,[27.0],1.0,0.12,28.5,26.0
2023-06-03 04:40:00,28.4,22.55,27.1,27.1,[27.1],1.0,0.12,28.4,26.0
2023-06-03 04:45:00,28.3,22.73,27.1,27.1,[27.1],1.0,0.12,28.4,26.0
2023-06-03 04:50:00,28.3,22.56,27.0,27.0,[27.0],1.0,0.12,28.4,26.0
2023-06-03 04:55:00,28.3,22.55,27.0,27.0,[27.0],1.0,0.12,28.4,26.0
2023-06-03 05:00:00,28.3,22.7,27.0,27.0,[27.0],1.0,0.12,28.5,26.0
2023-06-03 05:05:00,28.3,22.93,27.0,27.0,[27.0],1.0,0.12,28.4,26.0
2023-06-03 05:10:00,28.2,22.75,27.0,27.0,[27.0],1.0,0.12,28.3,26.0
2023-06-03 05:15:00,28.1,22.75,27.0,27.0,[27.0],1.0,0.12,28.3,26.0
2023-06-03 05:20:00,28.1,22.92,27.0,27.0,[27.0],1.0,0.12,28.4,26.0
2023-06-03 05:25:00,28.1,22.78,27.1,27.1,[27.1],1.0,0.12,28.4,26.0
2023-06-03 05:30:00,28.2,22.76,27.0,27.0,[27.0],1.0,0.12,28.2,26.0
2023-06-03 05:35:00,28.1,22.93,27.1,27.1,[27.1],1.0,0.12,28.2,26.0
2023-06-03 05:40:00,28.1,22.94,27.1,27.1,[27.1],1.0,0.12,28.1,26.0
2023-06-03 05:45:00,28.2,22.79,27.0,27.0,[27.0],1.0,0.12,28.0,26.0
2023-06-03 05:50:00,28.1,22.77,27.0,27.0,[27.0],1.0,0.12,28.1,26.0
2023-06-03 05:55:00,28.2,22.93,27.0,27.0,[27.0],1.0,0.12,28.1,26.0
2023-06-03 06:00:00,28.3,22.77,27.0,27.0,[27.0],1.0,0.12,28.1,26.0
2023-06-03 06:05:00,28.3,23.06,27.0,27.0,[27.0],1.0,0.12,28.1,26.0
2023-06-03 06:10:00,28.3,23.18,27.0,27.0,[27.0],1.0,0.12,28.0,26.0
2023-06-03 06:15:00,28.3,23.02,27.0,27.0,[27.0],1.0,0.12,28.1,26.0
2023-06-03 06:20:00,28.4,23.08,27.1,27.1,[27.1],1.0,0.12,28.2,26.0
2023-06-03 06:25:00,28.4,23.18,27.0,27.0,[27.0],1.0,0.12,28.3,26.0
2023-06-03 06:30:00,28.4,23.130000000000003,27.0,27.0,[27.0],1.0,0.12,28.2,26.0
2023-06-03 06:35:00,28.4,23.02,27.0,27.0,[27.0],1.0,0.12,28.4,26.0
2023-06-03 06:40:00,28.3,23.16,27.0,27.0,[27.0],1.0,0.12,28.3,26.0
2023-06-03 06:45:00,28.3,23.06,27.0,27.0,[27.0],1.0,0.12,28.1,26.0
2023-06-03 06:50:00,28.3,23.2,27.0,27.0,[27.0],1.0,0.12,28.3,26.0
2023-06-03 06:55:00,28.3,23.09,27.0,27.0,[27.0],1.0,0.12,28.3,26.0
2023-06-03 07:00:00,28.3,23.13,26.9,26.9,[26.9],1.0,0.12,28.2,26.0
2023-06-03 07:05:00,28.3,23.47,27.0,27.0,[27.0],1.0,0.13,28.2,26.0
2023-06-03 07:10:00,28.3,23.39,27.0,27.0,[27.0],1.0,0.12,28.0,26.0
2023-06-03 07:15:00,28.3,23.44,27.1,27.1,[27.1],1.0,0.12,28.0,26.0
2023-06-03 07:20:00,28.4,23.44,27.0,27.0,[27.0],1.0,0.12,27.8,26.0
2023-06-03 07:25:00,28.4,23.42,27.0,27.0,[27.0],1.0,0.12,28.1,26.0
2023-06-03 07:30:00,28.4,23.27,27.0,27.0,[27.0],1.0,0.12,28.2,26.0
2023-06-03 07:35:00,28.5,23.33,27.0,27.0,[27.0],1.0,0.12,28.2,26.0
2023-06-03 07:40:00,28.5,23.41,27.0,27.0,[27.0],1.0,0.12,28.2,26.0
